_id,label,id,token,sentence
,,,at,24
,,,the,24
,,,University,24
,,,of,24
,,,Delaware,24
,,,Library,24
,,,from,24
,,,August,24
,,,16,24
,,,to,24
,,,December,24
,,,16,24
,,,",",24
,,,2007,24
,,,.,24
,,,In,25
,,,1960,25
,,,",",25
Q560307_79,ENTITY,HFWglfcDUH,Reed,25
Q560307_78,EVENT,LRLHD-EQAp,married,25
,,,Priscilla,25
,,,Thompson,25
,,,.,25
,,,Their,26
,,,daughter,26
,,,",",26
,,,Timothy,26
,,,(,26
,,,1960–2021,26
,,,),26
,,,",",26
,,,was,26
,,,born,26
,,,the,26
,,,same,26
,,,year,26
,,,.,26
Q560307_80,ENTITY,cnWBYnPkNq,Reed,27
,,,and,27
Q560307_82,ENTITY,cnWBYnPkNq,Thompson,27
,,,later,27
Q560307_83,EVENT,Q79jQkKWfQ,divorced,27
,,,.,27
,,,Since,28
,,,1970,28
,,,",",28
Q560307_84,ENTITY,RBGUKle0w8,he,28
,,,has,28
,,,been,28
Q560307_85,EVENT,Uh7J8hIX3S,married,28
,,,to,28
,,,writer,28
Q560307_81,ENTITY,cnWBYnPkNq,and,28
,,,teacher,28
,,,Carla,28
,,,Blank,28
,,,.,28
,,,Their,29
,,,daughter,29
,,,",",29
,,,Tennessee,29
,,,",",29
,,,is,29
,,,also,29
,,,an,29
,,,author,29
,,,.,29
,,,Reed,30
,,,'s,30
,,,published,30
,,,works,30
,,,include,30
,,,12,30
,,,novels,30
,,,",",30
,,,of,30
,,,which,30
,,,The,30
,,,Terrible,30
,,,Fours,30
,,,",",30
,,,the,30
,,,third,30
,,,in,30
Q560307_265,ENTITY,xwB6i1VruK,his,30
Q560307_266,ENTITY,xwB6i1VruK,"""",30
Q560307_267,ENTITY,xwB6i1VruK,Terribles,30
Q560307_268,ENTITY,xwB6i1VruK,"""",30
Q560307_269,ENTITY,xwB6i1VruK,series,30
,,,",",30
,,,was,30
Q560307_86,EVENT,2NTUpSWzr0,published,30
,,,by,30
,,,Baraka,30
,,,Books,30
,,,of,30
,,,Montreal,30
,,,in,30
,,,June,30
,,,2021,30
,,,.,30
,,,Among,31
,,,his,31
,,,other,31
,,,books,31
,,,are,31
,,,seven,31
,,,collections,31
,,,of,31
,,,poetry,31
,,,",",31
,,,including,31
Q560307_94,ENTITY,mdy82eu9n9,Why,31
Q560307_95,ENTITY,mdy82eu9n9,the,31
Q560307_96,ENTITY,mdy82eu9n9,Black,31
Q560307_97,ENTITY,mdy82eu9n9,Hole,31
Q560307_98,ENTITY,mdy82eu9n9,Sings,31
Q560307_99,ENTITY,mdy82eu9n9,the,31
Q560307_100,ENTITY,mdy82eu9n9,Blues,31
Q560307_101,ENTITY,mdy82eu9n9,:,31
Q560307_102,ENTITY,mdy82eu9n9,Poems,31
Q560307_103,ENTITY,mdy82eu9n9,2006–2019,31
,,,",",31
Q560307_104,EVENT,ErNBlUeViz,released,31
,,,by,31
,,,Dalkey,31
,,,Archive,31
,,,Press,31
,,,in,31
,,,November,31
,,,2020,31
,,,;,31
,,,11,31
,,,collections,31
,,,of,31
,,,essays,31
,,,",",31
,,,with,31
,,,the,31
,,,most,31
,,,recent,31
,,,",",31
Q560307_87,ENTITY,h0HNRaqSdK,Why,31
Q560307_88,ENTITY,h0HNRaqSdK,No,31
Q560307_89,ENTITY,h0HNRaqSdK,Confederate,31
Q560307_90,ENTITY,h0HNRaqSdK,Statues,31
,,,in,31
Q560307_92,ENTITY,h0HNRaqSdK,Mexico,31
,,,",",31
Q560307_93,EVENT,POkO7_GrE0,released,31
,,,by,31
,,,Baraka,31
,,,Books,31
,,,in,31
,,,September,31
,,,2019,31
,,,;,31
,,,one,31
,,,farce,31
,,,",",31
,,,Cab,31
,,,Calloway,31
,,,Stands,31
,,,In,31
,,,for,31
,,,the,31
,,,Moon,31
,,,or,31
,,,The,31
,,,Hexorcism,31
,,,of,31
,,,Noxon,31
,,,D,31
,,,Awful,31
,,,(,31
,,,1970,31
,,,),31
,,,;,31
,,,two,31
,,,librettos,31
,,,",",31
,,,Gethsemane,31
,,,Park,31
,,,and,31
Q560307_91,ENTITY,h0HNRaqSdK,in,31
,,,collaboration,31
,,,with,31
,,,Colleen,31
,,,McElroy,31
,,,The,31
,,,Wild,31
,,,Gardens,31
,,,of,31
,,,the,31
,,,Loop,31
,,,Garoo,31
,,,;,31
,,,a,31
,,,sampler,31
,,,collection,31
,,,",",31
,,,The,31
,,,Reed,31
,,,Reader,31
,,,(,31
,,,2000,31
,,,),31
,,,;,31
,,,two,31
,,,travelogues,31
,,,",",31
,,,of,31
,,,which,31
,,,the,31
,,,most,31
,,,recent,31
,,,is,31
,,,Blues,31
,,,City,31
,,,:,31
,,,A,31
,,,Walk,31
,,,in,31
,,,Oakland,31
,,,(,31
,,,2003,31
,,,),31
,,,;,31
,,,and,31
,,,six,31
,,,plays,31
,,,",",31
,,,collected,31
,,,by,31
,,,Dalkey,31
,,,Archive,31
,,,Press,31
,,,as,31
,,,Ishmael,31
,,,Reed,31
,,,",",31
,,,The,31
,,,Plays,31
,,,(,31
,,,2009,31
,,,),31
,,,.,31
Q560307_270,ENTITY,k-1kN1dskQ,His,32
Q560307_271,ENTITY,k-1kN1dskQ,seventh,32
Q560307_272,ENTITY,k-1kN1dskQ,play,32
,,,",",32
,,,The,32
,,,Final,32
,,,Version,32
,,,",",32
Q560307_105,EVENT,lfRPnfdrmQ,premiered,32
,,,at,32
,,,New,32
,,,York,32
,,,City,32
,,,'s,32
,,,Nuyorican,32
,,,Poets,32
,,,Café,32
,,,in,32
,,,December,32
,,,2013,32
,,,;,32
Q560307_273,ENTITY,Bbv155NNQr,his,32
Q560307_274,ENTITY,Bbv155NNQr,eighth,32
,,,",",32
,,,Life,32
,,,Among,32
,,,the,32
,,,Aryans,32
,,,(,32
,,,"""",32
,,,a,32
,,,satire,32
,,,that,32
,,,chronicles,32
,,,the,32
,,,misadventures,32
,,,of,32
,,,two,32
,,,hapless,32
,,,revolutionaries,32
,,,"""",32
,,,),32
,,,",",32
Q560307_107,EVENT-GR,RL-y0-NpKG,had,32
,,,a,32
,,,staged,32
Q560307_106,EVENT,Kob-eGeT5J,reading,32
,,,in,32
,,,2017,32
,,,at,32
,,,the,32
,,,Nuyorican,32
,,,Poets,32
,,,Café,32
,,,and,32
,,,a,32
,,,full,32
,,,production,32
,,,in,32
,,,2018,32
,,,.,32
Q560307_275,ENTITY,sggUot7R83,Reed,33
Q560307_276,ENTITY,sggUot7R83,'s,33
Q560307_277,ENTITY,sggUot7R83,ninth,33
Q560307_278,ENTITY,sggUot7R83,play,33
,,,",",33
,,,The,33
,,,Haunting,33
,,,of,33
,,,Lin,33
,,,-,33
,,,Manuel,33
,,,Miranda,33
,,,",",33
Q560307_108,EVENT,rEG3wCh2nx,premiered,33
,,,on,33
,,,May,33
,,,23,33
,,,",",33
,,,2019,33
,,,",",33
,,,at,33
,,,the,33
,,,Nuyorican,33
,,,Poets,33
,,,Café,33
,,,.,33
,,,Archway,34
,,,Editions,34
,,,",",34
,,,an,34
,,,imprint,34
,,,of,34
,,,powerHouse,34
,,,Cultural,34
,,,Entertainment,34
,,,",",34
Q560307_109,EVENT,a3Al28pWqW,published,34
Q560307_110,ENTITY,qqzQJSVRMc,the,34
Q560307_111,ENTITY,qqzQJSVRMc,script,34
,,,in,34
,,,October,34
,,,2020,34
,,,.,34
Q560307_279,ENTITY,ZNJrsqpH9-,His,35
Q560307_280,ENTITY,ZNJrsqpH9-,most,35
Q560307_281,ENTITY,ZNJrsqpH9-,recent,35
Q560307_282,ENTITY,ZNJrsqpH9-,play,35
,,,",",35
,,,The,35
,,,Slave,35
,,,Who,35
,,,Loved,35
,,,Caviar,35
,,,",",35
Q560307_112,EVENT,XOILmaMMVd,received,35
,,,a,35
,,,virtual,35
,,,reading,35
,,,premiere,35
,,,in,35
,,,March,35
,,,2021,35
,,,and,35
,,,a,35
,,,full,35
,,,production,35
,,,will,35
,,,premiere,35
,,,at,35
,,,the,35
,,,Off,35
,,,Broadway,35
,,,venue,35
,,,",",35
,,,Theater,35
,,,for,35
,,,the,35
,,,New,35
,,,City,35
,,,",",35
,,,December,35
,,,23,35
,,,",",35
,,,2021,35
,,,.,35
,,,His,36
,,,most,36
,,,recent,36
,,,nonfiction,36
,,,works,36
,,,are,36
Q560307_114,ENTITY,SZxsPZn9oN,Malcolm,36
,,,and,36
Q560307_116,ENTITY,SZxsPZn9oN,Me,36
,,,",",36
,,,an,36
,,,audiobook,36
,,,narrated,36
,,,by,36
,,,Reed,36
,,,and,36
Q560307_113,EVENT,O-a7bSfJHh,released,36
,,,by,36
,,,Audible,36
,,,in,36
,,,2020,36
,,,",",36
Q560307_115,ENTITY,SZxsPZn9oN,and,36
Q560307_117,ENTITY,3fayLvQ46V,The,36
Q560307_118,ENTITY,3fayLvQ46V,Complete,36
Q560307_119,ENTITY,3fayLvQ46V,Muhammad,36
Q560307_120,ENTITY,3fayLvQ46V,Ali,36
,,,",",36
Q560307_121,EVENT,x-u_DnJUay,published,36
,,,by,36
,,,Baraka,36
,,,Books,36
,,,of,36
,,,Montreal,36
,,,in,36
,,,2015,36
,,,.,36
,,,Audible,37
Q560307_122,EVENT,Fn4iq_NiTn,released,37
Q560307_123,ENTITY,0ZlzRbW2GB,Reed,37
Q560307_124,ENTITY,0ZlzRbW2GB,'s,37
Q560307_125,ENTITY,0ZlzRbW2GB,new,37
Q560307_126,ENTITY,0ZlzRbW2GB,short,37
,,,story,37
,,,",",37
,,,The,37
,,,Fool,37
,,,Who,37
,,,Thought,37
,,,Too,37
,,,Much,37
,,,",",37
,,,in,37
,,,November,37
,,,2020,37
,,,.,37
Q560307_127,ENTITY,KJhb3nwoOk,Reed,38
,,,has,38
,,,also,38
Q560307_128,EVENT,lGfhPqlmJP,edited,38
,,,15,38
,,,anthologies,38
,,,",",38
,,,the,38
,,,most,38
,,,recent,38
,,,being,38
,,,Black,38
,,,Hollywood,38
,,,Unchained,38
,,,(,38
,,,2015,38
,,,),38
,,,.,38
,,,Bigotry,39
,,,on,39
,,,Broadway,39
,,,",",39
,,,co,39
,,,-,39
Q560307_129,EVENT,9DdjqEiL7c,edited,39
,,,with,39
,,,Carla,39
,,,Blank,39
,,,",",39
,,,is,39
,,,forthcoming,39
,,,from,39
,,,Baraka,39
,,,Books,39
,,,of,39
,,,Montreal,39
,,,in,39
,,,September,39
,,,",",39
,,,2021,39
,,,.,39
,,,POW,40
,,,WOW,40
,,,",",40
,,,Charting,40
,,,the,40
,,,Fault,40
,,,Lines,40
,,,in,40
,,,the,40
,,,American,40
,,,Experience,40
,,,—,40
,,,Short,40
,,,Fiction,40
,,,from,40
,,,Then,40
,,,to,40
,,,Now,40
,,,(,40
,,,2009,40
,,,),40
,,,",",40
,,,a,40
,,,collection,40
,,,of,40
,,,works,40
,,,by,40
,,,63,40
,,,writers,40
,,,",",40
,,,co,40
,,,-,40
Q560307_130,EVENT,P6Ccnrngja,edited,40
,,,with,40
,,,his,40
,,,wife,40
,,,",",40
,,,Carla,40
,,,Blank,40
,,,",",40
,,,spans,40
,,,more,40
,,,than,40
,,,200,40
,,,years,40
,,,of,40
,,,American,40
,,,writing,40
,,,.,40
,,,In,41
,,,his,41
,,,foreword,41
Q560307_131,ENTITY,7z6xTg7Ij0,Reed,41
Q560307_132,EVENT,1LgN77l5Lw,calls,41
,,,it,41
,,,"""",41
,,,a,41
,,,gathering,41
,,,of,41
,,,voices,41
,,,from,41
,,,the,41
,,,different,41
,,,American,41
,,,tribes,41
,,,.,41
,,,"""",42
,,,POW,42
,,,WOW,42
,,,is,42
,,,the,42
,,,fiction,42
,,,companion,42
,,,anthology,42
,,,to,42
,,,From,42
,,,Totems,42
,,,to,42
,,,Hip,42
,,,-,42
,,,Hop,42
,,,:,42
,,,A,42
,,,Multicultural,42
,,,Anthology,42
,,,of,42
,,,Poetry,42
,,,Across,42
,,,the,42
,,,Americas,42
,,,",",42
,,,1900–2002,42
,,,(,42
,,,2003,42
,,,),42
,,,",",42
,,,in,42
,,,which,42
Q560307_133,ENTITY,hkBg7AJfc6,Reed,42
Q560307_134,EVENT,lnlY9woCRG,endorses,42
,,,an,42
,,,open,42
,,,definition,42
,,,of,42
,,,American,42
,,,poetry,42
,,,as,42
,,,an,42
,,,amalgamation,42
,,,",",42
,,,which,42
,,,should,42
,,,include,42
,,,work,42
,,,found,42
,,,in,42
,,,the,42
,,,traditional,42
,,,Western,42
,,,canon,42
,,,of,42
,,,European,42
,,,-,42
,,,influenced,42
,,,American,42
,,,poetry,42
,,,as,42
,,,well,42
,,,as,42
,,,work,42
,,,by,42
,,,immigrants,42
,,,",",42
,,,hip,42
,,,-,42
,,,hop,42
,,,artists,42
,,,",",42
,,,and,42
,,,Native,42
,,,Americans,42
,,,.,42
,,,The,43
,,,2013,43
,,,Signet,43
,,,Classic,43
,,,edition,43
,,,of,43
,,,Mark,43
,,,Twain,43
,,,'s,43
,,,The,43
,,,Adventures,43
,,,of,43
,,,Tom,43
,,,Sawyer,43
,,,and,43
,,,Adventures,43
,,,of,43
,,,Huckleberry,43
,,,Finn,43
,,,features,43
,,,a,43
,,,new,43
Q560307_135,EVENT,0lNHUtVEAJ,afterword,43
,,,by,43
Q560307_283,ENTITY,ADlk_1rZsx,Reed,43
,,,.,43
,,,In,44
,,,2019,44
,,,",",44
Q560307_136,ENTITY,hJi-1W2ika,he,44
Q560307_137,EVENT,_movpJH08_,contributed,44
,,,forewords,44
,,,to,44
,,,The,44
,,,Collected,44
,,,Novels,44
,,,of,44
,,,Charles,44
,,,Wright,44
,,,",",44
,,,published,44
,,,by,44
,,,Harper,44
,,,Perennial,44
,,,;,44
,,,Charles,44
,,,Fréger,44
,,,'s,44
,,,Cimarron,44
,,,:,44
,,,Freedom,44
,,,and,44
,,,Masquerade,44
,,,(,44
,,,Thames,44
,,,&,44
,,,Hudson,44
,,,),44
,,,;,44
,,,and,44
,,,Cathy,44
,,,Jackson,44
,,,-,44
,,,Gent,44
,,,'s,44
,,,Surviving,44
,,,Financially,44
,,,in,44
,,,a,44
,,,Rigged,44
,,,System,44
,,,(,44
,,,Third,44
,,,World,44
,,,Press,44
,,,Foundation,44
,,,),44
,,,.,44
Q560307_138,ENTITY,KxQ3nZot2r,His,45
Q560307_139,EVENT,4BNLPdsQ1M,Introduction,45
,,,to,45
,,,The,45
,,,Minister,45
,,,Primarily,45
,,,",",45
,,,a,45
,,,previously,45
,,,unpublished,45
,,,novel,45
,,,by,45
,,,the,45
,,,late,45
,,,John,45
,,,Oliver,45
,,,Killens,45
,,,",",45
,,,was,45
,,,published,45
,,,by,45
,,,Amistad,45
,,,in,45
,,,July,45
,,,2021,45
,,,.,45
Q560307_141,ENTITY,70fOQCBHRM,Two,46
Q560307_142,ENTITY,70fOQCBHRM,of,46
Q560307_143,ENTITY,70fOQCBHRM,Reed,46
