_id,label,id,token,sentence
Q560307_17,EVENT,pPprVNXyD7,memorized,7
,,,the,7
,,,Quran,7
,,,completely,7
,,,from,7
,,,a,7
,,,young,7
,,,age,7
,,,.,7
,,,At,8
,,,the,8
,,,age,8
,,,of,8
,,,12,8
,,,",",8
Q560307_149,ENTITY,AKQ_Xj3V1g,Abu,8
Q560307_150,ENTITY,AKQ_Xj3V1g,Zayd,8
,,,was,8
Q560307_18,EVENT,i6iQaNIAcs,imprisoned,8
,,,for,8
Q560307_20,EVENT-MOD,XmsbaAF1r2,allegedly,8
Q560307_19,EVENT,DDlkX6XteS,sympathising,8
,,,with,8
,,,the,8
,,,Muslim,8
,,,Brotherhood,8
,,,.,8
Q560307_151,ENTITY,BChKH6JNHx,He,9
,,,was,9
,,,also,9
Q560307_21,EVENT,k2b_ltnq1a,influenced,9
,,,by,9
,,,the,9
,,,writings,9
,,,of,9
,,,Muslim,9
,,,Brotherhood,9
,,,revolutionary,9
,,,Islamist,9
,,,Sayyid,9
,,,Qutb,9
,,,",",9
,,,who,9
,,,was,9
,,,executed,9
,,,by,9
,,,the,9
,,,Egyptian,9
,,,state,9
,,,in,9
,,,1966,9
,,,",",9
,,,but,9
Q560307_22,EVENT,AhGPKDsUpH,moved,9
,,,away,9
,,,from,9
,,,the,9
,,,ideas,9
,,,of,9
,,,the,9
,,,Brethren,9
,,,and,9
,,,Qutb,9
,,,as,9
Q560307_152,ENTITY,l8IEhOwWh1,he,9
Q560307_23,EVENT,H4nVZ4DKp3,grew,9
,,,older,9
,,,.,9
,,,After,10
Q560307_24,EVENT,WMUIBIdJfd,receiving,10
,,,technical,10
,,,training,10
Q560307_153,ENTITY,IEIb6AU2Vj,he,10
Q560307_25,EVENT,8uApCMz-lr,worked,10
,,,for,10
,,,the,10
,,,National,10
,,,Communications,10
,,,Organization,10
,,,in,10
,,,Cairo,10
,,,.,10
,,,At,11
,,,the,11
,,,same,11
,,,time,11
,,,",",11
Q560307_154,ENTITY,fVAWrAizJ6,he,11
Q560307_27,EVENT,6vYmKvRETw,started,11
Q560307_26,EVENT,5OdoEBeMxZ,studying,11
,,,at,11
,,,Cairo,11
,,,University,11
,,,",",11
,,,where,11
Q560307_157,ENTITY,uhRQzgD5KF,he,11
Q560307_28,EVENT,z82MZ9GuWO,obtained,11
,,,his,11
,,,BA,11
Q560307_155,EVENT,dStcAZK9sZ,degree,11
,,,in,11
,,,Arabic,11
,,,Studies,11
,,,(,11
,,,1972,11
,,,),11
,,,",",11
,,,and,11
,,,later,11
,,,his,11
,,,MA,11
,,,(,11
,,,1977,11
,,,),11
,,,and,11
,,,PhD,11
Q560307_156,EVENT,rOziduQ-pW,degrees,11
,,,(,11
,,,1981,11
,,,),11
,,,in,11
,,,Islamic,11
,,,Studies,11
,,,",",11
,,,with,11
,,,works,11
,,,concerning,11
,,,the,11
,,,interpretation,11
,,,of,11
,,,the,11
,,,Qur'an,11
,,,.,11
,,,In,12
,,,1982,12
,,,",",12
Q560307_158,ENTITY,QddqBCI9u0,he,12
Q560307_29,EVENT,CGu0jErzm9,joined,12
,,,the,12
,,,faculty,12
,,,of,12
,,,the,12
,,,Department,12
,,,of,12
,,,Arabic,12
,,,Language,12
,,,and,12
,,,Literature,12
,,,at,12
,,,Cairo,12
,,,University,12
,,,as,12
,,,an,12
,,,assistant,12
,,,professor,12
,,,.,12
Q560307_159,ENTITY,Gs5qXs0l5T,He,13
Q560307_31,EVENT-GR,NblTo5DDsO,became,13
,,,an,13
,,,associate,13
Q560307_30,EVENT,8if0Qa31W2,professor,13
,,,there,13
,,,in,13
,,,1987,13
,,,.,13
,,,From,14
,,,1985,14
,,,to,14
,,,1989,14
,,,",",14
Q560307_160,ENTITY,O01UdmDRO3,he,14
Q560307_32,EVENT,gn3oEFDER1,worked,14
,,,as,14
,,,a,14
,,,visiting,14
,,,lecturer,14
,,,at,14
,,,Osaka,14
,,,University,14
,,,in,14
,,,Japan,14
,,,.,14
,,,In,15
,,,1992,15
,,,the,15
,,,process,15
,,,of,15
Q560307_161,ENTITY,LVcL73TrXC,his,15
,,,being,15
Q560307_34,EVENT,SwnAtVmqym,considered,15
,,,for,15
Q560307_33,EVENT,XEyFqIsx_f,promotion,15
,,,to,15
,,,full,15
,,,professor,15
,,,at,15
,,,Cairo,15
,,,University,15
,,,morphed,15
,,,from,15
,,,a,15
,,,routine,15
,,,academic,15
,,,process,15
,,,into,15
,,,a,15
,,,"""",15
,,,legal,15
,,,nightmare,15
,,,for,15
,,,him,15
,,,and,15
,,,his,15
,,,wife,15
,,,.,15
,,,"""",16
,,,While,16
Q560307_162,ENTITY,-t72VKpFTQ,he,16
,,,was,16
,,,eventually,16
Q560307_35,EVENT,Czf_T64HsM,promoted,16
,,,",",16
Q560307_163,ENTITY,U-g64jKLZt,he,16
,,,was,16
Q560307_36,EVENT,x_iz_fkP23,sued,16
,,,by,16
,,,conservative,16
,,,Muslims,16
,,,and,16
,,,a,16
,,,Court,16
,,,of,16
,,,Appeals,16
Q560307_37,EVENT,Ars4OVY6aZ,declared,16
Q560307_164,ENTITY,emKsOTVzzc,him,16
,,,an,16
Q560307_38,EVENT,RYNK6V-EXN,apostate,16
,,,and,16
Q560307_39,EVENT,AwZWlj-R-P,divorced,16
Q560307_165,ENTITY,qvJw8b-TUF,him,16
,,,from,16
,,,his,16
,,,wife,16
,,,.,16
,,,This,17
,,,was,17
,,,followed,17
,,,by,17
Q560307_40,EVENT,8f5_DJgav3,calls,17
,,,for,17
Q560307_166,ENTITY,xOUuVHOy7m,his,17
Q560307_41,EVENT,rhPVlUwYbd,death,17
,,,and,17
Q560307_42,EVENT,H4-FV6OM9O,exile,17
,,,to,17
,,,Europe,17
,,,where,17
Q560307_167,ENTITY,oyn0W61fKI,he,17
Q560307_43,EVENT,OgxIBySn8I,obtained,17
,,,the,17
,,,position,17
,,,of,17
,,,Visiting,17
,,,Professor,17
,,,of,17
,,,Arabic,17
,,,and,17
,,,Islamic,17
,,,Studies,17
,,,at,17
,,,Leiden,17
,,,University,17
,,,.,17
,,,(,18
,,,see,18
,,,below,18
,,,),18
,,,In,18
,,,Europe,18
Q560307_168,ENTITY,tZKgbIwKEH,he,18
Q560307_44,EVENT,ls15fbY3qd,held,18
,,,the,18
,,,Ibn,18
,,,Rushd,18
,,,Chair,18
,,,of,18
,,,Humanism,18
,,,and,18
,,,Islam,18
,,,at,18
,,,the,18
,,,University,18
,,,for,18
,,,Humanistics,18
,,,",",18
,,,Utrecht,18
,,,",",18
,,,Netherlands,18
,,,",",18
,,,while,18
,,,still,18
Q560307_45,EVENT,KSKAgJqZBG,supervising,18
,,,MA,18
,,,and,18
,,,PhD,18
,,,students,18
,,,at,18
,,,the,18
,,,University,18
,,,of,18
,,,Leiden,18
,,,as,18
,,,well,18
,,,.,18
Q560307_169,ENTITY,69iw473SQb,He,19
,,,also,19
Q560307_46,EVENT,USHtpcwPKW,participated,19
,,,in,19
,,,a,19
,,,research,19
,,,project,19
,,,on,19
,,,Jewish,19
,,,and,19
,,,Islamic,19
,,,Hermeneutics,19
,,,as,19
,,,Cultural,19
,,,Critique,19
,,,in,19
,,,the,19
,,,Working,19
,,,Group,19
,,,on,19
,,,Islam,19
,,,and,19
,,,modernity,19
,,,at,19
,,,the,19
,,,Institute,19
,,,of,19
,,,Advanced,19
,,,Studies,19
,,,of,19
,,,Berlin,19
,,,(,19
,,,Wissenschaftskolleg,19
,,,zu,19
,,,Berlin,19
,,,),19
,,,.,19
,,,In,20
,,,2005,20
,,,",",20
Q560307_170,ENTITY,9W0kgTtcYc,he,20
Q560307_47,EVENT,X-0XmvWNd4,received,20
,,,the,20
,,,Ibn,20
,,,Rushd,20
,,,Prize,20
,,,for,20
,,,Freedom,20
,,,of,20
,,,Thought,20
,,,",",20
,,,Berlin,20
,,,.,20
,,,His,21
,,,wife,21
,,,returned,21
,,,several,21
,,,times,21
,,,to,21
,,,Egypt,21
,,,for,21
,,,discussion,21
,,,on,21
,,,MA,21
,,,and,21
,,,PhD,21
,,,these,21
,,,s,21
,,,at,21
,,,the,21
,,,French,21
,,,department,21
,,,at,21
,,,Cairo,21
,,,University,21
,,,.,21
Q560307_171,ENTITY,ifftpupoav,Dr.,22
Q560307_172,ENTITY,ifftpupoav,Abu,22
Q560307_173,ENTITY,ifftpupoav,Zayd,22
,,,also,22
Q560307_48,EVENT,24AXqZ2vQR,returned,22
,,,several,22
,,,times,22
,,,to,22
,,,Egypt,22
,,,after,22
,,,1995,22
,,,",",22
,,,but,22
,,,mostly,22
,,,to,22
,,,visit,22
,,,family,22
,,,.,22
,,,During,23
,,,a,23
Q560307_49,EVENT,-Got60oNnk,visit,23
,,,in,23
,,,Indonesia,23
Q560307_174,ENTITY,fsi1hiynGV,he,23
,,,was,23
Q560307_51,EVENT,0yb5Ny-Zfy,infected,23
,,,by,23
,,,an,23
,,,unknown,23
,,,virus,23
,,,",",23
,,,and,23
,,,was,23
Q560307_52,EVENT,O8xD3UOUoX,hospitalized,23
,,,in,23
,,,Cairo,23
,,,.,23
Q560307_175,ENTITY,r2guQ6FkZ5,He,24
Q560307_53,EVENT,4wGm-PNGdk,died,24
,,,at,24
,,,a,24
,,,Cairo,24
,,,hospital,24
,,,on,24
,,,July,24
,,,5,24
,,,",",24
,,,2010,24
,,,at,24
,,,the,24
,,,age,24
,,,of,24
,,,66,24
,,,.,24
Q560307_176,ENTITY,cW1LcoU59k,He,25
,,,was,25
Q560307_54,EVENT,aHhNuMSo7V,buried,25
,,,in,25
,,,his,25
,,,birthplace,25
,,,",",25
,,,on,25
,,,the,25
,,,same,25
,,,day,25
,,,.,25
Q560307_262,ENTITY,wj01coX_L3,Zayd,26
Q560307_263,ENTITY,wj01coX_L3,'s,26
,,,academic,26
,,,work,26
,,,on,26
,,,the,26
,,,Qur'an,26
Q560307_55,EVENT,5pAIKqX_9u,led,26
,,,to,26
,,,a,26
Q560307_56,EVENT,dn0gutCaVq,lawsuit,26
,,,against,26
Q560307_177,ENTITY,227nJ7d55v,him,26
,,,by,26
,,,conservative,26
,,,Muslim,26
,,,scholars,26
,,,.,26
,,,The,27
,,,subsequent,27
,,,a,27
,,,hisbah,27
,,,trial,27
,,,led,27
,,,to,27
Q560307_178,ENTITY,wfWzdc0J0H,him,27
,,,being,27
Q560307_58,EVENT,BT82yyMEzy,declared,27
,,,an,27
Q560307_57,EVENT,rTarKWDjli,apostate,27
,,,(,27
,,,murtadd,27
,,,),27
,,,by,27
,,,an,27
,,,Egyptian,27
,,,court,27
,,,.,27
,,,Since,28
,,,under,28
,,,Sharia,28
,,,law,28
,,,it,28
,,,is,28
,,,not,28
,,,permissible,28
,,,for,28
,,,a,28
,,,Muslim,28
,,,woman,28
,,,to,28
,,,be,28
,,,married,28
,,,to,28
,,,a,28
,,,non,28
,,,-,28
,,,Muslim,28
,,,man,28
,,,",",28
,,,the,28
,,,court,28
,,,also,28
Q560307_60,EVENT,hriTRY7sPe,declared,28
Q560307_179,ENTITY,SK3gmxzapo,he,28
,,,could,28
Q560307_61,EVENT-MOD,k0AfgyiY_L,not,28
,,,remain,28
Q560307_62,EVENT,NtQiS5_hzr,married,28
,,,to,28
,,,his,28
,,,wife,28
,,,—,28
,,,Cairo,28
,,,University,28
,,,French,28
,,,Literature,28
,,,professor,28
,,,Dr.,28
,,,Ibtihal,28
,,,Younis,28
,,,.,28
,,,This,29
,,,decision,29
,,,",",29
,,,in,29
,,,effect,29
,,,",",29
Q560307_59,EVENT,dc6andZaDM,forced,29
Q560307_180,ENTITY,Xuf2Jx1LyN,him,29
,,,out,29
,,,of,29
,,,his,29
,,,homeland,29
,,,.,29
,,,The,30
,,,Nasr,30
,,,Abu,30
,,,Zayd,30
,,,case,30
,,,began,30
,,,when,30
Q560307_181,ENTITY,434nd3Zx5B,he,30
,,,was,30
Q560307_63,EVENT,rV46TZym85,refused,30
,,,a,30
,,,promotion,30
,,,for,30
,,,the,30
,,,post,30
,,,of,30
,,,full,30
,,,professor,30
,,,.,30
,,,In,31
,,,May,31
,,,1992,31
,,,",",31
Q560307_182,ENTITY,auQi7aHVDV,Dr.,31
Q560307_183,ENTITY,auQi7aHVDV,Abu,31
Q560307_184,ENTITY,auQi7aHVDV,Zayd,31
Q560307_64,EVENT,qgNWHR2XIk,presented,31
,,,his,31
,,,academic,31
,,,publications,31
,,,to,31
,,,the,31
,,,Standing,31
,,,Committee,31
,,,of,31
,,,Academic,31
,,,Tenure,31
,,,and,31
,,,Promotion,31
,,,for,31
,,,advancement,31
,,,.,31
,,,Among,32
,,,his,32
,,,thirteen,32
,,,works,32
,,,in,32
,,,Arabic,32
,,,and,32
,,,other,32
,,,languages,32
,,,were,32
,,,Imam,32
,,,Shāfi'ī,32
,,,and,32
,,,the,32
,,,Founding,32
,,,of,32
,,,Medieval,32
,,,Ideology,32
,,,and,32
,,,The,32
,,,Critique,32
,,,of,32
,,,Religious,32
,,,Discourse,32
,,,.,32
,,,The,33
,,,committee,33
,,,presented,33
,,,three,33
,,,reports,33
,,,",",33
,,,two,33
,,,were,33
,,,in,33
Q560307_65,EVENT,Lek0PQxgl9,favor,33
,,,of,33
,,,the,33
Q560307_66,EVENT,AhQahBvpm0,promotion,33
,,,of,33
Q560307_265,ENTITY,1-6bn96-OM,Dr.,33
Q560307_266,ENTITY,1-6bn96-OM,Abu,33
Q560307_267,ENTITY,1-6bn96-OM,Zayd,33
,,,.,33
,,,But,34
,,,the,34
,,,third,34
,,,one,34
,,,",",34
,,,written,34
,,,by,34
,,,Abdel,34
,,,-,34
,,,Sabour,34
,,,Shahin,34
,,,",",34
,,,a,34
,,,professor,34
,,,of,34
,,,Arabic,34
,,,linguistics,34
,,,at,34
,,,the,34
,,,Cairo,34
,,,Dar,34
,,,al-,34
,,,',34
,,,Ulum,34
,,,",",34
,,,and,34
,,,a,34
,,,committee,34
,,,member,34
,,,",",34
Q560307_67,EVENT,RIO3xlWlzi,accused,34
Q560307_185,ENTITY,yaZCxKEOjU,Abu,34
Q560307_186,ENTITY,yaZCxKEOjU,Zayd,34
,,,of,34
,,,"""",34
,,,clear,34
Q560307_68,EVENT,fSuXL2JhSy,affronts,34
,,,to,34
,,,the,34
,,,Islamic,34
,,,faith,34
,,,",",34
,,,"""",34
,,,and,34
,,,rejected,34
,,,the,34
,,,promotion,34
,,,.,34
,,,Despite,35
,,,the,35
,,,two,35
,,,positive,35
,,,reports,35
,,,",",35
,,,the,35
,,,Tenure,35
,,,and,35
,,,Promotion,35
,,,Committee,35
,,,voted,35
,,,against,35
,,,the,35
,,,promotion,35
,,,(,35
,,,seven,35
,,,votes,35
,,,to,35
,,,six,35
,,,),35
,,,",",35
Q560307_70,EVENT,ZX_9iWvTdf,arguing,35
,,,that,35
Q560307_187,ENTITY,WuQE_bA7so,his,35
Q560307_188,ENTITY,WuQE_bA7so,works,35
,,,did,35
Q560307_71,EVENT-MOD,epNfQUmOhu,not,35
,,,justify,35
,,,a,35
Q560307_69,EVENT,_QZHcIRAum,promotion,35
,,,.,35
,,,The,36
,,,Council,36
,,,of,36
,,,the,36
,,,Arabic,36
,,,Department,36
,,,made,36
,,,a,36
,,,statement,36
,,,against,36
,,,the,36
,,,committee,36
,,,'s,36
,,,decision,36
,,,",",36
,,,and,36
,,,the,36
,,,Council,36
,,,of,36
,,,the,36
,,,Faculty,36
,,,of,36
,,,Arts,36
,,,criticized,36
,,,the,36
,,,committee,36
,,,report,36
,,,.,36
,,,Despite,37
,,,all,37
,,,that,37
,,,",",37
,,,the,37
,,,Council,37
,,,of,37
,,,Cairo,37
,,,University,37
,,,confirmed,37
,,,the,37
,,,decision,37
,,,of,37
,,,the,37
,,,committee,37
,,,report,37
,,,on,37
,,,18,37
,,,March,37
,,,1993,37
,,,.,37
,,,Not,38
,,,content,38
,,,with,38
,,,blocking,38
,,,the,38
,,,promotion,38
,,,",",38
,,,at,38
,,,the,38
,,,pulpit,38
,,,at,38
,,,Amr,38
,,,Ibn,38
,,,Al-`Aas,38
,,,Mosque,38
,,,where,38
,,,he,38
,,,was,38
,,,a,38
,,,preacher,38
,,,",",38
,,,Shahin,38
,,,publicly,38
Q560307_72,EVENT,tGw0duYpOD,denounced,38
Q560307_189,ENTITY,iUuUZxZ5Cf,Abu,38
Q560307_190,ENTITY,iUuUZxZ5Cf,Zayd,38
,,,as,38
,,,an,38
Q560307_73,EVENT,DYSRHKbvKI,apostate,38
,,,(,38
,,,murtadd,38
,,,),38
,,,.,38
,,,Shortly,39
,,,thereafter,39
,,,a,39
,,,"""",39
,,,flood,39
,,,of,39
,,,vitriolic,39
,,,articles,39
,,,accusing,39
,,,him,39
,,,of,39
,,,heresy,39
,,,"""",39
,,,appeared,39
,,,in,39
,,,the,39
,,,"""",39
,,,mainstream,39
,,,",",39
,,,semi,39
,,,-,39
,,,state,39
,,,press,39
,,,"""",39
,,,.,39
,,,Critics,40
,,,of,40
,,,the,40
,,,case,40
,,,have,40
,,,noted,40
,,,that,40
,,,Shahin,40
,,,'s,40
,,,interest,40
,,,in,40
,,,the,40
,,,beliefs,40
,,,of,40
,,,Abu,40
,,,Zayd,40
,,,may,40
,,,have,40
,,,been,40
,,,motivated,40
,,,by,40
,,,factors,40
,,,other,40
,,,than,40
,,,piety,40
,,,.,40
,,,In,41
,,,addition,41
,,,to,41
,,,being,41
,,,preacher,41
,,,during,41
,,,Friday,41
,,,Services,41
,,,at,41
,,,Cairo,41
,,,'s,41
,,,oldest,41
,,,mosque,41
,,,and,41
,,,a,41
,,,host,41
,,,of,41
,,,a,41
,,,number,41
,,,of,41
,,,television,41
,,,and,41
,,,radio,41
,,,programs,41
,,,about,41
,,,Islam,41
,,,",",41
,,,Shahin,41
,,,was,41
,,,active,41
,,,in,41
,,,Egypt,41
,,,'s,41
,,,ruling,41
,,,party,41
,,,as,41
,,,chairman,41
,,,of,41
,,,its,41
,,,religious,41
,,,committee,41
,,,.,41
,,,In,42
,,,addition,42
,,,:,42
,,,Insiders,42
,,,also,42
,,,knew,42
,,,Shahine,42
,,,had,42
,,,been,42
,,,a,42
,,,consultant,42
,,,in,42
,,,the,42
,,,late,42
,,,1980s,42
,,,to,42
,,,the,42
,,,Rayyan,42
,,,Investment,42
,,,Company,42
,,,.,42
,,,Rayyan,43
,,,had,43
,,,touted,43
,,,itself,43
,,,as,43
,,,an,43
,,,Islamic,43
,,,financial,43
,,,outfit,43
,,,",",43
,,,appealing,43
,,,to,43
,,,pious,43
,,,Muslims,43
,,,who,43
,,,believed,43
,,,that,43
,,,Islam,43
,,,forbids,43
,,,them,43
,,,to,43
,,,receive,43
,,,interest,43
,,,.,43
,,,It,44
,,,promised,44
,,,to,44
,,,pay,44
,,,them,44
,,,instead,44
,,,with,44
,,,Islamically,44
,,,sanctioned,44
,,,"""",44
,,,dividends,44
,,,.,44
,,,"""",45
,,,Badly,45
,,,run,45
,,,",",45
,,,the,45
,,,firm,45
,,,went,45
,,,bankrupt,45
,,,",",45
,,,depriving,45
,,,thousand,45
,,,of,45
,,,Egyptians,45
,,,of,45
,,,their,45
,,,life,45
,,,savings,45
,,,.,45
,,,In,46
,,,his,46
,,,book,46
,,,",",46
Q560307_191,ENTITY,0JvCE7zwqN,Abu,46
Q560307_192,ENTITY,0JvCE7zwqN,Zaid,46
Q560307_74,EVENT,22ZU4lM85t,cited,46
,,,Rayyan,46
,,,as,46
,,,an,46
,,,example,46
,,,of,46
,,,how,46
,,,some,46
,,,Islamists,46
,,,used,46
,,,religious,46
,,,discourse,46
,,,for,46
,,,ulterior,46
,,,motives,46
,,,and,46
,,,material,46
,,,gain,46
,,,.,46
,,,Shahine,47
,,,had,47
,,,not,47
,,,been,47
,,,pleased,47
,,,with,47
,,,the,47
,,,criticism,47
,,,.,47
,,,In,48
,,,June,48
,,,(,48
,,,April,48
,,,according,48
,,,to,48
,,,another,48
,,,account,48
,,,),48
,,,",",48
,,,the,48
,,,case,48
,,,moved,48
,,,beyond,48
,,,Cairo,48
,,,University,48
,,,when,48
,,,a,48
,,,group,48
,,,of,48
,,,Islamists,48
,,,led,48
,,,by,48
,,,the,48
,,,former,48
,,,state,48
,,,official,48
,,,",",48
,,,Muhammad,48
,,,Samida,48
,,,Abu,48
,,,Samada,48
,,,and,48
,,,including,48
,,,Shahin,48
,,,",",48
,,,filed,48
,,,a,48
,,,lawsuit,48
,,,before,48
,,,the,48
,,,Giza,48
,,,Lower,48
,,,Personal,48
,,,Status,48
,,,Court,48
,,,(,48
,,,family,48
,,,court,48
,,,),48
,,,in,48
,,,Cairo,48
Q560307_75,EVENT,KdYUt89L6w,demanding,48
,,,the,48
Q560307_76,EVENT,H3hrIlJoc0,nullification,48
,,,of,48
,,,the,48
,,,marriage,48
,,,between,48
Q560307_193,ENTITY,yBNO2iYoqO,Abu,48
Q560307_194,ENTITY,yBNO2iYoqO,Zayd,48
,,,and,48
,,,his,48
,,,wife,48
,,,",",48
,,,Dr.,48
,,,Ibtihal,48
,,,Younis,48
,,,",",48
,,,arguing,48
,,,that,48
,,,Islamic,48
,,,law,48
,,,forbids,48
,,,a,48
,,,marriage,48
,,,between,48
,,,a,48
,,,Muslim,48
,,,woman,48
,,,and,48
,,,an,48
,,,apostate,48
,,,.,48
,,,(,49
Q560307_195,ENTITY,jaQM0HeTu_,The,49
Q560307_196,ENTITY,jaQM0HeTu_,couple,49
,,,were,49
,,,not,49
Q560307_77,EVENT,-w_e1wQVRV,notified,49
,,,but,49
Q560307_78,EVENT,eLfZERaZag,heard,49
,,,about,49
,,,the,49
,,,case,49
,,,first,49
,,,in,49
,,,the,49
,,,tabloid,49
,,,newspapers,49
,,,.,49
,,,),50
,,,The,50
,,,court,50
,,,case,50
,,,was,50
,,,filed,50
,,,through,50
,,,personal,50
,,,status,50
,,,law,50
,,,for,50
,,,divorce,50
,,,because,50
,,,in,50
,,,this,50
,,,area,50
,,,"""",50
,,,the,50
,,,Islamic,50
,,,Shari'a,50
,,,is,50
,,,still,50
,,,in,50
,,,force,50
,,,"""",50
,,,in,50
,,,Egyptian,50
,,,law,50
,,,.,50
,,,Filing,51
,,,cases,51
,,,of,51
,,,hisbah,51
,,,against,51
,,,Muslims,51
,,,who,51
,,,violated,51
,,,a,51
,,,"""",51
,,,right,51
,,,of,51
,,,God,51
,,,"""",51
,,,and,51
,,,thus,51
