token,label,sentence
Cal,O,7
Emmett,O,7
.,O,7
“,O,8
All,O,8
he,O,8
lacks,O,8
is,O,8
a,O,8
spot-light,O,8
and,O,8
a,O,8
brass,O,8
band,O,8
",",O,8
”,O,8
Cal,O,8
returned,EVENT,8
",",O,8
in,O,8
much,O,8
the,O,8
same,O,8
tone,O,8
with,O,8
which,O,8
a,O,8
woman,O,8
remarks,O,8
upon,O,8
a,O,8
last,O,8
season,O,8
's,O,8
hat,O,8
on,O,8
the,O,8
head,O,8
of,O,8
a,O,8
rival,O,8
.,O,8
Miguel,O,9
was,O,9
not,O,9
embarrassed,O,9
by,O,9
the,O,9
inspection,EVENT,9
.,O,9
He,O,10
was,O,10
tall,O,10
",",O,10
straight,O,10
",",O,10
and,O,10
swarthily,O,10
handsome,O,10
",",O,10
and,O,10
he,O,10
stood,O,10
with,O,10
the,O,10
complacence,O,10
of,O,10
a,O,10
stage,O,10
favorite,O,10
waiting,O,10
for,O,10
the,O,10
applause,O,10
to,O,10
cease,O,10
so,O,10
that,O,10
he,O,10
might,O,10
speak,O,10
his,O,10
first,O,10
lines,O,10
;,O,10
and,O,10
",",O,10
while,O,10
he,O,10
waited,EVENT,10
",",O,10
he,O,10
sifted,EVENT,10
tobacco,O,10
into,O,10
a,O,10
cigarette,O,10
paper,O,10
daintily,O,10
",",O,10
with,O,10
his,O,10
little,O,10
finger,O,10
extended,O,10
.,O,10
There,O,11
was,O,11
a,O,11
ring,O,11
upon,O,11
that,O,11
finger,O,11
;,O,11
a,O,11
ring,O,11
with,O,11
a,O,11
moonstone,O,11
setting,O,11
as,O,11
large,O,11
and,O,11
round,O,11
as,O,11
the,O,11
eye,O,11
of,O,11
a,O,11
startled,O,11
cat,O,11
",",O,11
and,O,11
the,O,11
Happy,O,11
Family,O,11
caught,EVENT,11
the,O,11
pale,O,11
gleam,O,11
of,O,11
it,O,11
and,O,11
drew,EVENT,11
a,O,11
long,O,11
breath,O,11
.,O,11
He,O,12
lighted,EVENT,12
a,O,12
match,O,12
nonchalantly,O,12
",",O,12
by,O,12
the,O,12
artfully,O,12
simple,O,12
method,O,12
of,O,12
pinching,EVENT,12
the,O,12
head,O,12
of,O,12
it,O,12
with,O,12
his,O,12
fingernails,O,12
",",O,12
leaned,EVENT,12
negligently,O,12
against,O,12
the,O,12
wall,O,12
of,O,12
the,O,12
bunk-house,O,12
",",O,12
and,O,12
regarded,EVENT,12
the,O,12
group,O,12
incuriously,O,12
while,O,12
he,O,12
smoked,EVENT,12
.,O,12
“,O,13
Any,O,13
pretty,O,13
girls,O,13
up,O,13
this,O,13
way,O,13
?,O,13
”,O,13
he,O,13
inquired,EVENT,13
languidly,O,13
",",O,13
after,O,13
a,O,13
moment,O,13
",",O,13
fanning,EVENT,13
a,O,13
thin,O,13
smoke-cloud,O,13
from,O,13
before,O,13
his,O,13
face,O,13
while,O,13
he,O,13
spoke,EVENT,13
.,O,13
The,O,14
Happy,O,14
Family,O,14
went,O,14
prickly,O,14
hot,EVENT,14
.,O,14
The,O,15
girls,O,15
in,O,15
that,O,15
neighborhood,O,15
were,O,15
held,O,15
in,O,15
esteem,O,15
",",O,15
and,O,15
there,O,15
was,O,15
that,O,15
in,O,15
his,O,15
tone,O,15
which,O,15
gave,O,15
offense,EVENT,15
.,O,15
“,O,16
Sure,O,16
",",O,16
there,O,16
's,O,16
pretty,O,16
girls,O,16
here,O,16
!,O,16
”,O,16
Big,O,16
Medicine,O,16
bellowed,EVENT,16
unexpectedly,O,16
",",O,16
close,O,16
beside,O,16
him,O,16
.,O,16
“,O,17
We,O,17
're,O,17
all,O,17
of,O,17
us,O,17
engaged,O,17
to,O,17
`,O,17
em,O,17
",",O,17
by,O,17
cripes,O,17
!,O,17
”,O,17
Miguel,O,17
shot,O,17
an,O,17
oblique,O,17
glance,EVENT,17
at,O,17
Big,O,17
Medicine,O,17
",",O,17
examined,EVENT,17
the,O,17
end,O,17
of,O,17
his,O,17
cigarette,O,17
",",O,17
and,O,17
gave,O,17
a,O,17
lift,EVENT,17
of,O,17
shoulder,O,17
",",O,17
which,O,17
might,O,17
mean,O,17
anything,O,17
or,O,17
nothing,O,17
",",O,17
and,O,17
so,O,17
was,O,17
irritating,EVENT,17
to,O,17
a,O,17
degree,O,17
.,O,17
He,O,18
did,O,18
not,O,18
pursue,O,18
the,O,18
subject,O,18
further,O,18
",",O,18
and,O,18
so,O,18
several,O,18
belated,O,18
retorts,O,18
were,O,18
left,O,18
tickling,EVENT,18
futilely,O,18
the,O,18
tongues,O,18
of,O,18
the,O,18
Happy,O,18
Family,O,18
--,O,18
which,O,18
does,O,18
not,O,18
make,O,18
for,O,18
amiability,O,18
.,O,18
To,O,19
a,O,19
man,O,19
they,O,19
liked,O,19
him,O,19
little,O,19
",",O,19
in,O,19
spite,O,19
of,O,19
their,O,19
easy,O,19
friendliness,O,19
with,O,19
mankind,O,19
in,O,19
general,O,19
.,O,19
At,O,20
supper,O,20
they,O,20
talked,EVENT,20
with,O,20
him,O,20
perfunctorily,O,20
",",O,20
and,O,20
covertly,O,20
sneered,EVENT,20
because,O,20
he,O,20
sprinkled,EVENT,20
his,O,20
food,O,20
liberally,O,20
with,O,20
cayenne,O,20
and,O,20
his,O,20
speech,O,20
with,O,20
Spanish,O,20
words,O,20
pronounced,EVENT,20
with,O,20
soft,O,20
",",O,20
slurred,EVENT,20
vowels,O,20
that,O,20
made,O,20
them,O,20
sound,O,20
unfamiliar,O,20
",",O,20
and,O,20
against,O,20
which,O,20
his,O,20
English,O,20
contrasted,O,20
sharply,O,20
with,O,20
its,O,20
crisp,O,20
",",O,20
American,O,20
enunciation,O,20
.,O,20
He,O,21
met,O,21
their,O,21
infrequent,O,21
glances,EVENT,21
with,O,21
the,O,21
cool,O,21
stare,EVENT,21
of,O,21
absolute,O,21
indifference,O,21
to,O,21
their,O,21
opinion,O,21
of,O,21
him,O,21
",",O,21
and,O,21
their,O,21
perfunctory,O,21
civility,EVENT,21
with,O,21
introspective,O,21
calm,O,21
.,O,21
The,O,22
next,O,22
morning,O,22
",",O,22
when,O,22
there,O,22
was,O,22
riding,O,22
to,O,22
be,O,22
done,O,22
",",O,22
and,O,22
Miguel,O,22
appeared,EVENT,22
at,O,22
the,O,22
last,O,22
moment,O,22
in,O,22
his,O,22
working,O,22
clothes,O,22
",",O,22
even,O,22
Weary,O,22
",",O,22
the,O,22
sunny-hearted,O,22
",",O,22
had,O,22
an,O,22
unmistakable,O,22
curl,EVENT,22
of,O,22
his,O,22
lip,O,22
after,O,22
the,O,22
first,O,22
glance,EVENT,22
.,O,22
Miguel,O,23
wore,O,23
the,O,23
hatband,O,23
",",O,23
the,O,23
crimson,O,23
kerchief,O,23
tied,O,23
loosely,O,23
with,O,23
the,O,23
point,O,23
draped,O,23
over,O,23
his,O,23
chest,O,23
",",O,23
the,O,23
stamped,O,23
leather,O,23
cuffs,O,23
and,O,23
the,O,23
tan,O,23
boots,O,23
with,O,23
the,O,23
highest,O,23
heels,O,23
ever,O,23
built,O,23
by,O,23
the,O,23
cobbler,O,23
craft,O,23
.,O,23
Also,O,24
",",O,24
the,O,24
lower,O,24
half,O,24
of,O,24
him,O,24
was,O,24
incased,O,24
in,O,24
chaps,O,24
the,O,24
like,O,24
of,O,24
which,O,24
had,O,24
never,O,24
before,O,24
been,O,24
brought,O,24
into,O,24
Flying,O,24
U,O,24
coulee,O,24
.,O,24
Black,O,25
Angora,O,25
chaps,O,25
they,O,25
were,O,25
;,O,25
long-haired,O,25
",",O,25
crinkly,O,25
to,O,25
the,O,25
very,O,25
hide,O,25
",",O,25
with,O,25
three,O,25
white,O,25
",",O,25
diamond-shaped,O,25
patches,O,25
running,O,25
down,O,25
each,O,25
leg,O,25
of,O,25
them,O,25
",",O,25
and,O,25
with,O,25
the,O,25
leather,O,25
waistband,O,25
stamped,O,25
elaborately,O,25
to,O,25
match,O,25
the,O,25
cuffs,O,25
.,O,25
The,O,26
bands,O,26
of,O,26
his,O,26
spurs,O,26
were,O,26
two,O,26
inches,O,26
wide,O,26
and,O,26
inlaid,O,26
to,O,26
the,O,26
edge,O,26
with,O,26
beaten,O,26
silver,O,26
",",O,26
and,O,26
each,O,26
concho,O,26
was,O,26
engraved,O,26
to,O,26
represent,O,26
a,O,26
large,O,26
",",O,26
wild,O,26
rose,O,26
",",O,26
with,O,26
a,O,26
golden,O,26
center,O,26
.,O,26
A,O,27
dollar,O,27
laid,O,27
upon,O,27
the,O,27
rowels,O,27
would,O,27
have,O,27
left,O,27
a,O,27
fringe,O,27
of,O,27
prongs,O,27
all,O,27
around,O,27
.,O,27
He,O,28
bent,EVENT,28
over,O,28
his,O,28
sacked,O,28
riding,O,28
outfit,O,28
",",O,28
and,O,28
undid,EVENT,28
it,O,28
",",O,28
revealing,EVENT,28
a,O,28
wonderful,O,28
saddle,O,28
of,O,28
stamped,O,28
leather,O,28
inlaid,O,28
on,O,28
skirt,O,28
and,O,28
cantle,O,28
with,O,28
more,O,28
beaten,O,28
silver,O,28
.,O,28
He,O,29
straightened,EVENT,29
the,O,29
skirts,O,29
",",O,29
carefully,O,29
ignoring,EVENT,29
the,O,29
glances,EVENT,29
thrown,O,29
in,O,29
his,O,29
direction,O,29
",",O,29
and,O,29
swore,EVENT,29
softly,O,29
to,O,29
himself,O,29
when,O,29
he,O,29
discovered,EVENT,29
where,O,29
the,O,29
leather,O,29
had,O,29
been,O,29
scratched,EVENT,29
through,O,29
the,O,29
canvas,O,29
wrappings,O,29
and,O,29
the,O,29
end,O,29
of,O,29
the,O,29
silver,O,29
scroll,O,29
ripped,EVENT,29
up,O,29
.,O,29
He,O,30
drew,EVENT,30
out,O,30
his,O,30
bridle,O,30
and,O,30
shook,EVENT,30
it,O,30
into,O,30
shape,O,30
",",O,30
and,O,30
the,O,30
silver,O,30
mountings,O,30
and,O,30
the,O,30
reins,O,30
of,O,30
braided,O,30
leather,O,30
with,O,30
horsehair,O,30
tassels,O,30
made,O,30
Happy,O,30
Jack,O,30
's,O,30
eyes,O,30
greedy,O,30
with,O,30
desire,O,30
.,O,30
His,O,31
blanket,O,31
was,O,31
a,O,31
scarlet,O,31
Navajo,O,31
",",O,31
and,O,31
his,O,31
rope,O,31
a,O,31
rawhide,O,31
lariat,O,31
.,O,31
Altogether,O,32
",",O,32
his,O,32
splendor,O,32
when,O,32
he,O,32
was,O,32
mounted,EVENT,32
so,O,32
disturbed,EVENT,32
the,O,32
fine,O,32
mental,O,32
poise,O,32
of,O,32
the,O,32
Happy,O,32
Family,O,32
that,O,32
they,O,32
left,EVENT,32
him,O,32
jingling,EVENT,32
richly,O,32
off,O,32
by,O,32
himself,O,32
",",O,32
while,O,32
they,O,32
rode,EVENT,32
closely,O,32
grouped,O,32
and,O,32
discussed,EVENT,32
him,O,32
acrimoniously,O,32
.,O,32
“,O,33
By,O,33
gosh,O,33
",",O,33
a,O,33
man,O,33
might,O,33
do,O,33
worse,O,33
than,O,33
locate,O,33
that,O,33
Native,O,33
Son,O,33
for,O,33
a,O,33
silver,O,33
mine,O,33
",",O,33
”,O,33
Cal,O,33
began,EVENT,33
",",O,33
eyeing,EVENT,33
the,O,33
interloper,O,33
scornfully,O,33
.,O,33
“,O,34
It,O,34
's,O,34
plumb,O,34
wicked,O,34
to,O,34
ride,O,34
around,O,34
with,O,34
all,O,34
that,O,34
wealth,O,34
and,O,34
fussy,O,34
stuff,O,34
.,O,34
He,O,35
must,O,35
',O,35
a,O,35
',O,35
robbed,O,35
a,O,35
bank,O,35
and,O,35
put,O,35
the,O,35
money,O,35
all,O,35
into,O,35
a,O,35
riding,O,35
outfit,O,35
.,O,35
”,O,36
“,O,36
By,O,36
golly,O,36
",",O,36
he,O,36
looks,O,36
to,O,36
me,O,36
like,O,36
a,O,36
pair,O,36
uh,O,36
trays,O,36
when,O,36
he,O,36
comes,O,36
bow-leggin,O,36
',O,36
along,O,36
with,O,36
them,O,36
white,O,36
diamonds,O,36
on,O,36
his,O,36
legs,O,36
",",O,36
”,O,36
Slim,O,36
stated,EVENT,36
solemnly,O,36
.,O,36
“,O,37
And,O,37
I,O,37
'll,O,37
gamble,EVENT,37
that,O,37
's,O,37
a,O,37
spot,O,37
higher,O,37
than,O,37
he,O,37
stacks,O,37
up,O,37
in,O,37
the,O,37
cow,O,37
game,O,37
",",O,37
”,O,37
Pink,O,37
observed,EVENT,37
with,O,37
the,O,37
pessimism,O,37
which,O,37
matrimony,O,37
had,O,37
given,O,37
him,O,37
.,O,37
“,O,38
You,O,38
mind,O,38
him,O,38
asking,O,38
about,O,38
bad,O,38
horses,O,38
",",O,38
last,O,38
night,O,38
?,O,38
That,O,38
Lizzie-boy,O,38
never,O,38
saw,O,38
a,O,38
bad,O,38
horse,O,38
;,O,38
they,O,38
do,O,38
n't,O,38
grow,O,38
'em,O,38
where,O,38
he,O,38
come,O,38
from,O,38
.,O,38
What,O,39
they,O,39
do,O,39
n't,O,39
know,O,39
about,O,39
riding,O,39
they,O,39
make,O,39
up,O,39
for,O,39
with,O,39
a,O,39
swell,O,39
rig,O,39
--,O,39
”,O,39
“,O,39
And,O,39
",",O,39
oh,O,39
",",O,39
mamma,O,39
!,O,39
It,O,39
sure,O,39
is,O,39
a,O,39
swell,O,39
rig,O,39
!,O,39
”,O,39
Weary,O,39
paid,O,39
generous,O,39
tribute,EVENT,39
.,O,39
“,O,40
Only,O,40
I,O,40
will,O,40
say,O,40
old,O,40
Banjo,O,40
reminds,EVENT,40
me,O,40
of,O,40
an,O,40
Irish,O,40
cook,O,40
rigged,O,40
out,O,40
in,O,40
silk,O,40
and,O,40
diamonds,O,40
.,O,40
That,O,41
outfit,O,41
on,O,41
Glory,O,41
",",O,41
now,O,41
--,O,41
”,O,41
He,O,41
sighed,EVENT,41
enviously,O,41
.,O,41
“,O,42
Well,O,42
",",O,42
I,O,42
've,O,42
gone,O,42
up,O,42
against,O,42
a,O,42
few,O,42
real,O,42
ones,O,42
in,O,42
my,O,42
long,O,42
and,O,42
varied,O,42
career,O,42
",",O,42
”,O,42
Irish,O,42
remarked,EVENT,42
reminiscently,O,42
",",O,42
“,O,42
and,O,42
I,O,42
've,O,42
noticed,O,42
that,O,42
a,O,42
hoss,O,42
never,O,42
has,O,42
any,O,42
respect,O,42
or,O,42
admiration,O,42
for,O,42
a,O,42
swell,O,42
rig,O,42
.,O,42
When,O,43
he,O,43
gets,O,43
real,O,43
busy,O,43
it,O,43
ai,O,43
n't,O,43
the,O,43
silver,O,43
filigree,O,43
stuff,O,43
that,O,43
's,O,43
going,O,43
to,O,43
help,O,43
you,O,43
hold,O,43
connections,O,43
with,O,43
your,O,43
saddle,O,43
",",O,43
and,O,43
a,O,43
silver-mounted,O,43
bridle-bit,O,43
ai,O,43
n't,O,43
a,O,43
darned,O,43
bit,O,43
better,O,43
than,O,43
a,O,43
plain,O,43
one,O,43
.,O,43
”,O,44
“,O,44
Just,O,44
take,O,44
a,O,44
look,O,44
at,O,44
him,O,44
!,O,44
”,O,44
cried,EVENT,44
Pink,O,44
",",O,44
with,O,44
intense,O,44
disgust,O,44
.,O,44
“,O,45
Ambling,EVENT,45
off,O,45
there,O,45
",",O,45
so,O,45
the,O,45
sun,O,45
can,O,45
strike,O,45
all,O,45
that,O,45
silver,O,45
and,O,45
bounce,O,45
back,O,45
in,O,45
our,O,45
eyes,O,45
.,O,45
And,O,46
that,O,46
braided,O,46
lariat,O,46
--,O,46
I,O,46
'd,O,46
sure,O,46
love,O,46
to,O,46
see,O,46
the,O,46
pieces,O,46
if,O,46
he,O,46
ever,O,46
tries,O,46
to,O,46
anchor,O,46
anything,O,46
bigger,O,46
than,O,46
a,O,46
yearling,O,46
!,O,46
”,O,46
“,O,46
Why,O,46
",",O,46
you,O,46
do,O,46
n't,O,46
think,O,46
for,O,46
a,O,46
minute,O,46
he,O,46
could,O,46
ever,O,46
get,O,46
out,O,46
and,O,46
rope,O,46
anything,O,46
",",O,46
do,O,46
yuh,O,46
?,O,46
”,O,46
Irish,O,46
laughed,EVENT,46
.,O,46
“,O,47
That,O,47
there,O,47
Native,O,47
Son,O,47
throws,O,47
on,O,47
a-w-l-together,O,47
too,O,47
much,O,47
dog,O,47
to,O,47
really,O,47
get,O,47
out,O,47
and,O,47
do,O,47
anything,O,47
.,O,47
”,O,48
“,O,48
Aw,O,48
",",O,48
”,O,48
fleered,EVENT,48
Happy,O,48
Jack,O,48
",",O,48
“,O,48
he,O,48
ai,O,48
n't,O,48
any,O,48
Natiff,O,48
Son,O,48
.,O,48
He,O,49
's,O,49
a,O,49
dago,O,49
!,O,49
”,O,49
“,O,49
He,O,49
's,O,49
got,O,49
the,O,49
earmarks,O,49
uh,O,49
both,O,49
",",O,49
”,O,49
Big,O,49
Medicine,O,49
stated,EVENT,49
authoritatively,O,49
.,O,49
“,O,50
I,O,50
know,O,50
'em,O,50
",",O,50
by,O,50
cripes,O,50
",",O,50
and,O,50
I,O,50
know,O,50
their,O,50
ways,O,50
.,O,50
”,O,51
He,O,51
jerked,EVENT,51
his,O,51
thumb,O,51
toward,O,51
the,O,51
dazzling,O,51
Miguel,O,51
.,O,51
“,O,52
I,O,52
can,O,52
tell,O,52
yuh,O,52
the,O,52
kinda,O,52
cow-puncher,O,52
he,O,52
is,O,52
;,O,52
I,O,52
've,O,52
saw,O,52
'em,O,52
workin,O,52
',O,52
at,O,52
it,O,52
.,O,52
Haw-haw-haw,O,53
!,O,53
They,O,53
'll,O,53
start,O,53
out,O,53
to,O,53
move,O,53
ten,O,53
or,O,53
a,O,53
dozen,O,53
head,O,53
uh,O,53
tame,O,53
old,O,53
cows,O,53
from,O,53
one,O,53
field,O,53
to,O,53
another,O,53
",",O,53
and,O,53
there,O,53
'll,O,53
be,O,53
six,O,53
or,O,53
eight,O,53
fellers,O,53
",",O,53
rigged,O,53
up,O,53
like,O,53
this,O,53
here,O,53
tray-spot,O,53
",",O,53
ridin,O,53
',O,53
along,O,53
",",O,53
important,O,53
as,O,53
hell,O,53
",",O,53
drivin,O,53
',O,53
them,O,53
few,O,53
cows,O,53
down,O,53
a,O,53
lane,O,53
",",O,53
with,O,53
peach,O,53
trees,O,53
on,O,53
both,O,53
sides,O,53
",",O,53
by,O,53
cripes,O,53
",",O,53
jingling,O,53
their,O,53
big,O,53
",",O,53
silver,O,53
spurs,O,53
",",O,53
all,O,53
wearin,O,53
',O,53
fancy,O,53
chaps,O,53
to,O,53
ride,O,53
four,O,53
or,O,53
five,O,53
miles,O,53
down,O,53
the,O,53
road,O,53
.,O,53
Honest,O,54
to,O,54
grandma,O,54
",",O,54
they,O,54
call,O,54
that,O,54
punchin,O,54
',O,54
cows,O,54
!,O,54
Oh,O,54
",",O,54
he,O,54
's,O,54
a,O,54
Native,O,54
Son,O,54
",",O,54
all,O,54
right,O,54
.,O,54
I,O,55
've,O,55
saw,O,55
lots,O,55
of,O,55
'em,O,55
",",O,55
only,O,55
I,O,55
never,O,55
saw,O,55
one,O,55
so,O,55
far,O,55
away,O,55
from,O,55
the,O,55
Promised,O,55
Land,O,55
before,O,55
.,O,55
That,O,56
there,O,56
looks,O,56
queer,O,56
to,O,56
me,O,56
.,O,56
Natiff,O,57
Sons,O,57
--,O,57
the,O,57
real,O,57
ones,O,57
",",O,57
like,O,57
him,O,57
--,O,57
are,O,57
as,O,57
scarce,O,57
outside,O,57
Calyforny,O,57
as,O,57
buffalo,O,57
are,O,57
right,O,57
here,O,57
in,O,57
this,O,57
coulee,O,57
.,O,57
”,O,58
“,O,58
That,O,58
's,O,58
the,O,58
way,O,58
they,O,58
do,O,58
it,O,58
",",O,58
all,O,58
right,O,58
",",O,58
”,O,58
Irish,O,58
agreed,EVENT,58
.,O,58
“,O,59
And,O,59
then,O,59
they,O,59
'll,O,59
have,O,59
a,O,59
',O,59
rodeo,O,59
',O,59
--,O,59
”,O,59
“,O,59
Haw-haw-haw,O,59
!,O,59
”,O,59
Big,O,59
Medicine,O,59
interrupted,EVENT,59
",",O,59
and,O,59
took,EVENT,59
up,O,59
the,O,59
tale,O,59
",",O,59
which,O,59
might,O,59
have,O,59
been,O,59
entitled,O,59
“,O,59
Some,O,59
Cowpunching,O,59
I,O,59
Have,O,59
Seen,O,59
.,O,59
”,O,60
“,O,60
They,O,60
have,O,60
them,O,60
rodeos,O,60
on,O,60
a,O,60
Sunday,O,60
",",O,60
mostly,O,60
",",O,60
and,O,60
they,O,60
invite,O,60
everybody,O,60
to,O,60
it,O,60
",",O,60
like,O,60
it,O,60
was,O,60
a,O,60
picnic,O,60
.,O,60
And,O,61
there,O,61
'll,O,61
be,O,61
two,O,61
or,O,61
three,O,61
fellers,O,61
to,O,61
every,O,61
calf,O,61
",",O,61
all,O,61
lit,O,61
up,O,61
",",O,61
like,O,61
Mig-u-ell,O,61
",",O,61
over,O,61
there,O,61
",",O,61
in,O,61
chaps,O,61
and,O,61
silver,O,61
fixin,O,61
's,O,61
",",O,61
fussin,O,61
',O,61
around,O,61
on,O,61
horseback,O,61
in,O,61
a,O,61
corral,O,61
",",O,61
and,O,61
every,O,61
feller,O,61
trying,O,61
to,O,61
pile,O,61
his,O,61
rope,O,61
on,O,61
the,O,61
same,O,61
calf,O,61
",",O,61
by,O,61
cripes,O,61
!,O,61
They,O,61
stretch,O,61
'em,O,61
out,O,61
with,O,61
two,O,61
ropes,O,61
--,O,61
calves,O,61
",",O,61
remember,O,61
!,O,61
Little,O,61
",",O,61
weenty,O,61
fellers,O,61
you,O,61
could,O,61
pack,O,61
under,O,61
one,O,61
arm,O,61
!,O,61
Yuh,O,61
ca,O,61
n't,O,61
blame,O,61
'em,O,61
much,O,61
.,O,61
They,O,62
never,O,62
have,O,62
more,O,62
'n,O,62
thirty,O,62
or,O,62
forty,O,62
head,O,62
to,O,62
brand,O,62
at,O,62
a,O,62
time,O,62
",",O,62
and,O,62
they,O,62
never,O,62
git,O,62
more,O,62
'n,O,62
a,O,62
taste,O,62
uh,O,62
real,O,62
work,O,62
.,O,62
So,O,63
they,O,63
make,O,63
the,O,63
most,O,63
uh,O,63
what,O,63
they,O,63
git,O,63
",",O,63
and,O,63
go,O,63
in,O,63
heavy,O,63
on,O,63
fancy,O,63
outfits,O,63
.,O,63
And,O,64
this,O,64
here,O,64
silver-mounted,O,64
fellow,O,64
thinks,O,64
he,O,64
's,O,64
a,O,64
real,O,64
cowpuncher,O,64
",",O,64
by,O,64
cripes,O,64
!,O,64
”,O,64
The,O,64
Happy,O,64
Family,O,64
laughed,EVENT,64
at,O,64
the,O,64
idea,O,64
;,O,64
laughed,EVENT,64
so,O,64
loud,O,64
that,O,64
Miguel,O,64
left,EVENT,64
his,O,64
lonely,O,64
splendor,O,64
and,O,64
swung,EVENT,64
over,O,64
to,O,64
them,O,64
",",O,64
ostensibly,O,64
to,O,64
borrow,O,64
a,O,64
match,O,64
.,O,64
“,O,65
What,O,65
's,O,65
the,O,65
joke,EVENT,65
?,O,65
”,O,65
he,O,65
inquired,EVENT,65
languidly,O,65
",",O,65
his,O,65
chin,O,65
thrust,O,65
out,O,65
and,O,65
his,O,65
eyes,O,65
upon,O,65
the,O,65
match,O,65
blazing,EVENT,65
at,O,65
the,O,65
end,O,65
of,O,65
his,O,65
cigarette,O,65
.,O,65
