token,label,sentence
utmost,O,7
_,O,7
eclat,O,7
_,O,7
.,O,7
Although,O,8
the,O,8
fire,EVENT,8
was,O,8
burning,O,8
up,O,8
briskly,O,8
",",O,8
she,O,8
was,O,8
surprised,EVENT,8
to,O,8
see,EVENT,8
that,O,8
her,O,8
visitor,O,8
still,O,8
wore,O,8
his,O,8
hat,O,8
and,O,8
coat,O,8
",",O,8
standing,O,8
with,O,8
his,O,8
back,O,8
to,O,8
her,O,8
and,O,8
staring,EVENT,8
out,O,8
of,O,8
the,O,8
window,O,8
at,O,8
the,O,8
falling,O,8
snow,EVENT,8
in,O,8
the,O,8
yard,O,8
.,O,8
His,O,9
gloved,O,9
hands,O,9
were,O,9
clasped,O,9
behind,O,9
him,O,9
",",O,9
and,O,9
he,O,9
seemed,O,9
to,O,9
be,O,9
lost,O,9
in,O,9
thought,O,9
.,O,9
She,O,10
noticed,EVENT,10
that,O,10
the,O,10
melting,EVENT,10
snow,O,10
that,O,10
still,O,10
sprinkled,O,10
his,O,10
shoulders,O,10
dripped,EVENT,10
upon,O,10
her,O,10
carpet,O,10
.,O,10
she,O,11
said,EVENT,11
",",O,11
he,O,11
said,EVENT,11
without,O,11
turning,O,11
.,O,11
She,O,12
was,O,12
not,O,12
sure,O,12
she,O,12
had,O,12
heard,O,12
him,O,12
",",O,12
and,O,12
was,O,12
about,O,12
to,O,12
repeat,O,12
her,O,12
question,O,12
.,O,12
He,O,13
turned,EVENT,13
his,O,13
head,O,13
and,O,13
looked,EVENT,13
at,O,13
her,O,13
over,O,13
his,O,13
shoulder,O,13
.,O,13
he,O,14
said,EVENT,14
with,O,14
emphasis,O,14
",",O,14
and,O,14
she,O,14
noticed,EVENT,14
that,O,14
he,O,14
wore,O,14
big,O,14
blue,O,14
spectacles,O,14
with,O,14
sidelights,O,14
",",O,14
and,O,14
had,O,14
a,O,14
bush,O,14
side-whisker,O,14
over,O,14
his,O,14
coat-collar,O,14
that,O,14
completely,O,14
hid,O,14
his,O,14
cheeks,O,14
and,O,14
face,O,14
.,O,14
she,O,15
said,EVENT,15
.,O,15
He,O,16
made,O,16
no,O,16
answer,O,16
",",O,16
and,O,16
had,O,16
turned,EVENT,16
his,O,16
face,O,16
away,O,16
from,O,16
her,O,16
again,O,16
",",O,16
and,O,16
Mrs.,O,16
Hall,O,16
",",O,16
feeling,EVENT,16
that,O,16
her,O,16
conversational,O,16
advances,EVENT,16
were,O,16
ill-timed,O,16
",",O,16
laid,EVENT,16
the,O,16
rest,O,16
of,O,16
the,O,16
table,O,16
things,O,16
in,O,16
a,O,16
quick,O,16
staccato,O,16
and,O,16
whisked,EVENT,16
out,O,16
of,O,16
the,O,16
room,O,16
.,O,16
When,O,17
she,O,17
returned,EVENT,17
he,O,17
was,O,17
still,O,17
standing,O,17
there,O,17
",",O,17
like,O,17
a,O,17
man,O,17
of,O,17
stone,O,17
",",O,17
his,O,17
back,O,17
hunched,O,17
",",O,17
his,O,17
collar,O,17
turned,O,17
up,O,17
",",O,17
his,O,17
dripping,EVENT,17
hat-brim,O,17
turned,O,17
down,O,17
",",O,17
hiding,O,17
his,O,17
face,O,17
and,O,17
ears,O,17
completely,O,17
.,O,17
She,O,18
put,EVENT,18
down,O,18
the,O,18
eggs,O,18
and,O,18
bacon,O,18
with,O,18
considerable,O,18
emphasis,O,18
",",O,18
and,O,18
called,EVENT,18
rather,O,18
than,O,18
said,O,18
to,O,18
him,O,18
",",O,18
he,O,18
said,EVENT,18
at,O,18
the,O,18
same,O,18
time,O,18
",",O,18
and,O,18
did,O,18
not,O,18
stir,O,18
until,O,18
she,O,18
was,O,18
closing,EVENT,18
the,O,18
door,O,18
.,O,18
Then,O,19
he,O,19
swung,EVENT,19
round,O,19
and,O,19
approached,EVENT,19
the,O,19
table,O,19
with,O,19
a,O,19
certain,O,19
eager,O,19
quickness,O,19
.,O,19
As,O,20
she,O,20
went,EVENT,20
behind,O,20
the,O,20
bar,O,20
to,O,20
the,O,20
kitchen,O,20
she,O,20
heard,EVENT,20
a,O,20
sound,EVENT,20
repeated,O,20
at,O,20
regular,O,20
intervals,O,20
.,O,20
Chirk,O,21
",",O,21
chirk,O,21
",",O,21
chirk,O,21
",",O,21
it,O,21
went,O,21
",",O,21
the,O,21
sound,EVENT,21
of,O,21
a,O,21
spoon,O,21
being,O,21
rapidly,O,21
whisked,EVENT,21
round,O,21
a,O,21
basin,O,21
.,O,21
she,O,22
said,EVENT,22
.,O,22
And,O,23
while,O,23
she,O,23
herself,O,23
finished,O,23
mixing,EVENT,23
the,O,23
mustard,O,23
",",O,23
she,O,23
gave,O,23
Millie,O,23
a,O,23
few,O,23
verbal,O,23
stabs,EVENT,23
for,O,23
her,O,23
excessive,O,23
slowness,O,23
.,O,23
She,O,24
had,O,24
cooked,EVENT,24
the,O,24
ham,O,24
and,O,24
eggs,O,24
",",O,24
laid,EVENT,24
the,O,24
table,O,24
",",O,24
and,O,24
done,O,24
everything,O,24
",",O,24
while,O,24
Millie,O,24
(,O,24
help,O,24
indeed,O,24
!,O,24
),O,24
had,O,24
only,O,24
succeeded,O,24
in,O,24
delaying,EVENT,24
the,O,24
mustard,O,24
.,O,24
And,O,25
him,O,25
a,O,25
new,O,25
guest,O,25
and,O,25
wanting,O,25
to,O,25
stay,O,25
!,O,25
Then,O,25
she,O,25
filled,EVENT,25
the,O,25
mustard,O,25
pot,O,25
",",O,25
and,O,25
",",O,25
putting,EVENT,25
it,O,25
with,O,25
a,O,25
certain,O,25
stateliness,O,25
upon,O,25
a,O,25
gold,O,25
and,O,25
black,O,25
tea-tray,O,25
",",O,25
carried,EVENT,25
it,O,25
into,O,25
the,O,25
parlour,O,25
.,O,25
She,O,26
rapped,EVENT,26
and,O,26
entered,EVENT,26
promptly,O,26
.,O,26
As,O,27
she,O,27
did,O,27
so,O,27
her,O,27
visitor,O,27
moved,EVENT,27
quickly,O,27
",",O,27
so,O,27
that,O,27
she,O,27
got,O,27
but,O,27
a,O,27
glimpse,EVENT,27
of,O,27
a,O,27
white,O,27
object,O,27
disappearing,EVENT,27
behind,O,27
the,O,27
table,O,27
.,O,27
It,O,28
would,O,28
seem,O,28
he,O,28
was,O,28
picking,O,28
something,O,28
from,O,28
the,O,28
floor,O,28
.,O,28
She,O,29
rapped,EVENT,29
down,O,29
the,O,29
mustard,O,29
pot,O,29
on,O,29
the,O,29
table,O,29
",",O,29
and,O,29
then,O,29
she,O,29
noticed,EVENT,29
the,O,29
overcoat,O,29
and,O,29
hat,O,29
had,O,29
been,O,29
taken,EVENT,29
off,O,29
and,O,29
put,EVENT,29
over,O,29
a,O,29
chair,O,29
in,O,29
front,O,29
of,O,29
the,O,29
fire,O,29
",",O,29
and,O,29
a,O,29
pair,O,29
of,O,29
wet,O,29
boots,O,29
threatened,EVENT,29
rust,O,29
to,O,29
her,O,29
steel,O,29
fender,O,29
.,O,29
She,O,30
went,EVENT,30
to,O,30
these,O,30
things,O,30
resolutely,O,30
.,O,30
she,O,31
said,EVENT,31
in,O,31
a,O,31
voice,O,31
that,O,31
brooked,O,31
no,O,31
denial,O,31
.,O,31
said,EVENT,32
her,O,32
visitor,O,32
",",O,32
in,O,32
a,O,32
muffled,O,32
voice,O,32
",",O,32
and,O,32
turning,EVENT,32
she,O,32
saw,EVENT,32
he,O,32
had,O,32
raised,EVENT,32
his,O,32
head,O,32
and,O,32
was,O,32
sitting,O,32
and,O,32
looking,EVENT,32
at,O,32
her,O,32
.,O,32
For,O,33
a,O,33
moment,O,33
she,O,33
stood,O,33
gaping,EVENT,33
at,O,33
him,O,33
",",O,33
too,O,33
surprised,EVENT,33
to,O,33
speak,O,33
.,O,33
He,O,34
held,EVENT,34
a,O,34
white,O,34
cloth,O,34
--,O,34
it,O,34
was,O,34
a,O,34
serviette,O,34
he,O,34
had,O,34
brought,EVENT,34
with,O,34
him,O,34
--,O,34
over,O,34
the,O,34
lower,O,34
part,O,34
of,O,34
his,O,34
face,O,34
",",O,34
so,O,34
that,O,34
his,O,34
mouth,O,34
and,O,34
jaws,O,34
were,O,34
completely,O,34
hidden,O,34
",",O,34
and,O,34
that,O,34
was,O,34
the,O,34
reason,O,34
of,O,34
his,O,34
muffled,O,34
voice,O,34
.,O,34
But,O,35
it,O,35
was,O,35
not,O,35
that,O,35
which,O,35
startled,EVENT,35
Mrs.,O,35
Hall,O,35
.,O,35
It,O,36
was,O,36
the,O,36
fact,O,36
that,O,36
all,O,36
his,O,36
forehead,O,36
above,O,36
his,O,36
blue,O,36
glasses,O,36
was,O,36
covered,O,36
by,O,36
a,O,36
white,O,36
bandage,O,36
",",O,36
and,O,36
that,O,36
another,O,36
covered,O,36
his,O,36
ears,O,36
",",O,36
leaving,O,36
not,O,36
a,O,36
scrap,O,36
of,O,36
his,O,36
face,O,36
exposed,O,36
excepting,O,36
only,O,36
his,O,36
pink,O,36
",",O,36
peaked,O,36
nose,O,36
.,O,36
It,O,37
was,O,37
bright,O,37
",",O,37
pink,O,37
",",O,37
and,O,37
shiny,O,37
just,O,37
as,O,37
it,O,37
had,O,37
been,O,37
at,O,37
first,O,37
.,O,37
He,O,38
wore,O,38
a,O,38
dark-brown,O,38
velvet,O,38
jacket,O,38
with,O,38
a,O,38
high,O,38
",",O,38
black,O,38
",",O,38
linen-lined,O,38
collar,O,38
turned,O,38
up,O,38
about,O,38
his,O,38
neck,O,38
.,O,38
The,O,39
thick,O,39
black,O,39
hair,O,39
",",O,39
escaping,O,39
as,O,39
it,O,39
could,O,39
below,O,39
and,O,39
between,O,39
the,O,39
cross,O,39
bandages,O,39
",",O,39
projected,O,39
in,O,39
curious,O,39
tails,O,39
and,O,39
horns,O,39
",",O,39
giving,O,39
him,O,39
the,O,39
strangest,O,39
appearance,O,39
conceivable,O,39
.,O,39
This,O,40
muffled,O,40
and,O,40
bandaged,O,40
head,O,40
was,O,40
so,O,40
unlike,O,40
what,O,40
she,O,40
had,O,40
anticipated,EVENT,40
",",O,40
that,O,40
for,O,40
a,O,40
moment,O,40
she,O,40
was,O,40
rigid,EVENT,40
.,O,40
He,O,41
did,O,41
not,O,41
remove,O,41
the,O,41
serviette,O,41
",",O,41
but,O,41
remained,O,41
holding,EVENT,41
it,O,41
",",O,41
as,O,41
she,O,41
saw,EVENT,41
now,O,41
",",O,41
with,O,41
a,O,41
brown,O,41
gloved,O,41
hand,O,41
",",O,41
and,O,41
regarding,EVENT,41
her,O,41
with,O,41
his,O,41
inscrutable,O,41
blue,O,41
glasses,O,41
.,O,41
he,O,42
said,EVENT,42
",",O,42
speaking,EVENT,42
very,O,42
distinctly,O,42
through,O,42
the,O,42
white,O,42
cloth,O,42
.,O,42
Her,O,43
nerves,O,43
began,O,43
to,O,43
recover,EVENT,43
from,O,43
the,O,43
shock,EVENT,43
they,O,43
had,O,43
received,O,43
.,O,43
She,O,44
placed,EVENT,44
the,O,44
hat,O,44
on,O,44
the,O,44
chair,O,44
again,O,44
by,O,44
the,O,44
fire,O,44
.,O,44
she,O,45
began,EVENT,45
",",O,45
and,O,45
she,O,45
stopped,EVENT,45
embarrassed,EVENT,45
.,O,45
he,O,46
said,EVENT,46
drily,O,46
",",O,46
glancing,EVENT,46
from,O,46
her,O,46
to,O,46
the,O,46
door,O,46
and,O,46
then,O,46
at,O,46
her,O,46
again,O,46
.,O,46
she,O,47
said,EVENT,47
",",O,47
and,O,47
carried,EVENT,47
his,O,47
clothes,O,47
out,O,47
of,O,47
the,O,47
room,O,47
.,O,47
She,O,48
glanced,EVENT,48
at,O,48
his,O,48
white-swathed,O,48
head,O,48
and,O,48
blue,O,48
goggles,O,48
again,O,48
as,O,48
she,O,48
was,O,48
going,EVENT,48
out,O,48
of,O,48
the,O,48
door,O,48
;,O,48
but,O,48
his,O,48
napkin,O,48
was,O,48
still,O,48
in,O,48
front,O,48
of,O,48
his,O,48
face,O,48
.,O,48
She,O,49
shivered,EVENT,49
a,O,49
little,O,49
as,O,49
she,O,49
closed,EVENT,49
the,O,49
door,O,49
behind,O,49
her,O,49
",",O,49
and,O,49
her,O,49
face,O,49
was,O,49
eloquent,O,49
of,O,49
her,O,49
surprise,O,49
and,O,49
perplexity,O,49
.,O,49
she,O,50
whispered,EVENT,50
.,O,50
She,O,51
went,EVENT,51
quite,O,51
softly,O,51
to,O,51
the,O,51
kitchen,O,51
",",O,51
and,O,51
was,O,51
too,O,51
preoccupied,O,51
to,O,51
ask,O,51
Millie,O,51
what,O,51
she,O,51
was,O,51
messing,EVENT,51
about,O,51
with,O,51
_,O,51
now,O,51
_,O,51
",",O,51
when,O,51
she,O,51
got,EVENT,51
there,O,51
.,O,51
The,O,52
visitor,O,52
sat,EVENT,52
and,O,52
listened,EVENT,52
to,O,52
her,O,52
retreating,EVENT,52
feet,O,52
.,O,52
He,O,53
glanced,EVENT,53
inquiringly,O,53
at,O,53
the,O,53
window,O,53
before,O,53
he,O,53
removed,EVENT,53
his,O,53
serviette,O,53
",",O,53
and,O,53
resumed,EVENT,53
his,O,53
meal,O,53
.,O,53
He,O,54
took,EVENT,54
a,O,54
mouthful,O,54
",",O,54
glanced,EVENT,54
suspiciously,O,54
at,O,54
the,O,54
window,O,54
",",O,54
took,EVENT,54
another,O,54
mouthful,O,54
",",O,54
then,O,54
rose,EVENT,54
and,O,54
",",O,54
taking,EVENT,54
the,O,54
serviette,O,54
in,O,54
his,O,54
hand,O,54
",",O,54
walked,EVENT,54
across,O,54
the,O,54
room,O,54
and,O,54
pulled,EVENT,54
the,O,54
blind,O,54
down,O,54
to,O,54
the,O,54
top,O,54
of,O,54
the,O,54
white,O,54
muslin,O,54
that,O,54
obscured,O,54
the,O,54
lower,O,54
panes,O,54
.,O,54
This,O,55
left,EVENT,55
the,O,55
room,O,55
in,O,55
a,O,55
twilight,O,55
.,O,55
This,O,56
done,EVENT,56
",",O,56
he,O,56
returned,EVENT,56
with,O,56
an,O,56
easier,O,56
air,EVENT,56
to,O,56
the,O,56
table,O,56
and,O,56
his,O,56
meal,O,56
.,O,56
said,EVENT,57
Mrs.,O,57
Hall,O,57
.,O,57
She,O,58
put,EVENT,58
on,O,58
some,O,58
more,O,58
coal,O,58
",",O,58
unfolded,EVENT,58
the,O,58
clothes-horse,O,58
",",O,58
and,O,58
extended,EVENT,58
the,O,58
traveller,O,58
's,O,58
coat,O,58
upon,O,58
this,O,58
.,O,58
She,O,59
hung,EVENT,59
his,O,59
muffler,O,59
on,O,59
a,O,59
corner,O,59
of,O,59
the,O,59
horse,O,59
.,O,59
She,O,60
turned,EVENT,60
round,O,60
",",O,60
as,O,60
one,O,60
who,O,60
suddenly,O,60
remembers,O,60
.,O,60
she,O,61
said,EVENT,61
",",O,61
going,O,61
off,O,61
at,O,61
a,O,61
tangent,EVENT,61
;,O,61
When,O,61
Mrs.,O,61
Hall,O,61
went,EVENT,61
to,O,61
clear,O,61
away,O,61
the,O,61
stranger,O,61
's,O,61
lunch,O,61
",",O,61
her,O,61
idea,EVENT,61
that,O,61
his,O,61
mouth,O,61
must,O,61
also,O,61
have,O,61
been,O,61
cut,O,61
or,O,61
disfigured,O,61
in,O,61
the,O,61
accident,O,61
she,O,61
supposed,O,61
him,O,61
to,O,61
have,O,61
suffered,O,61
",",O,61
was,O,61
confirmed,EVENT,61
",",O,61
for,O,61
he,O,61
was,O,61
smoking,EVENT,61
a,O,61
pipe,O,61
",",O,61
and,O,61
all,O,61
the,O,61
time,O,61
that,O,61
she,O,61
was,O,61
in,O,61
the,O,61
room,O,61
he,O,61
never,O,61
loosened,O,61
the,O,61
silk,O,61
muffler,O,61
he,O,61
had,O,61
wrapped,O,61
round,O,61
the,O,61
lower,O,61
part,O,61
of,O,61
his,O,61
face,O,61
to,O,61
put,EVENT,61
the,O,61
mouthpiece,O,61
to,O,61
his,O,61
lips,O,61
.,O,61
Yet,O,62
it,O,62
was,O,62
not,O,62
forgetfulness,O,62
",",O,62
for,O,62
she,O,62
saw,EVENT,62
he,O,62
glanced,EVENT,62
at,O,62
it,O,62
as,O,62
it,O,62
smouldered,EVENT,62
out,O,62
.,O,62
He,O,63
sat,O,63
in,O,63
the,O,63
corner,O,63
with,O,63
his,O,63
back,O,63
to,O,63
the,O,63
window-blind,O,63
and,O,63
spoke,EVENT,63
now,O,63
",",O,63
having,O,63
eaten,EVENT,63
and,O,63
drunk,EVENT,63
and,O,63
being,O,63
comfortably,O,63
warmed,EVENT,63
through,O,63
",",O,63
with,O,63
less,O,63
aggressive,O,63
brevity,O,63
than,O,63
before,O,63
.,O,63
The,O,64
reflection,EVENT,64
of,O,64
the,O,64
fire,O,64
lent,O,64
a,O,64
kind,O,64
of,O,64
red,O,64
animation,EVENT,64
to,O,64
his,O,64
big,O,64
spectacles,O,64
they,O,64
had,O,64
lacked,O,64
hitherto,O,64
.,O,64
he,O,65
said,EVENT,65
",",O,65
and,O,65
he,O,65
asked,EVENT,65
her,O,65
how,O,65
he,O,65
could,O,65
have,O,65
it,O,65
sent,O,65
.,O,65
He,O,66
bowed,EVENT,66
his,O,66
bandaged,O,66
head,O,66
quite,O,66
politely,O,66
in,O,66
acknowledgment,EVENT,66
of,O,66
her,O,66
explanation,EVENT,66
.,O,66
he,O,67
said,EVENT,67
.,O,67
and,O,68
seemed,O,68
quite,O,68
disappointed,O,68
when,O,68
she,O,68
answered,EVENT,68
",",O,68
Was,O,68
she,O,68
quite,O,68
sure,O,68
?,O,68
No,O,68
man,O,68
with,O,68
a,O,68
trap,O,68
who,O,68
would,O,68
go,O,68
over,O,68
?,O,68
Mrs.,O,68
Hall,O,68
",",O,68
nothing,O,68
loath,O,68
",",O,68
answered,EVENT,68
his,O,68
questions,EVENT,68
and,O,68
developed,O,68
a,O,68
conversation,EVENT,68
.,O,68
she,O,69
said,EVENT,69
in,O,69
answer,EVENT,69
to,O,69
the,O,69
question,EVENT,69
about,O,69
a,O,69
trap,O,69
;,O,69
and,O,69
then,O,69
",",O,69
snatching,EVENT,69
at,O,69
an,O,69
opening,EVENT,69
",",O,69
said,EVENT,69
",",O,69
But,O,69
the,O,69
visitor,O,69
was,O,69
not,O,69
to,O,69
be,O,69
drawn,O,69
so,O,69
easily,O,69
.,O,69
he,O,70
said,EVENT,70
through,O,70
his,O,70
muffler,O,70
",",O,70
eyeing,EVENT,70
her,O,70
quietly,O,70
through,O,70
his,O,70
impenetrable,O,70
glasses,O,70
.,O,70
