token,label,sentence
Lebrun,O,4
",",O,4
and,O,4
they,O,4
had,O,4
the,O,4
right,O,4
to,O,4
make,O,4
all,O,4
the,O,4
noise,O,4
they,O,4
wished,O,4
.,O,4
Mr.,O,5
Pontellier,O,5
had,O,5
the,O,5
privilege,O,5
of,O,5
quitting,O,5
their,O,5
society,O,5
when,O,5
they,O,5
ceased,O,5
to,O,5
be,O,5
entertaining,O,5
.,O,5
He,O,6
stopped,EVENT,6
before,O,6
the,O,6
door,O,6
of,O,6
his,O,6
own,O,6
cottage,O,6
",",O,6
which,O,6
was,O,6
the,O,6
fourth,O,6
one,O,6
from,O,6
the,O,6
main,O,6
building,O,6
and,O,6
next,O,6
to,O,6
the,O,6
last,O,6
.,O,6
Seating,EVENT,7
himself,O,7
in,O,7
a,O,7
wicker,O,7
rocker,O,7
which,O,7
was,O,7
there,O,7
",",O,7
he,O,7
once,O,7
more,O,7
applied,O,7
himself,O,7
to,O,7
the,O,7
task,O,7
of,O,7
reading,EVENT,7
the,O,7
newspaper,O,7
.,O,7
The,O,8
day,O,8
was,O,8
Sunday,O,8
;,O,8
the,O,8
paper,O,8
was,O,8
a,O,8
day,O,8
old,O,8
.,O,8
The,O,9
Sunday,O,9
papers,O,9
had,O,9
not,O,9
yet,O,9
reached,O,9
Grand,O,9
Isle,O,9
.,O,9
He,O,10
was,O,10
already,O,10
acquainted,O,10
with,O,10
the,O,10
market,O,10
reports,O,10
",",O,10
and,O,10
he,O,10
glanced,EVENT,10
restlessly,O,10
over,O,10
the,O,10
editorials,O,10
and,O,10
bits,O,10
of,O,10
news,O,10
which,O,10
he,O,10
had,O,10
not,O,10
had,O,10
time,O,10
to,O,10
read,O,10
before,O,10
quitting,EVENT,10
New,O,10
Orleans,O,10
the,O,10
day,O,10
before,O,10
.,O,10
Mr.,O,11
Pontellier,O,11
wore,O,11
eye-glasses,O,11
.,O,11
He,O,12
was,O,12
a,O,12
man,O,12
of,O,12
forty,O,12
",",O,12
of,O,12
medium,O,12
height,O,12
and,O,12
rather,O,12
slender,O,12
build,O,12
;,O,12
he,O,12
stooped,O,12
a,O,12
little,O,12
.,O,12
His,O,13
hair,O,13
was,O,13
brown,O,13
and,O,13
straight,O,13
",",O,13
parted,O,13
on,O,13
one,O,13
side,O,13
.,O,13
His,O,14
beard,O,14
was,O,14
neatly,O,14
and,O,14
closely,O,14
trimmed,O,14
.,O,14
Once,O,15
in,O,15
a,O,15
while,O,15
he,O,15
withdrew,EVENT,15
his,O,15
glance,O,15
from,O,15
the,O,15
newspaper,O,15
and,O,15
looked,EVENT,15
about,O,15
him,O,15
.,O,15
There,O,16
was,O,16
more,O,16
noise,EVENT,16
than,O,16
ever,O,16
over,O,16
at,O,16
the,O,16
house,O,16
.,O,16
The,O,17
main,O,17
building,O,17
was,O,17
called,O,17
“,O,17
the,O,17
house,O,17
",",O,17
”,O,17
to,O,17
distinguish,O,17
it,O,17
from,O,17
the,O,17
cottages,O,17
.,O,17
The,O,18
chattering,O,18
and,O,18
whistling,O,18
birds,O,18
were,O,18
still,O,18
at,O,18
it,O,18
.,O,18
Two,O,19
young,O,19
girls,O,19
",",O,19
the,O,19
Farival,O,19
twins,O,19
",",O,19
were,O,19
playing,EVENT,19
a,O,19
duet,O,19
from,O,19
“,O,19
Zampa,O,19
”,O,19
upon,O,19
the,O,19
piano,O,19
.,O,19
Madame,O,20
Lebrun,O,20
was,O,20
bustling,EVENT,20
in,O,20
and,O,20
out,O,20
",",O,20
giving,O,20
orders,EVENT,20
in,O,20
a,O,20
high,O,20
key,O,20
to,O,20
a,O,20
yard-boy,O,20
whenever,O,20
she,O,20
got,EVENT,20
inside,O,20
the,O,20
house,O,20
",",O,20
and,O,20
directions,EVENT,20
in,O,20
an,O,20
equally,O,20
high,O,20
voice,O,20
to,O,20
a,O,20
dining-room,O,20
servant,O,20
whenever,O,20
she,O,20
got,EVENT,20
outside,O,20
.,O,20
She,O,21
was,O,21
a,O,21
fresh,O,21
",",O,21
pretty,O,21
woman,O,21
",",O,21
clad,O,21
always,O,21
in,O,21
white,O,21
with,O,21
elbow,O,21
sleeves,O,21
.,O,21
Her,O,22
starched,O,22
skirts,O,22
crinkled,EVENT,22
as,O,22
she,O,22
came,EVENT,22
and,O,22
went,EVENT,22
.,O,22
Farther,O,23
down,O,23
",",O,23
before,O,23
one,O,23
of,O,23
the,O,23
cottages,O,23
",",O,23
a,O,23
lady,O,23
in,O,23
black,O,23
was,O,23
walking,EVENT,23
demurely,O,23
up,O,23
and,O,23
down,O,23
",",O,23
telling,EVENT,23
her,O,23
beads,O,23
.,O,23
A,O,24
good,O,24
many,O,24
persons,O,24
of,O,24
the,O,24
pension,O,24
had,O,24
gone,EVENT,24
over,O,24
to,O,24
the,O,24
Cheniere,O,24
Caminada,O,24
in,O,24
Beaudelet,O,24
's,O,24
lugger,O,24
to,O,24
hear,O,24
mass,EVENT,24
.,O,24
Some,O,25
young,O,25
people,O,25
were,O,25
out,O,25
under,O,25
the,O,25
wateroaks,O,25
playing,O,25
croquet,EVENT,25
.,O,25
Mr.,O,26
Pontellier,O,26
's,O,26
two,O,26
children,O,26
were,O,26
there,O,26
--,O,26
sturdy,O,26
little,O,26
fellows,O,26
of,O,26
four,O,26
and,O,26
five,O,26
.,O,26
A,O,27
quadroon,O,27
nurse,O,27
followed,EVENT,27
them,O,27
about,O,27
with,O,27
a,O,27
faraway,O,27
",",O,27
meditative,O,27
air,O,27
.,O,27
Mr.,O,28
Pontellier,O,28
finally,O,28
lit,EVENT,28
a,O,28
cigar,O,28
and,O,28
began,O,28
to,O,28
smoke,EVENT,28
",",O,28
letting,O,28
the,O,28
paper,O,28
drag,EVENT,28
idly,O,28
from,O,28
his,O,28
hand,O,28
.,O,28
He,O,29
fixed,O,29
his,O,29
gaze,EVENT,29
upon,O,29
a,O,29
white,O,29
sunshade,O,29
that,O,29
was,O,29
advancing,EVENT,29
at,O,29
snail,O,29
's,O,29
pace,O,29
from,O,29
the,O,29
beach,O,29
.,O,29
He,O,30
could,O,30
see,EVENT,30
it,O,30
plainly,O,30
between,O,30
the,O,30
gaunt,O,30
trunks,O,30
of,O,30
the,O,30
water-oaks,O,30
and,O,30
across,O,30
the,O,30
stretch,O,30
of,O,30
yellow,O,30
camomile,O,30
.,O,30
The,O,31
gulf,O,31
looked,O,31
far,O,31
away,O,31
",",O,31
melting,O,31
hazily,O,31
into,O,31
the,O,31
blue,O,31
of,O,31
the,O,31
horizon,O,31
.,O,31
The,O,32
sunshade,O,32
continued,O,32
to,O,32
approach,EVENT,32
slowly,O,32
.,O,32
Beneath,O,33
its,O,33
pink-lined,O,33
shelter,O,33
were,O,33
his,O,33
wife,O,33
",",O,33
Mrs.,O,33
Pontellier,O,33
",",O,33
and,O,33
young,O,33
Robert,O,33
Lebrun,O,33
.,O,33
When,O,34
they,O,34
reached,EVENT,34
the,O,34
cottage,O,34
",",O,34
the,O,34
two,O,34
seated,EVENT,34
themselves,O,34
with,O,34
some,O,34
appearance,O,34
of,O,34
fatigue,O,34
upon,O,34
the,O,34
upper,O,34
step,O,34
of,O,34
the,O,34
porch,O,34
",",O,34
facing,EVENT,34
each,O,34
other,O,34
",",O,34
each,O,34
leaning,EVENT,34
against,O,34
a,O,34
supporting,O,34
post,O,34
.,O,34
“,O,35
What,O,35
folly,O,35
!,O,35
to,O,35
bathe,O,35
at,O,35
such,O,35
an,O,35
hour,O,35
in,O,35
such,O,35
heat,O,35
!,O,35
”,O,35
exclaimed,EVENT,35
Mr.,O,35
Pontellier,O,35
.,O,35
He,O,36
himself,O,36
had,O,36
taken,O,36
a,O,36
plunge,EVENT,36
at,O,36
daylight,O,36
.,O,36
That,O,37
was,O,37
why,O,37
the,O,37
morning,O,37
seemed,O,37
long,O,37
to,O,37
him,O,37
.,O,37
“,O,38
You,O,38
are,O,38
burnt,O,38
beyond,O,38
recognition,O,38
",",O,38
”,O,38
he,O,38
added,EVENT,38
",",O,38
looking,EVENT,38
at,O,38
his,O,38
wife,O,38
as,O,38
one,O,38
looks,O,38
at,O,38
a,O,38
valuable,O,38
piece,O,38
of,O,38
personal,O,38
property,O,38
which,O,38
has,O,38
suffered,O,38
some,O,38
damage,O,38
.,O,38
She,O,39
held,EVENT,39
up,O,39
her,O,39
hands,O,39
",",O,39
strong,O,39
",",O,39
shapely,O,39
hands,O,39
",",O,39
and,O,39
surveyed,EVENT,39
them,O,39
critically,O,39
",",O,39
drawing,EVENT,39
up,O,39
her,O,39
fawn,O,39
sleeves,O,39
above,O,39
the,O,39
wrists,O,39
.,O,39
Looking,EVENT,40
at,O,40
them,O,40
reminded,EVENT,40
her,O,40
of,O,40
her,O,40
rings,O,40
",",O,40
which,O,40
she,O,40
had,O,40
given,EVENT,40
to,O,40
her,O,40
husband,O,40
before,O,40
leaving,EVENT,40
for,O,40
the,O,40
beach,O,40
.,O,40
She,O,41
silently,O,41
reached,EVENT,41
out,O,41
to,O,41
him,O,41
",",O,41
and,O,41
he,O,41
",",O,41
understanding,EVENT,41
",",O,41
took,EVENT,41
the,O,41
rings,O,41
from,O,41
his,O,41
vest,O,41
pocket,O,41
and,O,41
dropped,EVENT,41
them,O,41
into,O,41
her,O,41
open,O,41
palm,O,41
.,O,41
She,O,42
slipped,EVENT,42
them,O,42
upon,O,42
her,O,42
fingers,O,42
;,O,42
then,O,42
clasping,EVENT,42
her,O,42
knees,O,42
",",O,42
she,O,42
looked,EVENT,42
across,O,42
at,O,42
Robert,O,42
and,O,42
began,O,42
to,O,42
laugh,EVENT,42
.,O,42
The,O,43
rings,O,43
sparkled,EVENT,43
upon,O,43
her,O,43
fingers,O,43
.,O,43
He,O,44
sent,O,44
back,O,44
an,O,44
answering,O,44
smile,EVENT,44
.,O,44
“,O,45
What,O,45
is,O,45
it,O,45
?,O,45
”,O,45
asked,EVENT,45
Pontellier,O,45
",",O,45
looking,EVENT,45
lazily,O,45
and,O,45
amused,O,45
from,O,45
one,O,45
to,O,45
the,O,45
other,O,45
.,O,45
It,O,46
was,O,46
some,O,46
utter,O,46
nonsense,O,46
;,O,46
some,O,46
adventure,EVENT,46
out,O,46
there,O,46
in,O,46
the,O,46
water,O,46
",",O,46
and,O,46
they,O,46
both,O,46
tried,EVENT,46
to,O,46
relate,O,46
it,O,46
at,O,46
once,O,46
.,O,46
It,O,47
did,O,47
not,O,47
seem,O,47
half,O,47
so,O,47
amusing,O,47
when,O,47
told,EVENT,47
.,O,47
They,O,48
realized,EVENT,48
this,O,48
",",O,48
and,O,48
so,O,48
did,EVENT,48
Mr.,O,48
Pontellier,O,48
.,O,48
He,O,49
yawned,EVENT,49
and,O,49
stretched,EVENT,49
himself,O,49
.,O,49
Then,O,50
he,O,50
got,EVENT,50
up,O,50
",",O,50
saying,EVENT,50
he,O,50
had,O,50
half,O,50
a,O,50
mind,O,50
to,O,50
go,O,50
over,O,50
to,O,50
Klein,O,50
's,O,50
hotel,O,50
and,O,50
play,O,50
a,O,50
game,O,50
of,O,50
billiards,O,50
.,O,50
“,O,51
Come,O,51
go,O,51
along,O,51
",",O,51
Lebrun,O,51
",",O,51
”,O,51
he,O,51
proposed,EVENT,51
to,O,51
Robert,O,51
.,O,51
But,O,52
Robert,O,52
admitted,EVENT,52
quite,O,52
frankly,O,52
that,O,52
he,O,52
preferred,O,52
to,O,52
stay,O,52
where,O,52
he,O,52
was,O,52
and,O,52
talk,O,52
to,O,52
Mrs.,O,52
Pontellier,O,52
.,O,52
“,O,53
Well,O,53
",",O,53
send,O,53
him,O,53
about,O,53
his,O,53
business,O,53
when,O,53
he,O,53
bores,O,53
you,O,53
",",O,53
Edna,O,53
",",O,53
”,O,53
instructed,EVENT,53
her,O,53
husband,O,53
as,O,53
he,O,53
prepared,EVENT,53
to,O,53
leave,O,53
.,O,53
“,O,54
Here,O,54
",",O,54
take,O,54
the,O,54
umbrella,O,54
",",O,54
”,O,54
she,O,54
exclaimed,EVENT,54
",",O,54
holding,EVENT,54
it,O,54
out,O,54
to,O,54
him,O,54
.,O,54
He,O,55
accepted,EVENT,55
the,O,55
sunshade,O,55
",",O,55
and,O,55
lifting,EVENT,55
it,O,55
over,O,55
his,O,55
head,O,55
descended,EVENT,55
the,O,55
steps,O,55
and,O,55
walked,EVENT,55
away,O,55
.,O,55
“,O,56
Coming,O,56
back,O,56
to,O,56
dinner,O,56
?,O,56
”,O,56
his,O,56
wife,O,56
called,EVENT,56
after,O,56
him,O,56
.,O,56
He,O,57
halted,EVENT,57
a,O,57
moment,O,57
and,O,57
shrugged,EVENT,57
his,O,57
shoulders,O,57
.,O,57
He,O,58
felt,EVENT,58
in,O,58
his,O,58
vest,O,58
pocket,O,58
;,O,58
there,O,58
was,O,58
a,O,58
ten-dollar,O,58
bill,O,58
there,O,58
.,O,58
He,O,59
did,O,59
not,O,59
know,O,59
;,O,59
perhaps,O,59
he,O,59
would,O,59
return,O,59
for,O,59
the,O,59
early,O,59
dinner,O,59
and,O,59
perhaps,O,59
he,O,59
would,O,59
not,O,59
.,O,59
It,O,60
all,O,60
depended,O,60
upon,O,60
the,O,60
company,O,60
which,O,60
he,O,60
found,O,60
over,O,60
at,O,60
Klein,O,60
's,O,60
and,O,60
the,O,60
size,O,60
of,O,60
“,O,60
the,O,60
game,O,60
.,O,60
”,O,61
He,O,61
did,O,61
not,O,61
say,O,61
this,O,61
",",O,61
but,O,61
she,O,61
understood,EVENT,61
it,O,61
",",O,61
and,O,61
laughed,EVENT,61
",",O,61
nodding,EVENT,61
good-by,O,61
to,O,61
him,O,61
.,O,61
Both,O,62
children,O,62
wanted,EVENT,62
to,O,62
follow,O,62
their,O,62
father,O,62
when,O,62
they,O,62
saw,EVENT,62
him,O,62
starting,EVENT,62
out,O,62
.,O,62
He,O,63
kissed,EVENT,63
them,O,63
and,O,63
promised,EVENT,63
to,O,63
bring,O,63
them,O,63
back,O,63
bonbons,O,63
and,O,63
peanuts,O,63
.,O,63
II,O,64
Mrs.,O,64
Pontellier,O,64
's,O,64
eyes,O,64
were,O,64
quick,O,64
and,O,64
bright,O,64
;,O,64
they,O,64
were,O,64
a,O,64
yellowish,O,64
brown,O,64
",",O,64
about,O,64
the,O,64
color,O,64
of,O,64
her,O,64
hair,O,64
.,O,64
She,O,65
had,O,65
a,O,65
way,O,65
of,O,65
turning,O,65
them,O,65
swiftly,O,65
upon,O,65
an,O,65
object,O,65
and,O,65
holding,O,65
them,O,65
there,O,65
as,O,65
if,O,65
lost,O,65
in,O,65
some,O,65
inward,O,65
maze,O,65
of,O,65
contemplation,O,65
or,O,65
thought,O,65
.,O,65
Her,O,66
eyebrows,O,66
were,O,66
a,O,66
shade,O,66
darker,O,66
than,O,66
her,O,66
hair,O,66
.,O,66
They,O,67
were,O,67
thick,O,67
and,O,67
almost,O,67
horizontal,O,67
",",O,67
emphasizing,O,67
the,O,67
depth,O,67
of,O,67
her,O,67
eyes,O,67
.,O,67
She,O,68
was,O,68
rather,O,68
handsome,O,68
than,O,68
beautiful,O,68
.,O,68
Her,O,69
face,O,69
was,O,69
captivating,O,69
by,O,69
reason,O,69
of,O,69
a,O,69
certain,O,69
frankness,O,69
of,O,69
expression,O,69
and,O,69
a,O,69
contradictory,O,69
subtle,O,69
play,O,69
of,O,69
features,O,69
.,O,69
Her,O,70
manner,O,70
was,O,70
engaging,O,70
.,O,70
Robert,O,71
rolled,EVENT,71
a,O,71
cigarette,O,71
.,O,71
He,O,72
smoked,O,72
cigarettes,O,72
because,O,72
he,O,72
could,O,72
not,O,72
afford,O,72
cigars,O,72
",",O,72
he,O,72
said,EVENT,72
.,O,72
He,O,73
had,O,73
a,O,73
cigar,O,73
in,O,73
his,O,73
pocket,O,73
which,O,73
Mr.,O,73
Pontellier,O,73
had,O,73
presented,EVENT,73
him,O,73
with,O,73
",",O,73
and,O,73
he,O,73
was,O,73
saving,EVENT,73
it,O,73
for,O,73
his,O,73
after-dinner,O,73
smoke,O,73
.,O,73
This,O,74
seemed,O,74
quite,O,74
proper,O,74
and,O,74
natural,O,74
on,O,74
his,O,74
part,O,74
.,O,74
In,O,75
coloring,O,75
he,O,75
was,O,75
not,O,75
unlike,O,75
his,O,75
companion,O,75
.,O,75
A,O,76
clean-shaved,O,76
face,O,76
made,O,76
the,O,76
resemblance,O,76
more,O,76
pronounced,O,76
than,O,76
it,O,76
would,O,76
otherwise,O,76
have,O,76
been,O,76
.,O,76
There,O,77
rested,O,77
no,O,77
shadow,O,77
of,O,77
care,O,77
upon,O,77
his,O,77
open,O,77
countenance,O,77
.,O,77
His,O,78
eyes,O,78
gathered,EVENT,78
in,O,78
and,O,78
reflected,EVENT,78
the,O,78
light,O,78
and,O,78
languor,O,78
of,O,78
the,O,78
summer,O,78
day,O,78
.,O,78
Mrs.,O,79
Pontellier,O,79
reached,EVENT,79
over,O,79
for,O,79
a,O,79
palm-leaf,O,79
fan,O,79
that,O,79
lay,O,79
on,O,79
the,O,79
porch,O,79
and,O,79
began,O,79
to,O,79
fan,EVENT,79
herself,O,79
",",O,79
while,O,79
Robert,O,79
sent,O,79
between,O,79
his,O,79
lips,O,79
light,O,79
puffs,EVENT,79
from,O,79
his,O,79
cigarette,O,79
.,O,79
They,O,80
chatted,EVENT,80
incessantly,O,80
:,O,80
about,O,80
the,O,80
things,O,80
around,O,80
them,O,80
;,O,80
their,O,80
amusing,O,80
adventure,EVENT,80
out,O,80
in,O,80
the,O,80
water,O,80
--,O,80
it,O,80
had,O,80
again,O,80
assumed,EVENT,80
its,O,80
entertaining,O,80
aspect,O,80
;,O,80
about,O,80
the,O,80
wind,O,80
",",O,80
the,O,80
trees,O,80
",",O,80
the,O,80
people,O,80
who,O,80
had,O,80
gone,O,80
to,O,80
the,O,80
Cheniere,O,80
;,O,80
about,O,80
the,O,80
children,O,80
playing,O,80
croquet,EVENT,80
under,O,80
the,O,80
oaks,O,80
",",O,80
and,O,80
the,O,80
Farival,O,80
twins,O,80
",",O,80
who,O,80
were,O,80
now,O,80
performing,EVENT,80
the,O,80
overture,O,80
to,O,80
“,O,80
The,O,80
Poet,O,80
and,O,80
the,O,80
Peasant,O,80
.,O,80
”,O,81
Robert,O,81
talked,EVENT,81
a,O,81
good,O,81
deal,O,81
about,O,81
himself,O,81
.,O,81
He,O,82
was,O,82
very,O,82
young,O,82
",",O,82
and,O,82
did,O,82
not,O,82
know,O,82
any,O,82
better,O,82
.,O,82
Mrs.,O,83
Pontellier,O,83
talked,EVENT,83
a,O,83
little,O,83
about,O,83
herself,O,83
for,O,83
the,O,83
same,O,83
reason,O,83
.,O,83
Each,O,84
was,O,84
interested,O,84
in,O,84
what,O,84
the,O,84
other,O,84
said,EVENT,84
.,O,84
Robert,O,85
spoke,EVENT,85
of,O,85
his,O,85
intention,O,85
to,O,85
go,O,85
to,O,85
Mexico,O,85
in,O,85
the,O,85
autumn,O,85
",",O,85
where,O,85
fortune,O,85
awaited,O,85
him,O,85
.,O,85
He,O,86
was,O,86
always,O,86
intending,O,86
to,O,86
go,O,86
to,O,86
Mexico,O,86
",",O,86
but,O,86
some,O,86
way,O,86
never,O,86
got,O,86
there,O,86
.,O,86
Meanwhile,O,87
he,O,87
held,O,87
on,O,87
to,O,87
his,O,87
modest,O,87
position,O,87
in,O,87
a,O,87
mercantile,O,87
house,O,87
in,O,87
New,O,87
Orleans,O,87
",",O,87
where,O,87
an,O,87
equal,O,87
familiarity,O,87
with,O,87
English,O,87
",",O,87
French,O,87
and,O,87
Spanish,O,87
gave,O,87
him,O,87
no,O,87
small,O,87
value,O,87
as,O,87
a,O,87
clerk,O,87
and,O,87
correspondent,O,87
.,O,87
He,O,88
was,O,88
spending,O,88
his,O,88
summer,O,88
vacation,O,88
",",O,88
as,O,88
he,O,88
always,O,88
did,O,88
",",O,88
with,O,88
his,O,88
mother,O,88
at,O,88
Grand,O,88
Isle,O,88
.,O,88
In,O,89
former,O,89
times,O,89
",",O,89
before,O,89
Robert,O,89
could,O,89
remember,O,89
",",O,89
“,O,89
the,O,89
house,O,89
”,O,89
had,O,89
been,O,89
a,O,89
summer,O,89
luxury,O,89
of,O,89
the,O,89
Lebruns,O,89
.,O,89
Now,O,90
",",O,90
flanked,O,90
by,O,90
its,O,90
dozen,O,90
or,O,90
more,O,90
cottages,O,90
",",O,90
which,O,90
were,O,90
always,O,90
filled,O,90
with,O,90
exclusive,O,90
visitors,O,90
from,O,90
the,O,90
“,O,90
Quartier,O,90
Francais,O,90
",",O,90
”,O,90
it,O,90
enabled,O,90
Madame,O,90
Lebrun,O,90
to,O,90
maintain,O,90
the,O,90
easy,O,90
and,O,90
comfortable,O,90
existence,O,90
which,O,90
appeared,O,90
to,O,90
be,O,90
her,O,90
birthright,O,90
.,O,90
Mrs.,O,91
Pontellier,O,91
talked,EVENT,91
about,O,91
her,O,91
father,O,91
's,O,91
Mississippi,O,91
plantation,O,91
and,O,91
her,O,91
girlhood,O,91
home,O,91
in,O,91
the,O,91
old,O,91
Kentucky,O,91
bluegrass,O,91
country,O,91
.,O,91
She,O,92
was,O,92
an,O,92
American,O,92
woman,O,92
",",O,92
with,O,92
a,O,92
small,O,92
infusion,O,92
of,O,92
French,O,92
which,O,92
seemed,O,92
to,O,92
have,O,92
been,O,92
lost,O,92
in,O,92
dilution,O,92
.,O,92
She,O,93
read,EVENT,93
a,O,93
letter,O,93
from,O,93
her,O,93
sister,O,93
",",O,93
who,O,93
was,O,93
away,O,93
in,O,93
the,O,93
East,O,93
",",O,93
and,O,93
who,O,93
had,O,93
engaged,EVENT,93
herself,O,93
to,O,93
be,O,93
married,O,93
.,O,93
Robert,O,94
was,O,94
interested,O,94
",",O,94
and,O,94
wanted,O,94
to,O,94
know,O,94
what,O,94
manner,O,94
of,O,94
girls,O,94
the,O,94
sisters,O,94
were,O,94
",",O,94
what,O,94
the,O,94
father,O,94
was,O,94
like,O,94
",",O,94
and,O,94
how,O,94
long,O,94
the,O,94
mother,O,94
had,O,94
been,O,94
dead,O,94
.,O,94
When,O,95
Mrs.,O,95
Pontellier,O,95
folded,EVENT,95
the,O,95
letter,O,95
it,O,95
was,O,95
time,O,95
for,O,95
her,O,95
to,O,95
dress,O,95
for,O,95
the,O,95
early,O,95
dinner,O,95
.,O,95
“,O,96
I,O,96
see,EVENT,96
Leonce,O,96
is,O,96
n't,O,96
coming,O,96
back,O,96
",",O,96
”,O,96
she,O,96
said,EVENT,96
",",O,96
with,O,96
a,O,96
glance,EVENT,96
in,O,96
the,O,96
direction,O,96
whence,O,96
her,O,96
husband,O,96
had,O,96
disappeared,EVENT,96
.,O,96
Robert,O,97
supposed,EVENT,97
he,O,97
was,O,97
not,O,97
",",O,97
as,O,97
there,O,97
were,O,97
a,O,97
good,O,97
many,O,97
New,O,97
Orleans,O,97
club,O,97
men,O,97
over,O,97
at,O,97
Klein,O,97
's,O,97
.,O,97
When,O,98
Mrs.,O,98
Pontellier,O,98
left,EVENT,98
him,O,98
to,O,98
enter,O,98
her,O,98
room,O,98
",",O,98
the,O,98
young,O,98
man,O,98
descended,EVENT,98
the,O,98
steps,O,98
and,O,98
strolled,EVENT,98
over,O,98
toward,O,98
the,O,98
croquet,O,98
players,O,98
",",O,98
where,O,98
",",O,98
during,O,98
the,O,98
half-hour,O,98
before,O,98
dinner,O,98
",",O,98
he,O,98
amused,EVENT,98
himself,O,98
with,O,98
the,O,98
little,O,98
Pontellier,O,98
children,O,98
",",O,98
who,O,98
were,O,98
very,O,98
fond,O,98
of,O,98
him,O,98
.,O,98
III,O,99
It,O,99
was,O,99
eleven,O,99
o'clock,O,99
that,O,99
night,O,99
when,O,99
Mr.,O,99
Pontellier,O,99
returned,EVENT,99
from,O,99
Klein,O,99
's,O,99
hotel,O,99
.,O,99
He,O,100
was,O,100
in,O,100
an,O,100
excellent,O,100
humor,O,100
",",O,100
in,O,100
high,O,100
spirits,O,100
",",O,100
and,O,100
very,O,100
talkative,O,100
.,O,100
His,O,101
entrance,EVENT,101
awoke,EVENT,101
his,O,101
wife,O,101
",",O,101
who,O,101
was,O,101
in,O,101
bed,O,101
and,O,101
fast,O,101
asleep,O,101
when,O,101
he,O,101
came,EVENT,101
in,O,101
.,O,101
He,O,102
talked,EVENT,102
to,O,102
her,O,102
while,O,102
he,O,102
undressed,EVENT,102
",",O,102
telling,EVENT,102
her,O,102
anecdotes,O,102
and,O,102
bits,O,102
of,O,102
news,O,102
and,O,102
gossip,O,102
that,O,102
he,O,102
had,O,102
gathered,O,102
during,O,102
the,O,102
day,O,102
.,O,102
From,O,103
his,O,103
trousers,O,103
pockets,O,103
he,O,103
took,EVENT,103
a,O,103
fistful,O,103
of,O,103
crumpled,O,103
bank,O,103
notes,O,103
and,O,103
a,O,103
good,O,103
deal,O,103
of,O,103
silver,O,103
coin,O,103
",",O,103
which,O,103
he,O,103
piled,EVENT,103
on,O,103
the,O,103
bureau,O,103
indiscriminately,O,103
with,O,103
keys,O,103
",",O,103
knife,O,103
",",O,103
handkerchief,O,103
",",O,103
and,O,103
whatever,O,103
else,O,103
happened,O,103
to,O,103
be,O,103
in,O,103
his,O,103
pockets,O,103
.,O,103
She,O,104
was,O,104
overcome,O,104
with,O,104
sleep,O,104
",",O,104
and,O,104
answered,EVENT,104
him,O,104
with,O,104
little,O,104
half,O,104
utterances,EVENT,104
.,O,104
