token,label,sentence
.,O,12
But,O,13
Tom,O,13
Sawyer,O,13
he,O,13
hunted,EVENT,13
me,O,13
up,O,13
and,O,13
said,EVENT,13
he,O,13
was,O,13
going,O,13
to,O,13
start,O,13
a,O,13
band,O,13
of,O,13
robbers,O,13
",",O,13
and,O,13
I,O,13
might,O,13
join,O,13
if,O,13
I,O,13
would,O,13
go,O,13
back,O,13
to,O,13
the,O,13
widow,O,13
and,O,13
be,O,13
respectable,O,13
.,O,13
So,O,14
I,O,14
went,EVENT,14
back,O,14
.,O,14
The,O,15
widow,O,15
she,O,15
cried,EVENT,15
over,O,15
me,O,15
",",O,15
and,O,15
called,EVENT,15
me,O,15
a,O,15
poor,O,15
lost,O,15
lamb,O,15
",",O,15
and,O,15
she,O,15
called,EVENT,15
me,O,15
a,O,15
lot,O,15
of,O,15
other,O,15
names,O,15
",",O,15
too,O,15
",",O,15
but,O,15
she,O,15
never,O,15
meant,O,15
no,O,15
harm,O,15
by,O,15
it,O,15
.,O,15
She,O,16
put,EVENT,16
me,O,16
in,O,16
them,O,16
new,O,16
clothes,O,16
again,O,16
",",O,16
and,O,16
I,O,16
could,O,16
n't,O,16
do,O,16
nothing,O,16
but,O,16
sweat,O,16
and,O,16
sweat,O,16
",",O,16
and,O,16
feel,O,16
all,O,16
cramped,O,16
up,O,16
.,O,16
Well,O,17
",",O,17
then,O,17
",",O,17
the,O,17
old,O,17
thing,O,17
commenced,EVENT,17
again,O,17
.,O,17
The,O,18
widow,O,18
rung,EVENT,18
a,O,18
bell,O,18
for,O,18
supper,O,18
",",O,18
and,O,18
you,O,18
had,O,18
to,O,18
come,O,18
to,O,18
time,O,18
.,O,18
When,O,19
you,O,19
got,O,19
to,O,19
the,O,19
table,O,19
you,O,19
could,O,19
n't,O,19
go,O,19
right,O,19
to,O,19
eating,O,19
",",O,19
but,O,19
you,O,19
had,O,19
to,O,19
wait,O,19
for,O,19
the,O,19
widow,O,19
to,O,19
tuck,O,19
down,O,19
her,O,19
head,O,19
and,O,19
grumble,O,19
a,O,19
little,O,19
over,O,19
the,O,19
victuals,O,19
",",O,19
though,O,19
there,O,19
war,O,19
n't,O,19
really,O,19
anything,O,19
the,O,19
matter,O,19
with,O,19
them,O,19
",",O,19
--,O,19
that,O,19
is,O,19
",",O,19
nothing,O,19
only,O,19
everything,O,19
was,O,19
cooked,O,19
by,O,19
itself,O,19
.,O,19
In,O,20
a,O,20
barrel,O,20
of,O,20
odds,O,20
and,O,20
ends,O,20
it,O,20
is,O,20
different,O,20
;,O,20
things,O,20
get,O,20
mixed,O,20
up,O,20
",",O,20
and,O,20
the,O,20
juice,O,20
kind,O,20
of,O,20
swaps,O,20
around,O,20
",",O,20
and,O,20
the,O,20
things,O,20
go,O,20
better,O,20
.,O,20
After,O,21
supper,EVENT,21
she,O,21
got,EVENT,21
out,O,21
her,O,21
book,O,21
and,O,21
learned,EVENT,21
me,O,21
about,O,21
Moses,O,21
and,O,21
the,O,21
Bulrushers,O,21
",",O,21
and,O,21
I,O,21
was,O,21
in,O,21
a,O,21
sweat,O,21
to,O,21
find,O,21
out,O,21
all,O,21
about,O,21
him,O,21
;,O,21
but,O,21
by,O,21
and,O,21
by,O,21
she,O,21
let,EVENT,21
it,O,21
out,O,21
that,O,21
Moses,O,21
had,O,21
been,O,21
dead,O,21
a,O,21
considerable,O,21
long,O,21
time,O,21
;,O,21
so,O,21
then,O,21
I,O,21
did,O,21
n't,O,21
care,O,21
no,O,21
more,O,21
about,O,21
him,O,21
",",O,21
because,O,21
I,O,21
do,O,21
n't,O,21
take,O,21
no,O,21
stock,O,21
in,O,21
dead,O,21
people,O,21
.,O,21
Pretty,O,22
soon,O,22
I,O,22
wanted,EVENT,22
to,O,22
smoke,O,22
",",O,22
and,O,22
asked,EVENT,22
the,O,22
widow,O,22
to,O,22
let,O,22
me,O,22
.,O,22
But,O,23
she,O,23
would,O,23
n't,O,23
.,O,23
She,O,24
said,EVENT,24
it,O,24
was,O,24
a,O,24
mean,O,24
practice,O,24
and,O,24
was,O,24
n't,O,24
clean,O,24
",",O,24
and,O,24
I,O,24
must,O,24
try,O,24
to,O,24
not,O,24
do,O,24
it,O,24
any,O,24
more,O,24
.,O,24
That,O,25
is,O,25
just,O,25
the,O,25
way,O,25
with,O,25
some,O,25
people,O,25
.,O,25
They,O,26
get,O,26
down,O,26
on,O,26
a,O,26
thing,O,26
when,O,26
they,O,26
do,O,26
n't,O,26
know,O,26
nothing,O,26
about,O,26
it,O,26
.,O,26
Here,O,27
she,O,27
was,O,27
a-bothering,EVENT,27
about,O,27
Moses,O,27
",",O,27
which,O,27
was,O,27
no,O,27
kin,O,27
to,O,27
her,O,27
",",O,27
and,O,27
no,O,27
use,O,27
to,O,27
anybody,O,27
",",O,27
being,O,27
gone,O,27
",",O,27
you,O,27
see,O,27
",",O,27
yet,O,27
finding,EVENT,27
a,O,27
power,O,27
of,O,27
fault,O,27
with,O,27
me,O,27
for,O,27
doing,O,27
a,O,27
thing,O,27
that,O,27
had,O,27
some,O,27
good,O,27
in,O,27
it,O,27
.,O,27
And,O,28
she,O,28
took,O,28
snuff,O,28
",",O,28
too,O,28
;,O,28
of,O,28
course,O,28
that,O,28
was,O,28
all,O,28
right,O,28
",",O,28
because,O,28
she,O,28
done,O,28
it,O,28
herself,O,28
.,O,28
Her,O,29
sister,O,29
",",O,29
Miss,O,29
Watson,O,29
",",O,29
a,O,29
tolerable,O,29
slim,O,29
old,O,29
maid,O,29
",",O,29
with,O,29
goggles,O,29
on,O,29
",",O,29
had,O,29
just,O,29
come,EVENT,29
to,O,29
live,O,29
with,O,29
her,O,29
",",O,29
and,O,29
took,EVENT,29
a,O,29
set,O,29
at,O,29
me,O,29
now,O,29
with,O,29
a,O,29
spelling-book,O,29
.,O,29
She,O,30
worked,EVENT,30
me,O,30
middling,O,30
hard,O,30
for,O,30
about,O,30
an,O,30
hour,O,30
",",O,30
and,O,30
then,O,30
the,O,30
widow,O,30
made,EVENT,30
her,O,30
ease,EVENT,30
up,O,30
.,O,30
I,O,31
could,O,31
n't,O,31
stood,O,31
it,O,31
much,O,31
longer,O,31
.,O,31
Then,O,32
for,O,32
an,O,32
hour,O,32
it,O,32
was,O,32
deadly,O,32
dull,O,32
",",O,32
and,O,32
I,O,32
was,O,32
fidgety,O,32
.,O,32
Miss,O,33
Watson,O,33
would,O,33
say,O,33
",",O,33
“,O,33
Do,O,33
n't,O,33
put,O,33
your,O,33
feet,O,33
up,O,33
there,O,33
",",O,33
Huckleberry,O,33
;,O,33
”,O,33
and,O,33
“,O,33
Do,O,33
n't,O,33
scrunch,O,33
up,O,33
like,O,33
that,O,33
",",O,33
Huckleberry,O,33
--,O,33
set,O,33
up,O,33
straight,O,33
;,O,33
”,O,33
and,O,33
pretty,O,33
soon,O,33
she,O,33
would,O,33
say,O,33
",",O,33
“,O,33
Do,O,33
n't,O,33
gap,O,33
and,O,33
stretch,O,33
like,O,33
that,O,33
",",O,33
Huckleberry,O,33
--,O,33
why,O,33
do,O,33
n't,O,33
you,O,33
try,O,33
to,O,33
behave,O,33
?,O,33
”,O,33
Then,O,33
she,O,33
told,EVENT,33
me,O,33
all,O,33
about,O,33
the,O,33
bad,O,33
place,O,33
",",O,33
and,O,33
I,O,33
said,EVENT,33
I,O,33
wished,O,33
I,O,33
was,O,33
there,O,33
.,O,33
She,O,34
got,O,34
mad,EVENT,34
then,O,34
",",O,34
but,O,34
I,O,34
did,O,34
n't,O,34
mean,O,34
no,O,34
harm,O,34
.,O,34
All,O,35
I,O,35
wanted,O,35
was,O,35
to,O,35
go,O,35
somewheres,O,35
;,O,35
all,O,35
I,O,35
wanted,O,35
was,O,35
a,O,35
change,O,35
",",O,35
I,O,35
war,O,35
n't,O,35
particular,O,35
.,O,35
She,O,36
said,EVENT,36
it,O,36
was,O,36
wicked,O,36
to,O,36
say,O,36
what,O,36
I,O,36
said,EVENT,36
;,O,36
said,EVENT,36
she,O,36
would,O,36
n't,O,36
say,O,36
it,O,36
for,O,36
the,O,36
whole,O,36
world,O,36
;,O,36
she,O,36
was,O,36
going,O,36
to,O,36
live,O,36
so,O,36
as,O,36
to,O,36
go,O,36
to,O,36
the,O,36
good,O,36
place,O,36
.,O,36
Well,O,37
",",O,37
I,O,37
could,O,37
n't,O,37
see,O,37
no,O,37
advantage,O,37
in,O,37
going,O,37
where,O,37
she,O,37
was,O,37
going,O,37
",",O,37
so,O,37
I,O,37
made,EVENT,37
up,O,37
my,O,37
mind,O,37
I,O,37
would,O,37
n't,O,37
try,O,37
for,O,37
it,O,37
.,O,37
But,O,38
I,O,38
never,O,38
said,O,38
so,O,38
",",O,38
because,O,38
it,O,38
would,O,38
only,O,38
make,O,38
trouble,O,38
",",O,38
and,O,38
would,O,38
n't,O,38
do,O,38
no,O,38
good,O,38
.,O,38
Now,O,39
she,O,39
had,O,39
got,O,39
a,O,39
start,O,39
",",O,39
and,O,39
she,O,39
went,EVENT,39
on,O,39
and,O,39
told,EVENT,39
me,O,39
all,O,39
about,O,39
the,O,39
good,O,39
place,O,39
.,O,39
She,O,40
said,EVENT,40
all,O,40
a,O,40
body,O,40
would,O,40
have,O,40
to,O,40
do,O,40
there,O,40
was,O,40
to,O,40
go,O,40
around,O,40
all,O,40
day,O,40
long,O,40
with,O,40
a,O,40
harp,O,40
and,O,40
sing,O,40
",",O,40
forever,O,40
and,O,40
ever,O,40
.,O,40
So,O,41
I,O,41
did,O,41
n't,O,41
think,O,41
much,O,41
of,O,41
it,O,41
.,O,41
But,O,42
I,O,42
never,O,42
said,O,42
so,O,42
.,O,42
I,O,43
asked,EVENT,43
her,O,43
if,O,43
she,O,43
reckoned,O,43
Tom,O,43
Sawyer,O,43
would,O,43
go,O,43
there,O,43
",",O,43
and,O,43
she,O,43
said,EVENT,43
not,O,43
by,O,43
a,O,43
considerable,O,43
sight,O,43
.,O,43
I,O,44
was,O,44
glad,O,44
about,O,44
that,O,44
",",O,44
because,O,44
I,O,44
wanted,O,44
him,O,44
and,O,44
me,O,44
to,O,44
be,O,44
together,O,44
.,O,44
Miss,O,45
Watson,O,45
she,O,45
kept,O,45
pecking,EVENT,45
at,O,45
me,O,45
",",O,45
and,O,45
it,O,45
got,O,45
tiresome,EVENT,45
and,O,45
lonesome,EVENT,45
.,O,45
By,O,46
and,O,46
by,O,46
they,O,46
fetched,EVENT,46
the,O,46
niggers,O,46
in,O,46
and,O,46
had,O,46
prayers,O,46
",",O,46
and,O,46
then,O,46
everybody,O,46
was,O,46
off,EVENT,46
to,O,46
bed,O,46
.,O,46
I,O,47
went,EVENT,47
up,O,47
to,O,47
my,O,47
room,O,47
with,O,47
a,O,47
piece,O,47
of,O,47
candle,O,47
",",O,47
and,O,47
put,EVENT,47
it,O,47
on,O,47
the,O,47
table,O,47
.,O,47
Then,O,48
I,O,48
set,EVENT,48
down,O,48
in,O,48
a,O,48
chair,O,48
by,O,48
the,O,48
window,O,48
and,O,48
tried,EVENT,48
to,O,48
think,O,48
of,O,48
something,O,48
cheerful,O,48
",",O,48
but,O,48
it,O,48
war,O,48
n't,O,48
no,O,48
use,O,48
.,O,48
I,O,49
felt,O,49
so,O,49
lonesome,O,49
I,O,49
most,O,49
wished,EVENT,49
I,O,49
was,O,49
dead,O,49
.,O,49
The,O,50
stars,O,50
were,O,50
shining,O,50
",",O,50
and,O,50
the,O,50
leaves,O,50
rustled,O,50
in,O,50
the,O,50
woods,O,50
ever,O,50
so,O,50
mournful,O,50
;,O,50
and,O,50
I,O,50
heard,EVENT,50
an,O,50
owl,O,50
",",O,50
away,O,50
off,O,50
",",O,50
who-whooing,O,50
about,O,50
somebody,O,50
that,O,50
was,O,50
dead,O,50
",",O,50
and,O,50
a,O,50
whippowill,O,50
and,O,50
a,O,50
dog,O,50
crying,EVENT,50
about,O,50
somebody,O,50
that,O,50
was,O,50
going,O,50
to,O,50
die,O,50
;,O,50
and,O,50
the,O,50
wind,EVENT,50
was,O,50
trying,EVENT,50
to,O,50
whisper,O,50
something,O,50
to,O,50
me,O,50
",",O,50
and,O,50
I,O,50
could,O,50
n't,O,50
make,O,50
out,O,50
what,O,50
it,O,50
was,O,50
",",O,50
and,O,50
so,O,50
it,O,50
made,O,50
the,O,50
cold,O,50
shivers,EVENT,50
run,O,50
over,O,50
me,O,50
.,O,50
Then,O,51
away,O,51
out,O,51
in,O,51
the,O,51
woods,O,51
I,O,51
heard,EVENT,51
that,O,51
kind,O,51
of,O,51
a,O,51
sound,EVENT,51
that,O,51
a,O,51
ghost,O,51
makes,O,51
when,O,51
it,O,51
wants,O,51
to,O,51
tell,O,51
about,O,51
something,O,51
that,O,51
's,O,51
on,O,51
its,O,51
mind,O,51
and,O,51
ca,O,51
n't,O,51
make,O,51
itself,O,51
understood,O,51
",",O,51
and,O,51
so,O,51
ca,O,51
n't,O,51
rest,O,51
easy,O,51
in,O,51
its,O,51
grave,O,51
",",O,51
and,O,51
has,O,51
to,O,51
go,O,51
about,O,51
that,O,51
way,O,51
every,O,51
night,O,51
grieving,O,51
.,O,51
I,O,52
got,O,52
so,O,52
down-hearted,EVENT,52
and,O,52
scared,EVENT,52
I,O,52
did,O,52
wish,EVENT,52
I,O,52
had,O,52
some,O,52
company,O,52
.,O,52
Pretty,O,53
soon,O,53
a,O,53
spider,O,53
went,O,53
crawling,EVENT,53
up,O,53
my,O,53
shoulder,O,53
",",O,53
and,O,53
I,O,53
flipped,EVENT,53
it,O,53
off,O,53
and,O,53
it,O,53
lit,EVENT,53
in,O,53
the,O,53
candle,O,53
;,O,53
and,O,53
before,O,53
I,O,53
could,O,53
budge,O,53
it,O,53
was,O,53
all,O,53
shriveled,EVENT,53
up,O,53
.,O,53
I,O,54
did,O,54
n't,O,54
need,O,54
anybody,O,54
to,O,54
tell,O,54
me,O,54
that,O,54
that,O,54
was,O,54
an,O,54
awful,O,54
bad,O,54
sign,O,54
and,O,54
would,O,54
fetch,O,54
me,O,54
some,O,54
bad,O,54
luck,O,54
",",O,54
so,O,54
I,O,54
was,O,54
scared,O,54
and,O,54
most,O,54
shook,EVENT,54
the,O,54
clothes,O,54
off,O,54
of,O,54
me,O,54
.,O,54
I,O,55
got,EVENT,55
up,O,55
and,O,55
turned,EVENT,55
around,O,55
in,O,55
my,O,55
tracks,O,55
three,O,55
times,O,55
and,O,55
crossed,EVENT,55
my,O,55
breast,O,55
every,O,55
time,O,55
;,O,55
and,O,55
then,O,55
I,O,55
tied,EVENT,55
up,O,55
a,O,55
little,O,55
lock,O,55
of,O,55
my,O,55
hair,O,55
with,O,55
a,O,55
thread,O,55
to,O,55
keep,O,55
witches,O,55
away,O,55
.,O,55
But,O,56
I,O,56
had,O,56
n't,O,56
no,O,56
confidence,O,56
.,O,56
You,O,57
do,O,57
that,O,57
when,O,57
you,O,57
've,O,57
lost,O,57
a,O,57
horseshoe,O,57
that,O,57
you,O,57
've,O,57
found,O,57
",",O,57
instead,O,57
of,O,57
nailing,O,57
it,O,57
up,O,57
over,O,57
the,O,57
door,O,57
",",O,57
but,O,57
I,O,57
had,O,57
n't,O,57
ever,O,57
heard,O,57
anybody,O,57
say,O,57
it,O,57
was,O,57
any,O,57
way,O,57
to,O,57
keep,O,57
off,O,57
bad,O,57
luck,O,57
when,O,57
you,O,57
'd,O,57
killed,O,57
a,O,57
spider,O,57
.,O,57
I,O,58
set,EVENT,58
down,O,58
again,O,58
",",O,58
a-shaking,O,58
all,O,58
over,O,58
",",O,58
and,O,58
got,EVENT,58
out,O,58
my,O,58
pipe,O,58
for,O,58
a,O,58
smoke,O,58
;,O,58
for,O,58
the,O,58
house,O,58
was,O,58
all,O,58
as,O,58
still,O,58
as,O,58
death,O,58
now,O,58
",",O,58
and,O,58
so,O,58
the,O,58
widow,O,58
would,O,58
n't,O,58
know,O,58
.,O,58
Well,O,59
",",O,59
after,O,59
a,O,59
long,O,59
time,O,59
I,O,59
heard,EVENT,59
the,O,59
clock,O,59
away,O,59
off,O,59
in,O,59
the,O,59
town,O,59
go,O,59
boom,O,59
--,O,59
boom,O,59
--,O,59
boom,O,59
--,O,59
twelve,O,59
licks,EVENT,59
;,O,59
and,O,59
all,O,59
still,O,59
again,O,59
--,O,59
stiller,O,59
than,O,59
ever,O,59
.,O,59
Pretty,O,60
soon,O,60
I,O,60
heard,EVENT,60
a,O,60
twig,O,60
snap,EVENT,60
down,O,60
in,O,60
the,O,60
dark,O,60
amongst,O,60
the,O,60
trees,O,60
--,O,60
something,O,60
was,O,60
a,O,60
stirring,EVENT,60
.,O,60
I,O,61
set,O,61
still,O,61
and,O,61
listened,EVENT,61
.,O,61
Directly,O,62
I,O,62
could,O,62
just,O,62
barely,O,62
hear,EVENT,62
a,O,62
“,O,62
me-yow,O,62
!,O,62
me-yow,O,62
!,O,62
”,O,62
down,O,62
there,O,62
.,O,62
That,O,63
was,O,63
good,O,63
!,O,63
Says,EVENT,63
I,O,63
",",O,63
“,O,63
me-yow,O,63
!,O,63
me-yow,O,63
!,O,63
”,O,63
as,O,63
soft,O,63
as,O,63
I,O,63
could,O,63
",",O,63
and,O,63
then,O,63
I,O,63
put,EVENT,63
out,O,63
the,O,63
light,O,63
and,O,63
scrambled,EVENT,63
out,O,63
of,O,63
the,O,63
window,O,63
on,O,63
to,O,63
the,O,63
shed,O,63
.,O,63
Then,O,64
I,O,64
slipped,EVENT,64
down,O,64
to,O,64
the,O,64
ground,O,64
and,O,64
crawled,EVENT,64
in,O,64
among,O,64
the,O,64
trees,O,64
",",O,64
and,O,64
",",O,64
sure,O,64
enough,O,64
",",O,64
there,O,64
was,O,64
Tom,O,64
Sawyer,O,64
waiting,O,64
for,O,64
me,O,64
.,O,64
CHAPTER,O,65
II,O,65
.,O,65
WE,O,66
went,O,66
tiptoeing,EVENT,66
along,O,66
a,O,66
path,O,66
amongst,O,66
the,O,66
trees,O,66
back,O,66
towards,O,66
the,O,66
end,O,66
of,O,66
the,O,66
widow,O,66
's,O,66
garden,O,66
",",O,66
stooping,EVENT,66
down,O,66
so,O,66
as,O,66
the,O,66
branches,O,66
would,O,66
n't,O,66
scrape,O,66
our,O,66
heads,O,66
.,O,66
When,O,67
we,O,67
was,O,67
passing,EVENT,67
by,O,67
the,O,67
kitchen,O,67
I,O,67
fell,EVENT,67
over,O,67
a,O,67
root,O,67
and,O,67
made,O,67
a,O,67
noise,EVENT,67
.,O,67
We,O,68
scrouched,EVENT,68
down,O,68
and,O,68
laid,EVENT,68
still,O,68
.,O,68
Miss,O,69
Watson,O,69
's,O,69
big,O,69
nigger,O,69
",",O,69
named,O,69
Jim,O,69
",",O,69
was,O,69
setting,EVENT,69
in,O,69
the,O,69
kitchen,O,69
door,O,69
;,O,69
we,O,69
could,O,69
see,EVENT,69
him,O,69
pretty,O,69
clear,O,69
",",O,69
because,O,69
there,O,69
was,O,69
a,O,69
light,O,69
behind,O,69
him,O,69
.,O,69
He,O,70
got,EVENT,70
up,O,70
and,O,70
stretched,EVENT,70
his,O,70
neck,O,70
out,O,70
about,O,70
a,O,70
minute,O,70
",",O,70
listening,EVENT,70
.,O,70
Then,O,71
he,O,71
says,EVENT,71
:,O,71
“,O,71
Who,O,71
dah,O,71
?,O,71
”,O,71
He,O,71
listened,EVENT,71
some,O,71
more,O,71
;,O,71
then,O,71
he,O,71
come,O,71
tiptoeing,EVENT,71
down,O,71
and,O,71
stood,EVENT,71
right,O,71
between,O,71
us,O,71
;,O,71
we,O,71
could,O,71
a,O,71
touched,O,71
him,O,71
",",O,71
nearly,O,71
.,O,71
Well,O,72
",",O,72
likely,O,72
it,O,72
was,O,72
minutes,O,72
and,O,72
minutes,O,72
that,O,72
there,O,72
war,O,72
n't,O,72
a,O,72
sound,O,72
",",O,72
and,O,72
we,O,72
all,O,72
there,O,72
so,O,72
close,O,72
together,O,72
.,O,72
There,O,73
was,O,73
a,O,73
place,O,73
on,O,73
my,O,73
ankle,O,73
that,O,73
got,O,73
to,O,73
itching,EVENT,73
",",O,73
but,O,73
I,O,73
das,O,73
n't,O,73
scratch,O,73
it,O,73
;,O,73
and,O,73
then,O,73
my,O,73
ear,O,73
begun,O,73
to,O,73
itch,EVENT,73
;,O,73
and,O,73
next,O,73
my,O,73
back,O,73
",",O,73
right,O,73
between,O,73
my,O,73
shoulders,O,73
.,O,73
Seemed,O,74
like,O,74
I,O,74
'd,O,74
die,O,74
if,O,74
I,O,74
could,O,74
n't,O,74
scratch,O,74
.,O,74
Well,O,75
",",O,75
I,O,75
've,O,75
noticed,O,75
that,O,75
thing,O,75
plenty,O,75
times,O,75
since,O,75
.,O,75
If,O,76
you,O,76
are,O,76
with,O,76
the,O,76
quality,O,76
",",O,76
or,O,76
at,O,76
a,O,76
funeral,O,76
",",O,76
or,O,76
trying,O,76
to,O,76
go,O,76
to,O,76
sleep,O,76
when,O,76
you,O,76
ai,O,76
n't,O,76
sleepy,O,76
--,O,76
if,O,76
you,O,76
are,O,76
anywheres,O,76
where,O,76
it,O,76
wo,O,76
n't,O,76
do,O,76
for,O,76
you,O,76
to,O,76
scratch,O,76
",",O,76
why,O,76
you,O,76
will,O,76
itch,O,76
all,O,76
over,O,76
in,O,76
upwards,O,76
of,O,76
a,O,76
thousand,O,76
places,O,76
.,O,76
Pretty,O,77
soon,O,77
Jim,O,77
says,EVENT,77
:,O,77
“,O,77
Say,O,77
",",O,77
who,O,77
is,O,77
you,O,77
?,O,77
Whar,O,77
is,O,77
you,O,77
?,O,77
Dog,O,77
my,O,77
cats,O,77
ef,O,77
I,O,77
didn,O,77
',O,77
hear,O,77
sumf,O,77
',O,77
n.,O,77
Well,O,77
",",O,77
I,O,77
know,O,77
what,O,77
I,O,77
's,O,77
gwyne,O,77
to,O,77
do,O,77
:,O,77
I,O,77
's,O,77
gwyne,O,77
to,O,77
set,O,77
down,O,77
here,O,77
and,O,77
listen,O,77
tell,O,77
I,O,77
hears,O,77
it,O,77
agin,O,77
.,O,77
”,O,78
So,O,78
he,O,78
set,EVENT,78
down,O,78
on,O,78
the,O,78
ground,O,78
betwixt,O,78
me,O,78
and,O,78
Tom,O,78
.,O,78
He,O,79
leaned,EVENT,79
his,O,79
back,O,79
up,O,79
against,O,79
a,O,79
tree,O,79
",",O,79
and,O,79
stretched,EVENT,79
his,O,79
legs,O,79
out,O,79
till,O,79
one,O,79
of,O,79
them,O,79
most,O,79
touched,O,79
one,O,79
of,O,79
mine,O,79
.,O,79
My,O,80
nose,O,80
begun,O,80
to,O,80
itch,EVENT,80
.,O,80
It,O,81
itched,EVENT,81
till,O,81
the,O,81
tears,EVENT,81
come,O,81
into,O,81
my,O,81
eyes,O,81
.,O,81
But,O,82
I,O,82
das,O,82
n't,O,82
scratch,O,82
.,O,82
Then,O,83
it,O,83
begun,O,83
to,O,83
itch,EVENT,83
on,O,83
the,O,83
inside,O,83
.,O,83
Next,O,84
I,O,84
got,O,84
to,O,84
itching,EVENT,84
underneath,O,84
.,O,84
I,O,85
did,O,85
n't,O,85
know,O,85
how,O,85
I,O,85
was,O,85
going,O,85
to,O,85
set,O,85
still,O,85
.,O,85
This,O,86
miserableness,O,86
went,O,86
on,O,86
as,O,86
much,O,86
as,O,86
six,O,86
or,O,86
seven,O,86
minutes,O,86
;,O,86
but,O,86
it,O,86
seemed,O,86
a,O,86
sight,O,86
longer,O,86
than,O,86
that,O,86
.,O,86
I,O,87
was,O,87
itching,EVENT,87
in,O,87
eleven,O,87
different,O,87
places,O,87
now,O,87
.,O,87
I,O,88
reckoned,EVENT,88
I,O,88
could,O,88
n't,O,88
stand,O,88
it,O,88
more,O,88
'n,O,88
a,O,88
minute,O,88
longer,O,88
",",O,88
but,O,88
I,O,88
set,EVENT,88
my,O,88
teeth,O,88
hard,O,88
and,O,88
got,O,88
ready,EVENT,88
to,O,88
try,O,88
