token,label,sentence
she,O,45
would,O,45
have,O,45
been,O,45
worthy,O,45
of,O,45
any,O,45
whatever,O,45
.,O,45
It,O,46
was,O,46
long,O,46
ago,O,46
",",O,46
and,O,46
this,O,46
episode,EVENT,46
was,O,46
long,O,46
before,O,46
.,O,46
I,O,47
was,O,47
at,O,47
Trinity,O,47
",",O,47
and,O,47
I,O,47
found,EVENT,47
her,O,47
at,O,47
home,O,47
on,O,47
my,O,47
coming,EVENT,47
down,O,47
the,O,47
second,O,47
summer,O,47
.,O,47
I,O,48
was,O,48
much,O,48
there,O,48
that,O,48
year,O,48
--,O,48
it,O,48
was,O,48
a,O,48
beautiful,O,48
one,O,48
;,O,48
and,O,48
we,O,48
had,O,48
",",O,48
in,O,48
her,O,48
off-hours,O,48
",",O,48
some,O,48
strolls,O,48
and,O,48
talks,O,48
in,O,48
the,O,48
garden,O,48
--,O,48
talks,O,48
in,O,48
which,O,48
she,O,48
struck,O,48
me,O,48
as,O,48
awfully,O,48
clever,O,48
and,O,48
nice,O,48
.,O,48
Oh,O,49
yes,O,49
;,O,49
do,O,49
n’t,O,49
grin,O,49
:,O,49
I,O,49
liked,O,49
her,O,49
extremely,O,49
and,O,49
am,O,49
glad,O,49
to,O,49
this,O,49
day,O,49
to,O,49
think,O,49
she,O,49
liked,O,49
me,O,49
",",O,49
too,O,49
.,O,49
If,O,50
she,O,50
had,O,50
n’t,O,50
she,O,50
would,O,50
n’t,O,50
have,O,50
told,O,50
me,O,50
.,O,50
She,O,51
had,O,51
never,O,51
told,O,51
anyone,O,51
.,O,51
It,O,52
was,O,52
n’t,O,52
simply,O,52
that,O,52
she,O,52
said,O,52
so,O,52
",",O,52
but,O,52
that,O,52
I,O,52
knew,O,52
she,O,52
had,O,52
n’t,O,52
.,O,52
I,O,53
was,O,53
sure,O,53
;,O,53
I,O,53
could,O,53
see,O,53
.,O,53
You,O,54
’ll,O,54
easily,O,54
judge,O,54
why,O,54
when,O,54
you,O,54
hear,O,54
.,O,54
”,O,55
“,O,55
Because,O,55
the,O,55
thing,O,55
had,O,55
been,O,55
such,O,55
a,O,55
scare,O,55
?,O,55
”,O,55
He,O,55
continued,O,55
to,O,55
fix,EVENT,55
me,O,55
.,O,55
“,O,56
You,O,56
’ll,O,56
easily,O,56
judge,O,56
",",O,56
”,O,56
he,O,56
repeated,EVENT,56
:,O,56
“,O,56
YOU,O,56
will,O,56
.,O,56
”,O,57
I,O,57
fixed,EVENT,57
him,O,57
",",O,57
too,O,57
.,O,57
“,O,58
I,O,58
see,EVENT,58
.,O,58
She,O,59
was,O,59
in,O,59
love,O,59
.,O,59
”,O,60
He,O,60
laughed,EVENT,60
for,O,60
the,O,60
first,O,60
time,O,60
.,O,60
“,O,61
You,O,61
ARE,O,61
acute,O,61
.,O,61
Yes,O,62
",",O,62
she,O,62
was,O,62
in,O,62
love,O,62
.,O,62
That,O,63
is,O,63
",",O,63
she,O,63
had,O,63
been,O,63
.,O,63
That,O,64
came,EVENT,64
out,O,64
--,O,64
she,O,64
could,O,64
n’t,O,64
tell,O,64
her,O,64
story,O,64
without,O,64
its,O,64
coming,O,64
out,O,64
.,O,64
I,O,65
saw,EVENT,65
it,O,65
",",O,65
and,O,65
she,O,65
saw,EVENT,65
I,O,65
saw,EVENT,65
it,O,65
;,O,65
but,O,65
neither,O,65
of,O,65
us,O,65
spoke,O,65
of,O,65
it,O,65
.,O,65
I,O,66
remember,EVENT,66
the,O,66
time,O,66
and,O,66
the,O,66
place,O,66
--,O,66
the,O,66
corner,O,66
of,O,66
the,O,66
lawn,O,66
",",O,66
the,O,66
shade,O,66
of,O,66
the,O,66
great,O,66
beeches,O,66
and,O,66
the,O,66
long,O,66
",",O,66
hot,O,66
summer,O,66
afternoon,O,66
.,O,66
It,O,67
was,O,67
n’t,O,67
a,O,67
scene,O,67
for,O,67
a,O,67
shudder,O,67
;,O,67
but,O,67
oh,O,67
--,O,67
!,O,67
”,O,67
He,O,67
quitted,EVENT,67
the,O,67
fire,EVENT,67
and,O,67
dropped,EVENT,67
back,O,67
into,O,67
his,O,67
chair,O,67
.,O,67
“,O,68
You,O,68
’ll,O,68
receive,O,68
the,O,68
packet,O,68
Thursday,O,68
morning,O,68
?,O,68
”,O,68
I,O,68
inquired,EVENT,68
.,O,68
“,O,69
Probably,O,69
not,O,69
till,O,69
the,O,69
second,O,69
post,O,69
.,O,69
”,O,70
“,O,70
Well,O,70
then,O,70
;,O,70
after,O,70
dinner,O,70
--,O,70
”,O,70
“,O,70
You,O,70
’ll,O,70
all,O,70
meet,O,70
me,O,70
here,O,70
?,O,70
”,O,70
He,O,70
looked,EVENT,70
us,O,70
round,O,70
again,O,70
.,O,70
“,O,71
Is,O,71
n’t,O,71
anybody,O,71
going,O,71
?,O,71
”,O,71
It,O,71
was,O,71
almost,O,71
the,O,71
tone,O,71
of,O,71
hope,O,71
.,O,71
“,O,72
Everybody,O,72
will,O,72
stay,O,72
!,O,72
”,O,72
“,O,72
_,O,72
I,O,72
_,O,72
will,O,72
”,O,72
--,O,72
and,O,72
“,O,72
_,O,72
I,O,72
_,O,72
will,O,72
!,O,72
”,O,72
cried,EVENT,72
the,O,72
ladies,O,72
whose,O,72
departure,O,72
had,O,72
been,O,72
fixed,O,72
.,O,72
Mrs.,O,73
Griffin,O,73
",",O,73
however,O,73
",",O,73
expressed,EVENT,73
the,O,73
need,O,73
for,O,73
a,O,73
little,O,73
more,O,73
light,O,73
.,O,73
“,O,74
Who,O,74
was,O,74
it,O,74
she,O,74
was,O,74
in,O,74
love,O,74
with,O,74
?,O,74
”,O,74
“,O,74
The,O,74
story,O,74
will,O,74
tell,O,74
",",O,74
”,O,74
I,O,74
took,O,74
upon,O,74
myself,O,74
to,O,74
reply,EVENT,74
.,O,74
“,O,75
Oh,O,75
",",O,75
I,O,75
ca,O,75
n’t,O,75
wait,O,75
for,O,75
the,O,75
story,O,75
!,O,75
”,O,75
“,O,75
The,O,75
story,O,75
WO,O,75
N’T,O,75
tell,O,75
",",O,75
”,O,75
said,EVENT,75
Douglas,O,75
;,O,75
“,O,75
not,O,75
in,O,75
any,O,75
literal,O,75
",",O,75
vulgar,O,75
way,O,75
.,O,75
”,O,76
“,O,76
More,O,76
’s,O,76
the,O,76
pity,O,76
",",O,76
then,O,76
.,O,76
That,O,77
’s,O,77
the,O,77
only,O,77
way,O,77
I,O,77
ever,O,77
understand,O,77
.,O,77
”,O,78
“,O,78
Wo,O,78
n’t,O,78
YOU,O,78
tell,O,78
",",O,78
Douglas,O,78
?,O,78
”,O,78
somebody,O,78
else,O,78
inquired,EVENT,78
.,O,78
He,O,79
sprang,EVENT,79
to,O,79
his,O,79
feet,O,79
again,O,79
.,O,79
“,O,80
Yes,O,80
--,O,80
tomorrow,O,80
.,O,80
Now,O,81
I,O,81
must,O,81
go,O,81
to,O,81
bed,O,81
.,O,81
Good,O,82
night,O,82
.,O,82
”,O,83
And,O,83
quickly,O,83
catching,EVENT,83
up,O,83
a,O,83
candlestick,O,83
",",O,83
he,O,83
left,EVENT,83
us,O,83
slightly,O,83
bewildered,O,83
.,O,83
From,O,84
our,O,84
end,O,84
of,O,84
the,O,84
great,O,84
brown,O,84
hall,O,84
we,O,84
heard,EVENT,84
his,O,84
step,EVENT,84
on,O,84
the,O,84
stair,O,84
;,O,84
whereupon,O,84
Mrs.,O,84
Griffin,O,84
spoke,EVENT,84
.,O,84
“,O,85
Well,O,85
",",O,85
if,O,85
I,O,85
do,O,85
n’t,O,85
know,O,85
who,O,85
she,O,85
was,O,85
in,O,85
love,O,85
with,O,85
",",O,85
I,O,85
know,O,85
who,O,85
HE,O,85
was,O,85
.,O,85
”,O,86
“,O,86
She,O,86
was,O,86
ten,O,86
years,O,86
older,O,86
",",O,86
”,O,86
said,EVENT,86
her,O,86
husband,O,86
.,O,86
“,O,87
Raison,O,87
de,O,87
plus,O,87
--,O,87
at,O,87
that,O,87
age,O,87
!,O,87
But,O,87
it,O,87
’s,O,87
rather,O,87
nice,O,87
",",O,87
his,O,87
long,O,87
reticence,O,87
.,O,87
”,O,88
“,O,88
Forty,O,88
years,O,88
!,O,88
”,O,88
Griffin,O,88
put,EVENT,88
in,O,88
.,O,88
“,O,89
With,O,89
this,O,89
outbreak,O,89
at,O,89
last,O,89
.,O,89
”,O,90
“,O,90
The,O,90
outbreak,O,90
",",O,90
”,O,90
I,O,90
returned,EVENT,90
",",O,90
“,O,90
will,O,90
make,O,90
a,O,90
tremendous,O,90
occasion,O,90
of,O,90
Thursday,O,90
night,O,90
;,O,90
”,O,90
and,O,90
everyone,O,90
so,O,90
agreed,EVENT,90
with,O,90
me,O,90
that,O,90
",",O,90
in,O,90
the,O,90
light,O,90
of,O,90
it,O,90
",",O,90
we,O,90
lost,O,90
all,O,90
attention,O,90
for,O,90
everything,O,90
else,O,90
.,O,90
The,O,91
last,O,91
story,O,91
",",O,91
however,O,91
incomplete,O,91
and,O,91
like,O,91
the,O,91
mere,O,91
opening,O,91
of,O,91
a,O,91
serial,O,91
",",O,91
had,O,91
been,O,91
told,EVENT,91
;,O,91
we,O,91
handshook,EVENT,91
and,O,91
“,O,91
candlestuck,O,91
",",O,91
”,O,91
as,O,91
somebody,O,91
said,EVENT,91
",",O,91
and,O,91
went,EVENT,91
to,O,91
bed,O,91
.,O,91
I,O,92
knew,O,92
the,O,92
next,O,92
day,O,92
that,O,92
a,O,92
letter,O,92
containing,O,92
the,O,92
key,O,92
had,O,92
",",O,92
by,O,92
the,O,92
first,O,92
post,O,92
",",O,92
gone,EVENT,92
off,O,92
to,O,92
his,O,92
London,O,92
apartments,O,92
;,O,92
but,O,92
in,O,92
spite,O,92
of,O,92
--,O,92
or,O,92
perhaps,O,92
just,O,92
on,O,92
account,O,92
of,O,92
--,O,92
the,O,92
eventual,O,92
diffusion,O,92
of,O,92
this,O,92
knowledge,O,92
we,O,92
quite,O,92
let,O,92
him,O,92
alone,O,92
till,O,92
after,O,92
dinner,EVENT,92
",",O,92
till,O,92
such,O,92
an,O,92
hour,O,92
of,O,92
the,O,92
evening,O,92
",",O,92
in,O,92
fact,O,92
",",O,92
as,O,92
might,O,92
best,O,92
accord,O,92
with,O,92
the,O,92
kind,O,92
of,O,92
emotion,O,92
on,O,92
which,O,92
our,O,92
hopes,O,92
were,O,92
fixed,O,92
.,O,92
Then,O,93
he,O,93
became,O,93
as,O,93
communicative,EVENT,93
as,O,93
we,O,93
could,O,93
desire,O,93
and,O,93
indeed,O,93
gave,EVENT,93
us,O,93
his,O,93
best,O,93
reason,O,93
for,O,93
being,O,93
so,O,93
.,O,93
We,O,94
had,EVENT,94
it,O,94
from,O,94
him,O,94
again,O,94
before,O,94
the,O,94
fire,EVENT,94
in,O,94
the,O,94
hall,O,94
",",O,94
as,O,94
we,O,94
had,O,94
had,O,94
our,O,94
mild,O,94
wonders,EVENT,94
of,O,94
the,O,94
previous,O,94
night,O,94
.,O,94
It,O,95
appeared,O,95
that,O,95
the,O,95
narrative,O,95
he,O,95
had,O,95
promised,EVENT,95
to,O,95
read,O,95
us,O,95
really,O,95
required,O,95
for,O,95
a,O,95
proper,O,95
intelligence,O,95
a,O,95
few,O,95
words,O,95
of,O,95
prologue,O,95
.,O,95
Let,O,96
me,O,96
say,EVENT,96
here,O,96
distinctly,O,96
",",O,96
to,O,96
have,O,96
done,O,96
with,O,96
it,O,96
",",O,96
that,O,96
this,O,96
narrative,O,96
",",O,96
from,O,96
an,O,96
exact,O,96
transcript,O,96
of,O,96
my,O,96
own,O,96
made,EVENT,96
much,O,96
later,O,96
",",O,96
is,O,96
what,O,96
I,O,96
shall,O,96
presently,O,96
give,O,96
.,O,96
Poor,O,97
Douglas,O,97
",",O,97
before,O,97
his,O,97
death,EVENT,97
--,O,97
when,O,97
it,O,97
was,O,97
in,O,97
sight,O,97
--,O,97
committed,EVENT,97
to,O,97
me,O,97
the,O,97
manuscript,O,97
that,O,97
reached,EVENT,97
him,O,97
on,O,97
the,O,97
third,O,97
of,O,97
these,O,97
days,O,97
and,O,97
that,O,97
",",O,97
on,O,97
the,O,97
same,O,97
spot,O,97
",",O,97
with,O,97
immense,O,97
effect,EVENT,97
",",O,97
he,O,97
began,O,97
to,O,97
read,EVENT,97
to,O,97
our,O,97
hushed,O,97
little,O,97
circle,O,97
on,O,97
the,O,97
night,O,97
of,O,97
the,O,97
fourth,O,97
.,O,97
The,O,98
departing,O,98
ladies,O,98
who,O,98
had,O,98
said,EVENT,98
they,O,98
would,O,98
stay,O,98
did,O,98
n’t,O,98
",",O,98
of,O,98
course,O,98
",",O,98
thank,O,98
heaven,O,98
",",O,98
stay,O,98
:,O,98
they,O,98
departed,EVENT,98
",",O,98
in,O,98
consequence,O,98
of,O,98
arrangements,O,98
made,O,98
",",O,98
in,O,98
a,O,98
rage,O,98
of,O,98
curiosity,O,98
",",O,98
as,O,98
they,O,98
professed,EVENT,98
",",O,98
produced,O,98
by,O,98
the,O,98
touches,O,98
with,O,98
which,O,98
he,O,98
had,O,98
already,O,98
worked,O,98
us,O,98
up,O,98
.,O,98
But,O,99
that,O,99
only,O,99
made,O,99
his,O,99
little,O,99
final,O,99
auditory,O,99
more,O,99
compact,O,99
and,O,99
select,O,99
",",O,99
kept,O,99
it,O,99
",",O,99
round,O,99
the,O,99
hearth,O,99
",",O,99
subject,O,99
to,O,99
a,O,99
common,O,99
thrill,O,99
.,O,99
