token,label,sentence
all,O,12
that,O,12
he,O,12
wanted,EVENT,12
was,O,12
a,O,12
quiet,O,12
spot,O,12
where,O,12
he,O,12
might,O,12
read,O,12
his,O,12
Sunday,O,12
paper,O,12
in,O,12
solitary,O,12
peace,O,12
",",O,12
and,O,12
he,O,12
could,O,12
not,O,12
find,O,12
one,O,12
.,O,12
Intruders,O,13
lurked,EVENT,13
behind,O,13
every,O,13
door,O,13
.,O,13
The,O,14
place,O,14
was,O,14
congested,O,14
.,O,14
This,O,15
sort,O,15
of,O,15
thing,O,15
had,O,15
been,O,15
growing,O,15
worse,O,15
and,O,15
worse,O,15
ever,O,15
since,O,15
his,O,15
marriage,EVENT,15
two,O,15
years,O,15
previously,O,15
.,O,15
There,O,16
was,O,16
a,O,16
strong,O,16
literary,O,16
virus,O,16
in,O,16
Mrs.,O,16
Pett,O,16
's,O,16
system,O,16
.,O,16
She,O,17
not,O,17
only,O,17
wrote,O,17
voluminously,O,17
herself,O,17
--,O,17
the,O,17
name,O,17
Nesta,O,17
Ford,O,17
Pett,O,17
is,O,17
familiar,O,17
to,O,17
all,O,17
lovers,O,17
of,O,17
sensational,O,17
fiction,O,17
--,O,17
but,O,17
aimed,O,17
at,O,17
maintaining,O,17
a,O,17
salon,O,17
.,O,17
Starting,O,18
",",O,18
in,O,18
pursuance,O,18
of,O,18
this,O,18
aim,O,18
",",O,18
with,O,18
a,O,18
single,O,18
specimen,O,18
",",O,18
--,O,18
her,O,18
nephew,O,18
",",O,18
Willie,O,18
Partridge,O,18
",",O,18
who,O,18
was,O,18
working,O,18
on,O,18
a,O,18
new,O,18
explosive,O,18
which,O,18
would,O,18
eventually,O,18
revolutionise,O,18
war,O,18
--,O,18
she,O,18
had,O,18
gradually,O,18
added,O,18
to,O,18
her,O,18
collections,O,18
",",O,18
until,O,18
now,O,18
she,O,18
gave,O,18
shelter,O,18
beneath,O,18
her,O,18
terra-cotta,O,18
roof,O,18
to,O,18
no,O,18
fewer,O,18
than,O,18
six,O,18
young,O,18
and,O,18
unrecognised,O,18
geniuses,O,18
.,O,18
Six,O,19
brilliant,O,19
youths,O,19
",",O,19
mostly,O,19
novelists,O,19
who,O,19
had,O,19
not,O,19
yet,O,19
started,O,19
and,O,19
poets,O,19
who,O,19
were,O,19
about,O,19
to,O,19
begin,O,19
",",O,19
cluttered,EVENT,19
up,O,19
Mr.,O,19
Pett,O,19
's,O,19
rooms,O,19
on,O,19
this,O,19
fair,O,19
June,O,19
morning,O,19
",",O,19
while,O,19
he,O,19
",",O,19
clutching,EVENT,19
his,O,19
Sunday,O,19
paper,O,19
",",O,19
wandered,EVENT,19
about,O,19
",",O,19
finding,O,19
",",O,19
like,O,19
the,O,19
dove,O,19
in,O,19
Genesis,O,19
",",O,19
no,O,19
rest,O,19
.,O,19
It,O,20
was,O,20
at,O,20
such,O,20
times,O,20
that,O,20
he,O,20
was,O,20
almost,O,20
inclined,O,20
to,O,20
envy,O,20
his,O,20
wife,O,20
's,O,20
first,O,20
husband,O,20
",",O,20
a,O,20
business,O,20
friend,O,20
of,O,20
his,O,20
named,O,20
Elmer,O,20
Ford,O,20
",",O,20
who,O,20
had,O,20
perished,EVENT,20
suddenly,O,20
of,O,20
an,O,20
apoplectic,O,20
seizure,EVENT,20
:,O,20
and,O,20
the,O,20
pity,O,20
which,O,20
he,O,20
generally,O,20
felt,O,20
for,O,20
the,O,20
deceased,O,20
tended,O,20
to,O,20
shift,O,20
its,O,20
focus,O,20
.,O,20
Marriage,O,21
had,O,21
certainly,O,21
complicated,O,21
life,O,21
for,O,21
Mr.,O,21
Pett,O,21
",",O,21
as,O,21
it,O,21
frequently,O,21
does,O,21
for,O,21
the,O,21
man,O,21
who,O,21
waits,O,21
fifty,O,21
years,O,21
before,O,21
trying,O,21
it,O,21
.,O,21
In,O,22
addition,O,22
to,O,22
the,O,22
geniuses,O,22
",",O,22
Mrs.,O,22
Pett,O,22
had,O,22
brought,EVENT,22
with,O,22
her,O,22
to,O,22
her,O,22
new,O,22
home,O,22
her,O,22
only,O,22
son,O,22
",",O,22
Ogden,O,22
",",O,22
a,O,22
fourteen-year-old,O,22
boy,O,22
of,O,22
a,O,22
singularly,O,22
unloveable,O,22
type,O,22
.,O,22
Years,O,23
of,O,23
grown-up,O,23
society,O,23
and,O,23
the,O,23
absence,O,23
of,O,23
anything,O,23
approaching,O,23
discipline,O,23
had,O,23
given,O,23
him,O,23
a,O,23
precocity,O,23
on,O,23
which,O,23
the,O,23
earnest,O,23
efforts,O,23
of,O,23
a,O,23
series,O,23
of,O,23
private,O,23
tutors,O,23
had,O,23
expended,O,23
themselves,O,23
in,O,23
vain,O,23
.,O,23
They,O,24
came,O,24
",",O,24
full,O,24
of,O,24
optimism,O,24
and,O,24
self-confidence,O,24
",",O,24
to,O,24
retire,O,24
after,O,24
a,O,24
brief,O,24
interval,O,24
",",O,24
shattered,O,24
by,O,24
the,O,24
boy,O,24
's,O,24
stodgy,O,24
resistance,O,24
to,O,24
education,O,24
in,O,24
any,O,24
form,O,24
or,O,24
shape,O,24
.,O,24
To,O,25
Mr.,O,25
Pett,O,25
",",O,25
never,O,25
at,O,25
his,O,25
ease,O,25
with,O,25
boys,O,25
",",O,25
Ogden,O,25
Ford,O,25
was,O,25
a,O,25
constant,O,25
irritant,O,25
.,O,25
He,O,26
disliked,O,26
his,O,26
stepson,O,26
's,O,26
personality,O,26
",",O,26
and,O,26
he,O,26
more,O,26
than,O,26
suspected,O,26
him,O,26
of,O,26
stealing,O,26
his,O,26
cigarettes,O,26
.,O,26
It,O,27
was,O,27
an,O,27
additional,O,27
annoyance,O,27
that,O,27
he,O,27
was,O,27
fully,O,27
aware,O,27
of,O,27
the,O,27
impossibility,O,27
of,O,27
ever,O,27
catching,O,27
him,O,27
at,O,27
it,O,27
.,O,27
Mr.,O,28
Pett,O,28
resumed,EVENT,28
his,O,28
journey,EVENT,28
.,O,28
He,O,29
had,O,29
interrupted,EVENT,29
it,O,29
for,O,29
a,O,29
moment,O,29
to,O,29
listen,EVENT,29
at,O,29
the,O,29
door,O,29
of,O,29
the,O,29
morning-room,O,29
",",O,29
but,O,29
",",O,29
a,O,29
remark,EVENT,29
in,O,29
a,O,29
high,O,29
tenor,O,29
voice,O,29
about,O,29
the,O,29
essential,O,29
Christianity,O,29
of,O,29
the,O,29
poet,O,29
Shelley,O,29
filtering,EVENT,29
through,O,29
the,O,29
oak,O,29
",",O,29
he,O,29
had,O,29
moved,EVENT,29
on,O,29
.,O,29
Silence,O,30
from,O,30
behind,O,30
another,O,30
door,O,30
farther,O,30
down,O,30
the,O,30
passage,O,30
encouraged,EVENT,30
him,O,30
to,O,30
place,EVENT,30
his,O,30
fingers,O,30
on,O,30
the,O,30
handle,O,30
",",O,30
but,O,30
a,O,30
crashing,O,30
chord,EVENT,30
from,O,30
an,O,30
unseen,O,30
piano,O,30
made,O,30
him,O,30
remove,EVENT,30
them,O,30
swiftly,O,30
.,O,30
He,O,31
roamed,EVENT,31
on,O,31
",",O,31
and,O,31
a,O,31
few,O,31
minutes,O,31
later,O,31
the,O,31
process,O,31
of,O,31
elimination,O,31
had,O,31
brought,EVENT,31
him,O,31
to,O,31
what,O,31
was,O,31
technically,O,31
his,O,31
own,O,31
private,O,31
library,O,31
--,O,31
a,O,31
large,O,31
",",O,31
soothing,O,31
room,O,31
full,O,31
of,O,31
old,O,31
books,O,31
",",O,31
of,O,31
which,O,31
his,O,31
father,O,31
had,O,31
been,O,31
a,O,31
great,O,31
collector,O,31
.,O,31
Mr.,O,32
Pett,O,32
did,O,32
not,O,32
read,O,32
old,O,32
books,O,32
himself,O,32
",",O,32
but,O,32
he,O,32
liked,O,32
to,O,32
be,O,32
among,O,32
them,O,32
",",O,32
and,O,32
it,O,32
is,O,32
proof,O,32
of,O,32
his,O,32
pessimism,O,32
that,O,32
he,O,32
had,O,32
not,O,32
tried,O,32
the,O,32
library,O,32
first,O,32
.,O,32
To,O,33
his,O,33
depressed,O,33
mind,O,33
it,O,33
had,O,33
seemed,O,33
hardly,O,33
possible,O,33
that,O,33
there,O,33
could,O,33
be,O,33
nobody,O,33
there,O,33
.,O,33
He,O,34
stood,O,34
outside,O,34
the,O,34
door,O,34
",",O,34
listening,EVENT,34
tensely,O,34
.,O,34
He,O,35
could,O,35
hear,O,35
nothing,O,35
.,O,35
He,O,36
went,EVENT,36
in,O,36
",",O,36
and,O,36
for,O,36
an,O,36
instant,O,36
experienced,O,36
that,O,36
ecstatic,O,36
thrill,EVENT,36
which,O,36
only,O,36
comes,O,36
to,O,36
elderly,O,36
gentlemen,O,36
of,O,36
solitary,O,36
habit,O,36
who,O,36
in,O,36
a,O,36
house,O,36
full,O,36
of,O,36
their,O,36
juniors,O,36
find,O,36
themselves,O,36
alone,O,36
at,O,36
last,O,36
.,O,36
Then,O,37
a,O,37
voice,O,37
spoke,EVENT,37
",",O,37
shattering,EVENT,37
his,O,37
dream,O,37
of,O,37
solitude,O,37
.,O,37
Ogden,O,38
Ford,O,38
was,O,38
sprawling,O,38
in,O,38
a,O,38
deep,O,38
chair,O,38
in,O,38
the,O,38
shadows,O,38
.,O,38
Mr.,O,39
Pett,O,39
stood,O,39
in,O,39
the,O,39
doorway,O,39
",",O,39
regarding,EVENT,39
his,O,39
step-son,O,39
with,O,39
a,O,39
sombre,O,39
eye,O,39
.,O,39
He,O,40
resented,EVENT,40
the,O,40
boy,O,40
's,O,40
tone,O,40
of,O,40
easy,O,40
patronage,O,40
",",O,40
all,O,40
the,O,40
harder,O,40
to,O,40
endure,O,40
with,O,40
philosophic,O,40
calm,O,40
at,O,40
the,O,40
present,O,40
moment,O,40
from,O,40
the,O,40
fact,O,40
that,O,40
the,O,40
latter,O,40
was,O,40
lounging,O,40
in,O,40
his,O,40
favourite,O,40
chair,O,40
.,O,40
Even,O,41
from,O,41
an,O,41
aesthetic,O,41
point,O,41
of,O,41
view,O,41
the,O,41
sight,O,41
of,O,41
the,O,41
bulging,O,41
child,O,41
offended,EVENT,41
him,O,41
.,O,41
Ogden,O,42
Ford,O,42
was,O,42
round,O,42
and,O,42
blobby,O,42
and,O,42
looked,O,42
overfed,O,42
.,O,42
He,O,43
had,O,43
the,O,43
plethoric,O,43
habit,O,43
of,O,43
one,O,43
to,O,43
whom,O,43
wholesome,O,43
exercise,O,43
is,O,43
a,O,43
stranger,O,43
and,O,43
the,O,43
sallow,O,43
complexion,O,43
of,O,43
the,O,43
confirmed,O,43
candy-fiend,O,43
.,O,43
Even,O,44
now,O,44
",",O,44
a,O,44
bare,O,44
half,O,44
hour,O,44
after,O,44
breakfast,O,44
",",O,44
his,O,44
jaws,O,44
were,O,44
moving,O,44
with,O,44
a,O,44
rhythmical,O,44
",",O,44
champing,O,44
motion,EVENT,44
.,O,44
demanded,EVENT,45
Mr.,O,45
Pett,O,45
",",O,45
his,O,45
disappointment,EVENT,45
turning,O,45
to,O,45
irritability,EVENT,45
.,O,45
said,EVENT,46
Ogden,O,46
simply,O,46
.,O,46
As,O,47
he,O,47
had,O,47
anticipated,EVENT,47
",",O,47
the,O,47
shot,EVENT,47
silenced,EVENT,47
the,O,47
enemy,O,47
's,O,47
battery,O,47
.,O,47
Mr.,O,48
Pett,O,48
grunted,EVENT,48
",",O,48
but,O,48
made,O,48
no,O,48
verbal,O,48
comment,O,48
.,O,48
Ogden,O,49
celebrated,EVENT,49
his,O,49
victory,EVENT,49
by,O,49
putting,EVENT,49
another,O,49
piece,O,49
of,O,49
candy,O,49
in,O,49
his,O,49
mouth,O,49
.,O,49
said,EVENT,50
his,O,50
step-son,O,50
complacently,O,50
.,O,50
Mr.,O,51
Pett,O,51
was,O,51
sniffing,EVENT,51
suspiciously,O,51
.,O,51
A,O,52
sense,O,52
of,O,52
helplessness,EVENT,52
came,O,52
upon,O,52
Mr.,O,52
Pett,O,52
.,O,52
For,O,53
the,O,53
thousandth,O,53
time,O,53
he,O,53
felt,O,53
himself,O,53
baffled,O,53
by,O,53
this,O,53
calm,O,53
",",O,53
goggle-eyed,O,53
boy,O,53
who,O,53
treated,O,53
him,O,53
with,O,53
such,O,53
supercilious,O,53
coolness,O,53
.,O,53
he,O,54
said,EVENT,54
feebly,O,54
.,O,54
said,EVENT,55
Mr.,O,55
Pett,O,55
",",O,55
recoiling,EVENT,55
from,O,55
the,O,55
prospect,O,55
.,O,55
said,EVENT,56
Mr.,O,56
Pett,O,56
",",O,56
who,O,56
was,O,56
touchy,O,56
on,O,56
the,O,56
subject,O,56
.,O,56
Ogden,O,57
made,O,57
further,O,57
researches,EVENT,57
in,O,57
the,O,57
candy,O,57
box,O,57
.,O,57
Mr.,O,58
Pett,O,58
retired,EVENT,58
",",O,58
fermenting,O,58
.,O,58
He,O,59
wondered,EVENT,59
how,O,59
another,O,59
man,O,59
would,O,59
have,O,59
handled,O,59
this,O,59
situation,O,59
.,O,59
The,O,60
ridiculous,O,60
inconsistency,O,60
of,O,60
the,O,60
human,O,60
character,O,60
infuriated,EVENT,60
him,O,60
.,O,60
Why,O,61
should,O,61
he,O,61
be,O,61
a,O,61
totally,O,61
different,O,61
man,O,61
on,O,61
Riverside,O,61
Drive,O,61
from,O,61
the,O,61
person,O,61
he,O,61
was,O,61
in,O,61
Pine,O,61
Street,O,61
?,O,61
Why,O,61
should,O,61
he,O,61
be,O,61
able,O,61
to,O,61
hold,O,61
his,O,61
own,O,61
in,O,61
Pine,O,61
Street,O,61
with,O,61
grown,O,61
men,O,61
--,O,61
whiskered,O,61
",",O,61
square-jawed,O,61
financiers,O,61
--,O,61
and,O,61
yet,O,61
be,O,61
unable,O,61
on,O,61
Riverside,O,61
Drive,O,61
to,O,61
eject,O,61
a,O,61
fourteen-year-old,O,61
boy,O,61
from,O,61
an,O,61
easy,O,61
chair,O,61
?,O,61
It,O,61
seemed,O,61
to,O,61
him,O,61
sometimes,O,61
that,O,61
a,O,61
curious,O,61
paralysis,O,61
of,O,61
the,O,61
will,O,61
came,O,61
over,O,61
him,O,61
out,O,61
of,O,61
business,O,61
hours,O,61
.,O,61
Meanwhile,O,62
",",O,62
he,O,62
had,O,62
still,O,62
to,O,62
find,O,62
a,O,62
place,O,62
where,O,62
he,O,62
could,O,62
read,O,62
his,O,62
Sunday,O,62
paper,O,62
.,O,62
He,O,63
stood,O,63
for,O,63
a,O,63
while,O,63
in,O,63
thought,O,63
.,O,63
Then,O,64
his,O,64
brow,O,64
cleared,EVENT,64
",",O,64
and,O,64
he,O,64
began,O,64
to,O,64
mount,EVENT,64
the,O,64
stairs,O,64
.,O,64
Reaching,EVENT,65
the,O,65
top,O,65
floor,O,65
",",O,65
he,O,65
walked,EVENT,65
along,O,65
the,O,65
passage,O,65
and,O,65
knocked,O,65
on,O,65
a,O,65
door,O,65
at,O,65
the,O,65
end,O,65
of,O,65
it,O,65
.,O,65
From,O,66
behind,O,66
this,O,66
door,O,66
",",O,66
as,O,66
from,O,66
behind,O,66
those,O,66
below,O,66
",",O,66
sounds,EVENT,66
proceeded,O,66
",",O,66
but,O,66
this,O,66
time,O,66
they,O,66
did,O,66
not,O,66
seem,O,66
to,O,66
discourage,O,66
Mr.,O,66
Pett,O,66
.,O,66
It,O,67
was,O,67
the,O,67
tapping,EVENT,67
of,O,67
a,O,67
typewriter,O,67
that,O,67
he,O,67
heard,EVENT,67
",",O,67
and,O,67
he,O,67
listened,EVENT,67
to,O,67
it,O,67
with,O,67
an,O,67
air,O,67
of,O,67
benevolent,O,67
approval,EVENT,67
.,O,67
He,O,68
loved,O,68
to,O,68
hear,O,68
the,O,68
sound,O,68
of,O,68
a,O,68
typewriter,O,68
:,O,68
it,O,68
made,O,68
home,O,68
so,O,68
like,O,68
the,O,68
office,O,68
.,O,68
called,EVENT,69
a,O,69
girl,O,69
's,O,69
voice,O,69
.,O,69
The,O,70
room,O,70
in,O,70
which,O,70
Mr.,O,70
Pett,O,70
found,EVENT,70
himself,O,70
was,O,70
small,O,70
but,O,70
cosy,O,70
",",O,70
and,O,70
its,O,70
cosiness,O,70
--,O,70
oddly,O,70
",",O,70
considering,O,70
the,O,70
sex,O,70
of,O,70
its,O,70
owner,O,70
--,O,70
had,O,70
that,O,70
peculiar,O,70
quality,O,70
which,O,70
belongs,O,70
as,O,70
a,O,70
rule,O,70
to,O,70
the,O,70
dens,O,70
of,O,70
men,O,70
.,O,70
A,O,71
large,O,71
bookcase,O,71
almost,O,71
covered,O,71
one,O,71
side,O,71
of,O,71
it,O,71
",",O,71
its,O,71
reds,O,71
and,O,71
blues,O,71
and,O,71
browns,O,71
smiling,O,71
cheerfully,O,71
at,O,71
whoever,O,71
entered,O,71
.,O,71
The,O,72
walls,O,72
were,O,72
hung,O,72
with,O,72
prints,O,72
",",O,72
judiciously,O,72
chosen,EVENT,72
and,O,72
arranged,EVENT,72
.,O,72
Through,O,73
a,O,73
window,O,73
to,O,73
the,O,73
left,O,73
",",O,73
healthfully,O,73
open,EVENT,73
at,O,73
the,O,73
bottom,O,73
",",O,73
the,O,73
sun,O,73
streamed,EVENT,73
in,O,73
",",O,73
bringing,O,73
with,O,73
it,O,73
the,O,73
pleasantly,O,73
subdued,O,73
whirring,EVENT,73
of,O,73
automobiles,O,73
out,O,73
on,O,73
the,O,73
Drive,O,73
.,O,73
At,O,74
a,O,74
desk,O,74
at,O,74
right,O,74
angles,O,74
to,O,74
this,O,74
window,O,74
",",O,74
her,O,74
vivid,O,74
red-gold,O,74
hair,O,74
rippling,EVENT,74
in,O,74
the,O,74
breeze,EVENT,74
from,O,74
the,O,74
river,O,74
",",O,74
sat,O,74
the,O,74
girl,O,74
who,O,74
had,O,74
been,O,74
working,EVENT,74
at,O,74
the,O,74
typewriter,O,74
.,O,74
She,O,75
turned,EVENT,75
as,O,75
Mr.,O,75
Pett,O,75
entered,EVENT,75
",",O,75
and,O,75
smiled,EVENT,75
over,O,75
her,O,75
shoulder,O,75
.,O,75
