_id,label,id,token,sentence
,,,the,38
,,,moral,38
,,,duty,38
,,,of,38
,,,a,38
,,,professor,38
,,,and,38
,,,an,38
,,,academic,38
,,,to,38
,,,join,38
,,,with,38
,,,a,38
,,,political,38
,,,agenda,38
,,,.,38
,,,This,39
,,,incident,39
,,,shows,39
,,,the,39
,,,level,39
,,,of,39
,,,international,39
,,,prestige,39
,,,that,39
Q560307_213,ENTITY,Pp3liKxjUg,Mazrui,39
,,,had,39
,,,already,39
Q560307_53,EVENT,PLA3WLLuPi,accumulated,39
,,,.,39
,,,Okello,40
,,,had,40
Q560307_54,EVENT,s3cX6MVsqC,sought,40
Q560307_214,ENTITY,VoB5mzCQUQ,him,40
,,,out,40
,,,specifically,40
,,,because,40
,,,he,40
Q560307_215,EVENT,T-ctwCL_wL,knew,40
,,,and,40
Q560307_216,EVENT,IUFTt_mIpY,valued,40
Q560307_299,ENTITY,C2dnVx5V-w,Ali,40
Q560307_300,ENTITY,C2dnVx5V-w,'s,40
Q560307_301,EVENT,0qojz5T1th,reputation,40
,,,as,40
,,,an,40
,,,anti,40
,,,-,40
,,,imperialist,40
,,,intellectual,40
,,,.,40
Q560307_217,ENTITY,ByaNwUFG-S,Mazrui,41
,,,was,41
,,,later,41
Q560307_55,EVENT,u3VqfMcF6u,approached,41
,,,by,41
,,,Idi,41
,,,Amin,41
,,,who,41
,,,was,41
,,,the,41
,,,president,41
,,,of,41
,,,Uganda,41
,,,at,41
,,,the,41
,,,end,41
,,,of,41
,,,Mazrui,41
,,,'s,41
,,,time,41
,,,at,41
,,,Makerere,41
,,,.,41
,,,Amin,43
,,,",",43
,,,according,43
,,,to,43
,,,Mazrui,43
,,,",",43
Q560307_56,EVENT,XUTyGXhd0-,wanted,43
Q560307_218,ENTITY,_9_ojFHNTY,Mazrui,43
,,,to,43
Q560307_57,EVENT,kfmhxJpZEJ,become,43
,,,his,43
,,,special,43
Q560307_58,EVENT,cgKB3Z3fPV,adviser,43
,,,.,43
Q560307_219,ENTITY,QMsY7r_ial,Mazrui,45
Q560307_59,EVENT,5ovXtGQZJ6,declined,45
,,,this,45
,,,invitation,45
,,,",",45
,,,for,45
,,,fear,45
,,,that,45
,,,it,45
,,,would,45
,,,be,45
,,,unsafe,45
,,,",",45
,,,and,45
,,,by,45
Q560307_220,EVENT,3DYD6vrSbA,doing,45
,,,so,45
Q560307_60,EVENT,LsITtiPRwt,lost,45
Q560307_302,ENTITY,rZV6mMRMFr,his,45
,,,political,45
Q560307_303,EVENT,IvCKR9nG8_,standing,45
,,,in,45
,,,Uganda,45
,,,.,45
,,,This,47
,,,would,47
,,,be,47
,,,what,47
Q560307_221,ENTITY,s_cPc4YGsM,Mazrui,47
,,,ultimately,47
Q560307_62,EVENT,NYMxYeA4eh,felt,47
Q560307_63,EVENT,T-VHErjiT4,forced,47
,,,him,47
,,,to,47
Q560307_61,EVENT,ZgzAIokooF,leave,47
,,,the,47
,,,University,47
,,,of,47
,,,Makerere,47
,,,.,47
Q560307_222,ENTITY,RFqd2yBnxb,Mazrui,48
,,,often,48
Q560307_64,EVENT,lQGo2h6fsP,said,48
,,,that,48
Q560307_223,ENTITY,8VsaFTWXMo,he,48
,,,would,48
,,,like,48
,,,to,48
Q560307_65,EVENT,3kFOl-4YtE,return,48
,,,to,48
,,,Uganda,48
,,,",",48
,,,but,48
Q560307_67,EVENT,ZN_jD-7d7c,cited,48
,,,his,48
,,,strained,48
Q560307_68,EVENT,fC-VgoNkg7,relationship,48
,,,with,48
,,,the,48
,,,Ugandan,48
,,,government,48
,,,",",48
,,,as,48
,,,well,48
,,,as,48
,,,the,48
Q560307_225,EVENT,cCIxj05TIo,unfriendliness,48
,,,of,48
,,,the,48
,,,Ugandan,48
,,,people,48
,,,towards,48
,,,a,48
,,,Kenyan,48
,,,political,48
,,,scientist,48
,,,as,48
,,,the,48
,,,factors,48
Q560307_69,EVENT,YRcVWZmiPG,keeping,48
Q560307_224,ENTITY,zWGI_2CcCy,him,48
,,,away,48
,,,.,48
,,,In,49
,,,1974,49
,,,",",49
Q560307_226,ENTITY,V_xBIK5HQA,Mazrui,49
,,,was,49
Q560307_70,EVENT,aKxpsr6Bcg,hired,49
,,,as,49
,,,a,49
,,,professor,49
,,,of,49
,,,political,49
,,,science,49
,,,at,49
,,,the,49
,,,University,49
,,,of,49
,,,Michigan,49
,,,.,49
,,,During,51
,,,his,51
,,,time,51
,,,at,51
,,,Michigan,51
,,,",",51
Q560307_227,ENTITY,sWsHbrHz0w,Mazrui,51
,,,also,51
Q560307_72,EVENT,DnZg_9ghL6,held,51
,,,a,51
Q560307_71,EVENT,3Jgz3HvBKE,professorship,51
,,,at,51
,,,the,51
,,,University,51
,,,of,51
,,,Jos,51
,,,in,51
,,,Nigeria,51
,,,.,51
Q560307_228,ENTITY,wocIPxuNli,He,52
Q560307_229,EVENT,Q2JJ2gnT_B,held,52
,,,that,52
Q560307_306,EVENT,EchRTgIQRW,spending,52
,,,time,52
Q560307_304,EVENT,y4HFADori1,teaching,52
,,,and,52
Q560307_305,EVENT-GR,ulocnDcXI6,being,52
,,,part,52
,,,of,52
,,,the,52
,,,discourse,52
,,,in,52
,,,Africa,52
Q560307_231,EVENT-GR,t4qeWPxcKL,was,52
Q560307_230,EVENT,102BRTp3lC,important,52
,,,to,52
,,,not,52
,,,losing,52
,,,his,52
,,,understanding,52
,,,of,52
,,,the,52
,,,African,52
,,,perspective,52
,,,.,52
,,,From,53
,,,1978,53
,,,until,53
,,,1981,53
Q560307_232,ENTITY,ojgkJ-eEiI,Mazrui,53
Q560307_73,EVENT,fKHP7odwNc,served,53
,,,as,53
,,,the,53
,,,Director,53
,,,of,53
,,,the,53
,,,Center,53
,,,for,53
,,,Afro,53
,,,-,53
,,,American,53
,,,and,53
,,,African,53
,,,Studies,53
,,,(,53
,,,CAAS,53
,,,),53
,,,at,53
,,,the,53
,,,University,53
,,,of,53
,,,Michigan,53
,,,.,53
,,,While,55
Q560307_233,ENTITY,WFIs8I-yLE,he,55
Q560307_75,EVENT-GR,XHZRr9M4j5,had,55
,,,a,55
,,,relatively,55
,,,quiet,55
Q560307_74,EVENT,qc6ftEbogt,tenure,55
,,,in,55
,,,the,55
,,,chair,55
,,,",",55
,,,his,55
,,,presence,55
,,,there,55
,,,was,55
,,,important,55
,,,for,55
,,,a,55
,,,couple,55
,,,reasons,55
,,,.,55
,,,First,57
,,,",",57
,,,it,57
,,,was,57
,,,a,57
,,,central,57
,,,view,57
,,,of,57
,,,Mazrui,57
,,,'s,57
,,,that,57
,,,the,57
,,,African,57
,,,American,57
,,,and,57
,,,the,57
,,,African,57
,,,connection,57
,,,had,57
,,,to,57
,,,be,57
,,,strengthened,57
,,,.,57
Q560307_234,ENTITY,Mrtru394ov,He,59
Q560307_76,EVENT,xKFqBLk0m1,believed,59
,,,the,59
,,,way,59
,,,to,59
Q560307_77,EVENT,lz9Hzr8Ocd,better,59
,,,Africa,59
,,,was,59
,,,to,59
,,,educate,59
,,,African,59
,,,Americans,59
,,,in,59
,,,global,59
,,,politics,59
,,,and,59
,,,to,59
,,,strengthen,59
,,,their,59
,,,connection,59
,,,with,59
,,,Africa,59
,,,",",59
,,,all,59
,,,things,59
,,,that,59
,,,could,59
,,,be,59
,,,under,59
,,,the,59
,,,purview,59
,,,of,59
,,,CAAS,59
,,,.,59
,,,However,60
Q560307_235,ENTITY,Y6ESFVijon,he,60
,,,also,60
Q560307_78,EVENT-MOD,wGI9LyiIku,seemed,60
,,,to,60
Q560307_79,EVENT,x67iHyQEn_,doubt,60
,,,the,60
,,,ability,60
,,,of,60
,,,a,60
,,,program,60
Q560307_66,EVENT,0VUnY9xznH,like,60
,,,CAAS,60
,,,to,60
,,,accomplish,60
,,,anything,60
,,,.,60
,,,During,62
,,,his,62
,,,earlier,62
,,,years,62
,,,at,62
,,,U,62
,,,of,62
,,,M,62
Q560307_236,ENTITY,fSWQz17SOU,he,62
Q560307_80,EVENT,McBm8vOcG8,criticized,62
,,,such,62
,,,programs,62
Q560307_81,EVENT,rehAP2rPbD,saying,62
,,,that,62
,,,",",62
,,,in,62
,,,response,62
,,,to,62
,,,black,62
,,,activism,62
,,,",",62
,,,"""",62
,,,some,62
,,,universities,62
,,,just,62
,,,established,62
,,,a,62
,,,black,62
,,,-,62
,,,studies,62
,,,program,62
,,,with,62
,,,a,62
,,,kind,62
,,,of,62
,,,political,62
,,,cynicism,62
,,,which,62
,,,I,62
,,,found,62
,,,rather,62
,,,difficult,62
,,,to,62
,,,admire,62
,,,",",62
,,,to,62
,,,say,62
,,,the,62
,,,very,62
,,,least,62
,,,.,62
,,,"""",62
Q560307_237,ENTITY,fVmTbBePpw,Mazrui,63
Q560307_82,EVENT,QVjcTQ3qYj,taught,63
,,,at,63
,,,the,63
,,,University,63
,,,of,63
,,,Michigan,63
,,,until,63
,,,1989,63
,,,",",63
,,,when,63
Q560307_238,ENTITY,RWbgOaTEg2,he,63
Q560307_83,EVENT-GR,7NY6XcIxOO,took,63
,,,a,63
,,,two,63
,,,-,63
,,,year,63
Q560307_84,EVENT,LE0KTCKNUq,leave,63
,,,of,63
,,,absence,63
,,,to,63
Q560307_85,EVENT,pSsCl5SIUs,accept,63
,,,the,63
,,,Albert,63
,,,Schweitzer,63
Q560307_86,EVENT,vAjiRsKYxi,professorship,63
,,,at,63
,,,SUNY,63
,,,Binghamton,63
,,,.,63
Q560307_239,ENTITY,tA9vZaiwNe,Mazrui,64
Q560307_240,ENTITY,tA9vZaiwNe,'s,64
Q560307_87,EVENT,oBfAAzQ-Ro,departure,64
,,,from,64
,,,U,64
,,,of,64
,,,M,64
,,,was,64
,,,no,64
,,,less,64
,,,eventful,64
,,,than,64
,,,his,64
,,,departure,64
,,,from,64
,,,Makerere,64
,,,.,64
Q560307_241,ENTITY,FoBBinZrIV,Mazrui,66
Q560307_89,EVENT,cCtzYVaiGl,announced,66
,,,his,66
Q560307_88,EVENT,OSGE5aph9c,resignation,66
,,,from,66
,,,the,66
,,,University,66
,,,of,66
,,,Michigan,66
,,,on,66
,,,29,66
,,,May,66
,,,1991,66
,,,.,66
,,,Leading,68
,,,up,68
,,,to,68
,,,this,68
,,,point,68
,,,",",68
,,,there,68
,,,had,68
,,,been,68
,,,a,68
,,,highly,68
,,,publicized,68
,,,bidding,68
,,,war,68
,,,between,68
,,,U,68
,,,of,68
,,,M,68
,,,and,68
,,,SUNY,68
,,,.,68
,,,Reportedly,70
,,,",",70
,,,SUNY,70
Q560307_90,EVENT,V1F1r24PNb,offered,70
Q560307_242,ENTITY,UzY-iV1Bvp,Mazrui,70
,,,a,70
,,,$,70
,,,"500,000",70
,,,package,70
,,,which,70
,,,included,70
,,,a,70
,,,$,70
,,,"105,000",70
,,,salary,70
,,,(,70
,,,as,70
,,,compared,70
,,,to,70
,,,his,70
,,,$,70
,,,"71,500",70
,,,salary,70
,,,at,70
,,,U,70
,,,of,70
,,,M,70
,,,),70
,,,as,70
,,,well,70
,,,as,70
,,,the,70
,,,funds,70
,,,for,70
,,,three,70
,,,professors,70
,,,of,70
,,,Mazrui,70
,,,'s,70
,,,choosing,70
,,,",",70
,,,three,70
,,,graduate,70
,,,assistants,70
,,,",",70
,,,a,70
,,,secretary,70
,,,",",70
,,,and,70
,,,travel,70
,,,expenses,70
,,,.,70
,,,The,71
,,,University,71
,,,of,71
,,,Michigan,71
,,,reportedly,71
,,,matched,71
,,,this,71
,,,offer,71
,,,",",71
,,,but,71
Q560307_243,ENTITY,TPwwZVYwVY,Mazrui,71
Q560307_91,EVENT,gD2-FAB2pK,decided,71
,,,it,71
,,,was,71
,,,too,71
,,,little,71
,,,too,71
,,,late,71
,,,.,71
Q560307_244,ENTITY,mEqSgK0144,He,73
