_id,label,id,token,sentence
,,,with,15
,,,famous,15
,,,Civil,15
,,,Rights,15
,,,activist,15
,,,Fannie,15
,,,Lou,15
,,,Hamer,15
,,,and,15
,,,strongly,15
Q560307_35,EVENT,Un7ALTJhrq,advocated,15
Q560307_36,EVENT,ZHqzyzAYSO,using,15
,,,art,15
,,,as,15
,,,a,15
,,,vehicle,15
,,,to,15
Q560307_157,EVENT,N3c-p0jWNw,push,15
,,,political,15
,,,causes,15
,,,",",15
,,,with,15
Q560307_158,ENTITY,qN4f4R4qQb,her,15
Q560307_159,EVENT,6i2zraDsO9,work,15
,,,being,15
Q560307_37,EVENT,8mgX0yVQZ5,used,15
,,,to,15
Q560307_38,EVENT,j94vFAuqN0,register,15
,,,black,15
,,,voters,15
,,,in,15
,,,Mississippi,15
,,,in,15
,,,the,15
,,,early,15
,,,1960s,15
,,,.,15
,,,Upon,16
,,,reflecting,16
,,,on,16
,,,this,16
,,,time,16
,,,in,16
,,,a,16
,,,1990,16
Q560307_39,EVENT,jXQW9gZEpJ,interview,16
,,,with,16
,,,D.H.,16
,,,Melham,16
,,,",",16
Q560307_40,ENTITY,HYigrRWrXp,Cortez,16
,,,spoke,16
,,,on,16
,,,its,16
,,,influences,16
,,,on,16
,,,her,16
,,,work,16
,,,",",16
Q560307_41,EVENT,KAqhEUkRy3,saying,16
,,,",",16
,,,"""",16
,,,Being,16
,,,unemployed,16
,,,and,16
,,,without,16
,,,food,16
,,,can,16
,,,make,16
,,,you,16
,,,very,16
,,,sad,16
,,,.,16
,,,But,17
,,,you,17
,,,were,17
,,,n't,17
,,,the,17
,,,problem,17
,,,.,17
,,,The,18
,,,problem,18
,,,existed,18
,,,before,18
,,,you,18
,,,knew,18
,,,there,18
,,,was,18
,,,a,18
,,,problem,18
,,,.,18
,,,The,19
,,,problem,19
,,,is,19
,,,the,19
,,,system,19
,,,",",19
,,,and,19
,,,you,19
,,,can,19
,,,organize,19
,,,",",19
,,,unify,19
,,,",",19
,,,and,19
,,,do,19
,,,something,19
,,,about,19
,,,the,19
,,,system,19
,,,.,19
,,,That,20
,,,'s,20
,,,what,20
,,,I,20
,,,learned,20
,,,.,20
,,,"""",20
Q560307_42,ENTITY,nyzLpCUJVh,She,20
Q560307_43,EVENT,_cH5lDB13w,traveled,20
,,,through,20
,,,Europe,20
,,,and,20
,,,Africa,20
,,,",",20
,,,and,20
Q560307_44,EVENT,mN75VHvYIx,moved,20
,,,to,20
,,,New,20
,,,York,20
,,,City,20
,,,in,20
,,,1967,20
,,,.,20
,,,In,21
,,,1969,21
Q560307_46,ENTITY,XehjQ2Drwb,her,21
Q560307_47,ENTITY,XehjQ2Drwb,first,21
Q560307_48,ENTITY,XehjQ2Drwb,collection,21
,,,",",21
,,,Pissstained,21
,,,Stairs,21
,,,and,21
,,,the,21
,,,Monkey,21
,,,Man,21
,,,'s,21
,,,Wares,21
,,,",",21
,,,was,21
Q560307_45,EVENT,45oyKad-Pj,published,21
,,,and,21
Q560307_49,ENTITY,27PmrN85AD,Cortez,21
Q560307_50,EVENT,k0uk25kLWu,went,21
,,,on,21
,,,to,21
Q560307_51,EVENT-GR,7UL_LcoYwl,become,21
,,,the,21
Q560307_52,EVENT,inhRPBqFG1,author,21
,,,of,21
,,,11,21
,,,other,21
,,,books,21
,,,of,21
,,,poems,21
,,,",",21
,,,and,21
Q560307_53,EVENT,K6CAg4KeRU,performed,21
,,,her,21
,,,poetry,21
,,,with,21
,,,music,21
,,,on,21
,,,nine,21
,,,recordings,21
,,,.,21
,,,Most,22
,,,of,22
Q560307_160,ENTITY,B8YTNyty35,her,22
Q560307_161,ENTITY,B8YTNyty35,work,22
,,,was,22
Q560307_54,EVENT,lJG7yP-_Cu,issued,22
,,,under,22
,,,the,22
,,,auspices,22
,,,of,22
,,,Bola,22
,,,Press,22
,,,",",22
,,,a,22
,,,publishing,22
,,,company,22
Q560307_55,ENTITY,h2KZS0HJVD,she,22
Q560307_56,EVENT,z5Qxgyd3Tw,founded,22
,,,in,22
,,,1971,22
,,,.,22
,,,From,23
,,,1977,23
,,,to,23
,,,1983,23
,,,",",23
Q560307_57,ENTITY,lypPz48isL,Cortez,23
Q560307_58,EVENT-GR,8UQkcPb-uL,was,23
,,,an,23
,,,English,23
Q560307_59,EVENT,dYSaoHe4rA,teacher,23
,,,for,23
,,,Rutgers,23
,,,University,23
,,,.,23
Q560307_60,ENTITY,0Gpt1dJArk,She,24
Q560307_61,EVENT,W2ux-Z6_-L,presented,24
,,,her,24
,,,work,24
,,,and,24
,,,ideas,24
,,,at,24
,,,universities,24
,,,",",24
,,,museums,24
,,,",",24
,,,and,24
,,,festivals,24
,,,in,24
,,,Africa,24
,,,",",24
,,,Asia,24
,,,",",24
,,,Europe,24
,,,",",24
,,,South,24
,,,America,24
,,,",",24
,,,the,24
,,,Caribbean,24
,,,and,24
,,,the,24
,,,United,24
,,,States,24
,,,.,24
Q560307_62,ENTITY,usC35yCt2T,Her,25
Q560307_63,ENTITY,usC35yCt2T,poems,25
,,,have,25
,,,been,25
Q560307_64,EVENT,YnhXhaK9aO,translated,25
,,,into,25
,,,28,25
,,,languages,25
,,,and,25
,,,widely,25
Q560307_65,EVENT,1tyO_QM-l9,published,25
,,,in,25
,,,anthologies,25
,,,",",25
,,,journals,25
,,,and,25
,,,magazines,25
,,,",",25
,,,including,25
,,,Postmodern,25
,,,American,25
,,,Poetry,25
,,,",",25
,,,Daughters,25
,,,of,25
,,,Africa,25
,,,",",25
,,,Poems,25
,,,for,25
,,,the,25
,,,Millennium,25
,,,",",25
,,,Mother,25
,,,Jones,25
,,,",",25
,,,and,25
,,,The,25
,,,Jazz,25
,,,Poetry,25
,,,Anthology,25
,,,.,25
,,,In,26
,,,1975,26
Q560307_66,ENTITY,vmPjvP-btx,she,26
,,,married,26
,,,sculptor,26
,,,and,26
,,,printmaker,26
,,,Melvin,26
,,,Edwards,26
,,,",",26
,,,and,26
Q560307_67,ENTITY,DQDEeewR8e,they,26
Q560307_68,EVENT,kmXOQlsTRg,lived,26
,,,in,26
,,,Dakar,26
,,,",",26
,,,Senegal,26
,,,",",26
,,,and,26
,,,New,26
,,,York,26
,,,City,26
,,,.,26
,,,His,27
,,,work,27
,,,appeared,27
,,,in,27
,,,her,27
,,,publications,27
,,,as,27
,,,well,27
,,,as,27
,,,on,27
,,,some,27
,,,of,27
,,,her,27
,,,album,27
,,,covers,27
,,,.,27
Q560307_162,ENTITY,L8XsAUGVRX,Cortez,28
,,,and,28
,,,Edwards,28
Q560307_69,EVENT,byatz_G_7M,maintained,28
,,,two,28
,,,residences,28
,,,",",28
,,,one,28
,,,in,28
,,,New,28
,,,York,28
,,,City,28
,,,and,28
,,,one,28
,,,in,28
,,,Dakar,28
,,,",",28
,,,Senegal,28
,,,",",28
,,,which,28
Q560307_70,ENTITY,l7l0W45RDc,Cortez,28
Q560307_71,EVENT,HEoQWYr_fG,said,28
,,,"""",28
,,,really,28
,,,feels,28
,,,like,28
,,,home,28
,,,.,28
,,,"""",28
Q560307_72,ENTITY,omy2nkKGi3,Cortez,29
,,,died,29
,,,of,29
,,,heart,29
,,,failure,29
,,,in,29
,,,Manhattan,29
,,,",",29
,,,New,29
,,,York,29
,,,",",29
,,,on,29
,,,December,29
,,,28,29
,,,",",29
,,,2012,29
,,,.,29
,,,The,30
,,,musicians,30
,,,with,30
,,,whom,30
Q560307_73,ENTITY,SZiCtE2N_O,Cortez,30
Q560307_74,EVENT,K1tfjrcEHa,aligned,30
,,,herself,30
,,,reflected,30
,,,the,30
,,,sociopolitical,30
,,,and,30
,,,cultural,30
,,,elements,30
,,,to,30
,,,which,30
Q560307_75,ENTITY,nvk-mFz7nf,she,30
Q560307_76,EVENT,GPpSVGLr79,attached,30
,,,the,30
,,,greatest,30
,,,importance,30
,,,.,30
,,,Born,31
,,,in,31
,,,Fort,31
,,,Huachuca,31
,,,",",31
,,,Arizona,31
,,,",",31
,,,in,31
,,,1934,31
,,,",",31
Q560307_77,ENTITY,XN4ivtvWso,she,31
Q560307_78,EVENT,hy3xxdF7aI,grew,31
,,,up,31
,,,near,31
,,,Los,31
,,,Angeles,31
,,,under,31
,,,the,31
,,,spell,31
,,,of,31
,,,her,31
,,,parents,31
,,,',31
,,,jazz,31
,,,and,31
,,,blues,31
,,,record,31
,,,collection,31
,,,",",31
,,,which,31
,,,also,31
,,,included,31
,,,examples,31
,,,of,31
,,,Latin,31
,,,American,31
,,,dance,31
,,,bands,31
,,,and,31
,,,field,31
,,,recordings,31
,,,of,31
,,,indigenous,31
,,,American,31
,,,music,31
,,,.,31
Q560307_79,EVENT,ubEwYiWsm8,Raised,32
,,,in,32
,,,a,32
,,,musically,32
,,,artistic,32
,,,household,32
,,,",",32
,,,in,32
,,,"""",32
,,,some,32
,,,of,32
,,,her,32
,,,poems,32
,,,about,32
,,,musicians,32
,,,",",32
Q560307_80,ENTITY,q0-kjRfaFb,Cortez,32
Q560307_81,EVENT,8nsNYc96Xw,addresses,32
,,,the,32
,,,dark,32
,,,side,32
,,,of,32
,,,a,32
,,,life,32
,,,in,32
,,,music,32
,,,",",32
Q560307_82,EVENT,PbrDg8_x3X,exploring,32
,,,the,32
,,,addiction,32
,,,and,32
,,,loneliness,32
,,,that,32
,,,many,32
,,,believe,32
,,,are,32
,,,inherently,32
,,,linked,32
,,,to,32
,,,a,32
,,,life,32
,,,in,32
,,,the,32
,,,performing,32
,,,arts,32
,,,.,32
,,,"""",32
,,,Early,33
Q560307_85,EVENT,uNf7nvqvox,exposure,33
,,,to,33
,,,the,33
,,,recordings,33
,,,of,33
,,,Bessie,33
,,,Smith,33
Q560307_83,EVENT,gxGMEILBIZ,instilled,33
,,,in,33
Q560307_84,ENTITY,cq5-_t8IHQ,Cortez,33
,,,a,33
,,,deeply,33
,,,etched,33
,,,sense,33
,,,of,33
,,,female,33
,,,identity,33
,,,",",33
,,,which,33
,,,",",33
,,,combined,33
,,,with,33
,,,a,33
,,,strong,33
,,,will,33
,,,",",33
Q560307_86,EVENT,k7D9dqR0nJ,shaped,33
Q560307_87,ENTITY,wlEZYj_x3F,her,33
,,,into,33
,,,an,33
,,,uncommonly,33
,,,outspoken,33
,,,individual,33
,,,.,33
Q560307_88,ENTITY,81pUM2DDVh,She,34
Q560307_89,EVENT-GR,L1KNtS9dQ9,became,34
Q560307_90,EVENT,Rxl2231r79,transformed,34
,,,by,34
,,,the,34
,,,sounds,34
,,,of,34
,,,Duke,34
,,,Ellington,34
,,,",",34
,,,Sarah,34
,,,Vaughan,34
,,,",",34
,,,Charlie,34
,,,Parker,34
,,,",",34
,,,Dizzy,34
,,,Gillespie,34
,,,",",34
,,,and,34
,,,no,34
,,,-,34
,,,nonsense,34
,,,vocalist,34
,,,Dinah,34
,,,Washington,34
,,,",",34
,,,whose,34
,,,visceral,34
,,,approach,34
,,,to,34
,,,self,34
,,,-,34
,,,expression,34
,,,clearly,34
Q560307_91,EVENT,RowqcbCRRC,encouraged,34
Q560307_92,ENTITY,kDcPMbe2_X,the,34
Q560307_93,ENTITY,kDcPMbe2_X,poet,34
,,,not,34
,,,to,34
,,,pull,34
,,,any,34
,,,punches,34
,,,.,34
Q560307_94,ENTITY,ldoNMu9xbF,Cortez,35
,,,",",35
,,,who,35
Q560307_95,EVENT,NO5IcNBXS2,respected,35
,,,the,35
,,,memory,35
,,,of,35
,,,independent,35
,,,performing,35
,,,artist,35
,,,Josephine,35
,,,Baker,35
,,,",",35
Q560307_96,EVENT,C1Vl97EkGr,preferred,35
,,,to,35
,,,name,35
,,,inspirations,35
,,,rather,35
,,,than,35
,,,influences,35
,,,",",35
,,,especially,35
,,,when,35
Q560307_97,EVENT,WSYQ9wjRES,discussing,35
,,,writers,35
,,,.,35
,,,Those,36
,,,with,36
,,,whom,36
Q560307_99,ENTITY,FrfZBahHky,she,36
Q560307_98,EVENT,Mk8mfLDT56,identified,36
,,,included,36
,,,Langston,36
,,,Hughes,36
,,,",",36
,,,Aimé,36
,,,Césaire,36
,,,",",36
,,,Léon,36
,,,Damas,36
,,,",",36
,,,Christopher,36
,,,Okigbo,36
,,,",",36
,,,Henry,36
,,,Dumas,36
,,,",",36
,,,Amiri,36
,,,Baraka,36
,,,",",36
,,,and,36
,,,Richard,36
,,,Wright,36
,,,.,36
,,,Parallels,37
,,,with,37
,,,the,37
,,,ugly,37
,,,/,37
,,,beautiful,37
,,,poetics,37
,,,of,37
,,,Federico,37
,,,García,37
,,,Lorca,37
,,,also,37
,,,suggest,37
,,,themselves,37
,,,.,37
Q560307_163,ENTITY,WqVJ9UXxlr,Her,38
Q560307_164,EVENT,GiRmyQvPli,words,38
,,,were,38
,,,usually,38
Q560307_100,EVENT,5H9O-deevj,written,38
,,,",",38
Q560307_101,EVENT,Y76Z7aH5Ag,chanted,38
,,,",",38
,,,and,38
,,,spoken,38
,,,in,38
,,,rhythmic,38
,,,repetition,38
,,,that,38
,,,resembled,38
,,,the,38
,,,intricate,38
,,,",",38
,,,tactile,38
,,,language,38
,,,of,38
,,,African,38
,,,and,38
,,,Caribbean,38
,,,drumming,38
,,,.,38
Q560307_103,ENTITY,-J380TuFq-,Most,39
Q560307_104,ENTITY,-J380TuFq-,of,39
Q560307_105,ENTITY,-J380TuFq-,her,39
Q560307_106,ENTITY,-J380TuFq-,work,39
,,,from,39
,,,the,39
,,,early,39
,,,1970s,39
,,,onwards,39
,,,was,39
Q560307_107,EVENT,DbF1rMSyQn,issued,39
,,,by,39
,,,Bola,39
,,,Press,39
,,,",",39
,,,the,39
,,,publishing,39
,,,company,39
Q560307_108,ENTITY,yd2DW2115h,she,39
Q560307_109,EVENT,pVQVqTIZWq,founded,39
,,,.,39
Q560307_110,ENTITY,Jgy0325h71,One,40
Q560307_111,ENTITY,Jgy0325h71,of,40
Q560307_112,ENTITY,Jgy0325h71,these,40
,,,early,40
Q560307_113,ENTITY,Jgy0325h71,works,40
,,,",",40
,,,Festivals,40
,,,and,40
,,,Funerals(1971,40
,,,),40
,,,",",40
,,,while,40
,,,not,40
,,,as,40
,,,well,40
,,,-,40
,,,known,40
,,,as,40
,,,Pissstained,40
,,,stairs,40
,,,and,40
,,,the,40
,,,Monkey,40
,,,Man,40
,,,'s,40
,,,Wares,40
,,,",",40
,,,is,40
Q560307_114,EVENT,pgjJJjbn-L,considered,40
Q560307_115,EVENT,1-mRucCa7P,significant,40
,,,from,40
,,,how,40
,,,much,40
,,,it,40
Q560307_116,EVENT,G4nyM_mc4X,derives,40
,,,from,40
,,,Cortez,40
,,,'s,40
,,,personal,40
,,,experiences,40
,,,",",40
,,,as,40
,,,well,40
,,,as,40
,,,featuring,40
,,,"""",40
,,,the,40
,,,voices,40
,,,of,40
,,,ordinary,40
,,,working,40
,,,people,40
,,,confronting,40
,,,social,40
,,,issues,40
,,,and,40
,,,weighing,40
,,,their,40
,,,role,40
,,,in,40
,,,fighting,40
,,,for,40
,,,change,40
,,,.,40
,,,"""",40
Q560307_117,ENTITY,_L30Z3oT35,She,41
Q560307_118,EVENT,WZK1Ql4qX4,cut,41
,,,her,41
,,,first,41
,,,album,41
,,,",",41
,,,Celebrations,41
,,,and,41
,,,Solitudes,41
,,,",",41
,,,at,41
,,,White,41
,,,Plains,41
,,,",",41
,,,New,41
,,,York,41
,,,",",41
,,,in,41
,,,1974,41
,,,.,41
,,,A,42
,,,set,42
,,,of,42
,,,duets,42
,,,with,42
,,,bassist,42
,,,Richard,42
,,,Davis,42
,,,",",42
,,,it,42
,,,was,42
Q560307_119,EVENT,IJR8Tm0wo_,released,42
,,,on,42
,,,the,42
,,,Strata,42
,,,-,42
,,,East,42
,,,label,42
,,,.,42
,,,The,43
,,,first,43
,,,Bola,43
,,,Press,43
,,,recording,43
,,,",",43
,,,taped,43
,,,in,43
,,,October,43
,,,1979,43
,,,",",43
,,,was,43
,,,called,43
,,,Unsubmissive,43
,,,Blues,43
,,,and,43
,,,included,43
,,,a,43
,,,piece,43
,,,"""",43
,,,For,43
,,,the,43
,,,Brave,43
,,,Young,43
,,,Students,43
,,,in,43
,,,Soweto,43
,,,.,43
,,,"""",43
Q560307_120,ENTITY,S_qTmr2JX6,Cortez,44
Q560307_121,EVENT,jfIeBoHyT4,delivered,44
,,,her,44
,,,poetry,44
,,,backed,44
,,,by,44
,,,an,44
,,,electro,44
,,,-,44
,,,funk,44
,,,modern,44
,,,jazz,44
,,,group,44
,,,called,44
,,,the,44
,,,Firespitters,44
,,,",",44
,,,built,44
,,,around,44
,,,a,44
,,,core,44
,,,of,44
,,,guitarist,44
,,,Bern,44
,,,Nix,44
,,,",",44
,,,bassist,44
,,,Al,44
,,,McDowell,44
,,,",",44
,,,and,44
,,,drummer,44
,,,Denardo,44
,,,Coleman,44
,,,.,44
,,,For,45
,,,years,45
,,,",",45
,,,the,45
,,,Firespitters,45
,,,and,45
,,,Ornette,45
,,,Coleman,45
,,,'s,45
,,,Prime,45
,,,Time,45
,,,coexisted,45
,,,with,45
,,,Denardo,45
,,,as,45
,,,the,45
,,,axis,45
,,,and,45
,,,various,45
,,,players,45
,,,participated,45
,,,in,45
,,,both,45
,,,units,45
,,,.,45
,,,During,46
,,,the,46
,,,summer,46
,,,of,46
,,,1982,46
,,,",",46
Q560307_122,ENTITY,eKzf4W1Gs5,Cortez,46
Q560307_123,EVENT,-wW-ni61FO,delivered,46
,,,There,46
,,,It,46
,,,Is,46
,,,",",46
,,,an,46
,,,earthshaking,46
,,,album,46
,,,containing,46
,,,several,46
,,,pieces,46
,,,that,46
,,,truly,46
,,,define,46
,,,her,46
,,,artistry,46
,,,.,46
,,,These,47
,,,include,47
,,,:,47
,,,"""",47
,,,I,47
,,,See,47
,,,Chano,47
,,,Pozo,47
,,,",",47
,,,"""",47
,,,a,47
,,,joyously,47
,,,evocative,47
,,,salute,47
,,,to,47
,,,Dizzy,47
,,,Gillespie,47
,,,'s,47
,,,legendary,47
,,,Cuban,47
,,,percussionist,47
,,,;,47
,,,a,47
,,,searing,47
,,,indictment,47
,,,of,47
,,,patriarchal,47
,,,violence,47
,,,called,47
,,,"""",47
,,,If,47
,,,the,47
,,,Drum,47
,,,Is,47
,,,a,47
,,,Woman,47
,,,"""",47
,,,;,47
,,,and,47
,,,",",47
,,,"""",47
,,,US,47
,,,/,47
,,,Nigerian,47
,,,Relations,47
,,,",",47
,,,"""",47
,,,which,47
,,,consists,47
,,,of,47
,,,the,47
,,,sentence,47
,,,"""",47
,,,They,47
,,,want,47
,,,the,47
,,,oil,47
,,,/,47
,,,but,47
,,,they,47
,,,do,47
,,,n't,47
,,,want,47
,,,the,47
,,,people,47
,,,"""",47
,,,chanted,47
,,,dervish,47
,,,-,47
,,,like,47
,,,over,47
,,,an,47
,,,escalating,47
,,,",",47
,,,electrified,47
,,,free,47
,,,jazz,47
,,,blowout,47
,,,.,47
Q560307_124,EVENT,D_rEJlbPRk,Recorded,48
,,,in,48
,,,1986,48
,,,",",48
Q560307_165,ENTITY,HY5Dfv3exR,her,48
Q560307_166,ENTITY,HY5Dfv3exR,next,48
Q560307_167,ENTITY,HY5Dfv3exR,album,48
,,,",",48
,,,Maintain,48
,,,Control,48
,,,",",48
,,,is,48
,,,especially,48
,,,memorable,48
,,,for,48
,,,Ornette,48
,,,Coleman,48
,,,'s,48
,,,profoundly,48
,,,emotive,48
,,,saxophone,48
,,,on,48
,,,"""",48
,,,No,48
,,,Simple,48
,,,Explanations,48
,,,",",48
,,,"""",48
,,,the,48
,,,unsettling,48
,,,"""",48
,,,Deadly,48
,,,Radiation,48
,,,Blues,48
,,,",",48
,,,"""",48
,,,and,48
,,,the,48
,,,harshly,48
,,,gyrating,48
,,,"""",48
,,,Economic,48
,,,Love,48
,,,Song,48
,,,",",48
,,,"""",48
,,,which,48
,,,is,48
,,,another,48
,,,of,48
,,,her,48
,,,tantrum,48
,,,-,48
,,,like,48
,,,repetition,48
,,,rituals,48
,,,",",48
,,,this,48
,,,time,48
,,,built,48
,,,around,48
,,,the,48
,,,words,48
,,,"""",48
,,,Military,48
,,,spending,48
,,,",",48
,,,huge,48
,,,profits,48
,,,and,48
,,,death,48
,,,.,48
,,,"""",48
,,,Among,49
,,,several,49
,,,subsequent,49
,,,albums,49
,,,Cheerful,49
,,,&,49
,,,Optimistic,49
,,,(,49
,,,1994,49
,,,),49
,,,stands,49
,,,out,49
,,,for,49
,,,the,49
,,,use,49
,,,of,49
,,,an,49
,,,African,49
,,,kora,49
,,,player,49
,,,and,49
,,,poignant,49
,,,currents,49
,,,of,49
,,,wistfulness,49
,,,during,49
,,,"""",49
,,,Sacred,49
,,,Trees,49
,,,"""",49
,,,and,49
,,,"""",49
,,,I,49
,,,Wonder,49
,,,Who,49
,,,.,49
,,,"""",49
,,,Additionally,50
,,,",",50
,,,this,50
,,,album,50
,,,contains,50
,,,a,50
,,,convincing,50
,,,ode,50
,,,to,50
,,,anti,50
,,,-,50
,,,militarism,50
,,,in,50
,,,"""",50
,,,War,50
,,,Devoted,50
,,,to,50
,,,War,50
,,,"""",50
,,,and,50
,,,the,50
,,,close,50
,,,-,50
,,,to,50
,,,-,50
,,,the,50
