token,label,sentence
",",0,14
Arizona,0,14
",",0,14
USA,0,14
;,0,14
Madrid,ENTITY,14
",",0,14
Spain,ENTITY,14
and,0,14
Brussels,0,14
",",0,14
Belgium,0,14
.,0,14
He,ENTITY,15
died,0,15
in,0,15
Madrid,ENTITY,15
on,0,15
August,0,15
25,0,15
",",0,15
2011,0,15
aged,0,15
96,0,15
.,0,15
Theories,0,16
Nida,ENTITY,16
has,0,16
been,0,16
a,0,16
pioneer,0,16
in,0,16
the,0,16
fields,0,16
of,0,16
translation,0,16
theory,0,16
and,0,16
linguistics,0,16
.,0,16
His,ENTITY,17
Ph.D.,ENTITY,17
dissertation,0,17
",",0,17
A,0,17
Synopsis,0,17
of,0,17
English,0,17
Syntax,0,17
",",0,17
was,0,17
the,0,17
first,0,17
full,0,17
-,0,17
scale,0,17
analysis,0,17
of,0,17
a,0,17
major,0,17
language,0,17
according,0,17
to,0,17
the,0,17
"""",0,17
immediate,0,17
-,0,17
constituent,0,17
"""",0,17
theory,0,17
.,0,17
His,ENTITY,18
textbook,0,18
Morphology,ENTITY,18
:,0,18
The,ENTITY,18
Descriptive,0,18
Analysis,0,18
of,0,18
Words,ENTITY,18
was,0,18
one,0,18
of,0,18
the,0,18
major,0,18
works,0,18
of,0,18
American,0,18
Structuralism,0,18
.,0,18
It,ENTITY,19
remained,0,19
the,ENTITY,19
only,0,19
thorough,0,19
introduction,0,19
to,0,19
the,ENTITY,19
field,ENTITY,19
for,0,19
decades,0,19
and,0,19
is,0,19
still,0,19
valuable,0,19
for,0,19
its,ENTITY,19
many,0,19
examples,0,19
and,0,19
exercises,0,19
.,0,19
His,ENTITY,20
most,0,20
notable,0,20
contribution,0,20
to,0,20
translation,0,20
theory,0,20
is,0,20
Dynamic,0,20
Equivalence,0,20
",",0,20
also,0,20
known,0,20
as,0,20
Functional,0,20
Equivalence,0,20
.,0,20
For,0,21
more,0,21
information,0,21
",",0,21
see,0,21
"""",0,21
Dynamic,0,21
and,0,21
formal,0,21
equivalence,0,21
.,0,21
"""",0,22
Nida,ENTITY,22
also,0,22
developed,0,22
the,ENTITY,22
componential,0,22
analysis,0,22
technique,0,22
",",0,22
which,0,22
split,0,22
words,ENTITY,22
into,0,22
their,ENTITY,22
components,0,22
to,0,22
help,0,22
determine,0,22
equivalence,0,22
in,0,22
translation,0,22
(,0,22
e.g.,0,22
"""",ENTITY,22
bachelor,0,22
"""",0,22
=,0,22
male,0,22
+,0,22
unmarried,ENTITY,22
),ENTITY,22
.,0,22
This,ENTITY,23
is,0,23
",",0,23
perhaps,0,23
",",0,23
not,0,23
the,0,23
best,0,23
example,0,23
of,0,23
the,ENTITY,23
technique,ENTITY,23
",",0,23
though,0,23
it,ENTITY,23
is,0,23
the,0,23
most,0,23
well,0,23
-,0,23
known,0,23
.,0,23
Nida,ENTITY,24
's,ENTITY,24
dynamic,0,24
-,0,24
equivalence,0,24
theory,ENTITY,24
is,0,24
often,0,24
held,0,24
in,0,24
opposition,0,24
to,0,24
the,0,24
views,0,24
of,0,24
philologists,0,24
who,0,24
maintain,0,24
that,0,24
an,0,24
understanding,0,24
of,0,24
the,0,24
source,0,24
text,0,24
(,0,24
ST,0,24
),0,24
can,0,24
be,0,24
achieved,0,24
by,0,24
assessing,0,24
the,0,24
inter-animation,0,24
of,0,24
words,0,24
on,0,24
the,0,24
page,0,24
",",0,24
and,0,24
that,0,24
meaning,0,24
is,0,24
self,0,24
-,0,24
contained,0,24
within,0,24
the,0,24
text,0,24
(,0,24
i.e.,0,24
much,0,24
more,0,24
focused,0,24
on,0,24
achieving,0,24
semantic,0,24
equivalence,0,24
),0,24
.,0,24
This,ENTITY,25
theory,ENTITY,25
",",0,25
along,0,25
with,0,25
other,0,25
theories,0,25
of,0,25
correspondence,0,25
in,0,25
translating,0,25
",",0,25
are,0,25
elaborated,0,25
in,0,25
his,ENTITY,25
essay,0,25
Principles,0,25
of,0,25
Correspondence,0,25
",",0,25
where,0,25
Nida,ENTITY,25
begins,0,25
by,0,25
asserting,0,25
that,0,25
given,0,25
that,0,25
"""",0,25
no,0,25
two,0,25
languages,0,25
are,0,25
identical,0,25
",",0,25
either,0,25
in,0,25
the,0,25
meanings,0,25
given,0,25
to,0,25
corresponding,0,25
symbols,0,25
or,0,25
in,0,25
the,0,25
ways,0,25
in,0,25
which,0,25
symbols,0,25
are,0,25
arranged,0,25
in,0,25
phrases,0,25
and,0,25
sentences,0,25
",",0,25
it,0,25
stands,0,25
to,0,25
reason,0,25
that,0,25
there,0,25
can,0,25
be,0,25
no,0,25
absolute,0,25
correspondence,0,25
between,0,25
languages,0,25
.,0,25
Hence,0,26
",",0,26
there,0,26
can,0,26
be,0,26
no,0,26
fully,0,26
exact,0,26
translations,0,26
.,0,26
"""",0,27
While,0,27
the,0,27
impact,0,27
of,0,27
a,0,27
translation,0,27
may,0,27
be,0,27
close,0,27
to,0,27
the,0,27
original,0,27
",",0,27
there,0,27
can,0,27
be,0,27
no,0,27
identity,0,27
in,0,27
detail,0,27
.,0,27
Nida,ENTITY,28
then,0,28
sets,0,28
forth,0,28
the,0,28
differences,0,28
in,0,28
translation,0,28
",",0,28
as,0,28
he,ENTITY,28
would,0,28
account,0,28
for,0,28
it,0,28
",",0,28
within,0,28
three,0,28
basic,0,28
factors,0,28
:,0,28
1.,0,28
The,0,28
nature,0,28
of,0,28
the,0,28
message,0,28
:,0,28
in,0,28
some,0,28
messages,0,28
the,0,28
content,0,28
is,0,28
of,0,28
primary,0,28
consideration,0,28
",",0,28
and,0,28
in,0,28
others,0,28
the,0,28
form,0,28
must,0,28
be,0,28
given,0,28
a,0,28
higher,0,28
priority,0,28
.,0,28
2.,0,29
The,0,29
purpose,0,29
of,0,29
the,0,29
author,0,29
and,0,29
of,0,29
the,0,29
translator,0,29
:,0,29
to,0,29
give,0,29
information,0,29
on,0,29
both,0,29
form,0,29
and,0,29
content,0,29
;,0,29
to,0,29
aim,0,29
at,0,29
full,0,29
intelligibility,0,29
of,0,29
the,0,29
reader,0,29
so,0,29
he,0,29
/,0,29
she,0,29
may,0,29
understand,0,29
the,0,29
full,0,29
implications,0,29
of,0,29
the,0,29
message,0,29
;,0,29
for,0,29
imperative,0,29
purposes,0,29
that,0,29
aim,0,29
at,0,29
not,0,29
just,0,29
understanding,0,29
the,0,29
translation,0,29
but,0,29
also,0,29
at,0,29
ensuring,0,29
no,0,29
misunderstanding,0,29
of,0,29
the,0,29
translation,0,29
.,0,29
3.,0,30
The,0,30
type,0,30
of,0,30
audience,0,30
:,0,30
prospective,0,30
audiences,0,30
differ,0,30
both,0,30
in,0,30
decoding,0,30
ability,0,30
and,0,30
in,0,30
potential,0,30
interest,0,30
.,0,30
Nida,ENTITY,31
brings,0,31
in,0,31
the,0,31
reminder,0,31
that,0,31
while,0,31
there,0,31
are,0,31
no,0,31
such,0,31
things,0,31
as,0,31
"""",0,31
identical,0,31
equivalents,0,31
"""",0,31
in,0,31
translating,0,31
",",0,31
what,0,31
one,0,31
must,0,31
in,0,31
translating,0,31
seek,0,31
to,0,31
do,0,31
is,0,31
find,0,31
the,0,31
"""",0,31
closest,0,31
natural,0,31
equivalent,0,31
"""",0,31
.,0,31
Here,0,32
he,ENTITY,32
identifies,0,32
two,0,32
basic,0,32
orientations,0,32
in,0,32
translating,0,32
based,0,32
on,0,32
two,0,32
different,0,32
types,0,32
of,0,32
equivalence,0,32
:,0,32
Formal,ENTITY,32
Equivalence,0,32
(,0,32
F,0,32
-,0,32
E,0,32
),ENTITY,32
and,0,32
Dynamic,0,32
Equivalence,0,32
(,0,32
D,0,32
-,0,32
E,0,32
),0,32
.,0,32
F,ENTITY,33
-,0,33
E,ENTITY,33
focuses,0,33
attention,0,33
on,0,33
the,0,33
message,0,33
itself,0,33
",",0,33
in,0,33
both,0,33
form,0,33
and,0,33
content,0,33
.,0,33
Such,0,34
translations,0,34
then,0,34
would,0,34
be,0,34
concerned,0,34
with,0,34
such,0,34
correspondences,0,34
as,0,34
poetry,0,34
to,0,34
poetry,0,34
",",0,34
sentence,0,34
to,0,34
sentence,0,34
",",0,34
and,0,34
concept,0,34
to,0,34
concept,0,34
.,0,34
Such,0,35
a,0,35
formal,0,35
orientation,0,35
that,0,35
typifies,0,35
this,0,35
type,0,35
of,0,35
structural,0,35
equivalence,0,35
is,0,35
called,0,35
a,0,35
"""",0,35
gloss,0,35
translation,0,35
"""",0,35
in,0,35
which,0,35
the,0,35
translator,0,35
aims,0,35
at,0,35
reproducing,0,35
as,0,35
literally,0,35
and,0,35
meaningfully,0,35
as,0,35
possible,0,35
the,0,35
form,0,35
and,0,35
content,0,35
of,0,35
the,0,35
original,0,35
.,0,35
The,0,36
principles,0,36
governing,0,36
an,0,36
F,ENTITY,36
-,0,36
E,ENTITY,36
translation,0,36
would,0,36
then,0,36
be,0,36
:,0,36
reproduction,0,36
of,0,36
grammatical,0,36
units,0,36
;,0,36
consistency,0,36
in,0,36
word,0,36
usage,0,36
;,0,36
and,0,36
meanings,0,36
in,0,36
terms,0,36
of,0,36
the,0,36
source,0,36
context,0,36
.,0,36
