token,label,sentence
),0,31
",",0,31
after,0,31
refusing,0,31
the,0,31
offices,0,31
of,0,31
a,0,31
priest,0,31
.,0,31
His,ENTITY,32
funeral,0,32
ended,0,32
in,0,32
riots,0,32
.,0,32
[,0,33
17,0,33
],0,33
There,0,33
were,0,33
plans,0,33
to,0,33
initiate,0,33
an,0,33
uprising,0,33
during,0,33
his,ENTITY,33
funeral,0,33
",",0,33
but,0,33
during,0,33
the,0,33
same,0,33
time,0,33
frame,0,33
the,0,33
leaders,0,33
heard,0,33
of,0,33
General,0,33
Jean,0,33
Maximilien,0,33
Lamarque,0,33
's,0,33
death,0,33
",",0,33
and,0,33
the,0,33
rising,0,33
was,0,33
postponed,0,33
without,0,33
any,0,33
uprising,0,33
occurring,0,33
until,0,33
5,0,33
June,0,33
.,0,33
Only,0,34
Galois,ENTITY,34
',ENTITY,34
younger,0,34
brother,0,34
was,0,34
notified,0,34
of,0,34
the,0,34
events,0,34
prior,0,34
to,0,34
Galois,ENTITY,34
',ENTITY,34
death,0,34
.,0,34
[,0,35
23,0,35
],0,35
He,ENTITY,35
was,0,35
20,0,35
years,0,35
old,0,35
.,0,35
His,ENTITY,36
last,0,36
words,0,36
to,0,36
his,ENTITY,36
younger,0,36
brother,0,36
Alfred,0,36
were,0,36
:,0,36
“,0,36
Ne,0,36
pleure,0,36
pas,0,36
",",0,36
Alfred,0,36
!,0,36
J',0,36
ai,0,36
besoin,0,36
de,0,36
tout,0,36
mon,0,36
courage,0,36
pour,0,36
mourir,0,36
à,0,36
vingt,0,36
ans,0,36
!,0,36
”,0,36
(,0,36
Do,0,36
n't,0,36
cry,0,36
",",0,36
Alfred,0,36
!,0,36
I,ENTITY,36
need,0,36
all,0,36
my,ENTITY,36
courage,0,36
to,0,36
die,0,36
at,0,36
twenty,0,36
!,0,36
),0,36
On,0,36
2,0,36
June,0,36
",",0,36
Évariste,ENTITY,36
Galois,ENTITY,36
was,0,36
buried,0,36
in,0,36
a,0,36
common,0,36
grave,0,36
of,0,36
the,0,36
Montparnasse,0,36
Cemetery,0,36
whose,0,36
exact,0,36
location,0,36
is,0,36
unknown,0,36
.,0,36
[,0,37
17,0,37
],0,37
[,0,37
15,0,37
],0,37
In,0,37
the,0,37
cemetery,0,37
of,0,37
his,ENTITY,37
native,0,37
town,0,37
–,0,37
Bourg,0,37
-,0,37
la,0,37
-,0,37
Reine,0,37
–,0,37
a,0,37
cenotaph,0,37
in,0,37
his,ENTITY,37
honour,0,37
was,0,37
erected,0,37
beside,0,37
the,0,37
graves,0,37
of,0,37
his,ENTITY,37
relatives,0,37
.,0,37
[,0,38
24,0,38
],0,38
