token,label,sentence
Systems,0,17
Research,0,17
.,0,17
From,0,18
1947,0,18
to,0,18
1960,0,18
",",0,18
he,ENTITY,18
taught,0,18
at,0,18
the,0,18
University,0,18
of,0,18
California,0,18
at,0,18
Berkeley,0,18
",",0,18
where,0,18
in,0,18
1952,0,18
",",0,18
he,ENTITY,18
became,0,18
Agassiz,ENTITY,18
Professor,0,18
of,0,18
Oriental,0,18
Languages,ENTITY,18
.,0,18
Both,ENTITY,19
Chao,ENTITY,19
and,0,19
Yang,ENTITY,19
were,0,19
known,0,19
for,0,19
their,ENTITY,19
good,0,19
senses,0,19
of,0,19
humor,0,19
",",0,19
he,ENTITY,19
particularly,0,19
for,0,19
his,ENTITY,19
love,0,19
of,0,19
subtle,0,19
jokes,0,19
and,0,19
language,0,19
puns,0,19
:,0,19
they,ENTITY,19
published,0,19
a,0,19
family,ENTITY,19
history,0,19
entitled,0,19
",",0,19
Life,0,19
with,0,19
Chaos,ENTITY,19
:,0,19
the,0,19
autobiography,0,19
of,0,19
a,0,19
Chinese,0,19
family,0,19
.,0,19
Late,0,20
in,0,20
his,ENTITY,20
life,0,20
",",0,20
he,ENTITY,20
was,0,20
invited,0,20
by,0,20
Deng,0,20
Xiaoping,0,20
to,0,20
return,0,20
to,0,20
China,ENTITY,20
in,0,20
1981,0,20
.,0,20
Previously,0,21
at,0,21
the,0,21
invitation,0,21
of,0,21
Premier,0,21
Zhou,0,21
En,0,21
-,0,21
Lai,0,21
",",0,21
Chao,ENTITY,21
and,0,21
his,ENTITY,21
wife,ENTITY,21
returned,0,21
to,0,21
China,ENTITY,21
in,0,21
1973,0,21
for,0,21
the,0,21
first,0,21
time,0,21
since,0,21
the,0,21
1940s,0,21
.,0,21
He,ENTITY,22
visited,0,22
China,ENTITY,22
again,0,22
between,0,22
May,0,22
and,0,22
June,0,22
in,0,22
1981,0,22
after,0,22
his,ENTITY,22
wife,ENTITY,22
died,0,22
in,0,22
March,0,22
the,0,22
same,0,22
year,0,22
.,0,22
He,ENTITY,23
died,0,23
in,0,23
Cambridge,0,23
",",0,23
Massachusetts,0,23
.,0,23
His,ENTITY,24
first,0,24
daughter,0,24
Rulan,0,24
Chao,0,24
Pian,0,24
(,0,24
1922,0,24
-,0,24
2013,0,24
),0,24
was,0,24
Professor,0,24
of,0,24
East,0,24
Asian,0,24
Studies,0,24
and,0,24
Music,0,24
at,0,24
Harvard,0,24
.,0,24
His,ENTITY,25
third,0,25
daughter,0,25
Lensey,0,25
",",0,25
born,0,25
in,0,25
1929,0,25
",",0,25
is,0,25
a,0,25
children,0,25
's,0,25
book,0,25
author,0,25
and,0,25
mathematician,0,25
.,0,25
