token,label,sentence
Sea,0,1
(,0,1
1992,0,1
),0,1
.,0,1
She,ENTITY,2
was,0,2
also,0,2
the,0,2
recipient,0,2
of,0,2
several,0,2
lifetime,0,2
awards,0,2
",",0,2
including,0,2
a,0,2
BAFTA,0,2
Fellowship,0,2
in,0,2
1996,0,2
",",0,2
Cannes,0,2
Golden,0,2
Palm,0,2
in,0,2
2003,0,2
and,0,2
César,0,2
Award,0,2
in,0,2
2008,0,2
.,0,2
Moreau,ENTITY,3
made,0,3
her,ENTITY,3
theatrical,0,3
debut,0,3
in,0,3
1947,0,3
",",0,3
and,0,3
established,0,3
herself,ENTITY,3
as,0,3
one,ENTITY,3
of,0,3
the,0,3
leading,0,3
actresses,0,3
of,0,3
the,0,3
Comédie,0,3
-,0,3
Française,ENTITY,3
.,0,3
She,ENTITY,4
began,0,4
playing,0,4
small,0,4
roles,0,4
in,0,4
films,0,4
in,0,4
1949,0,4
",",0,4
with,0,4
impressive,0,4
performances,0,4
in,0,4
the,0,4
Fernandel,0,4
vehicle,0,4
Meurtres,0,4
?,0,4
(,0,4
Three,0,4
Sinners,0,4
",",0,4
1950,0,4
),0,4
and,0,4
alongside,0,4
Jean,0,4
Gabin,0,4
as,0,4
a,0,4
showgirl,0,4
/,0,4
gangster,0,4
's,0,4
moll,0,4
in,0,4
the,0,4
film,0,4
Touchez,0,4
pas,0,4
au,0,4
grisbi,0,4
(,0,4
1954,0,4
),0,4
.,0,4
She,ENTITY,5
achieved,0,5
prominence,0,5
as,0,5
the,ENTITY,5
star,0,5
of,0,5
Elevator,0,5
to,0,5
the,0,5
Gallows,0,5
(,0,5
1958,0,5
),0,5
",",0,5
directed,0,5
by,0,5
Louis,0,5
Malle,0,5
",",0,5
and,0,5
Jules,0,5
et,0,5
Jim,0,5
(,0,5
1962,0,5
),0,5
",",0,5
directed,0,5
by,0,5
François,0,5
Truffaut,ENTITY,5
.,0,5
Most,ENTITY,6
prolific,0,6
during,0,6
the,0,6
1960s,0,6
",",ENTITY,6
Moreau,0,6
continued,0,6
to,0,6
appear,0,6
in,0,6
films,0,6
into,0,6
her,ENTITY,6
80s,0,6
.,0,6
Early,0,7
life,0,7
and,0,7
education,0,7
Moreau,ENTITY,7
was,0,7
born,0,7
in,0,7
Paris,0,7
",",0,7
the,ENTITY,7
daughter,0,7
of,0,7
Katherine,0,7
(,0,7
née,0,7
Buckley,0,7
),0,7
",",0,7
a,0,7
dancer,0,7
who,0,7
performed,0,7
at,0,7
the,0,7
Folies,0,7
Bergère,0,7
(,0,7
d.,0,7
1990,0,7
),0,7
",",0,7
and,0,7
Anatole,0,7
-,0,7
Désiré,0,7
Moreau,0,7
",",0,7
a,0,7
restaurateur,0,7
(,0,7
d.,0,7
1975,0,7
),ENTITY,7
.,0,7
[,0,8
1,0,8
],0,8
[,0,8
2,0,8
],0,8
Moreau,ENTITY,8
's,ENTITY,8
father,0,8
was,0,8
French,0,8
;,0,8
her,ENTITY,8
mother,0,8
was,0,8
English,0,8
",",0,8
a,0,8
native,0,8
of,0,8
Oldham,0,8
",",0,8
Lancashire,0,8
",",0,8
England,0,8
[,0,8
3,0,8
],0,8
and,0,8
of,0,8
part,0,8
Irish,0,8
descent,0,8
.,0,8
[,0,9
2,0,9
],0,9
[,0,9
4,0,9
],0,9
[,0,9
5,0,9
],0,9
Moreau,ENTITY,9
's,ENTITY,9
father,0,9
was,0,9
Catholic,0,9
and,0,9
her,ENTITY,9
mother,0,9
",",0,9
originally,0,9
a,0,9
Protestant,0,9
",",0,9
converted,0,9
to,0,9
Catholicism,0,9
upon,0,9
marriage,0,9
.,0,9
[,0,10
2,0,10
],0,10
When,0,10
a,ENTITY,10
young,0,10
girl,ENTITY,10
",",0,10
"""",0,10
the,0,10
family,0,10
moved,0,10
south,0,10
to,0,10
Vichy,0,10
",",0,10
spending,0,10
vacations,0,10
at,0,10
the,0,10
paternal,0,10
ancestral,0,10
village,0,10
of,0,10
Mazirat,0,10
",",0,10
a,0,10
town,0,10
of,0,10
30,0,10
houses,0,10
in,0,10
a,0,10
valley,0,10
in,0,10
the,0,10
Allier,0,10
.,0,10
"""",0,11
It,0,11
was,0,11
wonderful,0,11
there,0,11
"""",0,11
",",0,11
Moreau,ENTITY,11
said,0,11
.,0,11
"""",0,12
Every,0,12
tombstone,0,12
in,0,12
the,0,12
cemetery,0,12
was,0,12
for,0,12
a,0,12
Moreau,0,12
"""",0,12
.,0,12
During,0,13
the,0,13
World,0,13
War,0,13
II,0,13
",",0,13
the,0,13
family,0,13
was,0,13
split,0,13
",",0,13
and,0,13
Moreau,ENTITY,13
lived,0,13
with,0,13
her,ENTITY,13
mother,0,13
in,0,13
Paris,0,13
.,0,13
Moreau,ENTITY,14
ultimately,0,14
lost,0,14
interest,0,14
in,0,14
school,0,14
at,0,14
age,0,14
16,0,14
",",0,14
and,0,14
after,0,14
attending,0,14
a,0,14
performance,0,14
of,0,14
Jean,0,14
Anouilh,0,14
's,0,14
Antigone,0,14
",",0,14
found,0,14
her,ENTITY,14
calling,0,14
as,0,14
an,0,14
actor,0,14
.,0,14
She,ENTITY,15
later,0,15
studied,0,15
at,0,15
the,0,15
Conservatoire,0,15
de,0,15
Paris,0,15
.,0,15
Her,ENTITY,16
parents,0,16
separated,0,16
permanently,0,16
while,0,16
Moreau,ENTITY,16
was,0,16
at,0,16
the,0,16
conservatory,0,16
and,0,16
her,ENTITY,16
mother,0,16
",",0,16
"""",0,16
after,0,16
24,0,16
difficult,0,16
years,0,16
in,0,16
France,0,16
",",0,16
returned,0,16
to,0,16
England,0,16
with,0,16
Jeanne,ENTITY,16
's,ENTITY,16
[,0,16
6,0,16
],0,16
sister,0,16
",",0,16
Michelle,0,16
.,0,16
"""",0,17
[,0,17
6,0,17
],0,17
Career,0,17
In,0,17
1947,0,17
",",0,17
Moreau,ENTITY,17
made,0,17
her,ENTITY,17
theatrical,0,17
debut,0,17
at,0,17
the,0,17
Avignon,0,17
Festival,0,17
.,0,17
She,ENTITY,18
debuted,0,18
at,0,18
the,0,18
Comédie,0,18
-,0,18
Française,0,18
in,0,18
Ivan,0,18
Turgenev,0,18
's,0,18
A,0,18
Month,0,18
in,0,18
the,0,18
Country,0,18
[,0,18
6,0,18
],0,18
and,0,18
",",0,18
by,0,18
her,ENTITY,18
20s,0,18
",",0,18
was,0,18
already,0,18
one,0,18
of,0,18
leading,0,18
actresses,0,18
in,0,18
the,0,18
theatre,0,18
's,0,18
troupe,0,18
.,0,18
[,0,19
2,0,19
],0,19
After,0,19
1949,0,19
",",0,19
she,ENTITY,19
began,0,19
appearing,0,19
in,0,19
films,0,19
with,0,19
small,0,19
parts,0,19
but,0,19
continued,0,19
primarily,0,19
active,0,19
in,0,19
the,0,19
theatre,0,19
for,0,19
several,0,19
years,0,19
—,0,19
a,0,19
year,0,19
at,0,19
the,0,19
Théâtre,0,19
National,0,19
Populaire,0,19
opposite,0,19
among,0,19
others,0,19
Gérard,0,19
Philipe,0,19
and,0,19
Robert,0,19
Hirsch,0,19
",",0,19
then,0,19
a,0,19
breakout,0,19
two,0,19
years,0,19
in,0,19
dual,0,19
roles,0,19
in,0,19
The,0,19
Dazzling,0,19
Hour,0,19
by,0,19
Anna,0,19
Bonacci,0,19
",",0,19
then,0,19
Jean,0,19
Cocteau,0,19
's,0,19
La,0,19
Machine,0,19
Infernale,0,19
and,0,19
others,0,19
before,0,19
another,0,19
two,0,19
-,0,19
year,0,19
run,0,19
",",0,19
this,0,19
time,0,19
in,0,19
Shaw,0,19
's,0,19
Pygmalion,0,19
.,0,19
[,0,20
6,0,20
],0,20
From,0,20
the,0,20
late,0,20
1950s,0,20
",",0,20
after,0,20
appearing,0,20
in,0,20
several,0,20
successful,0,20
films,0,20
",",0,20
she,ENTITY,20
began,0,20
to,0,20
work,0,20
with,0,20
the,0,20
emerging,0,20
generation,0,20
of,0,20
French,0,20
film,0,20
-,0,20
makers,0,20
.,0,20
Elevator,0,21
to,0,21
the,0,21
Gallows,0,21
(,0,21
1958,0,21
),0,21
with,0,21
first,0,21
-,0,21
time,0,21
director,0,21
Louis,0,21
Malle,0,21
was,0,21
followed,0,21
by,0,21
Malle,0,21
's,0,21
The,0,21
Lovers,0,21
(,0,21
Les,0,21
Amants,0,21
",",0,21
1959,0,21
),0,21
.,0,21
[,0,22
7,0,22
],0,22
Moreau,ENTITY,22
went,0,22
on,0,22
to,0,22
work,0,22
with,0,22
many,0,22
of,0,22
the,0,22
best,0,22
known,0,22
New,0,22
Wave,0,22
and,0,22
avant,0,22
-,0,22
garde,0,22
directors,0,22
.,0,22
[,0,23
2,0,23
],0,23
François,0,23
Truffaut,0,23
's,0,23
New,0,23
Wave,0,23
film,0,23
Jules,0,23
et,0,23
Jim,0,23
(,0,23
1962,0,23
),0,23
",",0,23
her,ENTITY,23
biggest,0,23
success,0,23
internationally,0,23
",",0,23
is,0,23
centered,0,23
on,0,23
her,ENTITY,23
magnetic,0,23
starring,0,23
role,0,23
.,0,23
[,0,24
2,0,24
],0,24
She,ENTITY,24
also,0,24
worked,0,24
with,0,24
a,0,24
number,0,24
of,0,24
other,0,24
notable,0,24
directors,0,24
such,0,24
as,0,24
Michelangelo,0,24
Antonioni,0,24
(,0,24
La,0,24
notte,0,24
and,0,24
Beyond,0,24
the,0,24
Clouds,0,24
),0,24
",",0,24
Orson,0,24
Welles,0,24
(,0,24
The,0,24
Trial,0,24
",",0,24
Chimes,0,24
at,0,24
Midnight,0,24
and,0,24
The,0,24
Immortal,0,24
Story,0,24
),0,24
",",0,24
Luis,0,24
Buñuel,0,24
(,0,24
Diary,0,24
of,0,24
a,0,24
Chambermaid,0,24
),0,24
",",0,24
Elia,0,24
Kazan,0,24
(,0,24
The,0,24
Last,0,24
Tycoon,0,24
),0,24
",",0,24
Rainer,0,24
Werner,0,24
Fassbinder,0,24
(,0,24
Querelle,0,24
),0,24
",",0,24
Wim,0,24
Wenders,0,24
(,0,24
Until,0,24
the,0,24
End,0,24
of,0,24
the,0,24
World,0,24
),0,24
",",0,24
Carl,0,24
Foreman,0,24
(,0,24
Champion,0,24
and,0,24
The,0,24
Victors,0,24
),0,24
",",0,24
and,0,24
Manoel,0,24
de,0,24
Oliveira,0,24
(,0,24
Gebo,0,24
et,0,24
l',0,24
Ombre,0,24
),0,24
.,0,24
In,0,25
1983,0,25
",",0,25
she,ENTITY,25
was,0,25
head,0,25
of,0,25
the,0,25
jury,0,25
at,0,25
the,0,25
33rd,0,25
Berlin,0,25
International,0,25
Film,0,25
Festival,0,25
.,0,25
[,0,26
8,0,26
],0,26
In,0,26
2005,0,26
",",0,26
she,ENTITY,26
was,0,26
awarded,0,26
with,0,26
the,0,26
Stanislavsky,0,26
Award,0,26
at,0,26
the,0,26
27th,0,26
Moscow,0,26
International,0,26
Film,0,26
Festival,0,26
.,0,26
[,0,27
9,0,27
],0,27
Moreau,ENTITY,27
was,0,27
also,0,27
a,0,27
vocalist,0,27
.,0,27
She,ENTITY,28
released,0,28
several,0,28
albums,0,28
and,0,28
once,0,28
performed,0,28
with,0,28
Frank,0,28
Sinatra,0,28
at,0,28
Carnegie,0,28
Hall,0,28
in,0,28
1984,0,28
.,0,28
[,0,29
2,0,29
],0,29
In,0,29
addition,0,29
to,0,29
acting,0,29
",",0,29
Moreau,ENTITY,29
worked,0,29
behind,0,29
the,0,29
camera,0,29
as,0,29
a,0,29
writer,0,29
",",0,29
director,0,29
and,0,29
producer,0,29
.,0,29
[,0,30
2,0,30
],0,30
Her,0,30
accomplishments,0,30
were,0,30
the,0,30
subject,0,30
of,0,30
the,0,30
film,0,30
Calling,0,30
the,0,30
Shots,0,30
(,0,30
1988,0,30
),0,30
by,0,30
Janis,0,30
Cole,0,30
and,0,30
Holly,0,30
Dale,0,30
.,0,30
[,0,31
citation,0,31
needed,0,31
],0,31
