token,label,sentence
asserted,0,8
his,ENTITY,8
influence,0,8
openly,0,8
(,0,8
which,0,8
resulted,0,8
in,0,8
reprimands,0,8
from,0,8
Pachomius,0,8
),0,8
and,0,8
generally,0,8
maintained,0,8
himself,ENTITY,8
as,0,8
a,ENTITY,8
prominent,0,8
figure,0,8
at,0,8
Tabennese,ENTITY,8
for,0,8
several,0,8
years,0,8
",",0,8
despite,0,8
never,0,8
being,0,8
given,0,8
a,0,8
position,0,8
of,0,8
power,0,8
in,0,8
the,0,8
monastic,0,8
hierarchy,0,8
.,0,8
Finally,0,9
",",0,9
Pachomius,0,9
called,0,9
on,0,9
him,ENTITY,9
to,0,9
preach,0,9
to,0,9
the,0,9
brothers,0,9
despite,0,9
his,ENTITY,9
youth,0,9
",",0,9
and,0,9
eventually,0,9
appointed,0,9
him,ENTITY,9
steward,ENTITY,9
of,0,9
Tabennese,ENTITY,9
after,0,9
several,0,9
new,0,9
monasteries,0,9
had,0,9
been,0,9
built,0,9
.,0,9
Retiring,0,10
to,0,10
the,0,10
monastery,0,10
of,0,10
Phbow,0,10
",",0,10
Pachomius,0,10
gave,0,10
Theodorus,ENTITY,10
complete,0,10
control,0,10
over,0,10
Tabennese,0,10
",",0,10
though,0,10
recalled,0,10
him,ENTITY,10
from,0,10
the,0,10
position,0,10
after,0,10
witnessing,0,10
several,0,10
monks,0,10
under,0,10
Theodorus,ENTITY,10
’,ENTITY,10
watch,0,10
violating,0,10
the,0,10
monastic,0,10
rules,0,10
without,0,10
reprimand,0,10
.,0,10
Having,0,11
failed,0,11
to,0,11
prove,0,11
his,ENTITY,11
governing,0,11
ability,0,11
and,0,11
once,0,11
more,0,11
in,0,11
a,0,11
position,0,11
no,0,11
higher,0,11
than,0,11
when,0,11
he,ENTITY,11
had,0,11
entered,0,11
the,0,11
monastery,0,11
",",0,11
Theodorus,ENTITY,11
became,0,11
a,0,11
personal,0,11
assistant,0,11
to,0,11
Pachomius,0,11
and,0,11
remained,0,11
relatively,0,11
quiet,0,11
for,0,11
some,0,11
years,0,11
.,0,11
Despite,0,12
his,ENTITY,12
clear,0,12
potential,0,12
and,0,12
popularity,0,12
",",0,12
Pachomius,0,12
refused,0,12
to,0,12
grant,0,12
Theodorus,ENTITY,12
any,0,12
kind,0,12
of,0,12
authority,0,12
;,0,12
though,0,12
the,0,12
old,0,12
man,0,12
's,0,12
failing,0,12
health,0,12
soon,0,12
changed,0,12
things,0,12
forever,0,12
.,0,12
After,0,13
Theodorus,ENTITY,13
had,0,13
been,0,13
assisting,0,13
Pachomius,0,13
at,0,13
Tabennese,0,13
for,0,13
several,0,13
years,0,13
following,0,13
his,ENTITY,13
demotion,0,13
",",0,13
Pachomius,0,13
became,0,13
very,0,13
ill,0,13
and,0,13
seemed,0,13
to,0,13
be,0,13
on,0,13
the,0,13
verge,0,13
of,0,13
death,0,13
.,0,13
Pachomius,0,14
had,0,14
not,0,14
named,0,14
a,0,14
successor,0,14
",",0,14
and,0,14
several,0,14
brothers,0,14
pleaded,0,14
with,0,14
Theodorus,ENTITY,14
to,0,14
assert,0,14
himself,ENTITY,14
as,0,14
head,0,14
of,0,14
the,0,14
Koinonia,0,14
when,0,14
the,0,14
sickly,0,14
man,0,14
died,0,14
.,0,14
Despite,0,15
the,0,15
assertion,0,15
that,0,15
Theodorus,ENTITY,15
apparently,0,15
did,0,15
not,0,15
want,0,15
the,0,15
rank,0,15
of,0,15
a,0,15
father,0,15
or,0,15
this,0,15
world,0,15
's,0,15
glory,0,15
",",0,15
he,ENTITY,15
consented,0,15
.,0,15
Unfortunately,0,16
for,0,16
the,0,16
would,0,16
-,0,16
be,ENTITY,16
leader,0,16
",",0,16
Pachomius,0,16
recovered,0,16
",",0,16
and,0,16
upon,0,16
hearing,0,16
of,0,16
Theodorus,ENTITY,16
’,ENTITY,16
decision,0,16
",",0,16
exiled,0,16
the,ENTITY,16
ambitious,0,16
young,0,16
man,ENTITY,16
.,0,16
After,0,17
living,0,17
a,0,17
life,0,17
of,0,17
constant,0,17
weeping,0,17
and,0,17
prayer,0,17
in,0,17
solitude,0,17
",",0,17
Pachomius,0,17
forgave,0,17
Theodorus,ENTITY,17
and,0,17
allowed,0,17
him,ENTITY,17
to,0,17
live,0,17
among,0,17
the,0,17
brothers,0,17
once,0,17
more,0,17
.,0,17
Normalcy,0,18
returned,0,18
",",0,18
though,0,18
never,0,18
again,0,18
would,0,18
Pachomius,0,18
fully,0,18
trust,0,18
his,ENTITY,18
former,0,18
protégé,ENTITY,18
.,0,18
In,0,19
348,0,19
Pachomius,0,19
died,0,19
",",0,19
naming,0,19
the,0,19
brother,0,19
Petronios,0,19
as,0,19
his,0,19
successor,0,19
rather,0,19
than,0,19
the,ENTITY,19
clearly,0,19
qualified,0,19
Theodorus,ENTITY,19
.,0,19
The,0,20
death,0,20
of,0,20
Petronios,0,20
later,0,20
that,0,20
year,0,20
would,0,20
leave,0,20
Apa,0,20
Horsiesios,0,20
in,0,20
charge,0,20
",",0,20
and,0,20
the,ENTITY,20
popular,0,20
Theodorus,ENTITY,20
would,0,20
retreat,0,20
to,0,20
the,0,20
distant,0,20
monastery,0,20
of,0,20
Phnoum,0,20
.,0,20
Although,0,21
it,0,21
seems,0,21
Theodorus,ENTITY,21
practiced,0,21
complete,0,21
submission,0,21
to,0,21
the,0,21
new,0,21
leader,0,21
of,0,21
the,0,21
Koinonia,0,21
",",0,21
problems,0,21
soon,0,21
arose,0,21
in,0,21
several,0,21
Pachomian,0,21
monasteries,0,21
that,0,21
viewed,0,21
Horsiesios,0,21
as,0,21
a,0,21
weak,0,21
leader,0,21
.,0,21
Refusing,0,22
to,0,22
work,0,22
or,0,22
communicate,0,22
and,0,22
demanding,0,22
a,0,22
new,0,22
leader,0,22
",",0,22
many,0,22
of,0,22
the,0,22
elder,0,22
monks,0,22
completely,0,22
abandoned,0,22
any,0,22
notion,0,22
of,0,22
obedience,0,22
to,0,22
Horsiesios,0,22
.,0,22
The,0,23
federation,0,23
of,0,23
monasteries,0,23
was,0,23
falling,0,23
apart,0,23
",",0,23
and,0,23
Theodorus,ENTITY,23
rushed,0,23
to,0,23
Tabennese,0,23
to,0,23
placate,0,23
the,0,23
rebels,0,23
.,0,23
Soon,0,24
after,0,24
his,ENTITY,24
arrival,0,24
",",0,24
Theodorus,ENTITY,24
was,0,24
the,0,24
new,0,24
de,0,24
facto,0,24
leader,0,24
",",0,24
though,0,24
he,ENTITY,24
claimed,0,24
to,0,24
be,0,24
only,0,24
acting,0,24
on,0,24
behalf,0,24
of,0,24
Horsiesios,0,24
.,0,24
For,0,25
eighteen,0,25
years,0,25
Theodorus,ENTITY,25
administered,0,25
from,0,25
Pachomius,0,25
’,0,25
old,0,25
headquarters,0,25
in,0,25
Phbow,0,25
",",0,25
using,0,25
techniques,0,25
far,0,25
more,0,25
assertive,0,25
than,0,25
his,ENTITY,25
predecessors,0,25
",",0,25
such,0,25
as,0,25
constantly,0,25
shuffling,0,25
the,0,25
offices,0,25
and,0,25
locations,0,25
of,0,25
the,0,25
most,0,25
ambitious,0,25
monks,0,25
.,0,25
Yet,0,26
in,0,26
spite,0,26
of,0,26
this,0,26
somewhat,0,26
unstable,0,26
shifting,0,26
",",0,26
the,0,26
Koinonia,0,26
was,0,26
ruled,0,26
peacefully,0,26
for,0,26
nearly,0,26
two,0,26
decades,0,26
",",0,26
at,0,26
which,0,26
point,0,26
Theodorus,ENTITY,26
predicted,0,26
he,ENTITY,26
would,0,26
soon,0,26
die,0,26
.,0,26
Within,0,27
a,0,27
few,0,27
months,0,27
his,ENTITY,27
prediction,0,27
came,0,27
true,0,27
",",0,27
and,0,27
Apa,0,27
Horsiesios,0,27
once,0,27
more,0,27
took,0,27
his,ENTITY,27
place,0,27
as,0,27
the,0,27
head,0,27
of,0,27
the,0,27
communities,0,27
in,0,27
both,0,27
title,0,27
and,0,27
authority,0,27
.,0,27
[,0,28
1,0,28
],0,28
