token,label,sentence
and,0,13
ABC,0,13
News,0,13
in,0,13
August,0,13
2011,0,13
.,0,13
In,0,14
the,0,14
video,0,14
",",0,14
she,ENTITY,14
stated,0,14
",",0,14
"""",0,14
I,ENTITY,14
'm,0,14
sick,0,14
and,0,14
tired,0,14
of,0,14
guys,0,14
thinking,0,14
that,0,14
just,0,14
because,0,14
I,ENTITY,14
showed,0,14
up,0,14
at,0,14
a,0,14
club,0,14
or,0,14
a,0,14
dance,0,14
or,0,14
a,0,14
bar,0,14
",",0,14
that,0,14
I,ENTITY,14
want,0,14
to,0,14
have,0,14
their,0,14
genitalia,0,14
touching,0,14
my,ENTITY,14
backside,0,14
"""",0,14
;,0,14
[,0,14
12,0,14
],0,14
[,0,14
13,0,14
],0,14
the,0,14
video,0,14
had,0,14
approximately,0,14
36.2,0,14
million,0,14
views,0,14
as,0,14
of,0,14
March,0,14
2018,0,14
.,0,14
[,0,15
14,0,15
],0,15
The,0,15
pseudonym,0,15
"""",0,15
Jenna,0,15
Marbles,0,15
"""",0,15
comes,0,15
from,0,15
her,ENTITY,15
mother,0,15
's,0,15
complaint,0,15
that,0,15
"""",0,15
Mourey,0,15
"""",0,15
",",0,15
their,0,15
legal,0,15
surname,0,15
",",0,15
pulled,0,15
up,0,15
only,0,15
Jenna,ENTITY,15
's,ENTITY,15
videos,0,15
on,0,15
Google,0,15
.,0,15
Jenna,ENTITY,16
's,ENTITY,16
mother,0,16
was,0,16
unemployed,0,16
at,0,16
the,0,16
time,0,16
that,0,16
Jenna,ENTITY,16
's,ENTITY,16
first,0,16
video,0,16
went,0,16
viral,0,16
",",0,16
and,0,16
was,0,16
concerned,0,16
that,0,16
their,0,16
content,0,16
might,0,16
put,0,16
off,0,16
potential,0,16
employers,0,16
.,0,16
[,0,17
7,0,17
],0,17
The,0,17
name,0,17
"""",0,17
Marbles,0,17
"""",0,17
comes,0,17
from,0,17
her,ENTITY,17
dog,0,17
"""",0,17
Mr.,0,17
Marbles,0,17
"""",0,17
.,0,17
As,0,18
of,0,18
January,0,18
2019,0,18
",",0,18
Marbles,ENTITY,18
's,ENTITY,18
YouTube,0,18
channel,0,18
had,0,18
about,0,18
19,0,18
million,0,18
subscribers,0,18
and,0,18
2.9,0,18
billion,0,18
video,0,18
views,0,18
.,0,18
[,0,19
15,0,19
],0,19
[,0,19
16,0,19
],0,19
Marbles,ENTITY,19
appeared,0,19
as,0,19
Eve,0,19
in,0,19
season,0,19
2,0,19
of,0,19
Epic,0,19
Rap,0,19
Battles,0,19
of,0,19
History,0,19
",",0,19
episode,0,19
13,0,19
",",0,19
"""",0,19
Adam,0,19
vs.,0,19
Eve,0,19
"""",0,19
[,0,19
17,0,19
],0,19
She,ENTITY,19
played,0,19
a,0,19
banana,0,19
in,0,19
The,0,19
Annoying,0,19
Orange,0,19
episode,0,19
"""",0,19
Fake,0,19
n',0,19
Bacon,0,19
"""",0,19
.,0,19
She,ENTITY,20
played,0,20
Miley,0,20
Cyrus,0,20
in,0,20
a,0,20
"""",0,20
Wrecking,0,20
Ball,0,20
"""",0,20
-,0,20
inspired,0,20
segment,0,20
of,0,20
YouTube,0,20
Rewind,0,20
2013,0,20
.,0,20
On,0,21
January,0,21
30,0,21
",",0,21
2014,0,21
",",0,21
she,ENTITY,21
appeared,0,21
in,0,21
season,0,21
four,0,21
of,0,21
Ridiculousness,0,21
.,0,21
Marbles,ENTITY,22
appeared,0,22
as,0,22
herself,ENTITY,22
in,0,22
Smosh,0,22
:,0,22
The,0,22
Movie,0,22
.,0,22
[,0,23
18,0,23
],0,23
In,0,23
2015,0,23
",",0,23
Marbles,ENTITY,23
unveiled,0,23
a,0,23
wax,0,23
figure,0,23
of,0,23
herself,ENTITY,23
at,0,23
Madame,0,23
Tussauds,0,23
New,0,23
York,0,23
.,0,23
She,ENTITY,24
was,0,24
the,0,24
first,0,24
ever,0,24
YouTube,0,24
star,0,24
to,0,24
be,0,24
immortalized,0,24
at,0,24
Madame,0,24
Tussauds,0,24
New,0,24
York,0,24
and,0,24
her,ENTITY,24
figure,0,24
is,0,24
the,0,24
first,0,24
selfie,0,24
-,0,24
taking,0,24
wax,0,24
figure,0,24
at,0,24
this,0,24
location,0,24
.,0,24
[,0,25
19,0,25
],0,25
Marbles,ENTITY,25
has,0,25
also,0,25
professionalized,0,25
her,ENTITY,25
business,0,25
affairs,0,25
by,0,25
expanding,0,25
her,ENTITY,25
business,0,25
and,0,25
bringing,0,25
in,0,25
people,0,25
to,0,25
help,0,25
",",0,25
including,0,25
",",0,25
a,0,25
personal,0,25
assistant,0,25
",",0,25
a,0,25
business,0,25
manager,0,25
",",0,25
and,0,25
her,ENTITY,25
mother,0,25
(,0,25
the,0,25
chief,0,25
executive,0,25
officer,0,25
),0,25
.,0,25
[,0,26
8,0,26
],0,26
Marbles,ENTITY,26
does,0,26
a,0,26
weekly,0,26
podcast,0,26
with,0,26
her,ENTITY,26
boyfriend,0,26
Julien,0,26
Solomita,0,26
called,0,26
"""",0,26
The,0,26
Jenna,ENTITY,26
Julien,0,26
Podcast,0,26
"""",0,26
(,0,26
formerly,0,26
called,0,26
"""",0,26
The,0,26
Jenna,ENTITY,26
and,0,26
Julien,0,26
Podcast,0,26
"""",0,26
),0,26
.,0,26
Topics,0,27
include,0,27
stories,0,27
of,0,27
growing,0,27
up,0,27
",",0,27
conspiracy,0,27
theories,0,27
",",0,27
YouTubers,0,27
and,0,27
other,0,27
general,0,27
topics,0,27
.,0,27
They,0,28
sometimes,0,28
feature,0,28
other,0,28
YouTubers,0,28
as,0,28
guests,0,28
on,0,28
their,0,28
podcast,0,28
",",0,28
including,0,28
Shane,0,28
Dawson,0,28
.,0,28
[,0,29
20,0,29
],0,29
Other,0,29
ventures,0,29
Marbles,ENTITY,29
released,0,29
a,0,29
brand,0,29
of,0,29
dog,0,29
toys,0,29
called,0,29
Kermie,0,29
Worm,0,29
&,0,29
Mr.,0,29
Marbles,0,29
.,0,29
The,0,30
toys,0,30
',0,30
appearances,0,30
are,0,30
based,0,30
upon,0,30
her,ENTITY,30
real,0,30
dogs,0,30
.,0,30
[,0,31
7,0,31
],0,31
She,ENTITY,31
has,0,31
also,0,31
created,0,31
items,0,31
with,0,31
some,0,31
of,0,31
her,ENTITY,31
most,0,31
memorable,0,31
quotes,0,31
printed,0,31
on,0,31
them,0,31
(,0,31
e.g.,0,31
"""",0,31
what,0,31
are,0,31
this,0,31
"""",0,31
),0,31
.,0,31
Marbles,ENTITY,32
also,0,32
hosts,0,32
a,0,32
weekly,0,32
pop,0,32
countdown,0,32
on,0,32
SiriusXM,0,32
Hits,0,32
1,0,32
called,0,32
"""",0,32
YouTube,0,32
15,0,32
"""",0,32
.,0,32
[,0,33
21,0,33
],0,33
[,0,33
22,0,33
],0,33
In,0,33
2016,0,33
",",0,33
Marbles,ENTITY,33
became,0,33
an,ENTITY,33
executive,0,33
producer,0,33
for,0,33
Maximum,0,33
Ride,0,33
",",0,33
a,0,33
film,0,33
based,0,33
on,0,33
the,0,33
series,0,33
of,0,33
novels,0,33
of,0,33
the,0,33
same,0,33
name,0,33
by,0,33
James,0,33
Patterson,ENTITY,33
.,0,33
[,0,34
23,0,34
],0,34
Personal,0,34
life,0,34
In,0,34
2015,0,34
",",0,34
Marbles,ENTITY,34
became,0,34
a,ENTITY,34
full,0,34
-,0,34
time,0,34
vegan,ENTITY,34
.,0,34
[,0,35
24,0,35
],0,35
[,0,35
25,0,35
],0,35
Marbles,ENTITY,35
has,0,35
been,0,35
in,0,35
a,0,35
relationship,0,35
with,0,35
fellow,0,35
YouTuber,0,35
Julien,0,35
Solomita,0,35
since,0,35
2013,0,35
",",0,35
and,0,35
the,0,35
two,0,35
live,0,35
together,0,35
in,0,35
California,0,35
with,0,35
their,0,35
four,0,35
dogs,0,35
",",0,35
Marbles,0,35
",",0,35
Kermit,0,35
",",0,35
Peach,0,35
and,0,35
Bunny,0,35
",",0,35
who,0,35
regularly,0,35
appear,0,35
in,0,35
her,ENTITY,35
videos,0,35
.,0,35
[,0,36
26,0,36
],0,36
