_id,label,id,token,sentence
,,,that,14
,,,the,14
,,,school,14
,,,offered,14
,,,.,14
,,,At,15
,,,the,15
,,,end,15
,,,of,15
,,,her,15
,,,second,15
,,,year,15
Q560307_176,ENTITY,6LcqIOErs8,she,15
Q560307_20,EVENT,AbCtHH8M6E,endured,15
,,,the,15
,,,first,15
,,,great,15
Q560307_21,EVENT,bjp4n4MSpe,trauma,15
,,,of,15
,,,her,15
,,,life,15
,,,.,15
,,,The,16
,,,authorities,16
,,,abruptly,16
Q560307_22,EVENT,rcftbLhs3d,told,16
Q560307_177,ENTITY,hfuzIHqeZq,her,16
,,,that,16
Q560307_178,ENTITY,bqN5EnB_O_,she,16
Q560307_179,EVENT-GR,3dkogUSZXK,was,16
,,,the,16
Q560307_180,EVENT,JV2ewrehNT,daughter,16
,,,of,16
,,,a,16
,,,white,16
,,,woman,16
,,,",",16
,,,not,16
,,,Nelly,16
,,,Heathcote,16
,,,",",16
,,,and,16
,,,that,16
Q560307_181,ENTITY,qbq3DygUzl,she,16
,,,would,16
Q560307_24,EVENT-MOD,7zx0TCNS5f,not,16
,,,be,16
Q560307_23,EVENT,V_cGML0SQ0,allowed,16
,,,to,16
,,,return,16
,,,to,16
,,,her,16
,,,former,16
,,,home,16
,,,for,16
,,,the,16
,,,Christmas,16
,,,holidays,16
,,,.,16
Q560307_182,ENTITY,kZcR-0nExj,The,17
Q560307_183,ENTITY,kZcR-0nExj,young,17
Q560307_184,ENTITY,kZcR-0nExj,teenager,17
Q560307_185,EVENT-GR,GkloZXWJdR,was,17
Q560307_25,EVENT,4Ix0wrbZ2J,devastated,17
,,,and,17
Q560307_26,EVENT,-FHUtFtrpE,withdrew,17
,,,into,17
,,,herself,17
,,,.,17
,,,Two,18
,,,years,18
,,,later,18
,,,",",18
,,,at,18
,,,the,18
,,,end,18
,,,of,18
,,,1953,18
,,,",",18
Q560307_186,ENTITY,Y-Y4HfNJ1A,Bessie,18
Q560307_27,EVENT,tLp5gf3CW7,passed,18
,,,her,18
,,,Junior,18
,,,Certificate,18
,,,examination,18
,,,.,18
Q560307_187,ENTITY,uC8mZ0nCzq,She,19
Q560307_28,EVENT-GR,Vv_qCl1W1F,went,19
,,,on,19
,,,to,19
Q560307_29,EVENT,4yEqFt67o3,do,19
,,,a,19
,,,two,19
,,,-,19
,,,year,19
,,,Teacher,19
,,,Training,19
,,,Certificate,19
,,,at,19
,,,a,19
,,,nearby,19
,,,college,19
,,,while,19
Q560307_30,EVENT,ELm6AWxCIT,living,19
,,,at,19
,,,St.,19
,,,Monica,19
,,,'s,19
,,,.,19
,,,Finally,20
,,,",",20
,,,at,20
,,,the,20
,,,beginning,20
,,,of,20
,,,1956,20
,,,",",20
,,,the,20
,,,court,20
Q560307_31,EVENT,IOpQY-YDim,declared,20
Q560307_188,ENTITY,ZRPKWpUvjV,her,20
,,,an,20
Q560307_189,EVENT,LM-b2k0eh8,adult,20
,,,;,20
Q560307_190,ENTITY,MjPKLn7uGR,she,20
,,,was,20
Q560307_32,EVENT,VH1hDL3SwB,awarded,20
,,,a,20
,,,provisional,20
,,,teaching,20
,,,certificate,20
,,,;,20
,,,and,20
Q560307_191,ENTITY,u_ahF5rRnO,she,20
Q560307_34,EVENT,cgaxwfWsux,accepted,20
,,,a,20
Q560307_33,EVENT,ZK5vpf17hY,job,20
,,,as,20
,,,a,20
,,,teacher,20
,,,in,20
,,,a,20
,,,coloured,20
,,,primary,20
,,,school,20
,,,in,20
,,,Durban,20
,,,.,20
,,,During,21
,,,this,21
,,,time,21
Q560307_192,ENTITY,ZxKjbDHGFm,she,21
Q560307_35,EVENT,xDRJEcTd13,developed,21
,,,close,21
Q560307_36,EVENT,URk3VjQ-of,friendships,21
,,,with,21
,,,several,21
,,,of,21
,,,the,21
,,,white,21
,,,staff,21
,,,of,21
,,,St.,21
,,,Monica,21
,,,'s,21
,,,",",21
,,,as,21
,,,well,21
,,,as,21
,,,several,21
,,,members,21
,,,of,21
,,,the,21
,,,"""",21
,,,Indian,21
,,,"""",21
,,,community,21
,,,",",21
,,,and,21
Q560307_290,ENTITY,OT_kfDmeoe,her,21
Q560307_291,EVENT,eY2AcT8YAT,interest,21
,,,in,21
,,,non,21
,,,-,21
,,,Christian,21
,,,religions,21
Q560307_37,EVENT,PI6ZLq9d7G,flourished,21
,,,",",21
,,,especially,21
,,,Hinduism,21
,,,.,21
,,,On,22
,,,the,22
,,,other,22
,,,hand,22
,,,",",22
Q560307_193,ENTITY,wNkTJ32me0,she,22
Q560307_40,EVENT-GR,2DSRl825hT,had,22
,,,only,22
,,,a,22
Q560307_39,EVENT-MOD,vKU5ddpm5C,passing,22
Q560307_38,EVENT,scvsPTjb0R,contact,22
,,,with,22
,,,the,22
,,,"""",22
,,,black,22
,,,"""",22
,,,African,22
,,,majority,22
,,,in,22
,,,Natal,22
,,,",",22
,,,who,22
,,,were,22
,,,overwhelmingly,22
,,,Zulu,22
,,,.,22
,,,In,23
,,,mid-1958,23
,,,",",23
Q560307_42,EVENT,gCovnB2fxz,tired,23
Q560307_292,ENTITY,-ET7k1zuGc,of,23
Q560307_293,ENTITY,-ET7k1zuGc,her,23
,,,daily,23
Q560307_294,EVENT,WYJSqkPKuz,routines,23
,,,and,23
Q560307_295,EVENT,fDQzospfrx,dreaming,23
,,,of,23
,,,bigger,23
,,,things,23
,,,",",23
Q560307_196,ENTITY,5v4jlkEuA6,Head,23
Q560307_41,EVENT,79mt0dMu3_,resigned,23
,,,her,23
,,,job,23
,,,.,23
Q560307_194,ENTITY,sJ_D-NZa9r,She,24
Q560307_44,EVENT-GR,cBN3HbpKWW,had,24
,,,a,24
,,,21st,24
,,,birthday,24
Q560307_43,EVENT,t5ElVm5-8E,party,24
,,,with,24
,,,old,24
,,,friends,24
,,,",",24
,,,then,24
Q560307_45,EVENT,zmd86QlUr-,took,24
,,,a,24
,,,train,24
,,,for,24
,,,Cape,24
,,,Town,24
,,,",",24
,,,where,24
Q560307_195,ENTITY,pfB4PQ_5oq,she,24
Q560307_47,EVENT,tmv0Lr2u1h,intended,24
,,,to,24
Q560307_48,EVENT-GR,iSmtLDpEvJ,become,24
,,,a,24
Q560307_46,EVENT,AhNBUFSNNL,journalist,24
,,,.,24
Q560307_197,ENTITY,1GSAp3EIYS,The,25
Q560307_198,ENTITY,1GSAp3EIYS,young,25
Q560307_199,ENTITY,1GSAp3EIYS,Head,25
Q560307_49,EVENT,ZE_BSfcbuY,arrived,25
,,,in,25
,,,Cape,25
,,,Town,25
,,,at,25
,,,a,25
,,,moment,25
,,,when,25
,,,South,25
,,,Africa,25
,,,'s,25
,,,urbanised,25
,,,non,25
,,,-,25
,,,whites,25
,,,were,25
,,,beginning,25
,,,to,25
,,,stir,25
,,,under,25
,,,the,25
,,,ever,25
,,,-,25
,,,more,25
,,,-,25
,,,restrictive,25
,,,laws,25
,,,of,25
,,,apartheid,25
,,,.,25
,,,Several,26
,,,mass,26
,,,-,26
,,,market,26
,,,newspapers,26
,,,and,26
,,,magazines,26
,,,already,26
,,,catered,26
,,,to,26
,,,their,26
,,,tastes,26
,,,",",26
,,,of,26
,,,which,26
,,,the,26
,,,weekly,26
,,,Drum,26
,,,was,26
,,,the,26
,,,most,26
,,,famous,26
,,,.,26
Q560307_200,ENTITY,eCzGlO763d,Head,27
Q560307_51,EVENT,H2igCSkM6t,sought,27
Q560307_50,EVENT,eU4OPUgyI7,employment,27
,,,instead,27
,,,with,27
,,,Drum,27
,,,'s,27
,,,sister,27
,,,publication,27
,,,",",27
,,,the,27
,,,weekly,27
,,,Golden,27
,,,City,27
,,,Post,27
,,,.,27
Q560307_201,ENTITY,rnUax9tuSZ,She,28
Q560307_52,EVENT,VPb0lKWohJ,worked,28
,,,there,28
,,,for,28
,,,almost,28
,,,a,28
,,,year,28
,,,",",28
Q560307_53,EVENT,b1ebk1A8nc,filing,28
,,,courtroom,28
,,,stories,28
,,,and,28
,,,other,28
,,,small,28
,,,tasks,28
,,,given,28
,,,to,28
,,,rookies,28
,,,in,28
,,,the,28
,,,newsroom,28
,,,.,28
Q560307_202,ENTITY,rRa3oAkndw,She,29
Q560307_54,EVENT,E6wRtKxP_e,wrote,29
,,,under,29
,,,her,29
,,,real,29
,,,name,29
,,,",",29
,,,Bessie,29
,,,Amelia,29
,,,Emery,29
,,,.,29
,,,Although,30
,,,Cape,30
,,,Town,30
,,,was,30
,,,then,30
,,,of,30
,,,a,30
,,,similar,30
,,,size,30
,,,to,30
,,,Durban,30
,,,",",30
,,,it,30
,,,was,30
,,,vastly,30
,,,more,30
,,,diverse,30
,,,and,30
,,,sophisticated,30
,,,",",30
,,,with,30
,,,a,30
,,,much,30
,,,longer,30
,,,history,30
,,,.,30
,,,It,31
,,,was,31
,,,and,31
,,,is,31
,,,the,31
,,,country,31
,,,'s,31
,,,political,31
,,,capital,31
,,,",",31
,,,being,31
,,,the,31
,,,home,31
,,,to,31
,,,its,31
,,,Parliament,31
,,,.,31
,,,In,32
,,,Pietermaritzburg,32
,,,and,32
,,,Durban,32
,,,",",32
Q560307_203,ENTITY,F1nJ1vB1mv,Bessie,32
,,,had,32
Q560307_56,EVENT-GR,Wp5WTjfrt3,been,32
,,,a,32
,,,member,32
,,,of,32
,,,a,32
,,,small,32
,,,minority,32
,,,group,32
,,,",",32
,,,English,32
,,,-,32
,,,speaking,32
,,,Coloureds,32
,,,(,32
,,,mixed,32
,,,-,32
,,,race,32
,,,),32
,,,.,32
,,,In,33
,,,Cape,33
,,,Town,33
Q560307_204,ENTITY,mIfRqwgZ8A,she,33
Q560307_57,EVENT-GR,AdP09_mopq,was,33
,,,suddenly,33
,,,a,33
Q560307_55,EVENT,zClC9WB8--,member,33
,,,of,33
,,,the,33
,,,largest,33
,,,local,33
,,,racial,33
,,,group,33
,,,—,33
,,,Coloured,33
,,,—,33
,,,but,33
,,,one,33
,,,that,33
,,,spoke,33
,,,Afrikaans,33
,,,in,33
,,,its,33
,,,daily,33
,,,life,33
,,,.,33
,,,Although,34
Q560307_205,ENTITY,_vWVWwwaZe,she,34
Q560307_206,EVENT-MOD,AiE1w_In57,never,34
Q560307_207,EVENT-GR,yt3OnGKbXn,became,34
Q560307_208,EVENT,R5YeYcPOva,comfortable,34
,,,in,34
,,,this,34
,,,language,34
,,,derived,34
,,,from,34
,,,Cape,34
,,,Town,34
,,,'s,34
,,,early,34
,,,Dutch,34
,,,settlers,34
,,,",",34
Q560307_209,ENTITY,-0BumCl4Hw,she,34
Q560307_58,EVENT-GR,Ui3J_g4Eh1,was,34
,,,soon,34
,,,able,34
,,,to,34
Q560307_59,EVENT,30vVCo0pMm,get,34
,,,by,34
,,,.,34
,,,What,35
Q560307_210,ENTITY,IZ4ucCJgRS,she,35
Q560307_60,EVENT-GR,vkihvgMtt5,found,35
,,,more,35
Q560307_61,EVENT-MOD,GTlF3GNbEK,difficult,35
,,,to,35
,,,accept,35
,,,were,35
,,,the,35
,,,divisions,35
,,,in,35
,,,this,35
,,,community,35
,,,by,35
,,,skin,35
,,,tone,35
,,,and,35
,,,economic,35
,,,status,35
,,,.,35
,,,She,36
,,,was,36
,,,too,36
,,,dark,36
,,,to,36
,,,join,36
,,,the,36
,,,elite,36
,,,",",36
,,,so,36
Q560307_211,ENTITY,TU6z8vlO3F,she,36
Q560307_212,EVENT,FZyo914LlT,preferred,36
,,,to,36
Q560307_62,EVENT,DvFH4pO-Hi,associate,36
,,,with,36
,,,the,36
,,,workers,36
,,,and,36
,,,underclass,36
,,,in,36
,,,District,36
,,,Six,36
,,,",",36
,,,the,36
,,,large,36
,,,Coloured,36
,,,community,36
,,,that,36
,,,lived,36
,,,on,36
,,,the,36
,,,west,36
,,,side,36
,,,of,36
,,,Table,36
,,,Mountain,36
,,,",",36
,,,not,36
,,,far,36
,,,from,36
,,,the,36
,,,centre,36
,,,.,36
,,,Between,37
,,,her,37
,,,work,37
,,,and,37
,,,her,37
,,,lodgings,37
,,,in,37
,,,District,37
,,,Six,37
,,,",",37
Q560307_213,ENTITY,lYoRc83D8T,the,37
Q560307_214,ENTITY,lYoRc83D8T,young,37
Q560307_215,ENTITY,lYoRc83D8T,provincial,37
Q560307_216,ENTITY,lYoRc83D8T,newcomer,37
,,,quickly,37
Q560307_63,EVENT,y0GNuetyEi,adopted,37
,,,to,37
,,,the,37
,,,style,37
,,,and,37
,,,pace,37
,,,of,37
,,,the,37
,,,big,37
,,,city,37
,,,.,37
Q560307_217,ENTITY,0gWGVhx4Xk,She,38
,,,also,38
Q560307_65,EVENT-GR,EqDpJb45eC,became,38
,,,more,38
,,,acutely,38
Q560307_64,EVENT,IlyGPtvh9q,aware,38
,,,of,38
,,,South,38
,,,Africa,38
,,,'s,38
,,,many,38
,,,internal,38
,,,conflicts,38
,,,.,38
,,,In,39
,,,1959,39
Q560307_218,ENTITY,eihSKi_fB1,Head,39
Q560307_66,EVENT,fYSmOFNEim,moved,39
,,,to,39
,,,Johannesburg,39
,,,to,39
,,,work,39
,,,on,39
,,,Home,39
,,,Post,39
,,,",",39
,,,another,39
,,,of,39
,,,Drum,39
,,,'s,39
,,,sister,39
,,,publications,39
,,,;,39
Q560307_219,ENTITY,tonXf6-c7D,she,39
,,,was,39
Q560307_68,EVENT,MoNpcmo8oN,given,39
,,,her,39
,,,own,39
,,,column,39
,,,and,39
,,,a,39
,,,steady,39
,,,salary,39
,,,.,39
,,,Here,40
Q560307_220,ENTITY,m5-mZVOThJ,she,40
Q560307_69,EVENT,2pWhpSlD06,met,40
,,,such,40
,,,noted,40
,,,writers,40
,,,as,40
,,,Lewis,40
,,,Nkosi,40
,,,",",40
,,,Can,40
,,,Themba,40
,,,",",40
,,,and,40
,,,Dennis,40
,,,Brutus,40
,,,and,40
Q560307_70,EVENT,AOcyUjDuCm,experimented,40
,,,with,40
,,,her,40
,,,own,40
,,,independent,40
,,,writing,40
,,,.,40
,,,But,41
Q560307_221,ENTITY,yKTE_fBojZ,her,41
,,,life,41
,,,-,41
,,,changing,41
,,,experiences,41
,,,at,41
,,,this,41
,,,time,41
,,,were,41
Q560307_72,EVENT-GR,9GdEoN5OlN,coming,41
,,,into,41
Q560307_71,EVENT,RczvG2bdBl,contact,41
,,,with,41
,,,black,41
,,,nationalist,41
,,,political,41
,,,writings,41
,,,",",41
,,,especially,41
,,,those,41
,,,of,41
,,,the,41
,,,Pan,41
,,,-,41
,,,Africanists,41
,,,George,41
,,,Padmore,41
,,,and,41
,,,Robert,41
,,,Sobukwe,41
,,,.,41
,,,One,42
,,,of,42
,,,Padmore,42
,,,'s,42
,,,books,42
,,,"""",42
,,,gave,42
,,,me,42
,,,a,42
,,,new,42
,,,skin,42
,,,and,42
,,,a,42
,,,new,42
,,,life,42
,,,that,42
,,,was,42
,,,totally,42
,,,unacceptable,42
,,,to,42
,,,conditions,42
,,,down,42
,,,there,42
,,,",",42
,,,"""",42
Q560307_222,ENTITY,OA-52o6dI6,she,42
,,,later,42
Q560307_73,EVENT,ZrgGQmqbqW,wrote,42
,,,.,42
,,,She,43
Q560307_74,EVENT,cOPUVWtR7A,met,43
,,,Sobukwe,43
,,,and,43
,,,found,43
,,,him,43
,,,an,43
,,,overwhelming,43
,,,personal,43
,,,presence,43
,,,.,43
Q560307_223,ENTITY,2nV1M0dErG,She,44
,,,also,44
,,,came,44
,,,into,44
Q560307_75,EVENT,OabmklYylw,contact,44
,,,with,44
,,,jazz,44
,,,and,44
,,,jazz,44
,,,musicians,44
,,,",",44
Q560307_77,EVENT,_FJxcnlJkr,developing,44
,,,an,44
,,,instant,44
Q560307_78,EVENT,nHbkYK1W8n,crush,44
,,,on,44
,,,the,44
,,,young,44
,,,Abdullah,44
,,,Ibrahim,44
,,,",",44
,,,aka,44
,,,Dollar,44
,,,Brand,44
,,,",",44
,,,who,44
,,,led,44
,,,the,44
,,,country,44
,,,'s,44
,,,foremost,44
,,,jazz,44
,,,ensemble,44
,,,.,44
,,,The,45
,,,personal,45
,,,and,45
,,,political,45
,,,exploded,45
,,,in,45
,,,early,45
,,,1960,45
,,,.,45
Q560307_224,ENTITY,ZOirctT9CT,Head,46
Q560307_79,EVENT,oFDyUDvxXw,joined,46
,,,Sobukwe,46
,,,'s,46
,,,Pan,46
,,,-,46
,,,Africanist,46
,,,Congress,46
,,,(,46
,,,PAC,46
,,,),46
,,,a,46
,,,few,46
,,,weeks,46
,,,before,46
,,,that,46
,,,party,46
,,,led,46
,,,a,46
,,,fateful,46
,,,mass,46
,,,protest,46
,,,in,46
,,,Soweto,46
,,,",",46
,,,Sharpeville,46
,,,",",46
,,,and,46
,,,other,46
,,,black,46
,,,townships,46
,,,.,46
,,,The,47
,,,Sharpeville,47
,,,massacre,47
,,,ensued,47
,,,",",47
,,,triggering,47
,,,decisive,47
,,,political,47
,,,and,47
,,,social,47
,,,changes,47
,,,in,47
,,,South,47
,,,Africa,47
,,,.,47
,,,Black,48
,,,political,48
,,,parties,48
,,,were,48
,,,banned,48
,,,and,48
,,,thousands,48
,,,of,48
,,,activists,48
,,,were,48
,,,arrested,48
,,,.,48
Q560307_225,ENTITY,ThsDW1Zav8,Head,49
Q560307_80,EVENT,H0QU4k4qJz,worked,49
,,,briefly,49
,,,to,49
Q560307_81,EVENT,YeVZR4KsNy,support,49
,,,PAC,49
,,,prisoners,49
,,,before,49
,,,being,49
Q560307_82,EVENT,1YhWcNAQrJ,arrested,49
Q560307_226,ENTITY,PU4jtWaErE,herself,49
,,,in,49
,,,an,49
,,,ugly,49
,,,incident,49
,,,of,49
,,,mutual,49
,,,betrayal,49
,,,among,49
,,,PAC,49
,,,sympathisers,49
,,,.,49
,,,Although,50
,,,the,50
,,,charges,50
,,,against,50
Q560307_307,ENTITY,YHeO4ycrjr,her,50
,,,were,50
,,,eventually,50
Q560307_83,EVENT,H4lg7z6oOF,dismissed,50
,,,",",50
Q560307_227,ENTITY,GIW0lYQ-_0,she,50
,,,soon,50
Q560307_84,EVENT,E3jwwBJUH4,spiralled,50
,,,down,50
,,,into,50
,,,a,50
,,,deep,50
Q560307_85,EVENT,FjPHM36qcn,depression,50
,,,and,50
Q560307_87,EVENT,eeMNmaYLDC,attempted,50
Q560307_86,EVENT,Zc4c2WPOgx,suicide,50
,,,.,50
,,,After,51
,,,a,51
,,,brief,51
Q560307_88,EVENT,TrK0oJo-zV,hospitalization,51
,,,",",51
Q560307_228,ENTITY,e7uFh5VKfe,she,51
Q560307_89,EVENT,6qB5-jg69B,returned,51
,,,to,51
,,,Cape,51
,,,Town,51
,,,",",51
,,,temporarily,51
,,,broken,51
,,,in,51
,,,spirit,51
,,,and,51
,,,disillusioned,51
,,,with,51
,,,politics,51
,,,.,51
,,,Around,52
,,,1969,52
,,,",",52
Q560307_229,ENTITY,2hGC4rPP3y,Head,52
,,,also,52
Q560307_91,EVENT,SAX4yQ9H--,began,52
,,,to,52
Q560307_90,EVENT,p56h3ivlp3,suffer,52
,,,symptoms,52
,,,of,52
,,,bipolar,52
,,,disorder,52
,,,and,52
,,,schizophrenia,52
,,,After,52
,,,a,52
,,,year,52
,,,of,52
Q560307_92,EVENT,4lCVq4HWPA,lying,52
,,,low,52
,,,",",52
Q560307_230,ENTITY,gPaDuzIUgG,Head,52
Q560307_93,EVENT,y6nBVpBSsd,reappeared,52
,,,in,52
,,,Cape,52
,,,Town,52
,,,'s,52
,,,intellectual,52
,,,and,52
,,,political,52
,,,circles,52
,,,",",52
Q560307_94,EVENT,ytATWjdib_,associating,52
,,,with,52
,,,the,52
,,,multiracial,52
,,,intellectuals,52
,,,of,52
,,,the,52
,,,Liberal,52
,,,Party,52
,,,as,52
,,,well,52
,,,as,52
,,,with,52
,,,the,52
,,,agitators,52
,,,of,52
,,,the,52
,,,PAC,52
,,,.,52
Q560307_231,ENTITY,tnMOxi-2cy,She,53
Q560307_97,EVENT,yxYgvN-L4A,began,53
,,,to,53
Q560307_95,EVENT,wx0N3fElG4,smoke,53
,,,and,53
Q560307_96,EVENT,Mu9xIlxbB6,drink,53
,,,.,53
