token,label,_id
success,EVENT,Q560307_10
",",-,-
it,-,-
was,-,-
shut,EVENT,Q560307_12
down,-,-
by,ENTITY,Q560307_318
the,-,-
authoritarian,-,-
Kenyan,-,-
regime,-,-
six,-,-
weeks,-,-
after,-,-
its,-,-
opening,-,-
.,-,-
-,-,-
-,-,-
Ngũgĩ,-,-
was,-,-
subsequently,-,-
imprisoned,EVENT,Q560307_14
for,-,-
over,-,-
a,-,-
year,-,-
.,-,-
-,-,-
-,-,-
Adopted,EVENT,Q560307_15
as,-,-
an,-,-
Amnesty,-,-
International,-,-
prisoner,-,-
of,-,-
conscience,-,-
",",-,-
the,EVENT,Q560307_148
artist,ENTITY,Q560307_153
was,-,-
released,EVENT,Q560307_16
from,-,-
prison,-,-
",",-,-
and,-,-
fled,EVENT,Q560307_17
Kenya,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
United,-,-
States,-,-
",",-,-
he,ENTITY,Q560307_154
is,REL,Q560307_152
currently,-,-
Distinguished,-,-
Professor,EVENT,Q560307_151
of,-,-
Comparative,-,-
Literature,-,-
and,-,-
English,-,-
at,-,-
the,-,-
University,-,-
of,-,-
California,-,-
",",-,-
Irvine,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_155
has,-,-
also,-,-
previously,-,-
taught,EVENT,Q560307_18
at,-,-
Northwestern,-,-
University,-,-
",",-,-
Yale,-,-
University,-,-
",",-,-
and,-,-
New,-,-
York,-,-
University,-,-
.,-,-
-,-,-
-,-,-
Ngũgĩ,-,-
has,-,-
frequently,-,-
been,-,-
regarded,EVENT,Q560307_19
as,-,-
a,-,-
likely,-,-
candidate,EVENT,Q560307_20
for,-,-
the,-,-
Nobel,-,-
Prize,-,-
in,-,-
Literature,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_156
won,EVENT,Q560307_21
the,-,-
2001,-,-
International,-,-
Nonino,-,-
Prize,-,-
in,-,-
Italy,-,-
",",-,-
and,-,-
the,-,-
2016,-,-
Park,-,-
Kyong,-,-
-,-,-
ni,-,-
Prize,-,-
.,-,-
-,-,-
-,-,-
Among,-,-
his,-,-
children,-,-
are,-,-
the,-,-
authors,-,-
Mũkoma,-,-
wa,-,-
Ngũgĩ,-,-
and,-,-
Wanjiku,-,-
wa,-,-
Ngũgĩ,-,-
.,-,-
-,-,-
-,-,-
Ngũgĩ,-,-
was,-,-
born,EVENT,Q560307_22
in,-,-
Kamiriithu,-,-
",",-,-
near,-,-
Limuru,-,-
in,-,-
Kiambu,-,-
district,-,-
",",-,-
Kenya,-,-
",",-,-
of,-,-
Kikuyu,-,-
descent,-,-
",",-,-
and,-,-
baptised,EVENT,Q560307_23
James,-,-
Ngugi,-,-
.,-,-
-,-,-
-,-,-
His,-,-
family,-,-
was,-,-
caught,-,-
up,-,-
in,-,-
the,-,-
Mau,-,-
Mau,-,-
Uprising,-,-
;,-,-
his,ENTITY,Q560307_157
half,-,-
-,-,-
brother,-,-
Mwangi,-,-
was,-,-
actively,-,-
involved,-,-
in,-,-
the,-,-
Kenya,-,-
Land,-,-
and,-,-
Freedom,-,-
Army,-,-
",",-,-
and,-,-
his,ENTITY,Q560307_159
mother,-,-
was,-,-
tortured,-,-
at,-,-
Kamiriithu,-,-
home,-,-
guard,-,-
post,-,-
.,-,-
-,-,-
-,-,-
He,-,-
went,EVENT,Q560307_24
to,-,-
the,-,-
Alliance,-,-
High,-,-
School,-,-
",",-,-
and,-,-
went,EVENT,Q560307_158
on,-,-
to,-,-
study,EVENT,Q560307_25
at,-,-
Makerere,-,-
University,-,-
College,-,-
in,-,-
Kampala,-,-
",",-,-
Uganda,-,-
.,-,-
-,-,-
-,-,-
As,-,-
a,-,-
student,-,-
he,ENTITY,Q560307_161
attended,EVENT,Q560307_26
the,-,-
African,-,-
Writers,-,-
Conference,-,-
held,-,-
at,-,-
Makerere,-,-
in,-,-
June,-,-
1962,-,-
",",-,-
and,-,-
his,-,-
play,ENTITY,Q560307_144
The,-,-
Black,-,-
Hermit,-,-
premiered,EVENT,Q560307_160
as,-,-
part,-,-
of,-,-
the,-,-
event,-,-
at,-,-
The,ENTITY,Q560307_323
National,-,-
Theatre,-,-
.,-,-
-,-,-
-,-,-
At,-,-
the,-,-
conference,-,-
Ngũgĩ,ENTITY,Q560307_166
asked,EVENT,Q560307_27
Chinua,-,-
Achebe,-,-
to,-,-
read,EVENT,Q560307_28
the,-,-
manuscripts,-,-
of,-,-
his,-,-
novels,ENTITY,Q560307_165
The,ENTITY,Q560307_326
River,-,-
Between,-,-
and,-,-
Weep,-,-
Not,-,-
",",-,-
Child,-,-
",",-,-
which,-,-
would,-,-
subsequently,-,-
be,-,-
published,EVENT,Q560307_29
in,-,-
Heinemann,-,-
's,-,-
African,-,-
Writers,-,-
Series,-,-
",",-,-
launched,-,-
in,-,-
London,-,-
that,-,-
year,-,-
",",-,-
with,-,-
Achebe,-,-
as,-,-
its,-,-
first,ENTITY,Q560307_300
advisory,-,-
editor,-,-
.,-,-
-,-,-
-,-,-
Ngũgĩ,-,-
received,EVENT,Q560307_30
his,ENTITY,Q560307_176
B.A.,EVENT,Q560307_167
in,-,-
English,-,-
from,-,-
Makerere,-,-
University,-,-
College,-,-
in,-,-
1963,-,-
.,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_177
debut,ENTITY,Q560307_169
novel,-,-
",",-,-
Weep,-,-
Not,-,-
",",-,-
Child,-,-
",",-,-
was,-,-
published,EVENT,Q560307_31
in,-,-
May,-,-
1964,-,-
",",-,-
becoming,REL,Q560307_32
the,-,-
first,-,-
novel,-,-
in,-,-
English,-,-
to,-,-
be,-,-
published,EVENT,Q560307_33
by,-,-
a,-,-
writer,-,-
from,-,-
East,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
Later,-,-
that,-,-
year,-,-
",",-,-
having,-,-
won,EVENT,Q560307_34
a,-,-
scholarship,-,-
to,-,-
the,-,-
University,-,-
of,-,-
Leeds,-,-
to,-,-
study,-,-
for,-,-
an,-,-
MA,-,-
",",-,-
Ngũgĩ,-,-
travelled,EVENT,Q560307_35
to,-,-
England,-,-
",",-,-
where,-,-
he,ENTITY,Q560307_186
was,EVENT,Q560307_36
when,-,-
his,-,-
second,ENTITY,Q560307_179
novel,ENTITY,Q560307_175
",",-,-
The,-,-
River,-,-
Between,-,-
",",-,-
came,EVENT,Q560307_37
out,-,-
in,-,-
1965,-,-
.,-,-
-,-,-
-,-,-
The,-,-
River,-,-
Between,-,-
",",-,-
which,-,-
has,-,-
as,-,-
its,-,-
background,-,-
the,-,-
Mau,-,-
Mau,-,-
Uprising,-,-
",",-,-
and,-,-
described,-,-
an,-,-
unhappy,-,-
romance,-,-
between,-,-
Christians,-,-
and,-,-
non,-,-
-,-,-
Christians,-,-
",",-,-
was,-,-
previously,-,-
on,-,-
Kenya,-,-
's,-,-
national,-,-
secondary,-,-
school,-,-
syllabus,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_337
left,EVENT,Q560307_38
Leeds,-,-
without,EVENT-MOD,Q560307_39
completing,EVENT,Q560307_40
his,ENTITY,Q560307_339
thesis,-,-
on,-,-
Caribbean,-,-
literature,-,-
",",-,-
for,-,-
which,-,-
his,-,-
studies,EVENT,Q560307_338
had,-,-
focused,EVENT,Q560307_41
on,-,-
George,-,-
Lamming,-,-
",",-,-
about,-,-
whom,-,-
Ngũgĩ,-,-
said,EVENT,Q560307_42
in,-,-
his,-,-
1972,-,-
collection,-,-
of,-,-
essays,-,-
Homecoming,-,-
:,-,-
"""",-,-
He,-,-
evoked,-,-
for,-,-
me,-,-
",",-,-
an,-,-
unforgettable,-,-
picture,-,-
of,-,-
a,-,-
peasant,-,-
revolt,-,-
in,-,-
a,-,-
white,-,-
-,-,-
dominated,-,-
world,-,-
.,-,-
-,-,-
-,-,-
And,-,-
suddenly,-,-
I,-,-
knew,-,-
that,-,-
a,-,-
novel,-,-
could,-,-
be,-,-
made,-,-
to,-,-
speak,-,-
to,-,-
me,-,-
",",-,-
could,-,-
",",-,-
with,-,-
a,-,-
compelling,-,-
urgency,-,-
",",-,-
touch,-,-
cords,-,-
-,-,-
-,-,-
deep,-,-
down,-,-
in,-,-
me,-,-
.,-,-
-,-,-
-,-,-
His,-,-
world,-,-
was,-,-
not,-,-
as,-,-
strange,-,-
to,-,-
me,ENTITY,Q560307_341
as,-,-
that,-,-
of,-,-
Fielding,-,-
",",-,-
Defoe,-,-
",",-,-
Smollett,-,-
",",-,-
Jane,-,-
Austen,-,-
",",-,-
George,-,-
Eliot,-,-
",",-,-
Dickens,-,-
",",-,-
D.,-,-
H.,-,-
Lawrence,-,-
.,-,-
"""",-,-
Ngũgĩ,ENTITY,Q560307_202
's,ENTITY,Q560307_203
1967,ENTITY,Q560307_189
novel,ENTITY,Q560307_185
A,-,-
Grain,-,-
of,-,-
Wheat,-,-
marked,EVENT,Q560307_340
his,-,-
embrace,EVENT,Q560307_43
of,-,-
Fanonist,-,-
Marxism,-,-
.,-,-
-,-,-
-,-,-
He,-,-
subsequently,-,-
renounced,EVENT,Q560307_44
Christianity,-,-
",",-,-
writing,EVENT,Q560307_45
in,-,-
English,-,-
",",-,-
and,-,-
the,-,-
name,-,-
James,-,-
Ngugi,-,-
as,-,-
colonialist,-,-
;,-,-
he,ENTITY,Q560307_204
changed,EVENT,Q560307_46
his,ENTITY,Q560307_205
name,-,-
to,-,-
Ngũgĩ,-,-
wa,-,-
Thiong'o,-,-
",",-,-
and,-,-
began,REL,Q560307_47
to,-,-
write,EVENT,Q560307_48
in,-,-
his,ENTITY,Q560307_206
native,-,-
Gikuyu,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1967,-,-
",",-,-
Ngũgĩ,ENTITY,Q560307_207
also,-,-
began,REL,Q560307_50
teaching,EVENT,Q560307_49
at,-,-
the,-,-
University,-,-
of,-,-
Nairobi,-,-
as,-,-
a,-,-
professor,-,-
of,-,-
English,-,-
literature,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_210
continued,EVENT,Q560307_51
to,-,-
teach,EVENT,Q560307_52
at,-,-
the,-,-
university,-,-
for,-,-
ten,-,-
years,-,-
while,-,-
serving,EVENT,Q560307_53
as,-,-
a,-,-
Fellow,EVENT,Q560307_54
in,-,-
Creative,-,-
Writing,-,-
at,-,-
Makerere,-,-
.,-,-
-,-,-
-,-,-
During,-,-
this,-,-
time,-,-
",",-,-
he,ENTITY,Q560307_211
also,-,-
guest,-,-
lectured,EVENT,Q560307_55
at,-,-
Northwestern,-,-
University,-,-
in,-,-
the,-,-
department,-,-
of,-,-
English,-,-
and,-,-
African,-,-
Studies,-,-
for,-,-
a,-,-
year,-,-
.,-,-
-,-,-
-,-,-
While,-,-
a,-,-
professor,EVENT,Q560307_56
at,-,-
the,-,-
University,-,-
of,-,-
Nairobi,-,-
",",-,-
Ngũgĩ,-,-
was,REL,Q560307_209
the,-,-
catalyst,EVENT,Q560307_208
of,-,-
the,-,-
discussion,-,-
to,-,-
abolish,-,-
the,-,-
English,-,-
department,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_213
argued,EVENT,Q560307_57
that,-,-
after,-,-
the,-,-
end,-,-
of,-,-
colonialism,-,-
",",-,-
it,-,-
was,-,-
imperative,-,-
that,-,-
a,-,-
university,-,-
in,-,-
Africa,-,-
teach,EVENT,Q560307_58
African,-,-
literature,-,-
",",-,-
including,-,-
oral,-,-
literature,-,-
",",-,-
and,-,-
that,-,-
such,-,-
should,-,-
be,-,-
done,-,-
with,-,-
the,-,-
realization,-,-
of,-,-
the,-,-
richness,-,-
of,-,-
African,-,-
languages,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1976,-,-
he,ENTITY,Q560307_214
helped,EVENT,Q560307_60
set,EVENT,Q560307_59
up,-,-
The,-,-
Kamiriithu,-,-
Community,-,-
Education,-,-
and,-,-
Cultural,-,-
Centre,-,-
which,-,-
",",-,-
among,-,-
other,-,-
things,-,-
",",-,-
organised,-,-
African,-,-
Theatre,-,-
in,-,-
the,-,-
area,-,-
.,-,-
-,-,-
-,-,-
The,-,-
uncensored,-,-
political,-,-
message,EVENT,Q560307_342
of,-,-
his,ENTITY,Q560307_215
1977,-,-
play,ENTITY,Q560307_336
Ngaahika,-,-
Ndeenda,-,-
(,-,-
I,-,-
Will,-,-
Marry,-,-
When,-,-
I,-,-
Want,-,-
),-,-
",",-,-
co,-,-
-,-,-
written,-,-
with,-,-
Ngũgĩ,-,-
wa,-,-
Mirii,-,-
",",-,-
provoked,EVENT,Q560307_212
the,-,-
then,-,-
Kenyan,-,-
Vice,-,-
-,-,-
President,-,-
Daniel,-,-
arap,-,-
Moi,-,-
to,-,-
order,EVENT,Q560307_62
his,ENTITY,Q560307_216
arrest,EVENT,Q560307_61
.,-,-
-,-,-
-,-,-
While,-,-
detained,EVENT,Q560307_63
in,-,-
the,-,-
Kamiti,-,-
Maximum,-,-
Security,-,-
Prison,-,-
",",-,-
Ngũgĩ,-,-
wrote,EVENT,Q560307_64
the,-,-
first,-,-
modern,-,-
novel,-,-
in,-,-
Gikuyu,-,-
",",-,-
Devil,-,-
on,-,-
the,-,-
Cross,-,-
(,-,-
Caitaani,-,-
mũtharaba,-,-
-,-,-
Inĩ,-,-
),-,-
",",-,-
on,-,-
prison,-,-
-,-,-
issued,-,-
toilet,-,-
paper,-,-
.,-,-
-,-,-
-,-,-
After,-,-
his,-,-
release,EVENT,Q560307_65
in,-,-
December,-,-
1978,-,-
",",-,-
he,ENTITY,Q560307_221
was,-,-
not,EVENT-MOD,Q560307_67
reinstated,EVENT,Q560307_66
to,-,-
his,ENTITY,Q560307_343
job,-,-
as,-,-
professor,-,-
at,-,-
Nairobi,-,-
University,-,-
",",-,-
and,-,-
his,-,-
family,ENTITY,Q560307_218
was,-,-
harassed,EVENT,Q560307_68
.,-,-
-,-,-
-,-,-
Due,-,-
to,-,-
his,-,-
writing,EVENT,Q560307_69
about,-,-
the,-,-
injustices,-,-
of,-,-
the,-,-
dictatorial,-,-
government,-,-
at,-,-
the,-,-
time,-,-
",",-,-
Ngugi,ENTITY,Q560307_222
and,-,-
his,-,-
family,-,-
were,-,-
forced,EVENT,Q560307_71
to,-,-
live,EVENT,Q560307_70
in,-,-
exile,EVENT,Q560307_72
.,-,-
-,-,-
-,-,-
Only,-,-
after,-,-
Arap,-,-
Moi,-,-
retired,-,-
after,-,-
serving,-,-
his,-,-
second,-,-
and,-,-
last,-,-
term,-,-
in,-,-
2002,-,-
",",-,-
22,-,-
years,-,-
later,-,-
",",-,-
was,-,-
it,-,-
safe,EVENT,Q560307_73
for,-,-
them,-,-
to,-,-
return,-,-
.,-,-
-,-,-
-,-,-
During,-,-
his,-,-
time,-,-
in,-,-
prison,-,-
",",-,-
Ngũgĩ,-,-
made,REL,Q560307_75
the,-,-
decision,EVENT,Q560307_74
to,-,-
cease,EVENT,Q560307_77
writing,EVENT,Q560307_76
his,ENTITY,Q560307_344
plays,-,-
and,-,-
other,-,-
works,-,-
in,-,-
English,-,-
and,-,-
began,REL,Q560307_79
writing,EVENT,Q560307_78
all,-,-
his,ENTITY,Q560307_272
creative,-,-
works,-,-
in,-,-
his,ENTITY,Q560307_273
native,-,-
tongue,-,-
",",-,-
Gikuyu,-,-
.,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_283
time,EVENT,Q560307_345
in,-,-
prison,-,-
also,-,-
inspired,EVENT,Q560307_80
the,-,-
play,ENTITY,Q560307_356
The,-,-
Trial,ENTITY,Q560307_226
of,-,-
Dedan,ENTITY,Q560307_228
Kimathi,ENTITY,Q560307_229
(,-,-
1976,-,-
),-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_284
wrote,EVENT,Q560307_81
this,-,-
in,-,-
collaboration,-,-
with,-,-
Micere,-,-
Githae,-,-
Mugo,-,-
.,-,-
-,-,-
-,-,-
While,-,-
in,-,-
exile,EVENT,Q560307_82
",",-,-
Ngugi,-,-
worked,EVENT,Q560307_83
with,-,-
the,-,-
London,-,-
-,-,-
based,-,-
Committee,-,-
for,-,-
the,-,-
Release,-,-
of,-,-
Political,-,-
Prisoners,-,-
in,-,-
Kenya,-,-
(,-,-
1982–98,-,-
),-,-
.,-,-
-,-,-
-,-,-
Matigari,ENTITY,Q560307_274
ma,ENTITY,Q560307_275
Njiruungi,ENTITY,Q560307_276
(,-,-
translated,-,-
by,-,-
Wangui,-,-
wa,-,-
Goro,-,-
into,-,-
English,-,-
as,-,-
Matigari,-,-
),-,-
was,-,-
published,EVENT,Q560307_84
at,-,-
this,-,-
time,-,-
.,-,-
-,-,-
-,-,-
-,-,-
In,-,-
1984,-,-
",",-,-
he,-,-
was,REL,Q560307_86
Visiting,-,-
Professor,EVENT,Q560307_85
at,-,-
Bayreuth,-,-
University,-,-
",",-,-
and,-,-
the,-,-
following,-,-
year,-,-
was,REL,Q560307_87
Writer,EVENT,Q560307_88
-,-,-
in,-,-
-,-,-
Residence,-,-
for,-,-
the,-,-
Borough,-,-
of,-,-
Islington,-,-
in,-,-
London,-,-
.,-,-
-,-,-
-,-,-
He,-,-
also,-,-
studied,EVENT,Q560307_89
film,-,-
at,-,-
Dramatiska,-,-
Institutet,-,-
in,-,-
Stockholm,-,-
",",-,-
Sweden,-,-
(,-,-
1986,-,-
),-,-
.,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_285
later,-,-
works,-,-
include,-,-
Detained,-,-
",",-,-
his,ENTITY,Q560307_286
prison,-,-
diary,-,-
(,-,-
1981,-,-
),-,-
",",-,-
Decolonising,-,-
the,-,-
Mind,-,-
:,-,-
The,-,-
Politics,-,-
of,-,-
Language,-,-
in,-,-
African,-,-
Literature,-,-
(,-,-
1986,-,-
),-,-
",",-,-
an,-,-
essay,-,-
arguing,-,-
for,-,-
African,-,-
writers,-,-
',-,-
expression,-,-
in,-,-
their,-,-
native,-,-
languages,-,-
rather,-,-
than,-,-
European,-,-
languages,-,-
",",-,-
in,-,-
order,-,-
to,-,-
renounce,-,-
lingering,-,-
colonial,-,-
ties,-,-
and,-,-
to,-,-
build,-,-
an,-,-
authentic,-,-
African,-,-
literature,-,-
",",-,-
and,-,-
Matigari,-,-
(,-,-
translated,-,-
by,-,-
Wangui,-,-
wa,-,-
Goro,-,-
),-,-
",",-,-
(,-,-
1987,-,-
),-,-
",",-,-
one,-,-
of,-,-
his,ENTITY,Q560307_289
most,-,-
famous,-,-
works,-,-
",",-,-
a,-,-
satire,-,-
based,-,-
on,-,-
a,-,-
Gikuyu,-,-
folk,-,-
tale,-,-
.,-,-
-,-,-
-,-,-
Ngũgĩ,ENTITY,Q560307_290
was,REL,Q560307_91
Visiting,-,-
Professor,EVENT,Q560307_90
of,-,-
English,-,-
and,-,-
Comparative,-,-
Literature,-,-
at,-,-
Yale,-,-
University,-,-
between,-,-
1989,-,-
and,-,-
1992,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1992,-,-
",",-,-
he,ENTITY,Q560307_291
was,REL,Q560307_288
guest,EVENT,Q560307_287
at,-,-
the,-,-
Congress,-,-
of,-,-
South,-,-
African,-,-
Writers,-,-
and,-,-
spent,EVENT,Q560307_92
time,-,-
in,-,-
Zwide,-,-
Township,-,-
with,-,-
Mzi,-,-
Mahola,-,-
",",-,-
the,-,-
year,-,-
he,ENTITY,Q560307_294
became,REL,Q560307_93
a,-,-
professor,EVENT,Q560307_94
of,-,-
Comparative,-,-
Literature,-,-
and,-,-
Performance,-,-
Studies,-,-
at,-,-
New,-,-
York,-,-
University,-,-
",",-,-
where,-,-
he,-,-
held,EVENT,Q560307_95
the,-,-
Erich,-,-
Maria,-,-
Remarque,-,-
Chair,EVENT,Q560307_96
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_295
is,REL,Q560307_292
currently,-,-
a,-,-
Distinguished,-,-
Professor,EVENT,Q560307_293
of,-,-
English,-,-
and,-,-
Comparative,-,-
Literature,-,-
as,-,-
well,-,-
as,-,-
having,-,-
been,REL,Q560307_98
the,-,-
first,-,-
director,EVENT,Q560307_97
of,-,-
the,-,-
International,-,-
Center,-,-
for,-,-
Writing,-,-
and,-,-
Translation,-,-
at,-,-
the,-,-
University,-,-
of,-,-
California,-,-
",",-,-
Irvine,-,-
.,-,-
-,-,-
-,-,-
On,-,-
8,-,-
August,-,-
2004,-,-
",",-,-
Ngũgĩ,-,-
returned,EVENT,Q560307_99
to,-,-
Kenya,-,-
as,-,-
part,-,-
of,-,-
a,-,-
month,-,-
-,-,-
long,-,-
tour,-,-
of,-,-
East,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
-,-,-
On,-,-
11,-,-
August,-,-
",",-,-
robbers,-,-
broke,-,-
into,-,-
his,ENTITY,Q560307_296
high,-,-
-,-,-
security,-,-
apartment,-,-
:,-,-
they,-,-
assaulted,EVENT,Q560307_100
Ngũgĩ,ENTITY,Q560307_297
",",-,-
sexually,-,-
assaulted,-,-
his,-,-
wife,-,-
and,-,-
stole,-,-
various,-,-
items,-,-
of,-,-
value,-,-
.,-,-
-,-,-
-,-,-
When,-,-
Ngũgĩ,-,-
returned,EVENT,Q560307_101
to,-,-
America,-,-
at,-,-
the,-,-
end,-,-
of,-,-
his,-,-
month,-,-
trip,EVENT,Q560307_298
",",-,-
five,-,-
men,-,-
were,-,-
arrested,-,-
on,-,-
suspicion,-,-
of,-,-
the,-,-
crime,-,-
",",-,-
including,-,-
Ngũgĩ,ENTITY,Q560307_313
's,-,-
own,-,-
nephew,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
summer,-,-
2006,-,-
the,-,-
American,-,-
publishing,-,-
firm,-,-
Random,-,-
House,-,-
published,EVENT,Q560307_102
his,-,-
first,-,-
new,ENTITY,Q560307_301
novel,ENTITY,Q560307_201
in,-,-
nearly,-,-
two,-,-
decades,-,-
",",-,-
Wizard,-,-
of,-,-
the,-,-
Crow,-,-
",",-,-
translated,EVENT,Q560307_312
to,-,-
English,-,-
from,-,-
Gikuyu,-,-
by,-,-
the,ENTITY,Q560307_359
author,-,-
.,-,-
-,-,-
-,-,-
On,-,-
10,-,-
November,-,-
2006,-,-
",",-,-
while,-,-
in,-,-
San,-,-
Francisco,-,-
at,-,-
Hotel,-,-
Vitale,-,-
at,-,-
the,-,-
Embarcadero,-,-
",",-,-
Ngũgĩ,-,-
was,-,-
harassed,EVENT,Q560307_103
and,-,-
ordered,EVENT,Q560307_104
to,-,-
leave,EVENT,Q560307_105
the,-,-
hotel,-,-
by,-,-
an,-,-
employee,-,-
.,-,-
-,-,-
-,-,-
The,-,-
event,-,-
led,-,-
to,-,-
a,-,-
public,-,-
outcry,-,-
and,-,-
angered,-,-
both,-,-
African,-,-
-,-,-
Americans,-,-
and,-,-
members,-,-
of,-,-
the,-,-
African,-,-
diaspora,-,-
living,-,-
in,-,-
America,-,-
",",-,-
prompting,-,-
an,-,-
apology,-,-
by,-,-
the,-,-
hotel,-,-
.,-,-
-,-,-
-,-,-
His,-,-
recent,-,-
books,-,-
include,-,-
Globalectics,-,-
:,-,-
Theory,-,-
and,-,-
the,-,-
Politics,-,-
of,-,-
Knowing,-,-
(,-,-
2012,-,-
),-,-
",",-,-
and,-,-
Something,-,-
Torn,-,-
and,-,-
New,-,-
:,-,-
An,-,-
African,-,-
Renaissance,-,-
",",-,-
a,-,-
collection,-,-
of,-,-
essays,-,-
published,-,-
in,-,-
2009,-,-
making,-,-
the,-,-
argument,-,-
for,-,-
the,-,-
crucial,-,-
role,-,-
of,-,-
African,-,-
languages,-,-
in,-,-
"""",-,-
the,-,-
resurrection,-,-
of,-,-
African,-,-
memory,-,-
"""",-,-
",",-,-
about,-,-
which,-,-
Publishers,-,-
Weekly,-,-
said,-,-
:,-,-
"""",-,-
Ngugi,-,-
’s,-,-
language,-,-
is,-,-
fresh,-,-
;,-,-
the,-,-
questions,-,-
he,-,-
raises,-,-
are,-,-
profound,-,-
",",-,-
the,-,-
argument,-,-
he,ENTITY,Q560307_321
makes,-,-
is,-,-
clear,-,-
:,-,-
',-,-
To,-,-
starve,-,-
or,-,-
kill,-,-
a,-,-
language,-,-
is,-,-
to,-,-
