token,label,_id
the,-,-
only,-,-
high,-,-
school,-,-
available,-,-
to,-,-
blacks,-,-
:,-,-
Butler,-,-
Baker,-,-
High,-,-
School,-,-
.,-,-
-,-,-
-,-,-
There,-,-
",",-,-
she,ENTITY,Q560307_90
went,EVENT,Q560307_83
on,-,-
to,-,-
become,REL,Q560307_84
valedictorian,-,-
",",-,-
and,-,-
enrolled,EVENT,Q560307_85
in,-,-
Spelman,-,-
College,-,-
in,-,-
1961,-,-
after,-,-
being,-,-
granted,EVENT,Q560307_86
a,-,-
full,-,-
scholarship,EVENT,Q560307_87
by,-,-
the,-,-
state,-,-
of,-,-
Georgia,-,-
for,-,-
having,REL,Q560307_88
the,-,-
highest,-,-
academic,-,-
achievements,EVENT,Q560307_89
of,-,-
her,-,-
class,-,-
.,-,-
-,-,-
-,-,-
She,-,-
found,REL,Q560307_91
two,-,-
of,-,-
her,ENTITY,Q560307_93
professors,-,-
",",-,-
Howard,-,-
Zinn,-,-
and,-,-
Staughton,-,-
Lynd,-,-
",",-,-
to,-,-
be,-,-
great,-,-
mentors,EVENT,Q560307_92
during,-,-
her,-,-
time,-,-
at,-,-
Spelman,-,-
",",-,-
but,-,-
both,-,-
were,-,-
transferred,-,-
two,-,-
years,-,-
later,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_95
was,-,-
offered,EVENT,Q560307_94
another,-,-
scholarship,-,-
",",-,-
this,-,-
time,-,-
from,-,-
Sarah,-,-
Lawrence,-,-
College,-,-
in,-,-
New,-,-
York,-,-
",",-,-
and,-,-
after,-,-
the,-,-
firing,-,-
of,-,-
her,ENTITY,Q560307_97
Spelman,-,-
professor,-,-
",",-,-
Howard,-,-
Zinn,-,-
",",-,-
Walker,-,-
accepted,EVENT,Q560307_96
the,-,-
offer,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
became,REL,Q560307_98
pregnant,EVENT,Q560307_99
at,-,-
the,-,-
start,-,-
of,-,-
her,ENTITY,Q560307_102
senior,-,-
year,-,-
and,-,-
had,REL,Q560307_100
an,-,-
abortion,EVENT,Q560307_101
;,-,-
this,-,-
experience,-,-
",",-,-
as,-,-
well,-,-
as,-,-
the,-,-
bout,-,-
of,-,-
suicidal,-,-
thoughts,-,-
that,-,-
followed,-,-
",",-,-
inspired,-,-
much,-,-
of,-,-
the,-,-
poetry,-,-
found,-,-
in,-,-
Once,-,-
",",-,-
Walker,ENTITY,Q560307_104
's,-,-
first,-,-
collection,-,-
of,-,-
poetry,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_106
graduated,EVENT,Q560307_103
from,-,-
Sarah,-,-
Lawrence,-,-
in,-,-
1965,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
wrote,EVENT,Q560307_105
the,-,-
poems,-,-
that,-,-
would,-,-
culminate,-,-
in,-,-
her,ENTITY,Q560307_109
first,-,-
book,-,-
of,-,-
poetry,-,-
",",-,-
entitled,-,-
Once,-,-
",",-,-
while,-,-
she,-,-
was,REL,Q560307_107
a,-,-
student,EVENT,Q560307_108
in,-,-
East,-,-
Africa,-,-
and,-,-
during,-,-
her,-,-
senior,-,-
year,-,-
at,-,-
Sarah,-,-
Lawrence,-,-
College,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_111
would,-,-
slip,EVENT,Q560307_110
her,-,-
poetry,-,-
under,-,-
the,-,-
office,-,-
door,-,-
of,-,-
her,ENTITY,Q560307_115
professor,-,-
and,-,-
mentor,-,-
",",-,-
Muriel,-,-
Rukeyser,-,-
",",-,-
when,-,-
she,ENTITY,Q560307_118
was,REL,Q560307_112
a,-,-
student,EVENT,Q560307_113
at,-,-
Sarah,-,-
Lawrence,-,-
.,-,-
-,-,-
-,-,-
Rukeyser,-,-
then,-,-
showed,-,-
the,-,-
poems,-,-
to,-,-
her,ENTITY,Q560307_122
agent,-,-
.,-,-
-,-,-
-,-,-
Once,-,-
was,-,-
published,-,-
four,-,-
years,-,-
later,-,-
by,-,-
Harcourt,-,-
Brace,-,-
Jovanovich,-,-
.,-,-
-,-,-
-,-,-
Following,-,-
graduation,EVENT,Q560307_114
",",-,-
Walker,ENTITY,Q560307_124
briefly,-,-
worked,EVENT,Q560307_116
for,-,-
the,-,-
New,-,-
York,-,-
City,-,-
Department,-,-
of,-,-
Welfare,-,-
",",-,-
before,-,-
returning,EVENT,Q560307_117
to,-,-
the,-,-
South,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_127
took,REL,Q560307_119
a,-,-
job,EVENT,Q560307_120
working,EVENT,Q560307_121
for,-,-
the,-,-
Legal,-,-
Defense,-,-
Fund,-,-
of,-,-
the,-,-
National,-,-
Association,-,-
for,-,-
the,-,-
Advancement,-,-
of,-,-
Colored,-,-
People,-,-
in,-,-
Jackson,-,-
",",-,-
Mississippi,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_129
also,-,-
worked,EVENT,Q560307_123
as,-,-
a,-,-
consultant,-,-
in,-,-
black,-,-
history,-,-
to,-,-
the,-,-
Friends,-,-
of,-,-
the,-,-
Children,-,-
of,-,-
Mississippi,-,-
Head,-,-
Start,-,-
program,-,-
.,-,-
-,-,-
-,-,-
She,-,-
later,-,-
returned,EVENT,Q560307_125
to,-,-
writing,EVENT,Q560307_126
as,-,-
writer,-,-
-,-,-
in,-,-
-,-,-
residence,-,-
at,-,-
Jackson,-,-
State,-,-
University,-,-
(,-,-
1968–69,-,-
),-,-
and,-,-
Tougaloo,-,-
College,-,-
(,-,-
1970–71,-,-
),-,-
.,-,-
-,-,-
-,-,-
In,-,-
addition,-,-
to,-,-
her,ENTITY,Q560307_131
work,EVENT,Q560307_128
at,-,-
Tougaloo,-,-
College,-,-
",",-,-
Walker,ENTITY,Q560307_329
published,EVENT,Q560307_130
her,ENTITY,Q560307_136
first,-,-
novel,-,-
",",-,-
The,-,-
Third,-,-
Life,-,-
of,-,-
Grange,-,-
Copeland,-,-
",",-,-
in,-,-
1970,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_293
novel,-,-
explores,-,-
the,-,-
life,-,-
of,-,-
Grange,-,-
Copeland,-,-
",",-,-
an,-,-
abusive,-,-
",",-,-
irresponsible,-,-
sharecropper,-,-
",",-,-
husband,-,-
and,-,-
father,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
fall,-,-
of,-,-
1972,-,-
",",-,-
Walker,-,-
taught,EVENT,Q560307_132
a,-,-
course,-,-
in,-,-
Black,-,-
Women,-,-
's,-,-
Writers,-,-
at,-,-
the,-,-
University,-,-
of,-,-
Massachusetts,-,-
Boston,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1973,-,-
",",-,-
before,-,-
becoming,REL,Q560307_134
editor,EVENT,Q560307_133
of,-,-
Ms.,-,-
Magazine,-,-
",",-,-
Walker,-,-
and,-,-
literary,-,-
scholar,-,-
Charlotte,-,-
D.,-,-
Hunt,-,-
discovered,EVENT,Q560307_135
an,-,-
unmarked,-,-
grave,-,-
they,-,-
believed,-,-
to,-,-
be,-,-
that,-,-
of,-,-
Zora,-,-
Neale,-,-
Hurston,-,-
in,-,-
Ft,-,-
.,-,-
Pierce,-,-
",",-,-
Florida,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
had,-,-
it,-,-
marked,EVENT,Q560307_137
with,-,-
a,-,-
gray,-,-
marker,-,-
stating,-,-
ZORA,-,-
NEALE,-,-
HURSTON,-,-
/,-,-
A,-,-
GENIUS,-,-
OF,-,-
THE,-,-
SOUTH,-,-
/,-,-
NOVELIST,-,-
FOLKLORIST,-,-
/,-,-
ANTHROPOLOGIST,-,-
/,-,-
1901–1960,-,-
.,-,-
-,-,-
-,-,-
The,-,-
line,-,-
"""",-,-
a,-,-
genius,-,-
of,-,-
the,-,-
south,-,-
"""",-,-
is,-,-
from,-,-
Jean,-,-
Toomer,-,-
's,-,-
poem,-,-
Georgia,-,-
Dusk,-,-
",",-,-
which,-,-
appears,-,-
in,-,-
his,-,-
book,-,-
Cane,-,-
.,-,-
-,-,-
-,-,-
Hurston,-,-
was,-,-
actually,-,-
born,-,-
in,-,-
1891,-,-
",",-,-
not,-,-
1901,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_157
's,-,-
1975,ENTITY,Q560307_332
article,ENTITY,Q560307_333
"""",-,-
In,-,-
Search,-,-
of,-,-
Zora,-,-
Neale,-,-
Hurston,-,-
",",-,-
"""",-,-
published,EVENT,Q560307_138
in,-,-
Ms.,-,-
Magazine,-,-
",",-,-
helped,EVENT,Q560307_156
revive,EVENT,Q560307_139
interest,-,-
in,-,-
the,-,-
work,-,-
of,-,-
this,-,-
African,-,-
-,-,-
American,-,-
writer,-,-
and,-,-
anthropologist,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1976,-,-
",",-,-
Walker,ENTITY,Q560307_159
's,ENTITY,Q560307_161
second,ENTITY,Q560307_142
novel,-,-
",",-,-
Meridian,-,-
",",-,-
was,-,-
published,EVENT,Q560307_155
.,-,-
-,-,-
-,-,-
Meridian,-,-
is,-,-
a,-,-
novel,-,-
about,-,-
activist,-,-
workers,-,-
in,-,-
the,-,-
South,-,-
",",-,-
during,-,-
the,-,-
civil,-,-
rights,-,-
movement,-,-
",",-,-
with,-,-
events,-,-
that,-,-
closely,-,-
parallel,-,-
some,-,-
of,-,-
Walker,ENTITY,Q560307_346
's,ENTITY,Q560307_164
own,-,-
experiences,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1982,-,-
",",-,-
she,-,-
published,EVENT,Q560307_158
what,-,-
has,-,-
become,-,-
her,-,-
best,-,-
-,-,-
known,-,-
work,-,-
",",-,-
The,-,-
Color,-,-
Purple,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_271
novel,ENTITY,Q560307_154
follows,-,-
a,-,-
young,-,-
",",-,-
troubled,-,-
black,-,-
woman,-,-
fighting,-,-
her,-,-
way,-,-
through,-,-
not,-,-
just,-,-
racist,-,-
white,-,-
culture,-,-
but,-,-
patriarchal,-,-
black,-,-
culture,-,-
as,-,-
well,-,-
.,-,-
-,-,-
-,-,-
The,-,-
book,-,-
became,-,-
a,-,-
bestseller,-,-
and,-,-
was,-,-
subsequently,-,-
adapted,-,-
into,-,-
a,-,-
critically,-,-
acclaimed,-,-
1985,-,-
movie,-,-
directed,-,-
by,-,-
Steven,-,-
Spielberg,-,-
",",-,-
featuring,-,-
Oprah,-,-
Winfrey,-,-
and,-,-
Whoopi,-,-
Goldberg,-,-
",",-,-
as,-,-
well,-,-
as,-,-
a,-,-
2005,-,-
Broadway,-,-
musical,-,-
totaling,-,-
910,-,-
performances,-,-
.,-,-
-,-,-
-,-,-
Walker,-,-
has,-,-
written,EVENT,Q560307_160
several,-,-
other,-,-
novels,-,-
",",-,-
including,-,-
The,-,-
Temple,-,-
of,-,-
My,-,-
Familiar,-,-
and,-,-
Possessing,-,-
the,-,-
Secret,-,-
of,-,-
Joy,-,-
(,-,-
which,-,-
featured,-,-
several,-,-
characters,-,-
and,-,-
descendants,-,-
of,-,-
characters,-,-
from,-,-
The,-,-
Color,-,-
Purple,-,-
),-,-
.,-,-
-,-,-
-,-,-
She,-,-
has,-,-
published,EVENT,Q560307_162
a,-,-
number,-,-
of,-,-
collections,-,-
of,-,-
short,-,-
stories,-,-
",",-,-
poetry,-,-
",",-,-
and,-,-
other,-,-
writings,-,-
.,-,-
-,-,-
-,-,-
Her,-,-
work,EVENT,Q560307_347
is,-,-
focused,EVENT,Q560307_163
on,-,-
the,-,-
struggles,-,-
of,-,-
black,-,-
people,-,-
",",-,-
particularly,-,-
women,-,-
",",-,-
and,-,-
their,-,-
lives,-,-
in,-,-
a,-,-
racist,-,-
",",-,-
sexist,-,-
",",-,-
and,-,-
violent,-,-
society,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2000,-,-
",",-,-
Walker,-,-
released,EVENT,Q560307_165
a,-,-
collection,-,-
of,-,-
short,-,-
fiction,-,-
",",-,-
based,-,-
on,-,-
her,-,-
own,-,-
life,-,-
",",-,-
called,-,-
The,-,-
Way,-,-
Forward,-,-
Is,-,-
With,-,-
a,-,-
Broken,-,-
Heart,-,-
",",-,-
exploring,-,-
love,-,-
and,-,-
race,-,-
relations,-,-
.,-,-
-,-,-
-,-,-
In,-,-
this,-,-
book,-,-
",",-,-
Walker,ENTITY,Q560307_174
details,-,-
her,-,-
interracial,-,-
relationship,-,-
with,-,-
Melvyn,-,-
Rosenman,-,-
Leventhal,-,-
",",-,-
a,-,-
civil,-,-
rights,-,-
attorney,-,-
who,-,-
was,-,-
also,-,-
working,-,-
in,-,-
Mississippi,-,-
.,-,-
-,-,-
-,-,-
The,-,-
couple,ENTITY,Q560307_167
married,EVENT,Q560307_170
on,-,-
March,-,-
17,-,-
",",-,-
1967,-,-
",",-,-
in,-,-
New,-,-
York,-,-
City,-,-
",",-,-
since,-,-
interracial,-,-
marriage,-,-
was,-,-
then,-,-
illegal,-,-
in,-,-
the,-,-
South,-,-
",",-,-
and,-,-
divorced,EVENT,Q560307_171
in,-,-
1976,-,-
.,-,-
-,-,-
-,-,-
They,ENTITY,Q560307_172
had,EVENT,Q560307_173
a,-,-
daughter,-,-
",",-,-
Rebecca,-,-
",",-,-
together,-,-
in,-,-
1969,-,-
.,-,-
-,-,-
-,-,-
Rebecca,-,-
Walker,-,-
",",-,-
Alice,-,-
Walker,-,-
's,-,-
only,-,-
child,-,-
",",-,-
is,-,-
an,-,-
American,-,-
novelist,-,-
",",-,-
editor,-,-
",",-,-
artist,-,-
",",-,-
and,-,-
activist,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Third,-,-
Wave,-,-
Foundation,-,-
",",-,-
an,-,-
activist,-,-
fund,-,-
",",-,-
was,-,-
co,-,-
-,-,-
founded,-,-
by,-,-
Rebecca,-,-
and,-,-
Shannon,-,-
Liss,-,-
-,-,-
Riordan,-,-
.,-,-
-,-,-
-,-,-
Her,-,-
godmother,-,-
is,-,-
Alice,-,-
Walker,-,-
's,ENTITY,Q560307_181
mentor,-,-
and,-,-
co,-,-
-,-,-
founder,-,-
of,-,-
Ms.,-,-
Magazine,-,-
",",-,-
Gloria,-,-
Steinem,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2007,-,-
",",-,-
Walker,ENTITY,Q560307_183
donated,EVENT,Q560307_175
her,ENTITY,Q560307_186
papers,-,-
",",-,-
consisting,-,-
of,-,-
122,-,-
boxes,-,-
of,-,-
manuscripts,-,-
and,-,-
archive,-,-
material,-,-
",",-,-
to,-,-
Emory,-,-
University,-,-
's,-,-
Manuscript,-,-
",",-,-
Archives,-,-
",",-,-
and,-,-
Rare,-,-
Book,-,-
Library,-,-
.,-,-
-,-,-
-,-,-
In,-,-
addition,-,-
to,-,-
drafts,-,-
of,-,-
novels,-,-
such,-,-
as,-,-
The,-,-
Color,-,-
Purple,-,-
",",-,-
unpublished,-,-
poems,-,-
and,-,-
manuscripts,-,-
",",-,-
and,-,-
correspondence,-,-
with,-,-
editors,-,-
",",-,-
the,-,-
collection,-,-
includes,-,-
extensive,-,-
correspondence,-,-
with,-,-
family,-,-
members,-,-
",",-,-
friends,-,-
and,-,-
colleagues,-,-
",",-,-
an,-,-
early,-,-
treatment,-,-
of,-,-
the,-,-
film,-,-
script,-,-
for,-,-
The,-,-
Color,-,-
Purple,-,-
",",-,-
syllabi,-,-
from,-,-
courses,-,-
she,ENTITY,Q560307_190
taught,-,-
",",-,-
and,-,-
fan,-,-
mail,-,-
.,-,-
-,-,-
-,-,-
The,-,-
collection,-,-
also,-,-
contains,-,-
a,-,-
scrapbook,-,-
of,-,-
poetry,-,-
compiled,-,-
when,-,-
Walker,ENTITY,Q560307_191
was,-,-
15,-,-
",",-,-
entitled,-,-
"""",-,-
Poems,-,-
of,-,-
a,-,-
Childhood,-,-
Poetess,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
In,-,-
2013,-,-
",",-,-
Alice,ENTITY,Q560307_178
Walker,ENTITY,Q560307_196
published,EVENT,Q560307_180
two,-,-
new,-,-
books,-,-
",",-,-
one,-,-
of,-,-
them,-,-
entitled,-,-
The,-,-
Cushion,-,-
in,-,-
the,-,-
Road,-,-
:,-,-
Meditation,-,-
and,-,-
Wandering,-,-
as,-,-
the,-,-
Whole,-,-
World,-,-
Awakens,-,-
to,-,-
Being,-,-
in,-,-
Harm,-,-
's,-,-
Way,-,-
.,-,-
-,-,-
-,-,-
The,-,-
other,-,-
was,-,-
a,-,-
book,-,-
of,-,-
poems,-,-
entitled,-,-
The,-,-
World,-,-
Will,-,-
Follow,-,-
Joy,-,-
Turning,-,-
Madness,-,-
into,-,-
Flowers,-,-
(,-,-
New,-,-
Poems,-,-
),-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_198
met,EVENT,Q560307_182
Martin,-,-
Luther,-,-
King,-,-
Jr.,-,-
when,-,-
she,-,-
was,REL,Q560307_184
a,-,-
student,EVENT,Q560307_185
at,-,-
Spelman,-,-
College,-,-
in,-,-
the,-,-
early,-,-
1960s,-,-
.,-,-
-,-,-
-,-,-
She,-,-
credits,EVENT,Q560307_187
King,-,-
for,-,-
her,ENTITY,Q560307_200
decision,EVENT,Q560307_188
to,-,-
return,EVENT,Q560307_189
to,-,-
the,-,-
American,-,-
South,-,-
as,-,-
an,-,-
activist,-,-
in,-,-
the,-,-
Civil,-,-
Rights,-,-
Movement,-,-
.,-,-
-,-,-
-,-,-
She,-,-
took,REL,Q560307_192
part,EVENT,Q560307_193
in,-,-
the,-,-
1963,-,-
March,-,-
on,-,-
Washington,-,-
.,-,-
-,-,-
-,-,-
Later,-,-
",",-,-
she,ENTITY,Q560307_202
volunteered,EVENT,Q560307_195
to,-,-
register,-,-
black,-,-
voters,-,-
in,-,-
Georgia,-,-
and,-,-
Mississippi,-,-
.,-,-
-,-,-
-,-,-
On,-,-
March,-,-
8,-,-
",",-,-
2003,-,-
",",-,-
International,-,-
Women,-,-
's,-,-
Day,-,-
",",-,-
on,-,-
the,-,-
eve,-,-
of,-,-
the,-,-
Iraq,-,-
War,-,-
",",-,-
Walker,ENTITY,Q560307_204
was,-,-
arrested,EVENT,Q560307_197
with,-,-
26,-,-
others,-,-
",",-,-
including,-,-
fellow,-,-
authors,-,-
Maxine,-,-
Hong,-,-
Kingston,-,-
and,-,-
Terry,-,-
Tempest,-,-
Williams,-,-
",",-,-
at,-,-
a,-,-
protest,-,-
outside,-,-
the,-,-
White,-,-
House,-,-
",",-,-
for,-,-
crossing,-,-
a,-,-
police,-,-
line,-,-
during,-,-
an,-,-
anti,-,-
-,-,-
war,-,-
rally,-,-
.,-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_348
wrote,EVENT,Q560307_199
about,-,-
the,-,-
experience,-,-
in,-,-
her,ENTITY,Q560307_213
essay,-,-
"""",-,-
We,-,-
Are,-,-
the,-,-
Ones,-,-
We,-,-
Have,-,-
Been,-,-
Waiting,-,-
For,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Walker,ENTITY,Q560307_217
's,ENTITY,Q560307_221
specific,-,-
brand,-,-
of,-,-
feminism,-,-
included,-,-
advocacy,-,-
of,-,-
women,-,-
of,-,-
color,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1983,-,-
",",-,-
Walker,-,-
coined,EVENT,Q560307_201
the,-,-
term,-,-
womanist,-,-
in,-,-
her,-,-
collection,-,-
In,-,-
Search,-,-
of,-,-
Our,-,-
Mothers,-,-
',-,-
Gardens,-,-
",",-,-
to,-,-
mean,-,-
"""",-,-
a,-,-
black,-,-
feminist,-,-
or,-,-
feminist,-,-
of,-,-
color,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
The,-,-
term,-,-
was,-,-
made,-,-
to,-,-
unite,-,-
women,-,-
of,-,-
color,-,-
and,-,-
the,-,-
feminist,-,-
movement,-,-
at,-,-
"""",-,-
the,-,-
intersection,-,-
of,-,-
race,-,-
",",-,-
class,-,-
",",-,-
and,-,-
gender,-,-
oppression,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Walker,-,-
states,EVENT,Q560307_203
that,-,-
",",-,-
"""",-,-
',-,-
Womanism,-,-
',-,-
gives,-,-
us,-,-
a,-,-
word,-,-
of,-,-
our,-,-
own,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
because,-,-
it,-,-
is,-,-
a,-,-
discourse,-,-
of,-,-
Black,-,-
women,-,-
and,-,-
the,-,-
issues,-,-
they,-,-
confront,-,-
in,-,-
society,-,-
.,-,-
-,-,-
-,-,-
Womanism,-,-
as,-,-
a,-,-
movement,-,-
came,-,-
into,-,-
fruition,-,-
in,-,-
1985,-,-
at,-,-
the,-,-
American,-,-
Academy,-,-
of,-,-
Religion,-,-
and,-,-
the,-,-
Society,-,-
of,-,-
Biblical,-,-
Literature,-,-
to,-,-
address,-,-
Black,-,-
women,-,-
's,-,-
concerns,-,-
from,-,-
their,-,-
own,-,-
intellectual,-,-
",",-,-
physical,-,-
",",-,-
and,-,-
spiritual,-,-
perspectives,-,-
.,-,-
"""",-,-
In,-,-
January,-,-
2009,-,-
",",-,-
Walker,ENTITY,Q560307_225
was,REL,Q560307_205
one,-,-
of,-,-
over,-,-
fifty,-,-
signatories,-,-
of,-,-
a,-,-
letter,-,-
protesting,EVENT,Q560307_206
against,-,-
the,-,-
Toronto,-,-
International,-,-
Film,-,-
Festival,-,-
's,-,-
"""",-,-
City,-,-
to,-,-
City,-,-
"""",-,-
spotlight,-,-
on,-,-
Israeli,-,-
filmmakers,-,-
",",-,-
and,-,-
condemning,-,-
Israel,-,-
as,-,-
an,-,-
"""",-,-
apartheid,-,-
regime,-,-
.,-,-
"""",-,-
Two,-,-
months,-,-
later,-,-
",",-,-
Walker,ENTITY,Q560307_227
and,-,-
sixty,-,-
other,-,-
female,-,-
activists,-,-
from,-,-
the,-,-
anti,-,-
-,-,-
war,-,-
group,-,-
Code,-,-
Pink,-,-
traveled,EVENT,Q560307_207
to,-,-
Gaza,-,-
in,-,-
response,-,-
to,-,-
the,-,-
Gaza,-,-
War,-,-
.,-,-
-,-,-
-,-,-
Their,ENTITY,Q560307_212
purpose,EVENT,Q560307_208
was,-,-
to,-,-
deliver,EVENT,Q560307_209
aid,-,-
",",-,-
to,-,-
meet,EVENT,Q560307_210
with,-,-
NGOs,-,-
and,-,-
residents,-,-
",",-,-
and,-,-
to,-,-
persuade,EVENT,Q560307_211
Israel,-,-
and,-,-
Egypt,-,-
to,-,-
open,-,-
their,-,-
borders,-,-
with,-,-
Gaza,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_229
planned,EVENT,Q560307_214
to,-,-
visit,EVENT,Q560307_215
Gaza,-,-
again,-,-
in,-,-
December,-,-
2009,-,-
to,-,-
participate,EVENT,Q560307_216
in,-,-
the,-,-
Gaza,-,-
Freedom,-,-
March,-,-
.,-,-
-,-,-
-,-,-
On,-,-
June,-,-
23,-,-
",",-,-
2011,-,-
",",-,-
