_id,label,id,token,sentence
,,,with,15
,,,famous,15
,,,Civil,15
,,,Rights,15
,,,activist,15
,,,Fannie,15
,,,Lou,15
,,,Hamer,15
,,,and,15
,,,strongly,15
Q560307_35,EVENT,Un7ALTJhrq,advocated,15
Q560307_36,EVENT,ZHqzyzAYSO,using,15
,,,art,15
,,,as,15
,,,a,15
,,,vehicle,15
,,,to,15
Q560307_157,EVENT,N3c-p0jWNw,push,15
,,,political,15
,,,causes,15
,,,",",15
,,,with,15
Q560307_158,ENTITY,qN4f4R4qQb,her,15
Q560307_159,EVENT,6i2zraDsO9,work,15
,,,being,15
Q560307_37,EVENT,8mgX0yVQZ5,used,15
,,,to,15
Q560307_38,EVENT,j94vFAuqN0,register,15
,,,black,15
,,,voters,15
,,,in,15
,,,Mississippi,15
,,,in,15
,,,the,15
,,,early,15
,,,1960s,15
,,,.,15
,,,Upon,16
,,,reflecting,16
,,,on,16
,,,this,16
,,,time,16
,,,in,16
,,,a,16
,,,1990,16
Q560307_39,EVENT,jXQW9gZEpJ,interview,16
,,,with,16
,,,D.H.,16
,,,Melham,16
,,,",",16
Q560307_40,ENTITY,HYigrRWrXp,Cortez,16
,,,spoke,16
,,,on,16
,,,its,16
,,,influences,16
,,,on,16
,,,her,16
,,,work,16
,,,",",16
Q560307_41,EVENT,KAqhEUkRy3,saying,16
,,,",",16
,,,"""",16
,,,Being,16
,,,unemployed,16
,,,and,16
,,,without,16
,,,food,16
,,,can,16
,,,make,16
,,,you,16
,,,very,16
,,,sad,16
,,,.,16
,,,But,17
,,,you,17
,,,were,17
,,,n't,17
,,,the,17
,,,problem,17
,,,.,17
,,,The,18
,,,problem,18
,,,existed,18
,,,before,18
,,,you,18
,,,knew,18
,,,there,18
,,,was,18
,,,a,18
,,,problem,18
,,,.,18
,,,The,19
,,,problem,19
,,,is,19
,,,the,19
,,,system,19
,,,",",19
,,,and,19
,,,you,19
,,,can,19
,,,organize,19
,,,",",19
,,,unify,19
,,,",",19
,,,and,19
,,,do,19
,,,something,19
,,,about,19
,,,the,19
,,,system,19
,,,.,19
,,,That,20
,,,'s,20
,,,what,20
,,,I,20
,,,learned,20
,,,.,20
,,,"""",21
Q560307_42,ENTITY,nyzLpCUJVh,She,21
Q560307_43,EVENT,_cH5lDB13w,traveled,21
,,,through,21
,,,Europe,21
,,,and,21
,,,Africa,21
,,,",",21
,,,and,21
Q560307_44,EVENT,mN75VHvYIx,moved,21
,,,to,21
,,,New,21
,,,York,21
,,,City,21
,,,in,21
,,,1967,21
,,,.,21
,,,In,22
,,,1969,22
Q560307_46,ENTITY,XehjQ2Drwb,her,22
Q560307_47,ENTITY,XehjQ2Drwb,first,22
Q560307_48,ENTITY,XehjQ2Drwb,collection,22
,,,",",22
,,,Pissstained,22
,,,Stairs,22
,,,and,22
,,,the,22
,,,Monkey,22
,,,Man,22
,,,'s,22
,,,Wares,22
,,,",",22
,,,was,22
Q560307_45,EVENT,45oyKad-Pj,published,22
,,,and,22
Q560307_49,ENTITY,27PmrN85AD,Cortez,22
Q560307_50,EVENT,k0uk25kLWu,went,22
,,,on,22
,,,to,22
Q560307_51,EVENT-GR,7UL_LcoYwl,become,22
,,,the,22
Q560307_52,EVENT,inhRPBqFG1,author,22
,,,of,22
,,,11,22
,,,other,22
,,,books,22
,,,of,22
,,,poems,22
,,,",",22
,,,and,22
Q560307_53,EVENT,K6CAg4KeRU,performed,22
,,,her,22
,,,poetry,22
,,,with,22
,,,music,22
,,,on,22
,,,nine,22
,,,recordings,22
,,,.,22
,,,Most,23
,,,of,23
Q560307_160,ENTITY,B8YTNyty35,her,23
Q560307_161,ENTITY,B8YTNyty35,work,23
,,,was,23
Q560307_54,EVENT,lJG7yP-_Cu,issued,23
,,,under,23
,,,the,23
,,,auspices,23
,,,of,23
,,,Bola,23
,,,Press,23
,,,",",23
,,,a,23
,,,publishing,23
,,,company,23
Q560307_55,ENTITY,h2KZS0HJVD,she,23
Q560307_56,EVENT,z5Qxgyd3Tw,founded,23
,,,in,23
,,,1971,23
,,,.,23
,,,From,24
,,,1977,24
,,,to,24
,,,1983,24
,,,",",24
Q560307_57,ENTITY,lypPz48isL,Cortez,24
Q560307_58,EVENT-GR,8UQkcPb-uL,was,24
,,,an,24
,,,English,24
Q560307_59,EVENT,dYSaoHe4rA,teacher,24
,,,for,24
,,,Rutgers,24
,,,University,24
,,,.,24
Q560307_60,ENTITY,0Gpt1dJArk,She,25
Q560307_61,EVENT,W2ux-Z6_-L,presented,25
,,,her,25
,,,work,25
,,,and,25
,,,ideas,25
,,,at,25
,,,universities,25
,,,",",25
,,,museums,25
,,,",",25
,,,and,25
,,,festivals,25
,,,in,25
,,,Africa,25
,,,",",25
,,,Asia,25
,,,",",25
,,,Europe,25
,,,",",25
,,,South,25
,,,America,25
,,,",",25
,,,the,25
,,,Caribbean,25
,,,and,25
,,,the,25
,,,United,25
,,,States,25
,,,.,25
Q560307_62,ENTITY,usC35yCt2T,Her,26
Q560307_63,ENTITY,usC35yCt2T,poems,26
,,,have,26
,,,been,26
Q560307_64,EVENT,YnhXhaK9aO,translated,26
,,,into,26
,,,28,26
,,,languages,26
,,,and,26
,,,widely,26
Q560307_65,EVENT,1tyO_QM-l9,published,26
,,,in,26
,,,anthologies,26
,,,",",26
,,,journals,26
,,,and,26
,,,magazines,26
,,,",",26
,,,including,26
,,,Postmodern,26
,,,American,26
,,,Poetry,26
,,,",",26
,,,Daughters,26
,,,of,26
,,,Africa,26
,,,",",26
,,,Poems,26
,,,for,26
,,,the,26
,,,Millennium,26
,,,",",26
,,,Mother,26
,,,Jones,26
,,,",",26
,,,and,26
,,,The,26
,,,Jazz,26
,,,Poetry,26
,,,Anthology,26
,,,.,26
,,,In,27
,,,1975,27
Q560307_66,ENTITY,vmPjvP-btx,she,27
,,,married,27
,,,sculptor,27
,,,and,27
,,,printmaker,27
,,,Melvin,27
,,,Edwards,27
,,,",",27
,,,and,27
Q560307_67,ENTITY,DQDEeewR8e,they,27
Q560307_68,EVENT,kmXOQlsTRg,lived,27
,,,in,27
,,,Dakar,27
,,,",",27
,,,Senegal,27
,,,",",27
,,,and,27
,,,New,27
,,,York,27
,,,City,27
,,,.,27
,,,His,28
,,,work,28
,,,appeared,28
,,,in,28
,,,her,28
,,,publications,28
,,,as,28
,,,well,28
,,,as,28
,,,on,28
,,,some,28
,,,of,28
,,,her,28
,,,album,28
,,,covers,28
,,,.,28
Q560307_162,ENTITY,L8XsAUGVRX,Cortez,29
,,,and,29
,,,Edwards,29
Q560307_69,EVENT,byatz_G_7M,maintained,29
,,,two,29
,,,residences,29
,,,",",29
,,,one,29
,,,in,29
,,,New,29
,,,York,29
,,,City,29
,,,and,29
,,,one,29
,,,in,29
,,,Dakar,29
,,,",",29
,,,Senegal,29
,,,",",29
,,,which,29
Q560307_70,ENTITY,l7l0W45RDc,Cortez,29
Q560307_71,EVENT,HEoQWYr_fG,said,29
,,,"""",29
,,,really,29
,,,feels,29
,,,like,29
,,,home,29
,,,.,29
,,,"""",30
Q560307_72,ENTITY,omy2nkKGi3,Cortez,30
,,,died,30
,,,of,30
,,,heart,30
,,,failure,30
,,,in,30
,,,Manhattan,30
,,,",",30
,,,New,30
,,,York,30
,,,",",30
,,,on,30
,,,December,30
,,,28,30
,,,",",30
,,,2012,30
,,,.,30
,,,The,31
,,,musicians,31
,,,with,31
,,,whom,31
Q560307_73,ENTITY,SZiCtE2N_O,Cortez,31
Q560307_74,EVENT,K1tfjrcEHa,aligned,31
,,,herself,31
,,,reflected,31
,,,the,31
,,,sociopolitical,31
,,,and,31
,,,cultural,31
,,,elements,31
,,,to,31
,,,which,31
Q560307_75,ENTITY,nvk-mFz7nf,she,31
Q560307_76,EVENT,GPpSVGLr79,attached,31
,,,the,31
,,,greatest,31
,,,importance,31
,,,.,31
,,,Born,32
,,,in,32
,,,Fort,32
,,,Huachuca,32
,,,",",32
,,,Arizona,32
,,,",",32
,,,in,32
,,,1934,32
,,,",",32
Q560307_77,ENTITY,XN4ivtvWso,she,32
Q560307_78,EVENT,hy3xxdF7aI,grew,32
,,,up,32
,,,near,32
,,,Los,32
,,,Angeles,32
,,,under,32
,,,the,32
,,,spell,32
,,,of,32
,,,her,32
,,,parents,32
,,,',32
,,,jazz,32
,,,and,32
,,,blues,32
,,,record,32
,,,collection,32
,,,",",32
,,,which,32
,,,also,32
,,,included,32
,,,examples,32
,,,of,32
,,,Latin,32
,,,American,32
,,,dance,32
,,,bands,32
,,,and,32
,,,field,32
,,,recordings,32
,,,of,32
,,,indigenous,32
,,,American,32
,,,music,32
,,,.,32
Q560307_79,EVENT,ubEwYiWsm8,Raised,33
,,,in,33
,,,a,33
,,,musically,33
,,,artistic,33
,,,household,33
,,,",",33
,,,in,33
,,,"""",33
,,,some,33
,,,of,33
,,,her,33
,,,poems,33
,,,about,33
,,,musicians,33
,,,",",33
Q560307_80,ENTITY,q0-kjRfaFb,Cortez,33
Q560307_81,EVENT,8nsNYc96Xw,addresses,33
,,,the,33
,,,dark,33
,,,side,33
,,,of,33
,,,a,33
,,,life,33
,,,in,33
,,,music,33
,,,",",33
Q560307_82,EVENT,PbrDg8_x3X,exploring,33
,,,the,33
,,,addiction,33
,,,and,33
,,,loneliness,33
,,,that,33
,,,many,33
,,,believe,33
,,,are,33
,,,inherently,33
,,,linked,33
,,,to,33
,,,a,33
,,,life,33
,,,in,33
,,,the,33
,,,performing,33
,,,arts,33
,,,.,33
,,,"""",34
,,,Early,34
Q560307_85,EVENT,uNf7nvqvox,exposure,34
,,,to,34
,,,the,34
,,,recordings,34
,,,of,34
,,,Bessie,34
,,,Smith,34
Q560307_83,EVENT,gxGMEILBIZ,instilled,34
,,,in,34
Q560307_84,ENTITY,cq5-_t8IHQ,Cortez,34
,,,a,34
,,,deeply,34
,,,etched,34
,,,sense,34
,,,of,34
,,,female,34
,,,identity,34
,,,",",34
,,,which,34
,,,",",34
,,,combined,34
,,,with,34
,,,a,34
,,,strong,34
,,,will,34
,,,",",34
Q560307_86,EVENT,k7D9dqR0nJ,shaped,34
Q560307_87,ENTITY,wlEZYj_x3F,her,34
,,,into,34
,,,an,34
,,,uncommonly,34
,,,outspoken,34
,,,individual,34
,,,.,34
Q560307_88,ENTITY,81pUM2DDVh,She,35
Q560307_89,EVENT-GR,L1KNtS9dQ9,became,35
Q560307_90,EVENT,Rxl2231r79,transformed,35
,,,by,35
,,,the,35
,,,sounds,35
,,,of,35
,,,Duke,35
,,,Ellington,35
,,,",",35
,,,Sarah,35
,,,Vaughan,35
,,,",",35
,,,Charlie,35
,,,Parker,35
,,,",",35
,,,Dizzy,35
,,,Gillespie,35
,,,",",35
,,,and,35
,,,no,35
,,,-,35
,,,nonsense,35
,,,vocalist,35
,,,Dinah,35
,,,Washington,35
,,,",",35
,,,whose,35
,,,visceral,35
,,,approach,35
,,,to,35
,,,self,35
,,,-,35
,,,expression,35
,,,clearly,35
Q560307_91,EVENT,RowqcbCRRC,encouraged,35
Q560307_92,ENTITY,kDcPMbe2_X,the,35
Q560307_93,ENTITY,kDcPMbe2_X,poet,35
,,,not,35
,,,to,35
,,,pull,35
,,,any,35
,,,punches,35
,,,.,35
Q560307_94,ENTITY,ldoNMu9xbF,Cortez,36
,,,",",36
,,,who,36
Q560307_95,EVENT,NO5IcNBXS2,respected,36
,,,the,36
,,,memory,36
,,,of,36
,,,independent,36
,,,performing,36
,,,artist,36
,,,Josephine,36
,,,Baker,36
,,,",",36
Q560307_96,EVENT,C1Vl97EkGr,preferred,36
,,,to,36
,,,name,36
,,,inspirations,36
,,,rather,36
,,,than,36
,,,influences,36
,,,",",36
,,,especially,36
,,,when,36
Q560307_97,EVENT,WSYQ9wjRES,discussing,36
,,,writers,36
,,,.,36
,,,Those,37
,,,with,37
,,,whom,37
Q560307_99,ENTITY,FrfZBahHky,she,37
Q560307_98,EVENT,Mk8mfLDT56,identified,37
,,,included,37
,,,Langston,37
,,,Hughes,37
,,,",",37
,,,Aimé,37
,,,Césaire,37
,,,",",37
,,,Léon,37
,,,Damas,37
,,,",",37
,,,Christopher,37
,,,Okigbo,37
,,,",",37
,,,Henry,37
,,,Dumas,37
,,,",",37
,,,Amiri,37
,,,Baraka,37
,,,",",37
,,,and,37
,,,Richard,37
,,,Wright,37
,,,.,37
,,,Parallels,38
,,,with,38
,,,the,38
,,,ugly,38
,,,/,38
,,,beautiful,38
,,,poetics,38
,,,of,38
,,,Federico,38
,,,García,38
,,,Lorca,38
,,,also,38
,,,suggest,38
,,,themselves,38
,,,.,38
Q560307_163,ENTITY,WqVJ9UXxlr,Her,39
Q560307_164,EVENT,GiRmyQvPli,words,39
,,,were,39
,,,usually,39
Q560307_100,EVENT,5H9O-deevj,written,39
,,,",",39
Q560307_101,EVENT,Y76Z7aH5Ag,chanted,39
,,,",",39
,,,and,39
,,,spoken,39
,,,in,39
,,,rhythmic,39
,,,repetition,39
,,,that,39
,,,resembled,39
,,,the,39
,,,intricate,39
,,,",",39
,,,tactile,39
,,,language,39
,,,of,39
,,,African,39
,,,and,39
,,,Caribbean,39
,,,drumming,39
,,,.,39
Q560307_103,ENTITY,-J380TuFq-,Most,40
Q560307_104,ENTITY,-J380TuFq-,of,40
Q560307_105,ENTITY,-J380TuFq-,her,40
Q560307_106,ENTITY,-J380TuFq-,work,40
,,,from,40
,,,the,40
,,,early,40
,,,1970s,40
,,,onwards,40
,,,was,40
Q560307_107,EVENT,DbF1rMSyQn,issued,40
,,,by,40
,,,Bola,40
,,,Press,40
,,,",",40
,,,the,40
,,,publishing,40
,,,company,40
Q560307_108,ENTITY,yd2DW2115h,she,40
Q560307_109,EVENT,pVQVqTIZWq,founded,40
,,,.,40
Q560307_110,ENTITY,Jgy0325h71,One,41
Q560307_111,ENTITY,Jgy0325h71,of,41
Q560307_112,ENTITY,Jgy0325h71,these,41
,,,early,41
Q560307_113,ENTITY,Jgy0325h71,works,41
,,,",",41
,,,Festivals,41
,,,and,41
,,,Funerals(1971,41
,,,),41
,,,",",41
,,,while,41
,,,not,41
,,,as,41
,,,well,41
,,,-,41
,,,known,41
,,,as,41
,,,Pissstained,41
,,,stairs,41
,,,and,41
,,,the,41
,,,Monkey,41
,,,Man,41
,,,'s,41
,,,Wares,41
,,,",",41
,,,is,41
Q560307_114,EVENT,pgjJJjbn-L,considered,41
Q560307_115,EVENT,1-mRucCa7P,significant,41
,,,from,41
,,,how,41
,,,much,41
,,,it,41
Q560307_116,EVENT,G4nyM_mc4X,derives,41
,,,from,41
,,,Cortez,41
,,,'s,41
,,,personal,41
,,,experiences,41
,,,",",41
,,,as,41
,,,well,41
,,,as,41
,,,featuring,41
,,,"""",41
,,,the,41
,,,voices,41
,,,of,41
,,,ordinary,41
,,,working,41
,,,people,41
,,,confronting,41
,,,social,41
,,,issues,41
,,,and,41
,,,weighing,41
,,,their,41
,,,role,41
,,,in,41
,,,fighting,41
,,,for,41
,,,change,41
,,,.,41
,,,"""",42
Q560307_117,ENTITY,_L30Z3oT35,She,42
Q560307_118,EVENT,WZK1Ql4qX4,cut,42
,,,her,42
,,,first,42
,,,album,42
,,,",",42
,,,Celebrations,42
,,,and,42
,,,Solitudes,42
,,,",",42
,,,at,42
,,,White,42
,,,Plains,42
,,,",",42
,,,New,42
,,,York,42
,,,",",42
,,,in,42
,,,1974,42
,,,.,42
,,,A,43
,,,set,43
,,,of,43
,,,duets,43
,,,with,43
,,,bassist,43
,,,Richard,43
,,,Davis,43
,,,",",43
,,,it,43
,,,was,43
Q560307_119,EVENT,IJR8Tm0wo_,released,43
,,,on,43
,,,the,43
,,,Strata,43
,,,-,43
,,,East,43
,,,label,43
,,,.,43
,,,The,44
,,,first,44
,,,Bola,44
,,,Press,44
,,,recording,44
,,,",",44
,,,taped,44
,,,in,44
,,,October,44
,,,1979,44
,,,",",44
,,,was,44
,,,called,44
,,,Unsubmissive,44
,,,Blues,44
,,,and,44
,,,included,44
,,,a,44
,,,piece,44
,,,"""",44
,,,For,44
,,,the,44
,,,Brave,44
,,,Young,44
,,,Students,44
,,,in,44
,,,Soweto,44
,,,.,44
,,,"""",45
Q560307_120,ENTITY,S_qTmr2JX6,Cortez,45
Q560307_121,EVENT,jfIeBoHyT4,delivered,45
,,,her,45
,,,poetry,45
,,,backed,45
,,,by,45
,,,an,45
,,,electro,45
,,,-,45
,,,funk,45
,,,modern,45
,,,jazz,45
,,,group,45
,,,called,45
,,,the,45
,,,Firespitters,45
,,,",",45
,,,built,45
,,,around,45
,,,a,45
,,,core,45
,,,of,45
,,,guitarist,45
,,,Bern,45
,,,Nix,45
,,,",",45
,,,bassist,45
,,,Al,45
,,,McDowell,45
,,,",",45
,,,and,45
,,,drummer,45
,,,Denardo,45
,,,Coleman,45
,,,.,45
,,,For,46
,,,years,46
,,,",",46
,,,the,46
,,,Firespitters,46
,,,and,46
,,,Ornette,46
,,,Coleman,46
,,,'s,46
,,,Prime,46
,,,Time,46
,,,coexisted,46
,,,with,46
,,,Denardo,46
,,,as,46
,,,the,46
,,,axis,46
,,,and,46
,,,various,46
,,,players,46
,,,participated,46
,,,in,46
,,,both,46
,,,units,46
,,,.,46
,,,During,47
,,,the,47
,,,summer,47
,,,of,47
,,,1982,47
,,,",",47
Q560307_122,ENTITY,eKzf4W1Gs5,Cortez,47
Q560307_123,EVENT,-wW-ni61FO,delivered,47
,,,There,47
,,,It,47
,,,Is,47
,,,",",47
,,,an,47
,,,earthshaking,47
,,,album,47
,,,containing,47
,,,several,47
,,,pieces,47
,,,that,47
,,,truly,47
,,,define,47
,,,her,47
,,,artistry,47
,,,.,47
,,,These,48
,,,include,48
,,,:,48
,,,"""",48
,,,I,48
,,,See,48
,,,Chano,48
,,,Pozo,48
,,,",",48
,,,"""",48
,,,a,48
,,,joyously,48
,,,evocative,48
,,,salute,48
,,,to,48
,,,Dizzy,48
,,,Gillespie,48
,,,'s,48
,,,legendary,48
,,,Cuban,48
,,,percussionist,48
,,,;,48
,,,a,48
,,,searing,48
,,,indictment,48
,,,of,48
,,,patriarchal,48
,,,violence,48
,,,called,48
,,,"""",48
,,,If,48
,,,the,48
,,,Drum,48
,,,Is,48
,,,a,48
,,,Woman,48
,,,"""",48
,,,;,48
,,,and,48
,,,",",48
,,,"""",48
,,,US,48
,,,/,48
,,,Nigerian,48
,,,Relations,48
,,,",",48
,,,"""",48
,,,which,48
,,,consists,48
,,,of,48
,,,the,48
,,,sentence,48
,,,"""",48
,,,They,48
,,,want,48
,,,the,48
,,,oil,48
,,,/,48
,,,but,48
,,,they,48
,,,do,48
,,,n't,48
,,,want,48
,,,the,48
,,,people,48
,,,"""",48
,,,chanted,48
,,,dervish,48
,,,-,48
,,,like,48
,,,over,48
,,,an,48
,,,escalating,48
,,,",",48
,,,electrified,48
,,,free,48
,,,jazz,48
,,,blowout,48
,,,.,48
Q560307_124,EVENT,D_rEJlbPRk,Recorded,49
,,,in,49
,,,1986,49
,,,",",49
Q560307_165,ENTITY,HY5Dfv3exR,her,49
Q560307_166,ENTITY,HY5Dfv3exR,next,49
Q560307_167,ENTITY,HY5Dfv3exR,album,49
,,,",",49
,,,Maintain,49
,,,Control,49
,,,",",49
,,,is,49
,,,especially,49
,,,memorable,49
,,,for,49
,,,Ornette,49
,,,Coleman,49
,,,'s,49
,,,profoundly,49
,,,emotive,49
,,,saxophone,49
,,,on,49
,,,"""",49
,,,No,49
,,,Simple,49
,,,Explanations,49
,,,",",49
,,,"""",49
,,,the,49
,,,unsettling,49
,,,"""",49
,,,Deadly,49
,,,Radiation,49
,,,Blues,49
,,,",",49
,,,"""",49
,,,and,49
,,,the,49
,,,harshly,49
,,,gyrating,49
,,,"""",49
,,,Economic,49
,,,Love,49
,,,Song,49
,,,",",49
,,,"""",49
,,,which,49
,,,is,49
,,,another,49
,,,of,49
,,,her,49
,,,tantrum,49
,,,-,49
,,,like,49
,,,repetition,49
,,,rituals,49
,,,",",49
,,,this,49
,,,time,49
,,,built,49
,,,around,49
,,,the,49
,,,words,49
,,,"""",49
,,,Military,49
,,,spending,49
,,,",",49
,,,huge,49
,,,profits,49
,,,and,49
,,,death,49
,,,.,49
,,,"""",50
,,,Among,50
,,,several,50
,,,subsequent,50
,,,albums,50
,,,Cheerful,50
,,,&,50
,,,Optimistic,50
,,,(,50
,,,1994,50
,,,),50
,,,stands,50
,,,out,50
,,,for,50
,,,the,50
,,,use,50
,,,of,50
,,,an,50
,,,African,50
,,,kora,50
,,,player,50
,,,and,50
,,,poignant,50
,,,currents,50
,,,of,50
,,,wistfulness,50
,,,during,50
,,,"""",50
,,,Sacred,50
,,,Trees,50
,,,"""",50
,,,and,50
,,,"""",50
,,,I,50
,,,Wonder,50
,,,Who,50
,,,.,50
,,,"""",51
,,,Additionally,51
,,,",",51
,,,this,51
,,,album,51
,,,contains,51
,,,a,51
,,,convincing,51
,,,ode,51
,,,to,51
,,,anti,51
,,,-,51
,,,militarism,51
,,,in,51
,,,"""",51
,,,War,51
,,,Devoted,51
,,,to,51
,,,War,51
,,,"""",51
,,,and,51
,,,the,51
,,,close,51
,,,-,51
,,,to,51
,,,-,51
,,,the,51
