token,label,_id
realised,EVENT,Q560307_5
that,-,-
she,ENTITY,Q560307_376
was,-,-
brown,-,-
and,-,-
returned,EVENT,Q560307_6
her,ENTITY,Q560307_203
to,-,-
the,-,-
authorities,-,-
.,-,-
-,-,-
-,-,-
She,-,-
was,-,-
then,-,-
placed,EVENT,Q560307_7
with,-,-
a,-,-
mixed,-,-
-,-,-
race,-,-
or,-,-
"""",-,-
coloured,-,-
"""",-,-
family,-,-
",",-,-
the,-,-
Heathcotes,-,-
",",-,-
in,-,-
a,-,-
poor,-,-
non,-,-
-,-,-
white,-,-
area,-,-
of,-,-
Pietermaritzburg,-,-
.,-,-
-,-,-
-,-,-
Here,-,-
",",-,-
she,-,-
grew,EVENT,Q560307_8
up,-,-
with,-,-
a,-,-
strict,-,-
foster,-,-
mother,-,-
",",-,-
Nelly,-,-
Heathcote,-,-
",",-,-
and,-,-
attended,EVENT,Q560307_9
the,-,-
local,-,-
Catholic,-,-
Church,-,-
and,-,-
primary,-,-
school,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_379
never,EVENT-MOD,Q560307_11
quite,-,-
realised,EVENT,Q560307_10
that,-,-
she,-,-
was,EVENT,Q560307_377
not,EVENT-MOD,Q560307_378
a,-,-
Heathcote,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_204
enjoyed,EVENT,Q560307_12
a,-,-
near,-,-
-,-,-
normal,-,-
childhood,-,-
of,ENTITY,Q560307_336
her,ENTITY,Q560307_205
time,-,-
and,-,-
place,-,-
",",-,-
with,-,-
the,-,-
exception,-,-
that,-,-
her,ENTITY,Q560307_206
foster,-,-
mother,-,-
resented,EVENT,Q560307_380
her,ENTITY,Q560307_207
love,EVENT,Q560307_381
of,-,-
books,-,-
.,-,-
-,-,-
-,-,-
When,-,-
Bessie,-,-
was,-,-
twelve,-,-
",",-,-
after,-,-
she,ENTITY,Q560307_208
had,-,-
completed,EVENT,Q560307_13
four,-,-
years,-,-
of,-,-
primary,-,-
school,-,-
",",-,-
the,-,-
authorities,-,-
moved,EVENT,Q560307_14
her,-,-
to,-,-
St.,-,-
Monica,-,-
's,-,-
Home,-,-
for,-,-
Coloured,-,-
Girls,-,-
",",-,-
an,-,-
Anglican,-,-
boarding,-,-
-,-,-
school,-,-
in,-,-
Durban,-,-
.,-,-
-,-,-
-,-,-
At,-,-
first,-,-
Bessie,ENTITY,Q560307_209
tried,EVENT-MOD,Q560307_17
to,-,-
run,EVENT,Q560307_15
away,-,-
and,-,-
go,EVENT,Q560307_16
home,-,-
.,-,-
-,-,-
-,-,-
Later,-,-
she,ENTITY,Q560307_210
began,EVENT,Q560307_18
to,-,-
appreciate,EVENT,Q560307_19
the,-,-
wealth,-,-
of,-,-
books,-,-
and,-,-
knowledge,-,-
that,-,-
the,-,-
school,-,-
offered,-,-
.,-,-
-,-,-
-,-,-
At,-,-
the,-,-
end,-,-
of,-,-
her,ENTITY,Q560307_213
second,-,-
year,-,-
she,-,-
endured,EVENT,Q560307_20
the,-,-
first,-,-
great,-,-
trauma,EVENT,Q560307_21
of,-,-
her,-,-
life,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_314
authorities,-,-
abruptly,-,-
told,EVENT,Q560307_22
her,-,-
that,-,-
she,-,-
was,REL,Q560307_211
the,-,-
daughter,EVENT,Q560307_212
of,-,-
a,-,-
white,-,-
woman,-,-
",",-,-
not,-,-
Nelly,-,-
Heathcote,-,-
",",-,-
and,-,-
that,-,-
she,ENTITY,Q560307_223
would,-,-
not,EVENT-MOD,Q560307_25
be,-,-
allowed,EVENT,Q560307_23
to,-,-
return,EVENT,Q560307_24
to,-,-
her,-,-
former,-,-
home,-,-
for,-,-
the,-,-
Christmas,-,-
holidays,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_220
young,ENTITY,Q560307_215
teenager,ENTITY,Q560307_225
was,REL,Q560307_222
devastated,EVENT,Q560307_26
and,-,-
withdrew,EVENT,Q560307_27
into,-,-
herself,ENTITY,Q560307_227
.,-,-
-,-,-
-,-,-
Two,-,-
years,-,-
later,-,-
",",-,-
at,-,-
the,-,-
end,-,-
of,-,-
1953,-,-
",",-,-
Bessie,ENTITY,Q560307_228
passed,EVENT,Q560307_28
her,ENTITY,Q560307_229
Junior,-,-
Certificate,-,-
examination,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_382
went,REL,Q560307_29
on,-,-
to,-,-
do,EVENT,Q560307_30
a,-,-
two,-,-
-,-,-
year,-,-
Teacher,-,-
Training,-,-
Certificate,-,-
at,-,-
a,-,-
nearby,-,-
college,-,-
while,-,-
living,EVENT,Q560307_31
at,-,-
St.,-,-
Monica,-,-
's,-,-
.,-,-
-,-,-
-,-,-
Finally,-,-
",",-,-
at,-,-
the,-,-
beginning,-,-
of,-,-
1956,-,-
",",-,-
the,-,-
court,-,-
declared,EVENT,Q560307_32
her,ENTITY,Q560307_230
an,-,-
adult,EVENT,Q560307_226
;,-,-
she,-,-
was,-,-
awarded,EVENT,Q560307_33
a,-,-
provisional,-,-
teaching,-,-
certificate,-,-
;,-,-
and,-,-
she,ENTITY,Q560307_233
accepted,EVENT,Q560307_35
a,-,-
job,EVENT,Q560307_34
as,-,-
a,-,-
teacher,-,-
in,-,-
a,-,-
coloured,-,-
primary,-,-
school,-,-
in,-,-
Durban,-,-
.,-,-
-,-,-
-,-,-
During,-,-
this,-,-
time,-,-
she,-,-
developed,EVENT,Q560307_36
close,-,-
friendships,EVENT,Q560307_37
with,-,-
several,-,-
of,-,-
the,-,-
white,-,-
staff,-,-
of,-,-
St.,-,-
Monica,-,-
's,-,-
",",-,-
as,-,-
well,-,-
as,-,-
several,-,-
members,-,-
of,-,-
the,-,-
"""",-,-
Indian,-,-
"""",-,-
community,-,-
",",-,-
and,-,-
her,ENTITY,Q560307_231
interest,EVENT,Q560307_383
in,-,-
non,-,-
-,-,-
Christian,-,-
religions,-,-
flourished,EVENT,Q560307_38
",",-,-
especially,-,-
Hinduism,-,-
.,-,-
-,-,-
-,-,-
On,-,-
the,-,-
other,-,-
hand,-,-
",",-,-
she,ENTITY,Q560307_232
had,REL,Q560307_41
only,-,-
a,-,-
passing,EVENT-MOD,Q560307_40
contact,EVENT,Q560307_39
with,-,-
the,-,-
"""",-,-
black,-,-
"""",-,-
African,-,-
majority,-,-
in,-,-
Natal,-,-
",",-,-
who,-,-
were,-,-
overwhelmingly,-,-
Zulu,-,-
.,-,-
-,-,-
-,-,-
In,-,-
mid-1958,-,-
",",-,-
tired,EVENT,Q560307_43
of,-,-
her,-,-
daily,-,-
routines,EVENT,Q560307_388
and,-,-
dreaming,EVENT,Q560307_389
of,-,-
bigger,-,-
things,-,-
",",-,-
Head,-,-
resigned,EVENT,Q560307_42
her,ENTITY,Q560307_242
job,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_243
had,REL,Q560307_45
a,-,-
21st,-,-
birthday,-,-
party,EVENT,Q560307_44
with,-,-
old,-,-
friends,-,-
",",-,-
then,-,-
took,EVENT,Q560307_46
a,-,-
train,-,-
for,-,-
Cape,-,-
Town,-,-
",",-,-
where,-,-
she,ENTITY,Q560307_244
intended,EVENT,Q560307_48
to,-,-
become,REL,Q560307_49
a,-,-
journalist,EVENT,Q560307_47
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_240
young,ENTITY,Q560307_235
Head,ENTITY,Q560307_245
arrived,EVENT,Q560307_50
in,-,-
Cape,-,-
Town,-,-
at,-,-
a,-,-
moment,-,-
when,-,-
South,-,-
Africa,-,-
's,-,-
urbanised,-,-
non,-,-
-,-,-
whites,-,-
were,-,-
beginning,-,-
to,-,-
stir,-,-
under,-,-
the,-,-
ever,-,-
-,-,-
more,-,-
-,-,-
restrictive,-,-
laws,-,-
of,-,-
apartheid,-,-
.,-,-
-,-,-
-,-,-
Several,-,-
mass,-,-
-,-,-
market,-,-
newspapers,-,-
and,-,-
magazines,-,-
already,-,-
catered,-,-
to,-,-
their,-,-
tastes,-,-
",",-,-
of,-,-
which,-,-
the,-,-
weekly,-,-
Drum,-,-
was,-,-
the,-,-
most,-,-
famous,-,-
.,-,-
-,-,-
-,-,-
Head,ENTITY,Q560307_246
sought,EVENT,Q560307_52
employment,EVENT,Q560307_51
instead,-,-
with,-,-
Drum,-,-
's,-,-
sister,-,-
publication,-,-
",",-,-
the,-,-
weekly,-,-
Golden,-,-
City,-,-
Post,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_247
worked,EVENT,Q560307_53
there,-,-
for,-,-
almost,-,-
a,-,-
year,-,-
",",-,-
filing,EVENT,Q560307_54
courtroom,-,-
stories,-,-
and,-,-
other,-,-
small,-,-
tasks,-,-
given,-,-
to,-,-
rookies,-,-
in,-,-
the,-,-
newsroom,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_251
wrote,EVENT,Q560307_55
under,-,-
her,ENTITY,Q560307_252
real,-,-
name,-,-
",",-,-
Bessie,-,-
Amelia,ENTITY,Q560307_180
Emery,-,-
.,-,-
-,-,-
-,-,-
Although,-,-
Cape,-,-
Town,-,-
was,-,-
then,-,-
of,-,-
a,-,-
similar,-,-
size,-,-
to,-,-
Durban,-,-
",",-,-
it,-,-
was,-,-
vastly,-,-
more,-,-
diverse,-,-
and,-,-
sophisticated,-,-
",",-,-
with,-,-
a,-,-
much,-,-
longer,-,-
history,-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
and,-,-
is,-,-
the,-,-
country,-,-
's,-,-
political,-,-
capital,-,-
",",-,-
being,-,-
the,-,-
home,-,-
to,-,-
its,-,-
Parliament,-,-
.,-,-
-,-,-
-,-,-
In,-,-
Pietermaritzburg,-,-
and,-,-
Durban,-,-
",",-,-
Bessie,-,-
had,-,-
been,REL,Q560307_57
a,-,-
member,EVENT,Q560307_56
of,-,-
a,-,-
small,-,-
minority,-,-
group,-,-
",",-,-
English,-,-
-,-,-
speaking,-,-
Coloureds,-,-
(,-,-
mixed,-,-
-,-,-
race,-,-
),-,-
.,-,-
-,-,-
-,-,-
In,-,-
Cape,-,-
Town,-,-
she,ENTITY,Q560307_253
was,REL,Q560307_58
suddenly,-,-
a,-,-
member,EVENT,Q560307_59
of,-,-
the,-,-
largest,-,-
local,-,-
racial,-,-
group,-,-
—,-,-
Coloured,-,-
—,-,-
but,-,-
one,-,-
that,-,-
spoke,-,-
Afrikaans,-,-
in,-,-
its,-,-
daily,-,-
life,-,-
.,-,-
-,-,-
-,-,-
Although,-,-
she,-,-
never,EVENT-MOD,Q560307_248
became,REL,Q560307_249
comfortable,EVENT,Q560307_250
in,-,-
this,-,-
language,-,-
derived,-,-
from,-,-
Cape,-,-
Town,-,-
's,-,-
early,-,-
Dutch,-,-
settlers,-,-
",",-,-
she,-,-
was,REL,Q560307_60
soon,-,-
able,EVENT,Q560307_62
to,-,-
get,EVENT,Q560307_61
by,-,-
.,-,-
-,-,-
-,-,-
What,-,-
she,-,-
found,REL,Q560307_64
more,-,-
difficult,EVENT-MOD,Q560307_65
to,-,-
accept,EVENT,Q560307_63
were,-,-
the,-,-
divisions,-,-
in,-,-
this,-,-
community,-,-
by,-,-
skin,-,-
tone,-,-
and,-,-
economic,-,-
status,-,-
.,-,-
-,-,-
-,-,-
She,-,-
was,-,-
too,-,-
dark,-,-
to,-,-
join,-,-
the,-,-
elite,-,-
",",-,-
so,-,-
she,ENTITY,Q560307_269
preferred,EVENT,Q560307_254
to,-,-
associate,EVENT,Q560307_66
with,-,-
the,-,-
workers,-,-
and,-,-
underclass,-,-
in,-,-
District,-,-
Six,-,-
",",-,-
the,-,-
large,-,-
Coloured,-,-
community,-,-
that,-,-
lived,-,-
on,-,-
the,-,-
west,-,-
side,-,-
of,-,-
Table,-,-
Mountain,-,-
",",-,-
not,-,-
far,-,-
from,-,-
the,-,-
centre,-,-
.,-,-
-,-,-
-,-,-
Between,-,-
her,ENTITY,Q560307_270
work,-,-
and,-,-
her,ENTITY,Q560307_271
lodgings,-,-
in,-,-
District,-,-
Six,-,-
",",-,-
the,ENTITY,Q560307_267
young,-,-
provincial,ENTITY,Q560307_257
newcomer,ENTITY,Q560307_272
quickly,-,-
adopted,EVENT,Q560307_67
to,-,-
the,-,-
style,-,-
and,-,-
pace,-,-
of,-,-
the,-,-
big,-,-
city,-,-
.,-,-
-,-,-
-,-,-
She,-,-
also,-,-
became,REL,Q560307_69
more,-,-
acutely,-,-
aware,EVENT,Q560307_68
of,-,-
South,-,-
Africa,-,-
's,-,-
many,-,-
internal,-,-
conflicts,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1959,-,-
Head,ENTITY,Q560307_273
moved,EVENT,Q560307_70
to,-,-
Johannesburg,-,-
to,-,-
work,EVENT,Q560307_71
on,-,-
Home,-,-
Post,-,-
",",-,-
another,-,-
of,-,-
Drum,-,-
's,-,-
sister,-,-
publications,-,-
;,-,-
she,-,-
was,-,-
given,EVENT,Q560307_72
her,ENTITY,Q560307_274
own,-,-
column,-,-
and,-,-
a,-,-
steady,-,-
salary,-,-
.,-,-
-,-,-
-,-,-
Here,-,-
she,-,-
met,EVENT,Q560307_73
such,-,-
noted,-,-
writers,-,-
as,-,-
Lewis,-,-
Nkosi,-,-
",",-,-
Can,-,-
Themba,-,-
",",-,-
and,-,-
Dennis,-,-
Brutus,-,-
and,-,-
experimented,EVENT,Q560307_74
with,-,-
her,ENTITY,Q560307_275
own,-,-
independent,-,-
writing,-,-
.,-,-
-,-,-
-,-,-
But,-,-
her,ENTITY,Q560307_276
life,-,-
-,-,-
changing,-,-
experiences,-,-
at,-,-
this,-,-
time,-,-
were,-,-
coming,REL,Q560307_76
into,-,-
contact,EVENT,Q560307_75
with,-,-
black,-,-
nationalist,-,-
political,-,-
writings,-,-
",",-,-
especially,-,-
those,-,-
of,-,-
the,-,-
Pan,-,-
-,-,-
Africanists,-,-
George,-,-
Padmore,-,-
and,-,-
Robert,-,-
Sobukwe,-,-
.,-,-
-,-,-
-,-,-
One,-,-
of,-,-
Padmore,-,-
's,-,-
books,-,-
"""",-,-
gave,-,-
me,ENTITY,Q560307_277
a,-,-
new,-,-
skin,-,-
and,-,-
a,-,-
new,-,-
life,-,-
that,-,-
was,-,-
totally,-,-
unacceptable,-,-
to,-,-
conditions,-,-
down,-,-
there,-,-
",",-,-
"""",-,-
she,ENTITY,Q560307_278
later,-,-
wrote,EVENT,Q560307_77
.,-,-
-,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_407
met,EVENT,Q560307_78
Sobukwe,-,-
and,-,-
found,-,-
him,-,-
an,-,-
overwhelming,-,-
personal,-,-
presence,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_279
also,-,-
came,REL,Q560307_80
into,-,-
contact,EVENT,Q560307_79
with,-,-
jazz,-,-
and,-,-
jazz,-,-
musicians,-,-
",",-,-
developing,EVENT,Q560307_81
an,-,-
instant,-,-
crush,EVENT,Q560307_82
on,-,-
the,-,-
young,-,-
Abdullah,-,-
Ibrahim,-,-
",",-,-
aka,-,-
Dollar,-,-
Brand,-,-
",",-,-
who,-,-
led,-,-
the,-,-
country,-,-
's,-,-
foremost,-,-
jazz,-,-
ensemble,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_322
personal,-,-
and,-,-
political,-,-
exploded,-,-
in,-,-
early,-,-
1960,-,-
.,-,-
-,-,-
-,-,-
Head,ENTITY,Q560307_280
joined,EVENT,Q560307_83
Sobukwe,-,-
's,-,-
Pan,-,-
-,-,-
Africanist,-,-
Congress,-,-
(,-,-
PAC,-,-
),-,-
a,-,-
few,-,-
weeks,-,-
before,-,-
that,-,-
party,-,-
led,-,-
a,-,-
fateful,-,-
mass,-,-
protest,-,-
in,-,-
Soweto,-,-
",",-,-
Sharpeville,-,-
",",-,-
and,-,-
other,-,-
black,-,-
townships,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Sharpeville,-,-
massacre,-,-
ensued,-,-
",",-,-
triggering,-,-
decisive,-,-
political,-,-
and,-,-
social,-,-
changes,-,-
in,-,-
South,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
Black,-,-
political,-,-
parties,-,-
were,-,-
banned,-,-
and,-,-
thousands,-,-
of,-,-
activists,-,-
were,-,-
arrested,-,-
.,-,-
-,-,-
-,-,-
Head,ENTITY,Q560307_281
worked,EVENT,Q560307_84
briefly,-,-
to,-,-
support,EVENT,Q560307_85
PAC,-,-
prisoners,-,-
before,-,-
being,-,-
arrested,EVENT,Q560307_86
herself,ENTITY,Q560307_282
in,-,-
an,-,-
ugly,-,-
incident,-,-
of,-,-
mutual,-,-
betrayal,-,-
among,-,-
PAC,-,-
sympathisers,-,-
.,-,-
-,-,-
-,-,-
Although,-,-
the,-,-
charges,-,-
against,-,-
her,ENTITY,Q560307_283
were,-,-
eventually,-,-
dismissed,EVENT,Q560307_87
",",-,-
she,ENTITY,Q560307_284
soon,-,-
spiralled,EVENT,Q560307_88
down,-,-
into,-,-
a,-,-
deep,-,-
depression,EVENT,Q560307_89
and,-,-
attempted,EVENT,Q560307_91
suicide,EVENT,Q560307_90
.,-,-
-,-,-
-,-,-
After,-,-
a,-,-
brief,-,-
hospitalization,EVENT,Q560307_92
",",-,-
she,-,-
returned,EVENT,Q560307_93
to,-,-
Cape,-,-
Town,-,-
",",-,-
temporarily,-,-
broken,-,-
in,-,-
spirit,-,-
and,-,-
disillusioned,-,-
with,-,-
politics,-,-
.,-,-
-,-,-
-,-,-
Around,-,-
1969,-,-
",",-,-
Head,ENTITY,Q560307_390
also,-,-
began,EVENT,Q560307_95
to,-,-
suffer,EVENT,Q560307_94
symptoms,-,-
of,-,-
bipolar,-,-
disorder,-,-
and,-,-
schizophrenia,-,-
After,-,-
a,-,-
year,-,-
of,-,-
lying,EVENT,Q560307_96
low,-,-
",",-,-
Head,ENTITY,Q560307_286
reappeared,EVENT,Q560307_97
in,-,-
Cape,-,-
Town,-,-
's,-,-
intellectual,-,-
and,-,-
political,-,-
circles,-,-
",",-,-
associating,EVENT,Q560307_98
with,-,-
the,-,-
multiracial,-,-
intellectuals,-,-
of,-,-
the,-,-
Liberal,-,-
Party,-,-
as,-,-
well,-,-
as,-,-
with,-,-
the,-,-
agitators,-,-
of,-,-
the,-,-
PAC,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_291
began,EVENT,Q560307_101
to,-,-
smoke,EVENT,Q560307_99
and,-,-
drink,EVENT,Q560307_100
.,-,-
-,-,-
-,-,-
In,-,-
July,-,-
1961,-,-
she,-,-
met,EVENT,Q560307_102
Harold,-,-
Head,-,-
",",-,-
a,-,-
well,-,-
-,-,-
spoken,-,-
young,-,-
Coloured,-,-
man,-,-
from,-,-
Pretoria,-,-
who,-,-
had,-,-
many,-,-
of,-,-
the,-,-
same,-,-
intellectual,-,-
interests,-,-
as,-,-
herself,-,-
.,-,-
-,-,-
-,-,-
Six,-,-
weeks,-,-
later,-,-
they,ENTITY,Q560307_285
were,-,-
married,EVENT,Q560307_103
",",-,-
and,-,-
on,-,-
May,-,-
15,-,-
",",-,-
1962,-,-
their,-,-
only,-,-
child,-,-
",",-,-
Howard,-,-
Rex,-,-
Head,-,-
was,-,-
born,-,-
.,-,-
-,-,-
-,-,-
The,-,-
infant,-,-
was,-,-
marked,-,-
by,-,-
a,-,-
slight,-,-
",",-,-
then,-,-
-,-,-
unrecognised,-,-
foetal,-,-
alcohol,-,-
disorder,-,-
",",-,-
one,-,-
that,-,-
was,-,-
to,-,-
affect,-,-
him,-,-
throughout,-,-
his,-,-
life,-,-
.,-,-
-,-,-
-,-,-
Both,-,-
Harold,-,-
and,-,-
Bessie,ENTITY,Q560307_292
wrote,EVENT,Q560307_104
articles,-,-
at,-,-
this,-,-
time,-,-
",",-,-
most,-,-
often,-,-
for,-,-
The,-,-
New,-,-
African,-,-
",",-,-
an,-,-
upstart,-,-
monthly,-,-
published,-,-
in,-,-
Cape,-,-
Town,-,-
.,-,-
-,-,-
-,-,-
Bessie,ENTITY,Q560307_293
also,-,-
wrote,EVENT,Q560307_105
a,-,-
dramatic,-,-
novella,-,-
",",-,-
The,-,-
Cardinals,ENTITY,Q560307_315
",",-,-
that,-,-
went,-,-
unpublished,-,-
for,-,-
thirty,-,-
years,-,-
.,-,-
-,-,-
-,-,-
But,-,-
mostly,-,-
the,-,-
Heads,ENTITY,Q560307_288
were,REL,Q560307_108
poor,EVENT,Q560307_106
and,-,-
their,-,-
marriage,-,-
was,-,-
deteriorating,EVENT,Q560307_107
.,-,-
-,-,-
-,-,-
Howard,-,-
proved,-,-
to,-,-
be,-,-
an,-,-
unsmiling,-,-
baby,-,-
.,-,-
-,-,-
-,-,-
In,-,-
great,-,-
frustration,-,-
Bessie,ENTITY,Q560307_294
left,EVENT,Q560307_109
Cape,-,-
Town,-,-
at,-,-
the,-,-
end,-,-
of,-,-
1963,-,-
to,-,-
live,EVENT,Q560307_110
with,-,-
her,ENTITY,Q560307_295
mother,-,-
-,-,-
in,-,-
-,-,-
law,-,-
near,-,-
Pretoria,-,-
",",-,-
taking,EVENT,Q560307_111
Howard,-,-
with,-,-
her,ENTITY,Q560307_391
.,-,-
-,-,-
-,-,-
When,-,-
that,-,-
relationship,-,-
also,-,-
broke,EVENT,Q560307_112
down,-,-
",",-,-
Head,-,-
had,-,-
had,-,-
enough,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_296
applied,EVENT,Q560307_113
for,-,-
a,-,-
teaching,-,-
job,EVENT,Q560307_114
in,-,-
the,-,-
neighbouring,-,-
Bechuanaland,-,-
Protectorate,-,-
(,-,-
now,-,-
Botswana,-,-
),-,-
and,-,-
was,-,-
accepted,EVENT,Q560307_115
.,-,-
-,-,-
-,-,-
Although,-,-
she,-,-
could,-,-
not,EVENT-MOD,Q560307_117
obtain,EVENT,Q560307_116
a,-,-
passport,-,-
",",-,-
a,-,-
friend,-,-
helped,EVENT,Q560307_118
her,ENTITY,Q560307_297
to,-,-
obtain,EVENT,Q560307_119
a,-,-
one,-,-
-,-,-
way,-,-
exit,-,-
permit,-,-
.,-,-
-,-,-
-,-,-
Toward,-,-
the,-,-
end,-,-
of,-,-
March,-,-
1964,-,-
she,-,-
and,-,-
her,ENTITY,Q560307_298
son,-,-
boarded,EVENT,Q560307_120
a,-,-
train,-,-
for,-,-
the,-,-
north,-,-
.,-,-
-,-,-
-,-,-
Head,ENTITY,Q560307_300
never,EVENT-MOD,Q560307_122
saw,EVENT,Q560307_121
South,-,-
Africa,-,-
again,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1964,-,-
",",-,-
abandoning,EVENT,Q560307_123
her,ENTITY,Q560307_302
life,-,-
in,-,-
South,-,-
Africa,-,-
",",-,-
she,ENTITY,Q560307_301
moved,EVENT,Q560307_124
with,-,-
her,-,-
young,-,-
son,-,-
to,-,-
Botswana,-,-
(,-,-
then,-,-
still,-,-
the,-,-
Bechuanaland,-,-
Protectorate,-,-
),-,-
seeking,EVENT,Q560307_125
asylum,EVENT,Q560307_126
",",-,-
having,-,-
been,-,-
peripherally,-,-
involved,-,-
with,-,-
Pan,-,-
-,-,-
African,-,-
politics,-,-
.,-,-
-,-,-
-,-,-
It,-,-
would,-,-
take,-,-
15,-,-
years,-,-
for,-,-
Head,-,-
to,-,-
obtain,EVENT,Q560307_127
Botswana,-,-
citizenship,EVENT,Q560307_299
.,-,-
-,-,-
-,-,-
Head,-,-
settled,EVENT,Q560307_128
in,-,-
Serowe,-,-
",",-,-
the,-,-
largest,-,-
of,-,-
Botswana,-,-
's,-,-
"""",-,-
villages,-,-
"""",-,-
(,-,-
i.e.,-,-
",",-,-
traditional,-,-
settlements,-,-
as,-,-
opposed,-,-
to,-,-
settler,-,-
towns,-,-
),-,-
.,-,-
-,-,-
-,-,-
Serowe,-,-
was,-,-
famous,-,-
both,-,-
for,-,-
its,-,-
historical,-,-
importance,-,-
",",-,-
as,-,-
capital,-,-
of,-,-
the,-,-
Bamangwato,-,-
people,-,-
",",-,-
and,-,-
for,-,-
the,-,-
experimental,-,-
Swaneng,-,-
school,-,-
of,-,-
Patrick,-,-
van,-,-
Rensburg,-,-
.,-,-
-,-,-
-,-,-
The,-,-
deposed,-,-
chief,-,-
of,-,-
the,-,-
Bamangwato,-,-
",",-,-
Seretse,-,-
Khama,-,-
",",-,-
was,-,-
soon,-,-
to,-,-
become,-,-
the,-,-
first,-,-
president,-,-
of,-,-
independent,-,-
Botswana,-,-
.,-,-
-,-,-
-,-,-
Her,-,-
early,-,-
