token,label,_id
its,-,-
Sunday,-,-
newspaper,-,-
",",-,-
the,-,-
Golden,-,-
City,-,-
Post,-,-
",",-,-
from,-,-
1956,-,-
to,-,-
1960,-,-
.,-,-
-,-,-
-,-,-
He,-,-
contributed,EVENT,Q560307_11
essays,ENTITY,Q560307_169
to,-,-
many,-,-
magazines,-,-
and,-,-
newspapers,-,-
.,-,-
-,-,-
-,-,-
His,-,-
essays,ENTITY,Q560307_98
criticised,EVENT,Q560307_12
apartheid,-,-
and,-,-
the,-,-
racist,-,-
state,-,-
",",-,-
as,-,-
a,-,-
result,-,-
of,-,-
which,-,-
the,-,-
South,-,-
African,-,-
government,-,-
banned,EVENT,Q560307_13
his,ENTITY,Q560307_103
works,ENTITY,Q560307_100
.,-,-
-,-,-
-,-,-
Nkosi,-,-
faced,EVENT,Q560307_14
severe,-,-
restrictions,EVENT,Q560307_15
on,-,-
his,-,-
writing,-,-
due,-,-
to,-,-
the,-,-
publishing,-,-
regulations,-,-
found,-,-
in,-,-
the,-,-
Suppression,-,-
of,-,-
Communism,-,-
Act,-,-
and,-,-
the,-,-
Publications,-,-
and,-,-
Entertainment,-,-
Act,-,-
passed,-,-
in,-,-
the,-,-
1950s,-,-
and,-,-
1960s,-,-
.,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_108
works,ENTITY,Q560307_105
were,-,-
banned,EVENT,Q560307_16
under,-,-
the,-,-
Suppression,-,-
of,-,-
Communism,-,-
Act,-,-
",",-,-
and,-,-
he,ENTITY,Q560307_109
faced,EVENT,Q560307_18
severe,-,-
restrictions,EVENT,Q560307_17
as,-,-
a,-,-
writer,-,-
.,-,-
-,-,-
-,-,-
At,-,-
the,-,-
same,-,-
time,-,-
",",-,-
he,-,-
became,REL,Q560307_19
the,-,-
first,ENTITY,Q560307_193
black,-,-
South,-,-
African,-,-
journalist,EVENT,Q560307_20
to,-,-
win,EVENT,Q560307_21
a,-,-
Nieman,-,-
Fellowship,-,-
from,-,-
Harvard,-,-
University,-,-
to,-,-
pursue,EVENT,Q560307_22
his,ENTITY,Q560307_110
studies,-,-
.,-,-
-,-,-
-,-,-
When,-,-
he,ENTITY,Q560307_111
applied,EVENT,Q560307_23
for,-,-
permission,EVENT,Q560307_24
to,-,-
go,-,-
to,-,-
United,-,-
States,-,-
",",-,-
Nkosi,ENTITY,Q560307_112
was,-,-
granted,EVENT,Q560307_25
a,-,-
one,-,-
-,-,-
way,-,-
exit,-,-
permit,EVENT,Q560307_26
to,-,-
leave,EVENT,Q560307_27
South,-,-
Africa,-,-
",",-,-
thus,-,-
being,-,-
barred,EVENT,Q560307_28
from,-,-
returning,EVENT,Q560307_29
.,-,-
-,-,-
-,-,-
In,-,-
1961,-,-
",",-,-
accepting,EVENT,Q560307_30
the,-,-
scholarship,-,-
to,-,-
study,EVENT,Q560307_31
at,-,-
Harvard,-,-
(,-,-
1961–1962,-,-
),-,-
",",-,-
he,ENTITY,Q560307_113
began,REL,Q560307_32
a,-,-
30-year,-,-
exile,EVENT,Q560307_33
.,-,-
-,-,-
-,-,-
In,-,-
1962,-,-
he,ENTITY,Q560307_114
attended,EVENT,Q560307_34
the,-,-
African,-,-
Writers,-,-
Conference,-,-
at,-,-
Makerere,-,-
University,-,-
",",-,-
along,-,-
with,-,-
the,-,-
likes,-,-
of,-,-
Chinua,-,-
Achebe,-,-
",",-,-
Wole,-,-
Soyinka,-,-
",",-,-
Ngugi,-,-
wa,-,-
Thiong'o,-,-
and,-,-
Ezekiel,-,-
Mphahlele,-,-
.,-,-
-,-,-
-,-,-
Moving,EVENT,Q560307_35
to,-,-
London,-,-
",",-,-
Nkosi,ENTITY,Q560307_115
obtained,EVENT,Q560307_36
work,-,-
with,-,-
the,-,-
BBC,-,-
and,-,-
between,-,-
1962,-,-
and,-,-
1965,-,-
produced,EVENT,Q560307_37
the,-,-
radio,-,-
programme,-,-
Africa,-,-
Abroad,-,-
",",-,-
also,-,-
interviewing,EVENT,Q560307_38
major,-,-
African,-,-
writers,-,-
for,-,-
the,-,-
television,-,-
series,-,-
African,-,-
Writers,-,-
of,-,-
Today,-,-
on,-,-
NET,-,-
",",-,-
and,-,-
serving,EVENT,Q560307_39
as,-,-
literary,-,-
editor,-,-
for,-,-
The,ENTITY,Q560307_138
New,-,-
African,-,-
magazine,-,-
(,-,-
1965–1968,-,-
),-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_116
appeared,EVENT,Q560307_40
in,-,-
Three,-,-
Swings,-,-
on,-,-
a,-,-
Pendulum,-,-
",",-,-
a,-,-
programme,-,-
about,-,-
"""",-,-
Swinging,-,-
London,-,-
"""",-,-
in,-,-
1967,-,-
",",-,-
which,-,-
can,-,-
be,-,-
viewed,-,-
on,-,-
BBC,-,-
iplayer,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1970,-,-
he,ENTITY,Q560307_118
was,REL,Q560307_42
visiting,-,-
Regents,-,-
professor,EVENT,Q560307_41
at,-,-
the,-,-
University,-,-
of,-,-
California,-,-
-,-,-
Irvine,-,-
",",-,-
and,-,-
having,-,-
earned,EVENT,Q560307_43
a,-,-
BA,-,-
degree,EVENT,Q560307_117
in,-,-
English,-,-
literature,-,-
from,-,-
the,-,-
University,-,-
of,-,-
London,-,-
(,-,-
1974,-,-
),-,-
and,-,-
an,-,-
MA,-,-
from,-,-
the,-,-
University,-,-
of,-,-
Sussex,-,-
(,-,-
1977,-,-
),-,-
",",-,-
he,-,-
went,EVENT,Q560307_119
on,-,-
to,-,-
become,REL,Q560307_44
a,-,-
Professor,EVENT,Q560307_45
of,-,-
English,-,-
at,-,-
the,-,-
University,-,-
of,-,-
Wyoming,-,-
(,-,-
1991–91,-,-
),-,-
",",-,-
as,-,-
well,-,-
as,-,-
holding,EVENT,Q560307_46
visiting,-,-
teaching,-,-
positions,-,-
at,-,-
universities,-,-
in,-,-
Zambia,-,-
and,-,-
in,-,-
Warsaw,-,-
",",-,-
Poland,-,-
.,-,-
-,-,-
-,-,-
Lewis,ENTITY,Q560307_122
Nkosi,ENTITY,Q560307_124
returned,EVENT,Q560307_47
to,-,-
South,-,-
Africa,-,-
in,-,-
2001,-,-
",",-,-
after,-,-
a,-,-
gap,-,-
of,-,-
nearly,-,-
four,-,-
decades,-,-
.,-,-
-,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_125
final,-,-
years,-,-
before,-,-
his,-,-
death,EVENT,Q560307_48
in,-,-
2010,-,-
were,-,-
passed,-,-
in,-,-
financial,-,-
difficulties,-,-
and,-,-
ill,-,-
health,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_126
was,-,-
apparently,EVENT-MOD,Q560307_50
injured,EVENT,Q560307_49
in,-,-
a,-,-
car,-,-
crash,-,-
in,-,-
2009,-,-
and,-,-
spent,EVENT,Q560307_51
his,ENTITY,Q560307_127
time,-,-
on,-,-
the,-,-
bed,-,-
",",-,-
slowly,-,-
recuperating,EVENT,Q560307_52
from,-,-
the,-,-
wounds,-,-
;,-,-
however,-,-
",",-,-
a,-,-
recovery,-,-
never,-,-
really,-,-
happened,-,-
and,-,-
he,-,-
drifted,EVENT,Q560307_53
towards,-,-
death,EVENT,Q560307_54
.,-,-
-,-,-
-,-,-
Despite,-,-
Nkosi,ENTITY,Q560307_128
being,-,-
considered,EVENT,Q560307_55
an,-,-
African,-,-
literary,-,-
legend,EVENT,Q560307_56
",",-,-
none,EVENT-MOD,Q560307_57
of,-,-
his,-,-
efforts,-,-
in,-,-
literature,-,-
gave,REL,Q560307_58
him,-,-
any,-,-
economic,-,-
relief,EVENT,Q560307_59
and,-,-
his,ENTITY,Q560307_129
friends,-,-
and,-,-
fans,-,-
gathered,-,-
a,-,-
charity,-,-
fund,-,-
to,-,-
pay,-,-
his,-,-
last,-,-
medical,-,-
bills,-,-
.,-,-
-,-,-
-,-,-
Nkosi,-,-
died,EVENT,Q560307_60
aged,-,-
73,-,-
on,-,-
Sunday,-,-
",",-,-
5,-,-
September,-,-
2010,-,-
",",-,-
at,-,-
the,-,-
Johannesburg,-,-
Wellness,-,-
Clinic,-,-
.,-,-
-,-,-
-,-,-
survived,-,-
by,-,-
his,-,-
partner,-,-
",",-,-
Astrid,-,-
Starck,-,-
-,-,-
Adler,-,-
",",-,-
and,-,-
his,ENTITY,Q560307_132
twin,-,-
daughters,-,-
",",-,-
Joy,-,-
and,-,-
Louise,-,-
.,-,-
-,-,-
-,-,-
A,-,-
memorial,-,-
service,EVENT,Q560307_133
for,-,-
Nkosi,ENTITY,Q560307_135
was,-,-
held,EVENT,Q560307_61
on,-,-
8,-,-
September,-,-
at,-,-
the,-,-
Museum,-,-
Africa,-,-
",",-,-
Newtown,-,-
Cultural,-,-
Precinct,-,-
",",-,-
in,-,-
Johannesburg,-,-
",",-,-
and,-,-
his,-,-
funeral,EVENT,Q560307_62
took,-,-
place,-,-
in,-,-
Durban,-,-
on,-,-
10,-,-
September,-,-
.,-,-
-,-,-
-,-,-
Though,-,-
Nkosi,ENTITY,Q560307_136
started,EVENT,Q560307_63
his,-,-
literary,-,-
career,EVENT,Q560307_64
in,-,-
the,-,-
1960s,-,-
",",-,-
he,-,-
entered,EVENT,Q560307_137
the,-,-
realm,-,-
of,-,-
fiction,-,-
much,-,-
later,-,-
than,-,-
his,-,-
Drum,-,-
colleagues,-,-
.,-,-
-,-,-
-,-,-
His,-,-
first,-,-
novel,ENTITY,Q560307_139
",",-,-
Mating,-,-
Birds,-,-
",",-,-
was,-,-
published,EVENT,Q560307_65
in,-,-
1983,-,-
.,-,-
-,-,-
-,-,-
His,-,-
next,ENTITY,Q560307_175
novel,ENTITY,Q560307_194
",",-,-
Underground,-,-
People,-,-
",",-,-
came,EVENT,Q560307_66
out,-,-
in,-,-
2002,-,-
and,-,-
his,ENTITY,Q560307_143
third,-,-
novel,ENTITY,Q560307_181
",",-,-
Mandela,-,-
's,-,-
Ego,-,-
",",-,-
in,-,-
2006,-,-
.,-,-
-,-,-
-,-,-
Mating,-,-
Birds,-,-
(,-,-
1986,-,-
),-,-
Mating,-,-
Birds,-,-
is,-,-
the,-,-
narration,-,-
of,-,-
an,-,-
educated,-,-
South,-,-
African,-,-
black,-,-
native,-,-
called,-,-
Ndi,-,-
Sibiya,-,-
.,-,-
-,-,-
-,-,-
He,-,-
narrates,-,-
the,-,-
story,ENTITY,Q560307_165
from,-,-
prison,-,-
",",-,-
awaiting,-,-
a,-,-
death,-,-
sentence,-,-
.,-,-
-,-,-
-,-,-
As,-,-
a,-,-
jobless,-,-
youth,-,-
Sibiya,-,-
wanders,-,-
the,-,-
city,-,-
of,-,-
Durban,-,-
and,-,-
reaches,-,-
the,-,-
segregated,-,-
beach,-,-
.,-,-
-,-,-
-,-,-
There,-,-
he,-,-
finds,-,-
a,-,-
white,-,-
girl,-,-
on,-,-
the,-,-
other,-,-
side,-,-
of,-,-
the,-,-
fence,-,-
(,-,-
on,-,-
the,-,-
white,-,-
side,-,-
of,-,-
the,-,-
beach,-,-
),-,-
.,-,-
-,-,-
-,-,-
They,-,-
silently,-,-
exchange,-,-
looks,-,-
and,-,-
enter,-,-
into,-,-
a,-,-
muted,-,-
affair,-,-
.,-,-
-,-,-
-,-,-
They,-,-
were,-,-
well,-,-
aware,-,-
that,-,-
race,-,-
laws,-,-
in,-,-
South,-,-
Africa,-,-
would,-,-
sentence,-,-
them,-,-
to,-,-
imprisonment,-,-
if,-,-
caught,-,-
.,-,-
-,-,-
-,-,-
The,-,-
white,-,-
girl,-,-
intentionally,-,-
allows,-,-
her,-,-
naked,-,-
body,-,-
to,-,-
be,-,-
seen,-,-
by,-,-
Sibiya,-,-
.,-,-
-,-,-
-,-,-
He,-,-
takes,-,-
the,-,-
entire,-,-
episode,-,-
as,-,-
a,-,-
love,-,-
affair,-,-
between,-,-
the,-,-
white,-,-
girl,-,-
and,-,-
himself,-,-
.,-,-
-,-,-
-,-,-
The,-,-
girl,-,-
with,-,-
her,-,-
regular,-,-
appearances,-,-
on,-,-
the,-,-
beach,-,-
and,-,-
seeming,-,-
interest,-,-
dupes,-,-
Sibiya,-,-
into,-,-
believing,-,-
her,-,-
.,-,-
-,-,-
-,-,-
After,-,-
several,-,-
silent,-,-
meetings,-,-
on,-,-
the,-,-
beach,-,-
",",-,-
Sibiya,-,-
follows,-,-
her,-,-
to,-,-
her,-,-
bungalow,-,-
",",-,-
finds,-,-
her,-,-
lonely,-,-
and,-,-
willing,-,-
",",-,-
and,-,-
enters,-,-
into,-,-
sexual,-,-
copulation,-,-
.,-,-
-,-,-
-,-,-
But,-,-
they,-,-
are,-,-
discovered,-,-
by,-,-
neighbours,-,-
",",-,-
and,-,-
the,-,-
white,-,-
girl,-,-
accuses,-,-
Sibiya,-,-
of,-,-
rape,-,-
.,-,-
-,-,-
-,-,-
A,-,-
trial,-,-
by,-,-
white,-,-
judges,-,-
begins,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
court,-,-
",",-,-
the,-,-
white,-,-
girl,-,-
",",-,-
Veronica,-,-
",",-,-
denies,-,-
any,-,-
knowledge,-,-
of,-,-
Sibiya,-,-
and,-,-
reiterates,-,-
the,-,-
charge,-,-
of,-,-
rape,-,-
against,-,-
him,-,-
.,-,-
-,-,-
-,-,-
The,-,-
court,-,-
finds,-,-
Sibiya,-,-
guilty,-,-
and,-,-
sentences,-,-
him,-,-
to,-,-
death,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_140
novel,-,-
generated,EVENT,Q560307_67
a,-,-
controversy,-,-
and,-,-
received,EVENT,Q560307_142
critical,-,-
attention,-,-
",",-,-
being,-,-
awarded,EVENT,Q560307_68
the,-,-
Macmillan,-,-
Silver,-,-
Pen,-,-
Prize,-,-
in,-,-
1986,-,-
.,-,-
-,-,-
-,-,-
The,-,-
New,-,-
York,-,-
Times,-,-
declared,-,-
the,-,-
novel,ENTITY,Q560307_141
one,-,-
of,-,-
the,-,-
best,-,-
hundred,-,-
books,-,-
of,-,-
1986,-,-
.,-,-
-,-,-
-,-,-
Underground,-,-
People,-,-
(,-,-
2002,-,-
),-,-
Nkosi,-,-
's,-,-
second,-,-
novel,-,-
",",-,-
Underground,-,-
People,-,-
",",-,-
is,-,-
a,-,-
political,-,-
thriller,-,-
.,-,-
-,-,-
-,-,-
In,-,-
this,-,-
novel,-,-
",",-,-
he,-,-
moved,EVENT,Q560307_69
away,-,-
from,-,-
the,-,-
theme,-,-
of,-,-
inter,-,-
-,-,-
racial,-,-
sexual,-,-
relations,-,-
and,-,-
centred,EVENT,Q560307_70
the,-,-
story,-,-
on,-,-
the,-,-
armed,-,-
struggle,-,-
in,-,-
South,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
Cornelius,-,-
Molapo,-,-
is,-,-
a,-,-
language,-,-
teacher,-,-
and,-,-
a,-,-
member,-,-
of,-,-
the,-,-
National,-,-
Liberation,-,-
Movement,-,-
",",-,-
an,-,-
organisation,-,-
waging,-,-
armed,-,-
war,-,-
against,-,-
the,-,-
racist,-,-
white,-,-
minority,-,-
government,-,-
.,-,-
-,-,-
-,-,-
He,-,-
is,-,-
a,-,-
poet,-,-
",",-,-
a,-,-
great,-,-
orator,-,-
",",-,-
hungry,-,-
reader,-,-
of,-,-
many,-,-
books,-,-
",",-,-
and,-,-
even,-,-
plays,-,-
cricket,-,-
.,-,-
-,-,-
-,-,-
He,-,-
often,-,-
criticises,-,-
the,-,-
policy,-,-
of,-,-
the,-,-
Central,-,-
Committee,-,-
and,-,-
irks,-,-
its,-,-
members,-,-
.,-,-
-,-,-
-,-,-
To,-,-
counter,-,-
him,-,-
",",-,-
they,-,-
draw,-,-
a,-,-
strategy,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Central,-,-
Committee,-,-
of,-,-
the,-,-
Organization,-,-
advises,-,-
Cornelius,-,-
to,-,-
go,-,-
to,-,-
a,-,-
remote,-,-
part,-,-
of,-,-
the,-,-
country,-,-
called,-,-
Tabanyane,-,-
and,-,-
to,-,-
participate,-,-
in,-,-
peasant,-,-
uprisings,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Central,-,-
Committee,-,-
plans,-,-
to,-,-
make,-,-
use,-,-
of,-,-
his,-,-
absence,-,-
from,-,-
mainstream,-,-
life,-,-
into,-,-
an,-,-
act,-,-
of,-,-
abduction,-,-
by,-,-
the,-,-
Government,-,-
.,-,-
-,-,-
-,-,-
At,-,-
first,-,-
he,-,-
hesitates,-,-
",",-,-
but,-,-
reluctantly,-,-
agrees,-,-
.,-,-
-,-,-
-,-,-
After,-,-
reaching,-,-
Tabanyane,-,-
",",-,-
Cornelius,-,-
organises,-,-
the,-,-
poor,-,-
illiterate,-,-
jobless,-,-
country,-,-
men,-,-
into,-,-
revolutionary,-,-
men,-,-
and,-,-
leads,-,-
them,-,-
.,-,-
-,-,-
-,-,-
In,-,-
this,-,-
task,-,-
",",-,-
he,-,-
enlists,-,-
the,-,-
support,-,-
of,-,-
Princess,-,-
Madi,-,-
",",-,-
who,-,-
is,-,-
a,-,-
daughter,-,-
of,-,-
the,-,-
deposed,-,-
chief,-,-
of,-,-
Tabanyane,-,-
.,-,-
-,-,-
-,-,-
During,-,-
the,-,-
clandestine,-,-
operations,-,-
",",-,-
he,-,-
takes,-,-
two,-,-
white,-,-
hostages,-,-
into,-,-
his,-,-
custody,-,-
.,-,-
-,-,-
-,-,-
However,-,-
",",-,-
he,-,-
is,-,-
unwilling,-,-
to,-,-
execute,-,-
the,-,-
unarmed,-,-
civilians,-,-
.,-,-
-,-,-
-,-,-
Meanwhile,-,-
",",-,-
the,-,-
Central,-,-
Committee,-,-
starts,-,-
a,-,-
big,-,-
propaganda,-,-
about,-,-
the,-,-
disappearance,-,-
of,-,-
Cornelius,-,-
from,-,-
duties,-,-
.,-,-
-,-,-
-,-,-
They,-,-
blame,-,-
it,-,-
on,-,-
the,-,-
South,-,-
African,-,-
police,-,-
",",-,-
who,-,-
deny,-,-
any,-,-
knowledge,-,-
of,-,-
him,-,-
.,-,-
-,-,-
-,-,-
The,-,-
National,-,-
Liberation,-,-
Movement,-,-
brings,-,-
the,-,-
matter,-,-
to,-,-
international,-,-
organisations,-,-
like,-,-
the,-,-
United,-,-
Nations,-,-
and,-,-
Human,-,-
Rights,-,-
International,-,-
.,-,-
-,-,-
-,-,-
The,-,-
latter,-,-
sends,-,-
its,-,-
official,-,-
Anthony,-,-
Ferguson,-,-
",",-,-
who,-,-
was,-,-
born,-,-
in,-,-
South,-,-
Africa,-,-
and,-,-
immigrated,-,-
to,-,-
England,-,-
",",-,-
to,-,-
investigate,-,-
the,-,-
matter,-,-
.,-,-
-,-,-
-,-,-
Anthony,-,-
's,-,-
sister,-,-
and,-,-
mother,-,-
are,-,-
still,-,-
living,-,-
in,-,-
South,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
After,-,-
some,-,-
rest,-,-
he,-,-
undertakes,-,-
to,-,-
search,-,-
for,-,-
Cornelius,-,-
unsuccessfully,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Central,-,-
Committee,-,-
members,-,-
",",-,-
plagued,-,-
by,-,-
jealousy,-,-
of,-,-
his,-,-
success,-,-
as,-,-
a,-,-
revolutionary,-,-
",",-,-
want,-,-
to,-,-
use,-,-
the,-,-
issue,-,-
of,-,-
white,-,-
hostages,-,-
for,-,-
the,-,-
release,-,-
of,-,-
their,-,-
leader,-,-
from,-,-
prison,-,-
",",-,-
engage,-,-
in,-,-
talks,-,-
with,-,-
the,-,-
Government,-,-
and,-,-
to,-,-
observe,-,-
a,-,-
ceasefire,-,-
.,-,-
-,-,-
-,-,-
But,-,-
contrary,-,-
to,-,-
the,-,-
expectations,-,-
of,-,-
the,-,-
Central,-,-
Committee,-,-
",",-,-
Cornelius,-,-
defies,-,-
them,-,-
and,-,-
conducts,-,-
attacks,-,-
on,-,-
the,-,-
police,-,-
stations,-,-
and,-,-
other,-,-
locations,-,-
.,-,-
-,-,-
-,-,-
To,-,-
escape,-,-
police,-,-
persecution,-,-
",",-,-
Cornelius,-,-
leaves,-,-
his,-,-
hideout,-,-
",",-,-
and,-,-
allows,-,-
the,-,-
white,-,-
hostages,-,-
to,-,-
leave,-,-
unharmed,-,-
.,-,-
-,-,-
-,-,-
The,-,-
white,-,-
hostages,-,-
reach,-,-
police,-,-
and,-,-
recognise,-,-
Cornelius,-,-
's,-,-
photo,-,-
and,-,-
confirm,-,-
his,-,-
active,-,-
presence,-,-
in,-,-
the,-,-
fight,-,-
.,-,-
-,-,-
-,-,-
Naturally,-,-
",",-,-
police,-,-
suspect,-,-
the,-,-
intentions,-,-
of,-,-
Anthony,-,-
Ferguson,-,-
and,-,-
ask,-,-
him,-,-
to,-,-
go,-,-
to,-,-
Tabanyane,-,-
",",-,-
to,-,-
convince,-,-
Cornelius,-,-
to,-,-
surrender,-,-
.,-,-
-,-,-
-,-,-
He,-,-
takes,-,-
the,-,-
help,-,-
of,-,-
a,-,-
member,-,-
of,-,-
the,-,-
Central,-,-
Committee,-,-
and,-,-
reaches,-,-
Tabanyane,-,-
.,-,-
-,-,-
-,-,-
However,-,-
",",-,-
Cornelius,-,-
refuses,-,-
to,-,-
surrender,-,-
and,-,-
ditch,-,-
the,-,-
people,-,-
for,-,-
whom,-,-
he,-,-
had,-,-
been,-,-
fighting,-,-
.,-,-
-,-,-
-,-,-
Eventually,-,-
",",-,-
the,-,-
police,-,-
shoot,-,-
",",-,-
and,-,-
he,-,-
dies,-,-
.,-,-
-,-,-
-,-,-
Mandela,-,-
's,-,-
Ego,-,-
(,-,-
2006,-,-
),-,-
Nkosi,-,-
's,-,-
third,-,-
novel,-,-
",",-,-
Mandela,-,-
's,-,-
Ego,-,-
(,-,-
2006,-,-
),-,-
",",-,-
is,-,-
the,-,-
story,-,-
of,-,-
Dumisani,-,-
Gumede,-,-
",",-,-
a,-,-
teenage,-,-
boy,-,-
who,-,-
has,-,-
come,-,-
of,-,-
age,-,-
in,-,-
a,-,-
Zulu,-,-
village,-,-
and,-,-
runs,-,-
after,-,-
every,-,-
girl,-,-
and,-,-
woman,-,-
to,-,-
satiate,-,-
his,-,-
newly,-,-
acquired,-,-
power,-,-
.,-,-
-,-,-
-,-,-
His,-,-
uncle,-,-
Simon,-,-
tells,-,-
him,-,-
many,-,-
stories,-,-
about,-,-
Nelson,-,-
Mandela,-,-
and,-,-
makes,-,-
him,-,-
a,-,-
follower,-,-
of,-,-
the,-,-
great,-,-
leader,-,-
.,-,-
-,-,-
-,-,-
Uncle,-,-
Simon,-,-
's,-,-
storytelling,-,-
is,-,-
invested,-,-
with,-,-
lies,-,-
and,-,-
half,-,-
-,-,-
truths,-,-
.,-,-
-,-,-
-,-,-
He,-,-
also,-,-
tells,-,-
Dumisani,-,-
that,-,-
Mandela,-,-
is,-,-
a,-,-
great,-,-
pursuer,-,-
of,-,-
women,-,-
.,-,-
-,-,-
-,-,-
Taking,-,-
cue,-,-
from,-,-
the,-,-
"""",-,-
real,-,-
life,-,-
"""",-,-
of,-,-
Mandela,-,-
",",-,-
Dumisani,-,-
goes,-,-
unstopped,-,-
in,-,-
his,-,-
conquests,-,-
.,-,-
-,-,-
-,-,-
In,-,-
his,-,-
village,-,-
",",-,-
every,-,-
girl,-,-
falls,-,-
for,-,-
his,-,-
charms,-,-
except,-,-
Nobuhle,-,-
",",-,-
a,-,-
beautiful,-,-
orphaned,-,-
girl,-,-
.,-,-
-,-,-
-,-,-
Dumisani,-,-
's,-,-
admiration,-,-
for,-,-
Mandela,-,-
goes,-,-
to,-,-
the,-,-
extent,-,-
of,-,-
starting,-,-
a,-,-
football,-,-
club,-,-
",",-,-
with,-,-
Dumisani,-,-
as,-,-
its,-,-
chairman,-,-
.,-,-
-,-,-
-,-,-
He,-,-
even,-,-
goes,-,-
to,-,-
the,-,-
city,-,-
of,-,-
Pietermartizburg,-,-
to,-,-
see,-,-
Mandela,-,-
",",-,-
who,-,-
comes,-,-
there,-,-
to,-,-
address,-,-
a,-,-
convention,-,-
demanding,-,-
equal,-,-
rights,-,-
for,-,-
all,-,-
races,-,-
and,-,-
a,-,-
dialogue,-,-
among,-,-
all,-,-
the,-,-
races,-,-
.,-,-
-,-,-
-,-,-
After,-,-
his,-,-
schooling,-,-
",",-,-
Dumisani,-,-
joins,-,-
a,-,-
tourist,-,-
company,-,-
as,-,-
a,-,-
guide,-,-
.,-,-
-,-,-
-,-,-
Dumisani,-,-
's,-,-
friend,-,-
Sofa,-,-
Sonke,-,-
",",-,-
driver,-,-
of,-,-
the,-,-
tourist,-,-
bus,-,-
",",-,-
brings,-,-
every,-,-
day,-,-
a,-,-
newspaper,-,-
from,-,-
Durban,-,-
for,-,-
him,-,-
.,-,-
-,-,-
-,-,-
After,-,-
many,-,-
attempts,-,-
to,-,-
win,-,-
Nobuhle,-,-
",",-,-
Dumisani,-,-
finally,-,-
succeeds,-,-
and,-,-
gets,-,-
accepted,-,-
by,-,-
her,-,-
.,-,-
-,-,-
