token,label,_id
",",-,-
tells,EVENT,Q560307_27
of,-,-
her,ENTITY,Q560307_29
life,ENTITY,Q560307_20
up,-,-
to,-,-
the,-,-
age,-,-
of,-,-
17,-,-
and,-,-
brought,EVENT,Q560307_28
her,ENTITY,Q560307_32
international,-,-
recognition,EVENT,Q560307_30
and,-,-
acclaim,EVENT,Q560307_31
.,-,-
-,-,-
-,-,-
She,-,-
became,REL,Q560307_33
a,-,-
poet,EVENT,Q560307_34
and,-,-
writer,EVENT,Q560307_35
after,-,-
a,-,-
string,-,-
of,-,-
odd,-,-
jobs,-,-
during,-,-
her,ENTITY,Q560307_36
young,-,-
adulthood,-,-
.,-,-
-,-,-
-,-,-
These,-,-
included,-,-
fry,-,-
cook,-,-
",",-,-
sex,-,-
worker,-,-
",",-,-
nightclub,-,-
performer,-,-
",",-,-
Porgy,-,-
and,-,-
Bess,-,-
cast,-,-
member,-,-
",",-,-
Southern,-,-
Christian,-,-
Leadership,-,-
Conference,-,-
coordinator,-,-
",",-,-
and,-,-
correspondent,-,-
in,-,-
Egypt,-,-
and,-,-
Ghana,-,-
during,-,-
the,-,-
decolonization,-,-
of,-,-
Africa,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_42
was,REL,Q560307_41
also,-,-
an,-,-
actress,EVENT,Q560307_37
",",-,-
writer,EVENT,Q560307_38
",",-,-
director,EVENT,Q560307_39
",",-,-
and,-,-
producer,EVENT,Q560307_40
of,-,-
plays,-,-
",",-,-
movies,-,-
",",-,-
and,-,-
public,-,-
television,-,-
programs,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1982,-,-
",",-,-
she,ENTITY,Q560307_44
was,-,-
named,EVENT,Q560307_43
the,-,-
first,ENTITY,Q560307_316
Reynolds,-,-
Professor,-,-
of,-,-
American,-,-
Studies,-,-
at,-,-
Wake,-,-
Forest,-,-
University,-,-
in,-,-
Winston,-,-
-,-,-
Salem,-,-
",",-,-
North,-,-
Carolina,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_47
was,REL,Q560307_46
active,EVENT,Q560307_45
in,-,-
the,-,-
Civil,-,-
Rights,-,-
Movement,-,-
and,-,-
worked,-,-
with,-,-
Martin,-,-
Luther,-,-
King,-,-
Jr.,-,-
and,-,-
Malcolm,-,-
X.,-,-
Beginning,-,-
in,-,-
the,ENTITY,Q560307_791
1990s,-,-
",",-,-
she,ENTITY,Q560307_50
made,REL,Q560307_48
approximately,-,-
80,-,-
appearances,EVENT,Q560307_49
a,-,-
year,-,-
on,-,-
the,ENTITY,Q560307_615
lecture,-,-
circuit,-,-
",",-,-
something,-,-
she,-,-
continued,EVENT,Q560307_51
into,-,-
her,ENTITY,Q560307_52
eighties,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1993,-,-
",",-,-
Angelou,-,-
recited,EVENT,Q560307_53
her,ENTITY,Q560307_54
poem,-,-
"""",-,-
On,-,-
the,-,-
Pulse,-,-
of,-,-
Morning,-,-
"""",-,-
(,-,-
1993,-,-
),-,-
at,-,-
the,-,-
first,-,-
inauguration,-,-
of,-,-
Bill,-,-
Clinton,-,-
",",-,-
making,-,-
her,ENTITY,Q560307_57
the,-,-
first,-,-
poet,-,-
to,-,-
make,REL,Q560307_55
an,-,-
inaugural,-,-
recitation,EVENT,Q560307_56
since,-,-
Robert,-,-
Frost,-,-
at,-,-
the,-,-
inauguration,-,-
of,-,-
John,-,-
F.,-,-
Kennedy,-,-
in,-,-
1961,-,-
.,-,-
-,-,-
-,-,-
With,-,-
the,-,-
publication,-,-
of,-,-
I,-,-
Know,-,-
Why,-,-
the,-,-
Caged,-,-
Bird,-,-
Sings,-,-
",",-,-
Angelou,ENTITY,Q560307_570
publicly,-,-
discussed,EVENT,Q560307_58
aspects,-,-
of,-,-
her,ENTITY,Q560307_59
personal,-,-
life,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_859
was,-,-
respected,EVENT,Q560307_60
as,-,-
a,-,-
spokesperson,-,-
for,-,-
Black,-,-
people,-,-
and,-,-
women,-,-
",",-,-
and,-,-
her,-,-
works,EVENT,Q560307_860
have,-,-
been,-,-
considered,EVENT,Q560307_61
a,-,-
defense,EVENT,Q560307_62
of,-,-
Black,-,-
culture,-,-
.,-,-
-,-,-
-,-,-
Her,-,-
works,ENTITY,Q560307_64
are,-,-
widely,-,-
used,EVENT,Q560307_67
in,-,-
schools,-,-
and,-,-
universities,-,-
worldwide,-,-
",",-,-
although,-,-
attempts,EVENT,Q560307_68
have,-,-
been,-,-
made,REL,Q560307_69
to,-,-
ban,EVENT,Q560307_70
her,-,-
books,ENTITY,Q560307_74
from,-,-
some,-,-
US,-,-
libraries,-,-
.,-,-
-,-,-
-,-,-
Angelou,ENTITY,Q560307_75
's,ENTITY,Q560307_839
most,-,-
celebrated,-,-
works,EVENT,Q560307_858
have,-,-
been,-,-
labeled,EVENT,Q560307_79
as,-,-
autobiographical,-,-
fiction,-,-
",",-,-
but,-,-
many,-,-
critics,-,-
consider,-,-
them,-,-
to,-,-
be,-,-
autobiographies,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_844
made,REL,Q560307_76
a,-,-
deliberate,-,-
attempt,EVENT,Q560307_77
to,-,-
challenge,EVENT,Q560307_78
the,-,-
common,-,-
structure,-,-
of,-,-
the,-,-
autobiography,ENTITY,Q560307_311
by,-,-
critiquing,EVENT,Q560307_80
",",-,-
changing,EVENT,Q560307_81
and,-,-
expanding,EVENT,Q560307_82
the,-,-
genre,-,-
.,-,-
-,-,-
-,-,-
Her,ENTITY,Q560307_672
books,ENTITY,Q560307_86
center,EVENT,Q560307_87
on,-,-
themes,-,-
including,-,-
racism,-,-
",",-,-
identity,-,-
",",-,-
family,-,-
and,-,-
travel,-,-
.,-,-
-,-,-
-,-,-
Marguerite,ENTITY,Q560307_94
Annie,-,-
Johnson,-,-
was,-,-
born,EVENT,Q560307_96
in,-,-
St.,-,-
Louis,-,-
",",-,-
Missouri,-,-
",",-,-
on,-,-
April,-,-
4,-,-
",",-,-
1928,-,-
",",-,-
the,-,-
second,-,-
child,-,-
of,-,-
Bailey,-,-
Johnson,-,-
",",-,-
a,-,-
doorman,-,-
and,-,-
navy,-,-
dietitian,-,-
",",-,-
and,-,-
Vivian,-,-
(,-,-
Baxter,-,-
),-,-
Johnson,-,-
",",-,-
a,-,-
nurse,-,-
and,-,-
card,-,-
dealer,-,-
.,-,-
-,-,-
-,-,-
-,-,-
Angelou,-,-
's,-,-
older,-,-
brother,-,-
",",-,-
Bailey,-,-
Jr.,-,-
",",-,-
nicknamed,-,-
Marguerite,-,-
"""",-,-
Maya,-,-
"""",-,-
",",-,-
derived,-,-
from,-,-
"""",-,-
My,-,-
"""",-,-
or,-,-
"""",-,-
Mya,-,-
Sister,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
When,-,-
Angelou,-,-
was,-,-
three,-,-
and,-,-
her,ENTITY,Q560307_100
brother,-,-
four,-,-
",",-,-
their,-,-
parents,-,-
',-,-
"""",-,-
calamitous,-,-
marriage,-,-
"""",-,-
ended,-,-
",",-,-
and,-,-
their,-,-
father,-,-
sent,EVENT,Q560307_97
them,ENTITY,Q560307_98
to,-,-
Stamps,-,-
",",-,-
Arkansas,-,-
",",-,-
alone,-,-
by,-,-
train,-,-
",",-,-
to,ENTITY,Q560307_487
live,EVENT,Q560307_99
with,-,-
their,-,-
paternal,-,-
grandmother,-,-
",",-,-
Annie,-,-
Henderson,-,-
.,-,-
-,-,-
-,-,-
In,-,-
"""",-,-
an,-,-
astonishing,-,-
exception,-,-
"""",-,-
to,-,-
the,-,-
harsh,-,-
economics,-,-
of,-,-
African,-,-
Americans,-,-
of,-,-
the,-,-
time,-,-
",",-,-
Angelou,-,-
's,-,-
grandmother,-,-
prospered,-,-
financially,-,-
during,-,-
the,-,-
Great,-,-
Depression,-,-
and,-,-
World,-,-
War,-,-
II,-,-
because,-,-
the,-,-
general,-,-
store,-,-
she,-,-
owned,-,-
sold,-,-
needed,-,-
basic,-,-
commodities,-,-
and,-,-
because,-,-
"""",-,-
she,-,-
made,-,-
wise,-,-
and,-,-
honest,-,-
investments,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
And,-,-
Angelou,-,-
's,-,-
life,-,-
has,-,-
certainly,-,-
been,-,-
a,-,-
full,-,-
one,-,-
:,-,-
from,-,-
the,-,-
hardscrabble,-,-
Depression,-,-
era,-,-
South,-,-
to,-,-
pimp,-,-
",",-,-
prostitute,-,-
",",-,-
supper,-,-
club,-,-
chanteuse,-,-
",",-,-
performer,-,-
in,-,-
Porgy,-,-
and,-,-
Bess,-,-
",",-,-
coordinator,-,-
for,-,-
Martin,-,-
Luther,-,-
King,-,-
Jr.,-,-
's,-,-
Southern,-,-
Christian,-,-
Leadership,-,-
Conference,-,-
",",-,-
journalist,-,-
in,-,-
Egypt,-,-
and,-,-
Ghana,-,-
in,-,-
the,-,-
heady,-,-
days,-,-
of,-,-
decolonization,-,-
",",-,-
comrade,-,-
of,-,-
Malcolm,-,-
X,-,-
",",-,-
and,-,-
eyewitness,-,-
to,-,-
the,-,-
Watts,-,-
riots,-,-
.,-,-
-,-,-
-,-,-
She,-,-
knew,EVENT,Q560307_101
King,-,-
and,-,-
Malcolm,-,-
",",-,-
Billie,-,-
Holiday,-,-
",",-,-
and,-,-
Abbey,-,-
Lincoln,-,-
.,-,-
-,-,-
-,-,-
Linguist,-,-
John,-,-
McWhorter,-,-
",",-,-
The,-,-
New,-,-
Republic,-,-
(,-,-
McWhorter,-,-
",",-,-
p.,-,-
36,-,-
),-,-
To,-,-
know,-,-
her,ENTITY,Q560307_104
life,ENTITY,Q560307_132
story,-,-
is,-,-
to,-,-
simultaneously,-,-
wonder,-,-
what,-,-
on,-,-
earth,-,-
you,-,-
have,-,-
been,-,-
doing,-,-
with,-,-
your,-,-
own,-,-
life,-,-
and,-,-
feel,-,-
glad,-,-
that,-,-
you,-,-
did,-,-
n't,-,-
have,-,-
to,-,-
go,-,-
through,-,-
half,-,-
the,-,-
things,-,-
she,-,-
has,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Guardian,-,-
writer,-,-
Gary,-,-
Younge,-,-
",",-,-
2009,-,-
Four,-,-
years,-,-
later,-,-
",",-,-
when,-,-
Angelou,ENTITY,Q560307_108
was,-,-
seven,-,-
and,-,-
her,-,-
brother,-,-
eight,-,-
",",-,-
the,-,-
children,-,-
's,-,-
father,-,-
"""",-,-
came,-,-
to,-,-
Stamps,-,-
without,-,-
warning,-,-
"""",-,-
and,-,-
returned,EVENT,Q560307_102
them,ENTITY,Q560307_103
to,-,-
their,-,-
mother,-,-
's,-,-
care,-,-
in,-,-
St.,-,-
Louis,-,-
.,-,-
-,-,-
-,-,-
At,-,-
the,-,-
age,-,-
of,-,-
eight,-,-
",",-,-
while,-,-
living,EVENT,Q560307_105
with,-,-
her,-,-
mother,-,-
",",-,-
Angelou,ENTITY,Q560307_110
was,-,-
sexually,-,-
abused,EVENT,Q560307_106
and,-,-
raped,EVENT,Q560307_107
by,-,-
her,-,-
mother,-,-
's,-,-
boyfriend,-,-
",",-,-
a,-,-
man,-,-
named,-,-
Freeman,-,-
.,-,-
-,-,-
-,-,-
She,-,-
told,EVENT,Q560307_109
her,-,-
brother,-,-
",",-,-
who,-,-
told,-,-
the,-,-
rest,-,-
of,-,-
their,-,-
family,-,-
.,-,-
-,-,-
-,-,-
Freeman,-,-
was,-,-
found,-,-
guilty,-,-
but,-,-
was,-,-
jailed,-,-
for,-,-
only,-,-
one,-,-
day,-,-
.,-,-
-,-,-
-,-,-
Four,-,-
days,-,-
after,-,-
his,-,-
release,-,-
",",-,-
he,-,-
was,-,-
murdered,-,-
",",-,-
probably,-,-
by,-,-
Angelou,-,-
's,-,-
uncles,-,-
.,-,-
-,-,-
-,-,-
Angelou,-,-
became,REL,Q560307_112
mute,EVENT,Q560307_111
for,-,-
almost,-,-
five,-,-
years,-,-
",",-,-
believing,-,-
",",-,-
as,-,-
she,-,-
stated,-,-
",",-,-
"""",-,-
I,-,-
thought,-,-
",",-,-
my,-,-
voice,-,-
killed,-,-
him,-,-
;,-,-
I,ENTITY,Q560307_117
killed,-,-
that,-,-
man,-,-
",",-,-
because,-,-
I,-,-
told,-,-
his,-,-
name,-,-
.,-,-
-,-,-
-,-,-
And,-,-
then,-,-
I,-,-
thought,-,-
I,-,-
would,-,-
never,-,-
speak,-,-
again,-,-
",",-,-
because,-,-
my,-,-
voice,-,-
would,-,-
kill,-,-
anyone,-,-
.,-,-
"""",-,-
According,EVENT-MOD,Q560307_116
to,-,-
Marcia,-,-
Ann,-,-
Gillespie,-,-
and,-,-
her,-,-
colleagues,-,-
",",-,-
who,-,-
wrote,-,-
a,-,-
biography,-,-
about,-,-
Angelou,-,-
",",-,-
it,-,-
was,-,-
during,-,-
this,-,-
period,-,-
of,-,-
silence,-,-
when,-,-
Angelou,-,-
developed,EVENT,Q560307_113
her,ENTITY,Q560307_752
extraordinary,-,-
memory,-,-
",",-,-
her,-,-
love,EVENT,Q560307_114
for,-,-
books,-,-
and,-,-
literature,-,-
",",-,-
and,-,-
her,ENTITY,Q560307_119
ability,EVENT,Q560307_115
to,-,-
listen,-,-
and,-,-
observe,-,-
the,-,-
world,-,-
around,-,-
her,ENTITY,Q560307_121
.,-,-
-,-,-
-,-,-
Shortly,-,-
after,-,-
Freeman,-,-
's,-,-
murder,-,-
",",-,-
when,-,-
Angelou,-,-
was,-,-
eight,-,-
and,-,-
her,ENTITY,Q560307_125
brother,-,-
nine,-,-
",",-,-
Angelou,ENTITY,Q560307_127
and,-,-
her,ENTITY,Q560307_128
brother,-,-
were,-,-
sent,EVENT,Q560307_118
back,-,-
to,-,-
their,-,-
grandmother,-,-
.,-,-
-,-,-
-,-,-
She,-,-
attended,EVENT,Q560307_120
the,-,-
Lafayette,-,-
County,-,-
Training,-,-
School,-,-
",",-,-
in,-,-
Stamps,-,-
",",-,-
a,-,-
Rosenwald,-,-
School,-,-
.,-,-
-,-,-
-,-,-
Angelou,-,-
credits,EVENT,Q560307_122
a,-,-
teacher,-,-
and,-,-
friend,-,-
of,-,-
her,-,-
family,-,-
",",-,-
Mrs.,-,-
Bertha,-,-
Flowers,-,-
",",-,-
with,-,-
helping,EVENT,Q560307_123
her,ENTITY,Q560307_753
speak,EVENT,Q560307_124
again,-,-
",",-,-
challenging,EVENT,Q560307_126
her,-,-
by,-,-
saying,-,-
",",-,-
"""",-,-
You,-,-
do,-,-
not,-,-
love,-,-
poetry,-,-
",",-,-
not,-,-
until,-,-
you,-,-
speak,-,-
it,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
Flowers,-,-
introduced,EVENT,Q560307_129
her,ENTITY,Q560307_136
to,-,-
authors,-,-
such,-,-
as,-,-
Charles,-,-
Dickens,-,-
",",-,-
William,-,-
Shakespeare,-,-
",",-,-
Edgar,-,-
Allan,-,-
Poe,-,-
",",-,-
Georgia,ENTITY,Q560307_325
Douglas,-,-
Johnson,-,-
",",-,-
and,-,-
James,-,-
Weldon,-,-
Johnson,-,-
",",-,-
authors,-,-
who,-,-
would,-,-
affect,EVENT,Q560307_130
her,ENTITY,Q560307_138
life,ENTITY,Q560307_134
and,-,-
career,-,-
",",-,-
as,-,-
well,-,-
as,-,-
Black,-,-
female,-,-
artists,-,-
like,-,-
Frances,-,-
Harper,-,-
",",-,-
Anne,-,-
Spencer,-,-
",",-,-
and,-,-
Jessie,-,-
Fauset,-,-
.,-,-
-,-,-
-,-,-
When,-,-
Angelou,ENTITY,Q560307_141
was,-,-
fourteen,-,-
and,-,-
her,-,-
brother,-,-
fifteen,-,-
",",-,-
she,-,-
and,-,-
her,-,-
brother,-,-
moved,EVENT,Q560307_135
in,-,-
once,-,-
again,-,-
with,-,-
their,-,-
mother,-,-
",",-,-
who,-,-
had,-,-
since,-,-
moved,-,-
to,-,-
Oakland,-,-
",",-,-
California,-,-
.,-,-
-,-,-
-,-,-
During,-,-
World,-,-
War,-,-
II,-,-
",",-,-
Angelou,ENTITY,Q560307_145
attended,EVENT,Q560307_137
the,-,-
California,-,-
Labor,-,-
School,-,-
.,-,-
-,-,-
-,-,-
At,-,-
the,-,-
age,-,-
of,-,-
16,-,-
",",-,-
she,ENTITY,Q560307_149
became,REL,Q560307_139
the,-,-
first,-,-
Black,-,-
female,-,-
streetcar,-,-
conductor,EVENT,Q560307_140
in,-,-
San,-,-
Francisco,-,-
.,-,-
-,-,-
-,-,-
She,-,-
wanted,EVENT,Q560307_142
the,-,-
job,-,-
badly,-,-
",",-,-
admiring,EVENT,Q560307_143
the,-,-
uniforms,-,-
of,-,-
the,-,-
operators,-,-
—,-,-
so,-,-
much,-,-
so,-,-
that,-,-
her,ENTITY,Q560307_150
mother,-,-
referred,-,-
to,-,-
it,-,-
as,-,-
her,ENTITY,Q560307_153
"""",-,-
dream,-,-
job,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Her,-,-
mother,-,-
encouraged,EVENT,Q560307_144
her,ENTITY,Q560307_156
to,-,-
pursue,EVENT,Q560307_146
the,-,-
position,EVENT,Q560307_147
",",-,-
but,-,-
warned,EVENT,Q560307_148
her,-,-
that,-,-
she,ENTITY,Q560307_158
would,-,-
need,-,-
to,-,-
arrive,-,-
early,-,-
and,-,-
work,-,-
harder,-,-
than,-,-
others,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2014,-,-
",",-,-
Angelou,ENTITY,Q560307_754
received,EVENT,Q560307_151
a,-,-
lifetime,-,-
achievement,-,-
award,EVENT,Q560307_152
from,-,-
the,-,-
Conference,-,-
of,-,-
Minority,-,-
Transportation,-,-
Officials,-,-
as,-,-
part,-,-
of,-,-
a,-,-
session,-,-
billed,-,-
-,-,-
-,-,-
“,-,-
Women,-,-
Who,-,-
Move,-,-
the,-,-
Nation,-,-
.,-,-
”,-,-
-,-,-
-,-,-
Three,-,-
weeks,-,-
after,-,-
completing,-,-
school,-,-
",",-,-
at,-,-
the,-,-
age,-,-
of,-,-
seventeen,-,-
",",-,-
she,ENTITY,Q560307_755
gave,REL,Q560307_155
birth,EVENT,Q560307_154
to,-,-
her,-,-
son,-,-
",",-,-
Clyde,-,-
(,-,-
who,-,-
later,-,-
changed,-,-
his,-,-
name,-,-
to,-,-
Guy,-,-
Johnson,-,-
),-,-
.,-,-
-,-,-
-,-,-
In,-,-
1951,-,-
",",-,-
Angelou,-,-
married,EVENT,Q560307_157
Tosh,-,-
Angelos,-,-
",",-,-
a,-,-
Greek,-,-
electrician,-,-
",",-,-
former,-,-
sailor,-,-
",",-,-
and,-,-
aspiring,-,-
musician,-,-
",",-,-
despite,-,-
the,-,-
condemnation,-,-
of,-,-
interracial,-,-
relationships,-,-
at,-,-
the,-,-
time,-,-
and,-,-
the,-,-
disapproval,-,-
of,-,-
her,ENTITY,Q560307_169
mother,-,-
.,-,-
-,-,-
-,-,-
She,-,-
took,REL,Q560307_159
modern,-,-
dance,-,-
classes,REL,Q560307_160
during,-,-
this,-,-
time,-,-
",",-,-
and,-,-
met,EVENT,Q560307_161
dancers,-,-
and,-,-
choreographers,-,-
Alvin,-,-
Ailey,-,-
and,-,-
Ruth,-,-
Beckford,-,-
.,-,-
-,-,-
-,-,-
Ailey,-,-
and,-,-
Angelou,ENTITY,Q560307_173
formed,EVENT,Q560307_162
a,-,-
dance,-,-
team,EVENT,Q560307_163
",",-,-
calling,-,-
themselves,-,-
"""",-,-
Al,-,-
and,-,-
Rita,-,-
"""",-,-
",",-,-
and,-,-
performed,EVENT,Q560307_164
modern,-,-
dance,-,-
at,-,-
fraternal,-,-
Black,-,-
organizations,-,-
throughout,-,-
San,-,-
Francisco,-,-
but,-,-
never,EVENT-MOD,Q560307_165
became,REL,Q560307_166
successful,EVENT,Q560307_167
.,-,-
-,-,-
-,-,-
Angelou,ENTITY,Q560307_176
",",-,-
her,ENTITY,Q560307_179
new,-,-
husband,-,-
",",-,-
and,-,-
her,-,-
son,-,-
moved,EVENT,Q560307_168
to,-,-
New,-,-
York,-,-
City,-,-
so,-,-
she,ENTITY,Q560307_181
could,-,-
study,EVENT,Q560307_170
African,-,-
dance,-,-
with,-,-
Trinidadian,-,-
dancer,-,-
Pearl,-,-
Primus,-,-
",",-,-
but,-,-
they,ENTITY,Q560307_171
returned,EVENT,Q560307_172
to,-,-
San,-,-
Francisco,-,-
a,-,-
year,-,-
later,-,-
.,-,-
-,-,-
-,-,-
After,-,-
Angelou,ENTITY,Q560307_758
's,-,-
marriage,-,-
ended,EVENT,Q560307_175
in,-,-
1954,-,-
",",-,-
she,ENTITY,Q560307_183
danced,EVENT,Q560307_174
professionally,-,-
in,-,-
clubs,-,-
around,-,-
San,-,-
Francisco,-,-
",",-,-
including,-,-
the,-,-
nightclub,-,-
The,-,-
Purple,-,-
Onion,-,-
",",-,-
where,-,-
she,ENTITY,Q560307_760
sang,EVENT,Q560307_177
and,-,-
danced,EVENT,Q560307_178
to,-,-
calypso,-,-
music,-,-
.,-,-
-,-,-
-,-,-
Up,-,-
to,-,-
that,-,-
point,-,-
",",-,-
she,ENTITY,Q560307_185
went,EVENT,Q560307_180
by,-,-
the,-,-
name,-,-
of,-,-
"""",-,-
Marguerite,-,-
Johnson,-,-
"""",-,-
",",-,-
or,-,-
"""",-,-
Rita,-,-
"""",-,-
",",-,-
but,-,-
at,-,-
the,-,-
strong,-,-
suggestion,-,-
of,-,-
her,ENTITY,Q560307_187
managers,-,-
and,-,-
supporters,-,-
at,-,-
The,-,-
Purple,-,-
Onion,-,-
",",-,-
she,ENTITY,Q560307_763
changed,EVENT,Q560307_182
her,ENTITY,Q560307_191
professional,-,-
name,-,-
to,-,-
"""",-,-
Maya,-,-
Angelou,-,-
"""",-,-
(,-,-
her,ENTITY,Q560307_193
nickname,-,-
and,-,-
former,-,-
married,-,-
surname,-,-
),-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
a,-,-
"""",-,-
distinctive,-,-
name,-,-
"""",-,-
that,-,-
set,EVENT,Q560307_184
her,ENTITY,Q560307_197
apart,-,-
and,-,-
captured,EVENT,Q560307_762
the,-,-
feel,-,-
of,-,-
her,-,-
calypso,-,-
dance,-,-
performances,EVENT,Q560307_761
.,-,-
-,-,-
-,-,-
During,-,-
1954,-,-
and,-,-
1955,-,-
",",-,-
Angelou,ENTITY,Q560307_200
toured,EVENT,Q560307_186
Europe,-,-
with,-,-
a,-,-
production,-,-
of,-,-
the,-,-
opera,-,-
Porgy,-,-
and,-,-
Bess,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_202
began,EVENT,Q560307_188
her,-,-
practice,EVENT,Q560307_189
of,-,-
learning,EVENT,Q560307_190
the,-,-
language,-,-
of,-,-
every,-,-
country,-,-
she,ENTITY,Q560307_205
visited,EVENT,Q560307_192
",",-,-
and,-,-
in,-,-
a,-,-
few,-,-
years,-,-
she,-,-
gained,EVENT,Q560307_194
proficiency,EVENT,Q560307_195
in,-,-
several,-,-
languages,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1957,-,-
",",-,-
riding,EVENT,Q560307_196
on,-,-
the,-,-
popularity,-,-
of,-,-
calypso,-,-
",",-,-
Angelou,ENTITY,Q560307_209
recorded,EVENT,Q560307_198
her,ENTITY,Q560307_211
first,-,-
album,ENTITY,Q560307_766
",",-,-
Miss,-,-
Calypso,-,-
",",-,-
which,-,-
was,-,-
reissued,EVENT,Q560307_199
as,-,-
a,-,-
CD,-,-
in,-,-
1996,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_773
appeared,EVENT,Q560307_201
in,-,-
an,-,-
off,-,-
-,-,-
Broadway,-,-
review,-,-
that,-,-
inspired,-,-
the,-,-
1957,-,-
film,-,-
Calypso,-,-
Heat,-,-
Wave,-,-
",",-,-
in,-,-
which,-,-
Angelou,ENTITY,Q560307_217
sang,EVENT,Q560307_203
and,-,-
performed,EVENT,Q560307_204
her,ENTITY,Q560307_774
own,-,-
compositions,-,-
.,-,-
-,-,-
-,-,-
Angelou,ENTITY,Q560307_224
met,EVENT,Q560307_206
novelist,-,-
John,-,-
Oliver,-,-
Killens,-,-
in,-,-
1959,-,-
and,-,-
",",-,-
at,-,-
his,-,-
urging,-,-
",",-,-
moved,EVENT,Q560307_207
to,-,-
New,-,-
York,-,-
to,-,-
concentrate,EVENT,Q560307_208
on,-,-
her,-,-
writing,-,-
career,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_226
joined,EVENT,Q560307_210
the,-,-
Harlem,-,-
Writers,-,-
Guild,-,-
",",-,-
where,-,-
she,ENTITY,Q560307_228
met,EVENT,Q560307_212
several,-,-
major,-,-
African,-,-
-,-,-
American,-,-
authors,-,-
",",-,-
including,-,-
John,-,-
Henrik,-,-
Clarke,-,-
",",-,-
Rosa,-,-
Guy,-,-
",",-,-
Paule,-,-
Marshall,-,-
",",-,-
and,-,-
Julian,-,-
Mayfield,-,-
",",-,-
and,-,-
was,-,-
published,EVENT,Q560307_213
for,-,-
the,-,-
first,-,-
time,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1960,-,-
",",-,-
after,-,-
meeting,EVENT,Q560307_214
civil,-,-
rights,-,-
leader,-,-
Martin,-,-
Luther,-,-
King,-,-
Jr.,-,-
and,-,-
hearing,EVENT,Q560307_215
him,-,-
speak,-,-
",",-,-
she,ENTITY,Q560307_230
and,-,-
Killens,-,-
organized,EVENT,Q560307_216
"""",-,-
the,-,-
legendary,-,-
"""",-,-
Cabaret,-,-
for,-,-
Freedom,-,-
to,-,-
benefit,-,-
the,-,-
Southern,-,-
Christian,-,-
Leadership,-,-
Conference,-,-
(,-,-
