token,label,_id
House,-,-
in,-,-
New,-,-
York,-,-
City,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
1970s,-,-
and,-,-
1980s,-,-
",",-,-
she,ENTITY,Q560307_70
developed,EVENT,Q560307_69
her,ENTITY,Q560307_470
own,-,-
reputation,EVENT,Q560307_71
as,-,-
an,-,-
author,-,-
",",-,-
and,-,-
her,-,-
perhaps,ENTITY,Q560307_73
most,ENTITY,Q560307_74
celebrated,ENTITY,Q560307_75
work,ENTITY,Q560307_76
",",-,-
Beloved,ENTITY,Q560307_423
",",-,-
was,-,-
made,EVENT,Q560307_97
into,-,-
a,-,-
1998,-,-
film,-,-
.,-,-
-,-,-
-,-,-
Her,ENTITY,Q560307_104
works,ENTITY,Q560307_99
are,-,-
praised,EVENT,Q560307_102
for,-,-
addressing,EVENT,Q560307_103
the,-,-
harsh,-,-
consequences,-,-
of,ENTITY,Q560307_421
racism,-,-
in,-,-
the,-,-
United,-,-
States,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1996,-,-
",",-,-
the,-,-
National,-,-
Endowment,-,-
for,-,-
the,-,-
Humanities,-,-
selected,EVENT,Q560307_105
her,ENTITY,Q560307_106
for,-,-
the,-,-
Jefferson,-,-
Lecture,-,-
",",-,-
the,-,-
U.S.,-,-
federal,-,-
government,-,-
's,ENTITY,Q560307_143
highest,-,-
honor,-,-
for,-,-
achievement,-,-
in,-,-
the,-,-
humanities,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_833
very,-,-
same,-,-
year,-,-
",",-,-
she,ENTITY,Q560307_109
was,-,-
honored,EVENT,Q560307_107
with,-,-
the,ENTITY,Q560307_338
National,-,-
Book,-,-
Foundation,-,-
's,-,-
Medal,-,-
of,ENTITY,Q560307_343
Distinguished,-,-
Contribution,-,-
to,-,-
American,-,-
Letters,-,-
.,-,-
-,-,-
-,-,-
On,-,-
May,-,-
29,-,-
",",-,-
2012,-,-
",",-,-
President,-,-
Barack,-,-
Obama,-,-
presented,EVENT,Q560307_108
Morrison,ENTITY,Q560307_110
with,-,-
the,-,-
Presidential,-,-
Medal,-,-
of,-,-
Freedom,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2016,-,-
",",-,-
she,ENTITY,Q560307_113
received,EVENT,Q560307_111
the,-,-
PEN,-,-
/,-,-
Saul,-,-
Bellow,-,-
Award,EVENT,Q560307_112
for,-,-
Achievement,-,-
in,-,-
American,-,-
Fiction,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2020,-,-
",",-,-
Morrison,-,-
was,-,-
inducted,EVENT,Q560307_114
into,-,-
the,-,-
National,-,-
Women,-,-
's,-,-
Hall,-,-
of,-,-
Fame,-,-
.,-,-
-,-,-
-,-,-
Chloe,ENTITY,Q560307_115
Ardelia,ENTITY,Q560307_116
Wofford,ENTITY,Q560307_121
",",-,-
the,-,-
second,ENTITY,Q560307_315
of,-,-
four,-,-
children,-,-
from,-,-
a,-,-
working,-,-
-,-,-
class,-,-
",",-,-
black,-,-
family,-,-
",",-,-
was,-,-
born,EVENT,Q560307_122
in,-,-
Lorain,-,-
",",-,-
Ohio,-,-
",",-,-
to,-,-
Ramah,-,-
(,-,-
née,-,-
Willis,-,-
),-,-
and,-,-
George,-,-
Wofford,-,-
.,-,-
-,-,-
-,-,-
Her,-,-
mother,-,-
was,-,-
born,-,-
in,-,-
Greenville,-,-
",",-,-
Alabama,-,-
",",-,-
and,-,-
moved,-,-
north,-,-
with,-,-
her,-,-
family,ENTITY,Q560307_134
as,-,-
a,-,-
child,-,-
.,-,-
-,-,-
-,-,-
She,-,-
was,-,-
a,-,-
homemaker,-,-
and,-,-
a,-,-
devout,-,-
member,-,-
of,-,-
the,-,-
African,-,-
Methodist,-,-
Episcopal,-,-
Church,-,-
.,-,-
-,-,-
-,-,-
George,-,-
Wofford,-,-
grew,-,-
up,-,-
in,-,-
Cartersville,-,-
",",-,-
Georgia,-,-
.,-,-
-,-,-
-,-,-
When,-,-
Wofford,-,-
was,-,-
about,-,-
15,-,-
",",-,-
a,-,-
group,-,-
of,-,-
white,-,-
people,-,-
lynched,-,-
two,-,-
black,-,-
businessmen,-,-
who,-,-
lived,-,-
on,-,-
his,-,-
street,-,-
.,-,-
-,ENTITY,Q560307_125
-,ENTITY,Q560307_128
later,EVENT,Q560307_127
said,-,-
:,-,-
"""",-,-
He,-,-
never,-,-
told,-,-
us,-,-
that,ENTITY,Q560307_686
he,-,-
'd,-,-
seen,-,-
bodies,-,-
.,-,-
-,-,-
-,-,-
But,-,-
he,-,-
had,-,-
seen,-,-
them,-,-
.,-,-
-,-,-
-,-,-
And,-,-
that,-,-
was,-,-
too,-,-
traumatic,-,-
",",-,-
",",-,-
think,-,-
",",-,-
for,-,-
him,-,-
.,-,-
"""",-,-
Soon,-,-
after,-,-
the,-,-
lynching,-,-
",",-,-
George,-,-
Wofford,-,-
moved,-,-
to,-,-
the,-,-
racially,-,-
integrated,-,-
town,-,-
of,-,-
Lorain,-,-
",",-,-
Ohio,-,-
",",-,-
in,-,-
the,-,-
hope,-,-
of,-,-
escaping,-,-
racism,-,-
and,-,-
securing,-,-
gainful,-,-
employment,-,-
in,-,-
Ohio,-,-
's,-,-
burgeoning,-,-
industrial,-,-
economy,-,-
.,-,-
-,-,-
-,-,-
He,-,-
worked,-,-
odd,-,-
jobs,-,-
and,-,-
as,-,-
a,-,-
welder,-,-
for,-,-
U.S.,-,-
Steel,-,-
.,-,-
-,-,-
-,-,-
Traumatized,-,-
by,-,-
his,-,-
experiences,-,-
of,-,-
racism,-,-
",",-,-
in,-,-
a,-,-
2015,-,-
interview,-,-
interview,-,-
said,EVENT,Q560307_129
said,ENTITY,Q560307_595
father,-,-
hated,-,-
whites,-,-
so,-,-
much,-,-
he,-,-
would,-,-
not,-,-
let,-,-
them,-,-
in,-,-
the,-,-
house,-,-
.,-,-
-,-,-
-,-,-
When,-,-
When,-,-
was,-,-
about,-,-
two,-,-
years,-,-
old,-,-
",",-,-
",",ENTITY,Q560307_493
family,-,-
's,-,-
landlord,-,-
set,-,-
fire,-,-
to,-,-
the,-,-
house,-,-
in,-,-
which,-,-
they,ENTITY,Q560307_131
lived,EVENT,Q560307_130
",",-,-
while,-,-
they,-,-
were,EVENT,Q560307_132
home,-,-
",",-,-
because,-,-
because,ENTITY,Q560307_757
parents,-,-
could,-,-
not,-,-
afford,-,-
to,-,-
pay,-,-
rent,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_139
family,ENTITY,Q560307_136
responded,EVENT,Q560307_137
to,-,-
what,-,-
what,-,-
called,EVENT,Q560307_758
this,-,-
"""",-,-
bizarre,-,-
form,-,-
of,-,-
evil,-,-
"""",-,-
by,-,-
laughing,EVENT,Q560307_138
at,-,-
the,-,-
landlord,-,-
rather,-,-
than,-,-
falling,-,-
into,-,-
despair,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_650
later,-,-
said,EVENT,Q560307_140
said,ENTITY,Q560307_671
family,-,-
's,ENTITY,Q560307_148
response,EVENT,Q560307_149
demonstrated,EVENT,Q560307_150
how,-,-
to,-,-
keep,EVENT,Q560307_151
your,-,-
integrity,-,-
and,-,-
claim,EVENT,Q560307_152
your,-,-
own,-,-
life,-,-
in,-,-
the,-,-
face,-,-
of,-,-
acts,-,-
of,-,-
such,-,-
"""",-,-
monumental,-,-
crudeness,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
-,ENTITY,Q560307_158
Morrison,ENTITY,Q560307_156
parents,-,-
instilled,EVENT,Q560307_157
in,-,-
in,ENTITY,Q560307_160
a,-,-
sense,-,-
of,-,-
heritage,-,-
and,-,-
language,-,-
through,-,-
telling,-,-
traditional,-,-
African,-,-
-,-,-
American,-,-
folktales,-,-
",",-,-
ghost,-,-
stories,-,-
",",-,-
and,-,-
singing,-,-
songs,-,-
.,-,-
-,-,-
-,-,-
-,-,-
also,-,-
read,EVENT,Q560307_159
frequently,-,-
as,-,-
a,-,-
child,-,-
;,-,-
among,-,-
among,ENTITY,Q560307_166
favorite,-,-
authors,-,-
were,-,-
Jane,-,-
Austen,-,-
and,-,-
Leo,-,-
Tolstoy,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_168
became,REL,Q560307_161
a,-,-
Catholic,EVENT,Q560307_162
at,-,-
the,-,-
age,-,-
of,-,-
12,-,-
and,-,-
took,REL,Q560307_163
the,-,-
baptismal,-,-
name,EVENT,Q560307_164
Anthony,-,-
(,-,-
after,-,-
Anthony,-,-
of,-,-
Padua,-,-
),-,-
",",-,-
which,-,-
led,-,-
to,-,-
to,ENTITY,Q560307_172
nickname,-,-
",",-,-
Toni,-,-
.,-,-
-,-,-
-,-,-
Attending,EVENT,Q560307_165
Lorain,-,-
High,-,-
School,-,-
",",-,-
",",ENTITY,Q560307_174
was,EVENT,Q560307_167
on,-,-
the,-,-
debate,-,-
team,-,-
",",-,-
the,-,-
yearbook,-,-
staff,-,-
",",-,-
and,-,-
in,-,-
the,-,-
drama,-,-
club,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1949,-,-
",",-,-
",",-,-
enrolled,EVENT,Q560307_169
at,-,-
Howard,-,-
University,-,-
in,-,-
Washington,-,-
",",-,-
D.C.,-,-
",",-,-
seeking,EVENT,Q560307_170
the,-,-
company,EVENT,Q560307_171
of,-,-
fellow,-,-
black,-,-
intellectuals,-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
while,-,-
at,-,-
Howard,-,-
that,-,-
that,ENTITY,Q560307_196
encountered,EVENT,Q560307_173
racially,-,-
segregated,-,-
restaurants,-,-
and,-,-
buses,-,-
for,-,-
the,-,-
first,ENTITY,Q560307_336
time,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_199
graduated,EVENT,Q560307_175
in,-,-
1953,-,-
with,-,-
a,-,-
B.A.,-,-
in,-,-
English,-,-
and,-,-
went,EVENT,Q560307_176
on,-,-
to,-,-
earn,EVENT,Q560307_177
a,-,-
Master,EVENT,Q560307_178
of,-,-
Arts,-,-
from,-,-
Cornell,-,-
University,-,-
in,-,-
1955,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_201
master,-,-
's,-,-
thesis,ENTITY,Q560307_182
was,-,-
titled,EVENT,Q560307_195
"""",-,-
Virginia,-,-
Woolf,-,-
's,-,-
and,-,-
William,-,-
Faulkner,-,-
's,-,-
treatment,-,-
of,-,-
the,-,-
alienated,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
-,ENTITY,Q560307_203
taught,EVENT,Q560307_197
English,-,-
",",-,-
first,-,-
at,-,-
Texas,-,-
Southern,-,-
University,-,-
in,-,-
Houston,-,-
from,-,-
1955,-,-
to,-,-
1957,-,-
",",-,-
and,-,-
then,-,-
at,-,-
Howard,-,-
University,-,-
for,-,-
the,-,-
next,-,-
seven,-,-
years,-,-
.,-,-
-,-,-
-,-,-
While,-,-
teaching,EVENT,Q560307_198
at,-,-
Howard,-,-
",",-,-
",",ENTITY,Q560307_759
met,EVENT,Q560307_200
Harold,-,-
Morrison,-,-
",",-,-
a,-,-
Jamaican,-,-
architect,-,-
",",-,-
whom,-,-
whom,ENTITY,Q560307_207
married,EVENT,Q560307_202
in,-,-
1958,-,-
.,-,-
-,-,-
-,-,-
Their,-,-
first,-,-
son,-,-
was,-,-
born,-,-
in,-,-
1961,-,-
and,-,-
and,-,-
was,REL,Q560307_205
pregnant,EVENT,Q560307_204
with,-,-
their,-,-
second,-,-
son,-,-
when,-,-
when,ENTITY,Q560307_209
and,-,-
Harold,-,-
divorced,EVENT,Q560307_206
in,-,-
1964,-,-
.,-,-
-,-,-
-,-,-
After,-,-
After,ENTITY,Q560307_212
divorce,EVENT,Q560307_208
and,-,-
the,-,-
birth,-,-
of,-,-
of,ENTITY,Q560307_214
son,-,-
Slade,-,-
in,-,-
1965,-,-
",",-,-
",",ENTITY,Q560307_217
began,EVENT,Q560307_211
working,EVENT,Q560307_210
as,-,-
an,-,-
editor,-,-
for,-,-
L.,-,-
W.,-,-
Singer,-,-
",",-,-
a,-,-
textbook,-,-
division,-,-
of,-,-
publisher,-,-
Random,-,-
House,-,-
",",-,-
in,-,-
Syracuse,-,-
",",-,-
New,-,-
York,-,-
.,-,-
-,-,-
-,-,-
Two,-,-
years,-,-
later,-,-
",",-,-
",",ENTITY,Q560307_220
transferred,EVENT,Q560307_213
to,-,-
Random,-,-
House,-,-
in,ENTITY,Q560307_155
New,-,-
York,-,-
City,-,-
",",-,-
where,-,-
where,ENTITY,Q560307_222
became,REL,Q560307_215
their,-,-
first,-,-
black,-,-
woman,-,-
senior,-,-
editor,EVENT,Q560307_216
in,-,-
the,-,-
fiction,-,-
department,-,-
.,-,-
-,-,-
-,-,-
In,-,-
that,-,-
capacity,-,-
",",-,-
",",ENTITY,Q560307_225
played,EVENT,Q560307_218
a,-,-
vital,-,-
role,-,-
in,-,-
bringing,EVENT,Q560307_219
Black,-,-
literature,-,-
into,-,-
the,-,-
mainstream,-,-
.,-,-
-,-,-
-,-,-
One,-,-
of,-,-
the,-,-
first,-,-
books,-,-
books,ENTITY,Q560307_226
worked,EVENT,Q560307_221
on,-,-
was,-,-
the,-,-
groundbreaking,-,-
Contemporary,-,-
African,-,-
Literature,-,-
(,-,-
1972,-,-
),-,-
",",-,-
a,-,-
collection,-,-
that,-,-
included,-,-
work,-,-
by,-,-
Nigerian,-,-
writers,-,-
Wole,-,-
Soyinka,-,-
",",-,-
Chinua,-,-
Achebe,-,-
",",-,-
and,-,-
South,-,-
African,-,-
playwright,-,-
Athol,-,-
Fugard,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_229
fostered,EVENT,Q560307_223
a,-,-
new,-,-
generation,-,-
of,-,-
Afro,-,-
-,-,-
American,-,-
writers,-,-
",",-,-
including,-,-
poet,-,-
and,-,-
novelist,-,-
Toni,-,-
Cade,-,-
Bambara,-,-
",",-,-
radical,-,-
activist,-,-
Angela,-,-
Davis,-,-
",",-,-
Black,-,-
Panther,-,-
Huey,-,-
Newton,-,-
and,-,-
novelist,-,-
Gayl,-,-
Jones,-,-
",",-,-
whose,-,-
writing,ENTITY,Q560307_254
writing,ENTITY,Q560307_232
discovered,EVENT,Q560307_224
.,-,-
-,-,-
-,-,-
-,-,-
also,-,-
brought,EVENT,Q560307_227
to,-,-
publication,EVENT,Q560307_228
the,-,-
1975,-,-
autobiography,-,-
of,-,-
the,-,-
outspoken,-,-
boxing,-,-
champion,-,-
Muhammad,-,-
Ali,-,-
",",-,-
The,ENTITY,Q560307_366
Greatest,-,-
:,-,-
My,-,-
Own,-,-
Story,-,-
.,-,-
-,-,-
-,-,-
In,-,-
addition,-,-
",",-,-
",",-,-
published,EVENT,Q560307_230
and,-,-
promoted,EVENT,Q560307_231
the,-,-
work,-,-
of,-,-
Henry,-,-
Dumas,-,-
",",-,-
a,-,-
little,-,-
-,-,-
known,-,-
novelist,-,-
and,-,-
poet,-,-
who,-,-
in,-,-
1968,-,-
had,-,-
been,-,-
shot,-,-
to,-,-
death,-,-
by,-,-
a,-,-
transit,-,-
officer,-,-
in,-,-
the,-,-
New,-,-
York,-,-
City,-,-
Subway,-,-
.,-,-
-,-,-
-,-,-
Among,-,-
other,-,-
books,-,-
that,-,-
that,ENTITY,Q560307_235
developed,EVENT,Q560307_233
and,-,-
edited,EVENT,Q560307_234
is,-,-
The,ENTITY,Q560307_275
Black,-,-
Book,-,-
(,-,-
1974,-,-
),-,-
",",-,-
an,-,-
anthology,-,-
of,-,-
photographs,-,-
",",-,-
illustrations,-,-
",",-,-
essays,-,-
",",-,-
and,-,-
documents,-,-
of,-,-
black,-,-
life,-,-
in,-,-
the,-,-
United,-,-
States,-,-
from,-,-
the,-,-
time,-,-
of,-,-
slavery,-,-
to,-,-
the,-,-
1920s,-,-
.,-,-
-,-,-
-,-,-
Random,-,-
House,-,-
had,-,-
been,-,-
uncertain,-,-
about,-,-
the,-,-
project,-,-
but,-,-
its,-,-
publication,-,-
met,-,-
with,-,-
a,-,-
good,-,-
reception,-,-
.,-,-
-,-,-
-,-,-
Alvin,-,-
Beam,-,-
reviewed,-,-
the,-,-
anthology,-,-
for,-,-
the,-,-
Cleveland,-,-
Plain,-,-
Dealer,-,-
",",-,-
writing,-,-
:,-,-
"""",-,-
Editors,-,-
",",-,-
like,-,-
novelists,-,-
",",-,-
have,-,-
brain,-,-
children,-,-
 ,-,-
–,-,-
books,-,-
they,-,-
think,-,-
up,-,-
and,-,-
bring,-,-
to,-,-
life,-,-
without,-,-
putting,-,-
their,-,-
own,-,-
names,-,-
on,-,-
the,-,-
title,-,-
page,-,-
.,-,-
.,ENTITY,Q560307_238
-,-,-
-,-,-
has,-,-
one,-,-
of,-,-
these,-,-
in,-,-
the,-,-
stores,-,-
now,-,-
",",-,-
and,-,-
magazines,-,-
and,-,-
newsletters,-,-
in,-,-
the,-,-
publishing,-,-
trade,-,-
are,-,-
ecstatic,-,-
",",-,-
saying,-,-
it,-,-
will,-,-
go,-,-
like,-,-
hotcakes,-,-
.,-,-
"""",-,-
.,-,-
had,-,-
begun,EVENT,Q560307_236
writing,EVENT,Q560307_237
fiction,-,-
as,-,-
part,-,-
of,-,-
an,-,-
informal,-,-
group,-,-
of,-,-
poets,-,-
and,-,-
writers,-,-
at,-,-
Howard,-,-
University,-,-
who,-,-
met,-,-
to,-,-
discuss,-,-
their,-,-
work,-,-
.,-,-
-,-,-
-,-,-
-,ENTITY,Q560307_249
attended,EVENT,Q560307_239
one,-,-
meeting,-,-
with,-,-
a,-,-
short,-,-
story,-,-
about,-,-
a,-,-
black,-,-
girl,-,-
who,-,-
longed,-,-
to,-,-
have,-,-
blue,-,-
eyes,-,-
.,-,-
eyes,ENTITY,Q560307_242
.,ENTITY,Q560307_285
later,-,-
developed,EVENT,Q560307_244
the,-,-
story,-,-
as,-,-
the,-,-
first,-,-
novel,ENTITY,Q560307_30
",",-,-
The,-,-
Bluest,-,-
Eye,-,-
",",-,-
getting,EVENT,Q560307_245
up,-,-
every,-,-
morning,-,-
at,-,-
4,-,-
 ,-,-
am,-,-
to,-,-
write,EVENT,Q560307_246
",",-,-
while,-,-
raising,EVENT,Q560307_247
two,-,-
children,-,-
on,-,-
two,-,-
own,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Bluest,-,-
Eye,-,-
was,-,-
published,EVENT,Q560307_248
by,-,-
Holt,-,-
",",-,-
Rinehart,-,-
and,-,-
Winston,-,-
in,-,-
1970,-,-
",",-,-
when,-,-
1970,-,-
was,-,-
aged,EVENT,Q560307_250
39,-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
favorably,-,-
reviewed,-,-
in,-,-
The,-,-
New,-,-
York,-,-
Times,-,-
by,-,-
John,-,-
Leonard,-,-
",",-,-
who,-,-
praised,EVENT,Q560307_251
",",ENTITY,Q560307_331
who,ENTITY,Q560307_352
writing,-,-
style,ENTITY,Q560307_255
as,-,-
being,-,-
"""",-,-
a,-,-
prose,-,-
so,-,-
precise,-,-
",",-,-
so,-,-
faithful,-,-
to,-,-
speech,-,-
and,-,-
so,-,-
charged,-,-
with,-,-
pain,-,-
and,-,-
wonder,-,-
that,-,-
the,-,-
novel,ENTITY,Q560307_337
becomes,-,-
poetry,-,-
...,-,-
But,-,-
The,ENTITY,Q560307_270
Bluest,-,-
Eye,-,-
is,-,-
also,-,-
history,-,-
",",-,-
sociology,-,-
",",-,-
folklore,-,-
",",-,-
nightmare,-,-
and,-,-
music,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
The,-,-
novel,-,-
did,-,-
not,EVENT-MOD,Q560307_273
sell,EVENT,Q560307_272
well,-,-
at,-,-
first,-,-
",",-,-
but,-,-
the,-,-
City,-,-
University,-,-
of,-,-
New,-,-
York,-,-
put,EVENT,Q560307_274
The,-,-
Bluest,ENTITY,Q560307_276
Eye,ENTITY,Q560307_277
on,-,-
its,-,-
reading,-,-
list,-,-
for,-,-
its,-,-
new,-,-
Black,-,-
studies,-,-
department,-,-
",",-,-
as,-,-
did,-,-
other,-,-
colleges,-,-
",",-,-
which,-,-
boosted,-,-
sales,-,-
.,-,-
-,-,-
-,-,-
The,-,-
book,-,-
also,-,-
brought,EVENT,Q560307_284
book,-,-
to,-,-
the,-,-
attention,EVENT,Q560307_286
of,-,-
the,-,-
acclaimed,-,-
editor,-,-
Robert,-,-
Gottlieb,-,-
at,-,-
Knopf,-,-
",",-,-
an,-,-
imprint,-,-
of,-,-
the,-,-
publisher,-,-
Random,-,-
House,-,-
.,-,-
-,-,-
-,-,-
Gottlieb,-,-
later,-,-
edited,EVENT,Q560307_287
most,-,-
of,-,-
edited,-,-
most,ENTITY,Q560307_354
novels,ENTITY,Q560307_292
.,-,-
-,-,-
-,-,-
In,-,-
1975,-,-
",",-,-
In,ENTITY,Q560307_360
1975,-,-
second,-,-
novel,-,-
Sula,-,-
(,-,-
1973,-,-
),-,-
",",-,-
about,-,-
a,-,-
friendship,-,-
between,-,-
two,-,-
black,-,-
women,-,-
",",-,-
was,-,-
nominated,EVENT,Q560307_328
for,-,-
the,-,-
National,-,-
Book,-,-
Award,-,-
.,-,-
-,-,-
-,-,-
.,-,-
third,ENTITY,Q560307_391
novel,ENTITY,Q560307_860
",",-,-
Song,-,-
of,-,-
Solomon,-,-
(,-,-
1977,-,-
),-,-
",",-,-
follows,-,-
the,-,-
life,-,-
of,-,-
Macon,-,-
"""",-,-
Milkman,-,-
"""",-,-
Dead,-,-
III,-,-
",",-,-
from,-,-
birth,-,-
to,-,-
adulthood,-,-
",",-,-
as,-,-
he,-,-
discovers,-,-
his,-,-
heritage,-,-
.,-,-
-,-,-
-,-,-
This,-,-
novel,ENTITY,Q560307_869
brought,EVENT,Q560307_329
This,ENTITY,Q560307_368
national,-,-
acclaim,EVENT,Q560307_330
",",-,-
being,-,-
a,-,-
main,-,-
selection,-,-
of,-,-
the,-,-
Book,-,-
of,-,-
the,-,-
Month,-,-
Club,-,-
",",-,-
the,-,-
first,-,-
novel,-,-
by,-,-
a,-,-
black,-,-
writer,-,-
to,-,-
be,-,-
so,-,-
chosen,EVENT,Q560307_341
since,-,-
Richard,-,-
Wright,-,-
's,-,-
Native,-,-
Son,-,-
in,-,-
1940,-,-
.,-,-
-,-,-
-,-,-
Song,ENTITY,Q560307_342
of,-,-
Solomon,ENTITY,Q560307_344
also,-,-
won,EVENT,Q560307_351
the,-,-
National,-,-
Book,-,-
Critics,-,-
Circle,-,-
Award,-,-
.,-,-
-,-,-
-,-,-
At,-,-
its,-,-
1979,-,-
commencement,-,-
ceremonies,-,-
",",-,-
Barnard,-,-
College,-,-
awarded,EVENT,Q560307_353
Barnard,ENTITY,Q560307_370
its,-,-
highest,-,-
honor,-,-
",",-,-
the,-,-
Barnard,-,-
Medal,-,-
of,-,-
Distinction,-,-
.,-,-
-,-,-
-,-,-
.,ENTITY,Q560307_373
gave,-,-
-,-,-
next,-,-
novel,ENTITY,Q560307_271
",",-,-
Tar,-,-
Baby,-,-
(,-,-
1981,-,-
),-,-
",",-,-
a,-,-
contemporary,-,-
setting,-,-
.,-,-
-,-,-
-,-,-
In,-,-
it,-,-
",",-,-
a,-,-
looks,-,-
-,-,-
obsessed,-,-
fashion,-,-
model,-,-
",",-,-
Jadine,-,-
",",-,-
falls,-,-
in,-,-
love,-,-
with,-,-
Son,-,-
",",-,-
a,-,-
penniless,-,-
drifter,-,-
who,-,-
feels,-,-
at,-,-
ease,-,-
with,-,-
being,-,-
black,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1983,-,-
",",-,-
In,-,-
left,EVENT,Q560307_355
publishing,EVENT,Q560307_357
to,-,-
devote,EVENT,Q560307_356
more,-,-
time,-,-
to,-,-
writing,EVENT,Q560307_358
",",-,-
while,-,-
living,EVENT,Q560307_359
in,-,-
a,-,-
converted,-,-
boathouse,-,-
on,-,-
the,-,-
Hudson,-,-
River,-,-
in,-,-
Nyack,-,-
",",-,-
New,-,-
York,-,-
.,-,-
-,-,-
-,-,-
.,-,-
taught,EVENT,Q560307_361
English,-,-
at,-,-
two,-,-
branches,-,-
of,-,-
the,-,-
State,-,-
University,-,-
of,-,-
New,-,-
York,-,-
(,-,-
