token,label,_id
nuns,-,-
.,-,-
-,-,-
-,-,-
"""",-,-
At,-,-
the,-,-
age,-,-
of,-,-
10,-,-
I,ENTITY,Q560307_81
already,-,-
decided,-,-
-,-,-
-,-,-
going,-,-
to,-,-
be,-,-
a,-,-
writer,-,-
",",-,-
"""",-,-
she,-,-
stated,EVENT,Q560307_8
during,-,-
an,-,-
interview,-,-
with,-,-
The,-,-
Jerusalem,-,-
Post,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1949,-,-
",",-,-
her,ENTITY,Q560307_86
father,-,-
",",-,-
an,-,-
export,-,-
-,-,-
import,-,-
merchant,-,-
of,-,-
flour,-,-
",",-,-
had,-,-
his,-,-
work,-,-
permit,-,-
revoked,-,-
",",-,-
and,-,-
the,-,-
Egyptian,-,-
authorities,-,-
confiscated,-,-
the,-,-
money,-,-
he,-,-
had,-,-
transferred,-,-
to,-,-
a,-,-
Swiss,-,-
bank,-,-
.,-,-
-,-,-
-,-,-
The,-,-
family,ENTITY,Q560307_85
moved,EVENT,Q560307_9
to,-,-
France,-,-
",",-,-
and,-,-
Aharoni,ENTITY,Q560307_87
moved,EVENT,Q560307_10
to,-,-
Israel,-,-
soon,-,-
after,-,-
",",-,-
at,-,-
the,-,-
age,-,-
of,-,-
16,-,-
.,-,-
-,-,-
-,-,-
Aharoni,-,-
received,EVENT,Q560307_11
her,ENTITY,Q560307_88
BA,EVENT,Q560307_89
in,-,-
history,-,-
",",-,-
sociology,-,-
and,-,-
English,-,-
literature,-,-
from,-,-
the,-,-
University,-,-
of,-,-
Haifa,-,-
",",-,-
and,-,-
the,-,-
Hebrew,-,-
University,-,-
of,-,-
Jerusalem,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1964,-,-
",",-,-
she,-,-
received,EVENT,Q560307_12
her,-,-
M.,-,-
Phil,-,-
.,-,-
-,-,-
-,-,-
Degree,EVENT,Q560307_90
on,-,-
the,-,-
literature,-,-
of,-,-
Henry,-,-
Fielding,-,-
",",-,-
from,-,-
the,-,-
University,-,-
of,-,-
London,-,-
(,-,-
Birkbeck,-,-
College,-,-
),-,-
and,-,-
was,-,-
awarded,EVENT,Q560307_13
her,ENTITY,Q560307_91
Ph.D.,-,-
on,-,-
Saul,-,-
Bellow,-,-
's,-,-
Introspective,-,-
Fiction,-,-
at,-,-
the,-,-
Hebrew,-,-
University,-,-
in,-,-
Jerusalem,-,-
",",-,-
in,-,-
1975,-,-
.,-,-
-,-,-
-,-,-
Aharoni,ENTITY,Q560307_92
has,-,-
taught,EVENT,Q560307_14
literature,-,-
at,-,-
the,-,-
University,-,-
of,-,-
Haifa,-,-
and,-,-
sociology,-,-
and,-,-
conflict,-,-
resolution,-,-
at,-,-
the,-,-
Technion,-,-
(,-,-
Israel,-,-
Institute,-,-
of,-,-
Technology,-,-
),-,-
in,-,-
Haifa,-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_96
has,-,-
been,REL,Q560307_95
a,-,-
guest,-,-
lecturer,EVENT,Q560307_93
and,-,-
visiting,-,-
professor,EVENT,Q560307_94
at,-,-
several,-,-
universities,-,-
",",-,-
including,-,-
the,-,-
University,-,-
of,-,-
Pennsylvania,-,-
",",-,-
where,-,-
she,ENTITY,Q560307_97
became,REL,Q560307_16
Professor,EVENT,Q560307_15
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_98
is,REL,Q560307_18
the,-,-
Founder,EVENT,Q560307_17
and,-,-
World,-,-
President,-,-
of,-,-
IFLAC,-,-
:,-,-
The,-,-
International,-,-
Forum,-,-
for,-,-
the,-,-
Literature,-,-
and,-,-
Culture,-,-
of,-,-
Peace,-,-
",",-,-
as,-,-
well,-,-
as,-,-
the,-,-
President,EVENT,Q560307_20
of,-,-
the,-,-
Second,-,-
World,-,-
Congress,-,-
of,-,-
the,-,-
Jews,-,-
from,-,-
Egypt,-,-
(,-,-
WCJE,-,-
),-,-
",",-,-
she,ENTITY,Q560307_99
organized,EVENT,Q560307_19
in,-,-
2006,-,-
at,-,-
the,-,-
Haifa,-,-
University,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2012,-,-
",",-,-
she,ENTITY,Q560307_100
was,-,-
awarded,EVENT,Q560307_21
the,-,-
President,-,-
's,-,-
Award,-,-
by,-,-
Shimon,-,-
Peres,-,-
",",-,-
for,-,-
Volunteerism,-,-
and,-,-
peace,-,-
culture,-,-
for,-,-
promoting,-,-
peace,-,-
initiatives,-,-
between,-,-
Jews,-,-
and,-,-
Arabs,-,-
.,-,-
-,-,-
-,-,-
In,-,-
2015,-,-
",",-,-
she,ENTITY,Q560307_101
was,-,-
elected,EVENT,Q560307_22
Honorary,-,-
Citizen,-,-
of,-,-
Haifa,-,-
(,-,-
Yakir,-,-
Haifa,-,-
),-,-
.,-,-
-,-,-
-,-,-
She,ENTITY,Q560307_103
was,REL,Q560307_102
-,-,-
-,-,-
the,-,-
first,EVENT,Q560307_122
woman,-,-
",",-,-
invited,EVENT,Q560307_24
to,-,-
speak,EVENT,Q560307_23
in,-,-
the,-,-
Mahmood,-,-
Mosque,-,-
in,-,-
Kababir,-,-
",",-,-
Haifa,-,-
(,-,-
2012,-,-
),-,-
.,-,-
-,-,-
-,-,-
Aharoni,ENTITY,Q560307_106
was,REL,Q560307_104
married,EVENT,Q560307_25
to,-,-
Haim,-,-
Aharoni,-,-
for,-,-
55,-,-
years,-,-
until,-,-
he,-,-
died,-,-
in,-,-
2006,-,-
.,-,-
-,-,-
-,-,-
He,-,-
was,-,-
a,-,-
professor,-,-
at,-,-
the,-,-
Faculty,-,-
of,-,-
Chemical,-,-
Engineering,-,-
at,-,-
Technion,-,-
.,-,-
-,-,-
-,-,-
They,ENTITY,Q560307_105
had,EVENT,Q560307_26
two,-,-
children,-,-
",",-,-
Ariel,-,-
and,-,-
Talia,-,-
.,-,-
-,-,-
-,-,-
Talia,-,-
died,-,-
from,-,-
breast,-,-
cancer,-,-
in,-,-
2011,-,-
.,-,-
-,-,-
-,-,-
Aharoni,-,-
lives,EVENT,Q560307_27
in,-,-
Haifa,-,-
",",-,-
Israel,-,-
.,-,-
-,-,-
-,-,-
The,ENTITY,Q560307_113
term,-,-
"""",-,-
Second,-,-
Exodus,-,-
"""",-,-
coined,EVENT,Q560307_28
by,-,-
Ada,ENTITY,Q560307_107
Aharoni,ENTITY,Q560307_127
",",-,-
refers,-,-
to,-,-
the,-,-
forced,-,-
migration,-,-
of,-,-
the,-,-
Jews,-,-
from,-,-
Arab,-,-
countries,-,-
after,-,-
the,-,-
State,-,-
of,-,-
Israel,-,-
was,-,-
founded,-,-
in,-,-
1948,-,-
.,-,-
-,-,-
-,-,-
Out,-,-
of,-,-
the,-,-
estimated,-,-
million,-,-
Jews,-,-
that,-,-
were,-,-
displaced,-,-
",",-,-
the,-,-
majority,-,-
found,-,-
refuge,-,-
in,-,-
Israel,-,-
",",-,-
while,-,-
"650,000",-,-
Palestinians,-,-
fled,-,-
or,-,-
were,-,-
ousted,-,-
from,-,-
Israel,-,-
.,-,-
-,-,-
-,-,-
This,-,-
displacement,-,-
of,-,-
Jews,-,-
has,-,-
been,-,-
overlooked,-,-
in,-,-
the,-,-
various,-,-
efforts,-,-
for,-,-
peace,-,-
between,-,-
the,-,-
Israelis,-,-
and,-,-
Palestinians,-,-
",",-,-
Aharoni,ENTITY,Q560307_108
writes,EVENT,Q560307_29
in,-,-
her,ENTITY,Q560307_123
research,-,-
paper,-,-
The,-,-
Forced,-,-
Migration,-,-
of,-,-
Jews,-,-
from,-,-
Arab,-,-
Countries,-,-
and,-,-
Peace,-,-
",",-,-
and,-,-
also,-,-
in,-,-
an,-,-
YnetNews,-,-
article,-,-
called,-,-
What,-,-
about,-,-
the,-,-
Jewish,-,-
Nakba,-,-
?,-,-
-,-,-
-,-,-
She,-,-
argues,EVENT,Q560307_30
that,-,-
these,-,-
two,-,-
tragedies,-,-
and,-,-
their,-,-
commonalities,-,-
could,-,-
have,-,-
a,-,-
conciliatory,-,-
effect,-,-
on,-,-
both,-,-
sides,-,-
which,-,-
could,-,-
be,-,-
beneficial,-,-
to,-,-
the,-,-
promotion,-,-
of,-,-
peace,-,-
.,-,-
-,-,-
-,-,-
In,-,-
their,-,-
joint,-,-
article,-,-
titled,-,-
Possibilities,-,-
of,-,-
Israeli,-,-
-,-,-
Palestinian,-,-
Conflict,-,-
Resolution,-,-
Based,-,-
On,-,-
Mutual,-,-
Recognition,-,-
Of,-,-
National,-,-
Aspirations,-,-
",",-,-
Aharoni,-,-
and,-,-
her,-,-
husband,-,-
",",-,-
Haim,-,-
Aharoni,-,-
",",-,-
write,EVENT,Q560307_31
that,-,-
the,-,-
settlement,-,-
of,-,-
Palestinian,-,-
refugees,-,-
in,-,-
Israel,-,-
should,-,-
be,-,-
very,-,-
limited,-,-
",",-,-
and,-,-
that,-,-
refugees,-,-
",",-,-
if,-,-
"""",-,-
returned,-,-
"""",-,-
to,-,-
the,-,-
place,-,-
that,-,-
has,-,-
become,-,-
part,-,-
of,-,-
Israel,-,-
",",-,-
would,-,-
find,-,-
themselves,-,-
in,-,-
a,-,-
place,-,-
foreign,-,-
to,-,-
them,-,-
:,-,-
Processes,-,-
that,-,-
take,-,-
place,-,-
in,-,-
a,-,-
society,-,-
are,-,-
rarely,-,-
reversible,-,-
processes,-,-
;,-,-
repair,-,-
of,-,-
wrongs,-,-
and,-,-
compensation,-,-
on,-,-
suffering,-,-
can,-,-
not,-,-
usually,-,-
be,-,-
accomplished,-,-
by,-,-
a,-,-
return,-,-
to,-,-
the,-,-
previous,-,-
situation,-,-
but,-,-
by,-,-
the,-,-
creation,-,-
of,-,-
a,-,-
new,-,-
situation,-,-
that,-,-
is,-,-
beneficial,-,-
while,-,-
appropriate,-,-
to,-,-
the,-,-
new,-,-
conditions,-,-
.,-,-
The,-,-
remarkable,-,-
73,-,-
stories,-,-
of,-,-
those,-,-
who,-,-
were,-,-
forced,-,-
to,-,-
leave,-,-
Egypt,-,-
are,-,-
collected,-,-
in,-,-
The,-,-
Golden,-,-
Age,-,-
of,-,-
the,-,-
Jews,-,-
from,-,-
Egypt,-,-
–,-,-
Uprooting,-,-
and,-,-
Revival,-,-
in,-,-
Israel,-,-
(,-,-
2013,-,-
),-,-
",",-,-
edited,-,-
by,-,-
Aharoni,-,-
and,-,-
published,-,-
by,-,-
Orion,-,-
publishing,-,-
house,-,-
in,-,-
Israel,-,-
.,-,-
-,-,-
-,-,-
-,-,-
Aharoni,-,-
's,-,-
poems,-,-
can,-,-
be,-,-
broadly,-,-
divided,-,-
into,-,-
three,-,-
categories,-,-
:,-,-
Peace,-,-
",",-,-
Love,-,-
and,-,-
Women,-,-
.,-,-
-,-,-
-,-,-
Often,-,-
they,-,-
overlap,-,-
",",-,-
and,-,-
peace,-,-
",",-,-
abolishment,-,-
of,-,-
war,-,-
",",-,-
equality,-,-
for,-,-
women,-,-
",",-,-
and,-,-
the,-,-
power,-,-
of,-,-
women,-,-
for,-,-
peace,-,-
are,-,-
prominent,-,-
in,-,-
her,-,-
poems,-,-
.,-,-
-,-,-
-,-,-
One,-,-
of,-,-
her,ENTITY,Q560307_124
most,-,-
published,-,-
peace,-,-
poems,-,-
is,-,-
A,-,-
Bridge,-,-
of,-,-
Peace,-,-
",",-,-
a,-,-
message,-,-
from,-,-
an,-,-
Israeli,-,-
to,-,-
a,-,-
Palestinian,-,-
woman,-,-
.,-,-
-,-,-
-,-,-
-,-,-
Robert,-,-
Nissenson,-,-
",",-,-
and,-,-
Yigal,-,-
Alfassi,-,-
composed,-,-
music,-,-
to,-,-
Ada,-,-
Aharoni,-,-
’s,-,-
poems,-,-
.,-,-
-,-,-
-,-,-
They,-,-
are,-,-
sung,-,-
by,-,-
Revital,-,-
Levanon,-,-
and,-,-
Anat,-,-
Yagen,-,-
and,-,-
other,-,-
singers,-,-
",",-,-
on,-,-
the,-,-
disc,-,-
“,-,-
A,-,-
Green,-,-
Week,-,-
”,-,-
and,-,-
other,-,-
discs,-,-
",",-,-
and,-,-
played,-,-
on,-,-
radio,-,-
and,-,-
TV,-,-
(,-,-
1999,-,-
-,-,-
2021,-,-
),-,-
.,-,-
-,-,-
-,-,-
Latest,-,-
discs,-,-
by,-,-
singer,-,-
and,-,-
composer,-,-
Shoshia,-,-
Beeri,-,-
Dotan,-,-
“,-,-
Peace,-,-
Flower,-,-
”,-,-
",",-,-
and,-,-
various,-,-
poems,-,-
",",-,-
including,-,-
“,-,-
Ä,-,-
Bridge,-,-
of,-,-
Peace,-,-
”,-,-
were,-,-
composed,-,-
and,-,-
sung,-,-
by,-,-
Shlomo,-,-
Ron,-,-
and,-,-
Rani,-,-
Hellerman,-,-
.,-,-
-,-,-
-,-,-
-,-,-
At,-,-
13,-,-
",",-,-
just,-,-
after,-,-
WW2,-,-
",",-,-
Aharoni,ENTITY,Q560307_109
together,-,-
with,-,-
an,-,-
Arab,-,-
student,-,-
co,-,-
-,-,-
edited,EVENT,Q560307_32
a,-,-
school,-,-
magazine,-,-
",",-,-
called,-,-
Rainbow,-,-
",",-,-
at,-,-
Alvernia,-,-
",",-,-
with,-,-
the,-,-
motto,-,-
:,-,-
Abolish,-,-
wars,-,-
forever,-,-
.,-,-
-,-,-
-,-,-
British,-,-
Peace,-,-
Poet,-,-
Wilfred,-,-
Owen,-,-
became,-,-
an,-,-
inspiration,-,-
for,-,-
her,-,-
own,-,-
work,-,-
as,-,-
a,-,-
Peace,-,-
Poet,-,-
.,-,-
-,-,-
-,-,-
He,-,-
made,-,-
her,-,-
see,-,-
"""",-,-
the,-,-
absurdity,-,-
of,-,-
war,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Aharoni,-,-
began,REL,Q560307_34
writing,EVENT,Q560307_33
poetry,-,-
on,-,-
the,-,-
theme,-,-
of,-,-
war,-,-
and,-,-
peace,-,-
during,-,-
the,-,-
1973,-,-
Arab,-,-
-,-,-
Israeli,-,-
War,-,-
(,-,-
Yom,-,-
Kippur,-,-
War,-,-
),-,-
.,-,-
-,-,-
-,-,-
"""",-,-
In,-,-
most,-,-
of,-,-
Aharoni,-,-
's,-,-
first,-,-
published,-,-
poems,-,-
on,-,-
the,-,-
theme,-,-
of,-,-
war,-,-
and,-,-
peace,-,-
",",-,-
her,-,-
Egyptian,-,-
origins,-,-
linger,-,-
discreetly,-,-
in,-,-
the,-,-
background,-,-
",",-,-
"""",-,-
Joel,-,-
Beinin,-,-
writes,-,-
in,-,-
The,-,-
Dispersion,-,-
of,-,-
Egyptian,-,-
Jewry,-,-
",",-,-
in,-,-
which,-,-
he,-,-
examines,-,-
the,-,-
diversity,-,-
of,-,-
Egyptian,-,-
Jewish,-,-
identities,-,-
in,-,-
Egypt,-,-
and,-,-
in,-,-
the,-,-
diaspora,-,-
.,-,-
-,-,-
-,-,-
"""",-,-
The,-,-
Egyptian,-,-
-,-,-
Israeli,-,-
negotiations,-,-
and,-,-
interim,-,-
Sinai,-,-
disengagement,-,-
agreements,-,-
following,-,-
the,-,-
1973,-,-
war,-,-
apparently,-,-
encouraged,-,-
her,-,-
to,-,-
advance,-,-
beyond,-,-
general,-,-
calls,-,-
for,-,-
peace,-,-
to,-,-
articulate,-,-
more,-,-
specifically,-,-
what,-,-
peace,-,-
meant,-,-
to,-,-
Aharoni,-,-
through,-,-
recollections,-,-
of,-,-
her,-,-
previous,-,-
life,-,-
in,-,-
Egypt,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Some,-,-
of,-,-
these,-,-
early,-,-
peace,-,-
poems,-,-
are,-,-
concerned,-,-
with,-,-
the,-,-
struggle,-,-
for,-,-
the,-,-
survival,-,-
of,-,-
Israel,-,-
",",-,-
as,-,-
seen,-,-
in,-,-
To,-,-
an,-,-
Egyptian,-,-
Soldier,-,-
(,-,-
written,-,-
during,-,-
the,-,-
Yom,-,-
Kippur,-,-
War,-,-
),-,-
",",-,-
where,-,-
Aharoni,ENTITY,Q560307_110
tells,-,-
him,-,-
that,-,-
"""",-,-
you,-,-
will,-,-
always,-,-
have,-,-
your,-,-
Nile,-,-
...,-,-
but,-,-
if,-,-
we,-,-
lose,-,-
there,-,-
's,-,-
only,-,-
the,-,-
sea,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
The,-,-
source,-,-
of,-,-
this,-,-
"""",-,-
passionate,-,-
attachment,-,-
to,-,-
her,-,-
new,-,-
homeland,-,-
"""",-,-
is,-,-
her,-,-
recollection,-,-
of,-,-
what,-,-
it,-,-
was,-,-
to,-,-
be,-,-
"""",-,-
an,-,-
',-,-
outsider,-,-
',-,-
",",-,-
unwanted,-,-
and,-,-
not,-,-
belonging,-,-
"""",-,-
in,-,-
Egypt,-,-
",",-,-
Len,-,-
Goldzweig,-,-
(,-,-
lecturer,-,-
in,-,-
the,-,-
Dept,-,-
.,-,-
of,-,-
English,-,-
at,-,-
Haifa,-,-
University,-,-
),-,-
writes,-,-
in,-,-
the,-,-
Preface,-,-
of,-,-
Aharoni,-,-
's,-,-
Poems,-,-
from,-,-
Israel,-,-
(,-,-
1992,-,-
),-,-
.,-,-
-,-,-
-,-,-
She,-,-
recalls,-,-
this,-,-
sense,-,-
of,-,-
alienation,-,-
in,-,-
Arab,-,-
Israeli,-,-
Student,-,-
on,-,-
T.V.,-,-
",",-,-
where,-,-
the,-,-
student,-,-
ponders,-,-
on,-,-
where,-,-
he,-,-
belongs,-,-
:,-,-
Do,-,-
I,-,-
feel,-,-
like,-,-
an,-,-
Israeli,-,-
Arab,-,-
?,-,-
-,-,-
-,-,-
Or,-,-
like,-,-
an,-,-
Arab,-,-
Israeli,-,-
?,-,-
-,-,-
-,-,-
"""",-,-
I,-,-
remember,-,-
my,-,-
own,-,-
rootless,-,-
wound,-,-
in,-,-
Egypt,-,-
land,-,-
–,-,-
and,-,-
I,-,-
hurt,-,-
your,-,-
dangling,-,-
hurt,-,-
",",-,-
my,-,-
Semitic,-,-
cousin,-,-
in,-,-
pain,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Aharoni,-,-
believes,EVENT,Q560307_35
that,-,-
poems,-,-
are,-,-
suitable,-,-
vehicles,EVENT,Q560307_36
for,-,-
building,-,-
bridges,-,-
of,-,-
trust,-,-
and,-,-
respect,-,-
for,-,-
each,-,-
other,-,-
's,-,-
culture,-,-
and,-,-
humanity,-,-
.,-,-
-,-,-
-,-,-
As,-,-
we,-,-
have,-,-
become,-,-
more,-,-
mobile,-,-
",",-,-
the,-,-
most,-,-
profound,-,-
difference,-,-
between,-,-
us,-,-
is,-,-
our,-,-
culture,-,-
",",-,-
and,-,-
not,-,-
the,-,-
territory,-,-
.,-,-
-,-,-
-,-,-
Peace,-,-
poems,-,-
have,-,-
the,-,-
ability,-,-
to,-,-
present,-,-
the,-,-
stories,-,-
of,-,-
both,-,-
sides,-,-
in,-,-
a,-,-
conflict,-,-
",",-,-
"""",-,-
in,-,-
all,-,-
its,-,-
reality,-,-
",",-,-
pain,-,-
",",-,-
hope,-,-
and,-,-
yearning,-,-
for,-,-
peace,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Examples,-,-
of,-,-
this,-,-
two,-,-
-,-,-
sided,-,-
view,-,-
are,-,-
found,-,-
in,-,-
the,-,-
poems,-,-
This,-,-
Cursed,-,-
War,-,-
and,-,-
Remember,-,-
Me,-,-
Every,-,-
Time,-,-
the,-,-
Moon,-,-
Rises,-,-
Over,-,-
the,-,-
Sphinx,-,-
",",-,-
inspired,-,-
by,-,-
letters,-,-
found,-,-
on,-,-
fallen,-,-
Israeli,-,-
and,-,-
Egyptian,-,-
soldiers,-,-
during,-,-
the,-,-
Yom,-,-
Kippur,-,-
War,-,-
.,-,-
-,-,-
-,-,-
"""",-,-
The,-,-
only,-,-
way,-,-
to,-,-
bridge,-,-
the,-,-
cultural,-,-
differences,-,-
between,-,-
human,-,-
beings,-,-
is,-,-
through,-,-
knowledge,-,-
of,-,-
each,-,-
other,-,-
",",-,-
"""",-,-
Aharoni,-,-
told,-,-
Birute,-,-
Regine,-,-
during,-,-
an,-,-
interview,-,-
for,-,-
Regine,-,-
's,-,-
book,-,-
Iron,-,-
Butterflies,-,-
:,-,-
Women,-,-
Transforming,-,-
Themselves,-,-
and,-,-
the,-,-
World,-,-
",",-,-
in,-,-
which,-,-
Aharoni,-,-
is,-,-
one,-,-
of,-,-
the,-,-
Iron,-,-
Butterflies,-,-
.,-,-
-,-,-
-,-,-
In,-,-
her,-,-
poem,-,-
A,-,-
Bridge,-,-
of,-,-
Peace,-,-
",",-,-
Aharoni,-,-
extends,-,-
a,-,-
bridge,-,-
to,-,-
the,-,-
women,-,-
of,-,-
Palestine,-,-
:,-,-
"""",-,-
My,-,-
Arab,-,-
sister,-,-
",",-,-
let,-,-
us,-,-
build,-,-
a,-,-
sturdy,-,-
bridge,-,-
from,-,-
your,-,-
olive,-,-
world,-,-
to,-,-
mine,-,-
",",-,-
from,-,-
my,ENTITY,Q560307_114
orange,-,-
world,-,-
to,-,-
yours,-,-
...,-,-
we,-,-
do,-,-
not,-,-
want,-,-
to,-,-
make,-,-
each,-,-
other,-,-
afraid,-,-
under,-,-
our,-,-
vines,-,-
and,-,-
under,-,-
our,-,-
fig,-,-
trees,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
Aharoni,-,-
's,-,-
latest,-,-
poetry,-,-
collection,-,-
is,-,-
Rare,-,-
Flower,-,-
(,-,-
2012,-,-
),-,-
",",-,-
a,-,-
moving,-,-
poetry,-,-
collection,-,-
about,-,-
love,-,-
and,-,-
peace,-,-
-,-,-
-,-,-
spanning,-,-
five,-,-
decades,-,-
and,-,-
dedicated,-,-
to,-,-
the,-,-
memory,-,-
of,-,-
her,-,-
departed,-,-
husband,-,-
-,-,-
-,-,-
Chaim,-,-
Aharoni,-,-
and,-,-
-,-,-
-,-,-
her,-,-
departed,-,-
daughter,-,-
Talia,-,-
Aharoni,-,-
Winkler,-,-
.,-,-
-,-,-
-,-,-
The,-,-
book,-,-
was,-,-
translated,EVENT,Q560307_37
into,-,-
many,-,-
languages,-,-
",",-,-
and,-,-
nominated,EVENT,Q560307_38
candidate,-,-
to,-,-
Nobel,-,-
Prize,-,-
",",-,-
in,-,-
2014,-,-
.,-,-
-,-,-
-,-,-
Several,-,-
of,-,-
Aharoni,-,-
's,-,-
poems,-,-
are,-,-
put,-,-
to,-,-
music,-,-
and,-,-
released,-,-
on,-,-
three,-,-
CDs,-,-
:,-,-
A,-,-
Green,-,-
Week,-,-
",",-,-
To,-,-
Haim,-,-
–,-,-
To,-,-
Life,-,-
(,-,-
Love,-,-
Poems,-,-
),-,-
and,-,-
Rare,-,-
Flower,-,-
.,-,-
-,-,-
-,-,-
In,-,-
-,-,-
-,-,-
2017,-,-
Aharoni,ENTITY,Q560307_115
-,-,-
-,-,-
published,EVENT,Q560307_39
-,-,-
-,-,-
Horizon,-,-
of,-,-
Hope,-,-
:,-,-
(,-,-
Gvanim,-,-
Publishers,-,-
",",-,-
Tel,-,-
Aviv,-,-
",",-,-
2017,-,-
),-,-
:,-,-
A,-,-
Bilingual,-,-
poetry,-,-
collection,-,-
:,-,-
English,-,-
-,-,-
Hebrew,-,-
",",-,-
of,-,-
love,-,-
",",-,-
peace,-,-
",",-,-
women,-,-
poems,-,-
",",-,-
and,-,-
poems,-,-
based,-,-
on,-,-
letters,-,-
of,-,-
soldiers,-,-
to,-,-
their,-,-
loved,-,-
ones,-,-
in,-,-
Israel,-,-
",",-,-
during,-,-
the,-,-
wars,-,-
in,-,-
Lebanon,-,-
and,-,-
Gaza,-,-
",",-,-
as,-,-
well,-,-
as,-,-
anti,-,-
-,-,-
terror,-,-
on,-,-
Daesh,-,-
(,-,-
ISIS,-,-
),-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
Preface,-,-
of,-,-
Poems,-,-
from,-,-
Israel,-,-
mentioned,-,-
above,-,-
",",-,-
Goldzweig,-,-
describes,-,-
the,-,-
language,-,-
of,-,-
Aharoni,-,-
's,ENTITY,Q560307_121
poems,-,-
as,-,-
unpretentious,-,-
.,-,-
-,-,-
-,-,-
"""",-,-
She,-,-
does,-,-
n't,-,-
hide,-,-
behind,-,-
words,-,-
",",-,-
"""",-,-
