token,label,_id
ongoing,-,-
drug,-,-
addiction,EVENT,Q560307_193
",",-,-
his,ENTITY,Q560307_213
marriage,EVENT,Q560307_196
to,-,-
Sanchez,-,-
did,-,-
not,EVENT-MOD,Q560307_197
last,EVENT,Q560307_198
long,-,-
",",-,-
and,-,-
they,ENTITY,Q560307_199
were,-,-
divorced,EVENT,Q560307_200
in,-,-
1970,-,-
while,-,-
still,-,-
in,-,-
Pittsburgh,-,-
.,-,-
-,-,-
-,-,-
He,-,-
continued,EVENT,Q560307_202
writing,EVENT,Q560307_203
his,-,-
third,ENTITY,Q560307_206
book,ENTITY,Q560307_212
",",-,-
Belly,-,-
Song,-,-
and,-,-
Other,-,-
Poems,-,-
",",-,-
which,-,-
was,-,-
published,EVENT,Q560307_204
in,-,-
1973,-,-
.,-,-
-,-,-
-,-,-
His,-,-
third,-,-
work,-,-
incorporates,-,-
new,-,-
life,-,-
experiences,-,-
and,-,-
attitudes,-,-
about,-,-
love,-,-
and,-,-
race,-,-
",",-,-
and,-,-
Knight,-,-
was,-,-
praised,EVENT,Q560307_214
for,-,-
the,-,-
work,-,-
’s,-,-
sincerity,-,-
.,-,-
-,-,-
-,-,-
Belly,ENTITY,Q560307_215
Song,ENTITY,Q560307_216
was,-,-
nominated,EVENT,Q560307_219
for,-,-
the,-,-
National,-,-
Book,-,-
Award,-,-
and,-,-
the,-,-
Pulitzer,-,-
Prize,-,-
.,-,-
-,-,-
-,-,-
Knight,ENTITY,Q560307_235
’s,ENTITY,Q560307_241
time,-,-
in,-,-
Pennsylvania,-,-
was,REL,Q560307_220
very,-,-
important,EVENT,Q560307_221
to,-,-
his,ENTITY,Q560307_243
career,ENTITY,Q560307_224
:,-,-
his,ENTITY,Q560307_246
work,-,-
during,-,-
this,-,-
period,-,-
won,EVENT,Q560307_234
him,ENTITY,Q560307_250
both,-,-
a,-,-
National,-,-
Endowment,-,-
for,-,-
the,-,-
Arts,-,-
grant,-,-
in,-,-
1972,-,-
and,-,-
a,-,-
Guggenheim,-,-
Fellowship,-,-
in,-,-
1974,-,-
.,-,-
-,-,-
-,-,-
He,-,-
married,EVENT,Q560307_236
Mary,-,-
McAnally,-,-
in,-,-
1972,-,-
",",-,-
and,-,-
she,-,-
adopted,-,-
two,-,-
children,-,-
.,-,-
-,-,-
-,-,-
They,ENTITY,Q560307_237
settled,EVENT,Q560307_238
in,-,-
Minneapolis,-,-
",",-,-
Minnesota,-,-
",",-,-
until,-,-
they,ENTITY,Q560307_239
separated,EVENT,Q560307_240
in,-,-
1977,-,-
.,-,-
-,-,-
-,-,-
He,-,-
then,-,-
resided,EVENT,Q560307_242
in,-,-
Memphis,-,-
",",-,-
Tennessee,-,-
",",-,-
where,-,-
he,ENTITY,Q560307_251
received,EVENT,Q560307_244
Methadone,-,-
treatments,EVENT,Q560307_245
.,-,-
-,-,-
-,-,-
Knight,-,-
rose,EVENT,Q560307_247
from,-,-
a,-,-
life,-,-
of,-,-
poverty,-,-
",",-,-
crime,-,-
",",-,-
and,-,-
drug,-,-
addiction,-,-
to,-,-
become,REL,Q560307_248
exactly,-,-
what,-,-
he,ENTITY,Q560307_254
expressed,EVENT,Q560307_249
in,-,-
his,-,-
notebook,-,-
in,-,-
1965,-,-
:,-,-
a,-,-
voice,-,-
that,-,-
was,-,-
heard,-,-
and,-,-
helped,-,-
his,ENTITY,Q560307_258
people,-,-
.,-,-
-,-,-
-,-,-
Knight,-,-
continued,EVENT,Q560307_252
to,-,-
write,EVENT,Q560307_253
throughout,-,-
his,-,-
post,-,-
-,-,-
prison,-,-
life,-,-
.,-,-
-,-,-
-,-,-
Belly,-,-
Song,-,-
and,-,-
Other,-,-
Poems,-,-
(,-,-
1973,-,-
),-,-
dealt,-,-
with,-,-
themes,-,-
of,-,-
racism,-,-
and,-,-
love,-,-
.,-,-
-,-,-
-,-,-
Knight,ENTITY,Q560307_260
believed,EVENT,Q560307_255
the,ENTITY,Q560307_263
poet,ENTITY,Q560307_265
was,REL,Q560307_256
a,-,-
"""",-,-
meddler,-,-
"""",-,-
or,-,-
intermediary,EVENT,Q560307_257
between,-,-
the,-,-
poem,-,-
and,-,-
the,-,-
reader,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_270
elaborated,EVENT,Q560307_259
on,-,-
this,-,-
concept,-,-
in,-,-
his,ENTITY,Q560307_273
1980,-,-
work,-,-
Born,-,-
of,-,-
a,-,-
Woman,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Essential,-,-
Etheridge,-,-
Knight,-,-
(,-,-
1986,-,-
),-,-
",",-,-
which,-,-
is,-,-
a,-,-
compilation,-,-
of,-,-
his,-,-
work,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1990,-,-
",",-,-
he,ENTITY,Q560307_276
earned,EVENT,Q560307_261
a,-,-
bachelor,-,-
's,-,-
degree,EVENT,Q560307_262
in,-,-
American,-,-
poetry,-,-
and,-,-
criminal,-,-
justice,-,-
from,-,-
Martin,-,-
Center,-,-
University,-,-
in,-,-
Indianapolis,-,-
.,-,-
-,-,-
-,-,-
Knight,-,-
taught,EVENT,Q560307_264
at,-,-
the,-,-
University,-,-
of,-,-
Pittsburgh,-,-
",",-,-
the,-,-
University,-,-
of,-,-
Hartford,-,-
",",-,-
and,-,-
Lincoln,-,-
University,-,-
",",-,-
before,-,-
he,-,-
was,-,-
forced,EVENT,Q560307_266
to,-,-
stop,EVENT,Q560307_267
working,EVENT,Q560307_268
due,-,-
to,-,-
illness,EVENT,Q560307_269
.,-,-
-,-,-
-,-,-
He,-,-
also,-,-
continued,EVENT,Q560307_271
to,-,-
be,-,-
known,EVENT,Q560307_272
as,-,-
a,-,-
charismatic,-,-
poetry,-,-
reader,-,-
.,-,-
-,-,-
-,-,-
Knight,ENTITY,Q560307_278
died,EVENT,Q560307_274
in,-,-
Indianapolis,-,-
",",-,-
Indiana,-,-
",",-,-
of,-,-
lung,-,-
cancer,-,-
on,-,-
March,-,-
10,-,-
",",-,-
1991,-,-
.,-,-
-,-,-
-,-,-
Knight,-,-
’s,-,-
poetry,-,-
uses,-,-
Black,-,-
vernacular,-,-
and,-,-
includes,-,-
a,-,-
number,-,-
of,-,-
haiku,-,-
among,-,-
its,-,-
forms,-,-
",",-,-
including,-,-
this,-,-
poem,-,-
titled,-,-
″Vigo,-,-
County″,-,-
:,-,-
″Beyond,-,-
the,-,-
brown,-,-
hill,-,-
/,-,-
Above,-,-
the,-,-
silent,-,-
cedars,-,-
",",-,-
/,-,-
Blackbirds,-,-
flee,-,-
the,-,-
April,-,-
rains,-,-
.,-,-
″.,-,-
-,-,-
-,-,-
This,ENTITY,Q560307_24
message,-,-
aligns,-,-
with,-,-
the,-,-
Black,-,-
Arts,-,-
Movement,-,-
in,-,-
that,-,-
the,-,-
artists,-,-
were,-,-
no,-,-
longer,-,-
going,-,-
to,-,-
be,-,-
imprisoned,-,-
by,-,-
silence,-,-
;,-,-
they,-,-
would,-,-
use,-,-
their,-,-
voices,-,-
and,-,-
art,-,-
to,-,-
escape,-,-
.,-,-
-,-,-
-,-,-
Joyce,-,-
Ann,-,-
Joyce,-,-
places,EVENT,Q560307_275
Knight,-,-
"""",-,-
in,-,-
the,-,-
context,-,-
of,-,-
an,-,-
African,-,-
philosophical,-,-
/,-,-
aesthetic,-,-
tradition,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
His,-,-
"""",-,-
tribute,-,-
to,-,-
the,-,-
ancestors,-,-
",",-,-
"""",-,-
she,-,-
writes,-,-
",",-,-
"""",-,-
emerges,-,-
as,-,-
a,-,-
ritualistic,-,-
drama,-,-
in,-,-
which,-,-
the,-,-
values,-,-
of,-,-
the,-,-
poet,-,-
's,-,-
ancestors,-,-
are,-,-
reborn,-,-
",",-,-
redefined,-,-
",",-,-
reaffirmed,-,-
and,-,-
reinterpreted,-,-
",",-,-
at,-,-
once,-,-
giving,-,-
them,-,-
added,-,-
viability,-,-
and,-,-
sacralizing,-,-
their,-,-
new,-,-
form,-,-
.,-,-
"""",-,-
-,-,-
-,-,-
This,-,-
ethnophilosophical,-,-
perspective,-,-
",",-,-
she,-,-
finds,-,-
",",-,-
"""",-,-
differs,-,-
significantly,-,-
from,-,-
the,-,-
Eurocentric,-,-
concept,-,-
of,-,-
intertextuality,-,-
that,-,-
confines,-,-
itself,-,-
to,-,-
reading,-,-
texts,-,-
only,-,-
within,-,-
the,-,-
context,-,-
of,-,-
other,-,-
texts,-,-
.,-,-
”,-,-
-,-,-
-,-,-
Joyce,-,-
calls,EVENT,Q560307_277
him,-,-
“,-,-
a,-,-
truly,-,-
African,-,-
oral,-,-
performer,-,-
",",-,-
"""",-,-
whose,-,-
subjects,-,-
"""",-,-
grew,-,-
out,-,-
of,-,-
his,-,-
and,-,-
his,-,-
people,-,-
's,-,-
lives,-,-
"""",-,-
so,-,-
that,-,-
"""",-,-
viewed,-,-
in,-,-
the,-,-
context,-,-
of,-,-
an,-,-
African,-,-
philosophical,-,-
/,-,-
aesthetic,-,-
tradition,-,-
",",-,-
his,-,-
poetry,-,-
places,-,-
him,-,-
among,-,-
those,-,-
at,-,-
the,-,-
vanguard,-,-
of,-,-
any,-,-
discussion,-,-
of,-,-
the,-,-
history,-,-
of,-,-
African,-,-
-,-,-
American,-,-
poetic,-,-
letters,-,-
.,-,-
"""",-,-
In,-,-
his,-,-
poem,-,-
",",-,-
″Cell,-,-
Song″,-,-
Knight,-,-
articulates,-,-
his,-,-
desire,-,-
to,-,-
create,-,-
good,-,-
from,-,-
his,-,-
time,-,-
in,-,-
prison,-,-
.,-,-
-,-,-
-,-,-
He,-,-
speaks,-,-
to,-,-
himself,-,-
:,-,-
Night,-,-
Music,-,-
Slanted,-,-
Light,-,-
strike,-,-
the,-,-
cave,-,-
of,-,-
sleep,-,-
.,-,-
-,-,-
-,-,-
I,-,-
alone,-,-
tread,-,-
the,-,-
red,-,-
circle,-,-
and,-,-
twist,-,-
the,-,-
space,-,-
with,-,-
speech,-,-
Come,-,-
now,-,-
",",-,-
etheridge,-,-
",",-,-
do,-,-
n't,-,-
be,-,-
a,-,-
savior,-,-
;,-,-
take,-,-
your,-,-
words,-,-
and,-,-
scrape,-,-
the,-,-
sky,-,-
",",-,-
shake,-,-
rain,-,-
on,-,-
the,-,-
desert,-,-
",",-,-
sprinkle,-,-
salt,-,-
on,-,-
the,-,-
tail,-,-
of,-,-
a,-,-
girl,-,-
",",-,-
can,-,-
there,-,-
anything,-,-
good,-,-
come,-,-
out,-,-
of,-,-
prison,-,-
Knight,-,-
places,-,-
the,-,-
reader,-,-
within,-,-
the,-,-
cell,-,-
;,-,-
he,-,-
capitalizes,-,-
the,-,-
first,-,-
three,-,-
words,-,-
to,-,-
show,-,-
emphasis,-,-
–,-,-
this,-,-
is,-,-
not,-,-
actual,-,-
music,-,-
",",-,-
but,-,-
the,-,-
quiet,-,-
and,-,-
intermittent,-,-
noises,-,-
expected,-,-
to,-,-
be,-,-
heard,-,-
at,-,-
night,-,-
in,-,-
prison,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
dark,-,-
and,-,-
light,-,-
of,-,-
the,-,-
"""",-,-
red,-,-
circle,-,-
",",-,-
"""",-,-
he,-,-
paces,-,-
and,-,-
ruminates,-,-
over,-,-
the,-,-
words,-,-
and,-,-
ideas,-,-
in,-,-
his,-,-
head,-,-
.,-,-
-,-,-
-,-,-
He,-,-
attempts,-,-
to,-,-
project,-,-
to,-,-
that,-,-
life,-,-
beyond,-,-
the,-,-
prison,-,-
walls,-,-
",",-,-
to,-,-
use,-,-
his,ENTITY,Q560307_286
talents,-,-
for,-,-
good,-,-
",",-,-
to,-,-
use,-,-
his,-,-
words,-,-
to,-,-
make,-,-
an,-,-
impact,-,-
.,-,-
-,-,-
-,-,-
The,-,-
reader,-,-
can,-,-
imagine,-,-
Knight,-,-
walking,-,-
in,-,-
small,-,-
circles,-,-
within,-,-
his,-,-
cell,-,-
",",-,-
as,-,-
the,-,-
words,-,-
of,-,-
the,-,-
poem,-,-
wind,-,-
tighter,-,-
and,-,-
tighter,-,-
.,-,-
-,-,-
-,-,-
He,-,-
concludes,-,-
rather,-,-
than,-,-
questions,-,-
that,-,-
″good″,-,-
can,-,-
″come,-,-
out,-,-
of,-,-
prison,-,-
.,-,-
″,-,-
His,-,-
exploration,-,-
of,-,-
themes,-,-
of,-,-
freedom,-,-
and,-,-
imprisonment,-,-
",",-,-
including,-,-
his,-,-
