token,label,_id
in,-,-
the,-,-
Nigerian,-,-
chieftaincy,-,-
system,-,-
",",-,-
and,-,-
his,-,-
third,-,-
wife,-,-
Widu,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_370
officially,-,-
changed,EVENT,Q560307_8
his,ENTITY,Q560307_229
name,-,-
to,-,-
Saro,ENTITY,Q560307_435
-,ENTITY,Q560307_292
Wiwa,-,-
after,-,-
the,-,-
Nigerian,-,-
Civil,-,-
war,-,-
.,-,-
-,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_387
was,-,-
married,EVENT,Q560307_9
to,-,-
Maria,-,-
Saro,-,-
Wiwa,-,-
.,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_395
father,-,-
's,-,-
hometown,-,-
was,-,-
the,-,-
village,-,-
of,-,-
Bane,-,-
",",-,-
Ogoniland,-,-
",",-,-
whose,-,-
residents,-,-
speak,-,-
the,-,-
Khana,-,-
dialect,-,-
of,-,-
the,-,-
Ogoni,-,-
language,-,-
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_236
-,ENTITY,Q560307_305
Wiwa,ENTITY,Q560307_414
spent,EVENT,Q560307_10
his,ENTITY,Q560307_417
childhood,-,-
in,-,-
an,-,-
Anglican,-,-
home,-,-
and,-,-
eventually,-,-
proved,EVENT,Q560307_11
himself,ENTITY,Q560307_239
to,-,-
be,REL,Q560307_13
an,-,-
excellent,-,-
student,EVENT,Q560307_12
;,-,-
he,ENTITY,Q560307_438
received,EVENT,Q560307_14
primary,-,-
education,-,-
at,-,-
a,-,-
Native,-,-
Authority,-,-
school,-,-
in,-,-
Bori,-,-
",",-,-
then,-,-
attended,EVENT,Q560307_15
secondary,-,-
school,-,-
at,-,-
Government,-,-
College,-,-
Umuahia,-,-
.,-,-
-,-,-
-,-,-
A,-,-
distinguished,-,-
student,-,-
",",-,-
Saro,ENTITY,Q560307_246
-,ENTITY,Q560307_318
Wiwa,ENTITY,Q560307_249
was,REL,Q560307_17
captain,EVENT,Q560307_16
of,-,-
the,-,-
-,-,-
-,-,-
table,-,-
tennis,-,-
team,-,-
and,-,-
amassed,EVENT,Q560307_18
school,-,-
prizes,-,-
in,-,-
history,-,-
and,-,-
English,-,-
.,-,-
-,-,-
-,-,-
On,-,-
completion,EVENT,Q560307_19
of,-,-
secondary,-,-
education,-,-
",",-,-
he,ENTITY,Q560307_250
obtained,EVENT,Q560307_21
a,-,-
scholarship,EVENT,Q560307_20
to,-,-
study,EVENT,Q560307_22
English,-,-
at,-,-
the,-,-
University,-,-
of,-,-
Ibadan,-,-
.,-,-
-,-,-
-,-,-
At,-,-
Ibadan,-,-
",",-,-
he,ENTITY,Q560307_251
plunged,EVENT,Q560307_24
into,-,-
academic,-,-
and,-,-
cultural,-,-
interests,EVENT,Q560307_23
",",-,-
he,ENTITY,Q560307_252
won,EVENT,Q560307_25
departmental,-,-
prizes,-,-
in,-,-
1963,-,-
and,-,-
1965,-,-
and,-,-
worked,EVENT,Q560307_26
for,-,-
a,-,-
drama,-,-
troupe,-,-
.,-,-
-,-,-
-,-,-
The,-,-
travelling,-,-
drama,-,-
troupe,-,-
performed,-,-
in,-,-
Kano,-,-
",",-,-
Benin,-,-
",",-,-
Ilorin,-,-
and,-,-
Lagos,-,-
and,-,-
collaborated,-,-
with,-,-
the,-,-
Nottingham,-,-
Playhouse,-,-
theatre,-,-
group,-,-
that,-,-
included,-,-
a,-,-
young,-,-
Judi,-,-
Dench,-,-
.,-,-
-,-,-
-,-,-
He,-,-
briefly,-,-
became,REL,Q560307_28
a,-,-
teaching,-,-
assistant,EVENT,Q560307_27
at,-,-
the,-,-
University,-,-
of,-,-
Lagos,-,-
and,-,-
later,ENTITY,Q560307_333
at,-,-
University,-,-
of,-,-
Nigeria,-,-
",",-,-
Nsukka,-,-
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_259
-,ENTITY,Q560307_224
Wiwa,ENTITY,Q560307_262
was,REL,Q560307_30
an,-,-
African,-,-
literature,-,-
lecturer,EVENT,Q560307_29
in,-,-
Nsukka,-,-
when,-,-
the,-,-
Civil,-,-
war,-,-
broke,-,-
out,-,-
",",-,-
he,ENTITY,Q560307_540
supported,EVENT,Q560307_31
the,-,-
Federal,-,-
Government,-,-
and,-,-
had,-,-
to,-,-
leave,EVENT,Q560307_32
the,-,-
region,-,-
for,-,-
his,ENTITY,Q560307_263
hometown,-,-
of,-,-
Bori,-,-
.,-,-
-,-,-
-,-,-
On,-,-
his,ENTITY,Q560307_264
journey,EVENT,Q560307_33
to,-,-
Port,-,-
-,ENTITY,Q560307_368
Harcourt,-,-
",",-,-
he,ENTITY,Q560307_265
witnessed,EVENT,Q560307_34
the,-,-
multitudes,-,-
of,-,-
refugees,-,-
returning,-,-
to,-,-
the,-,-
East,-,-
",",-,-
a,-,-
scene,-,-
he,ENTITY,Q560307_266
described,EVENT,Q560307_35
as,-,-
a,-,-
"""",-,-
sorry,-,-
sight,-,-
to,-,-
see,-,-
"""",-,-
.,-,-
-,-,-
-,-,-
Three,-,-
days,-,-
after,-,-
his,ENTITY,Q560307_510
arrival,EVENT,Q560307_36
",",-,-
nearby,-,-
Bonny,-,-
fell,-,-
to,-,-
federal,-,-
troops,-,-
.,-,-
-,-,-
-,-,-
He,-,-
and,-,-
his,ENTITY,Q560307_267
family,-,-
then,-,-
stayed,EVENT,Q560307_37
in,-,-
Bonny,-,-
",",-,-
he,ENTITY,Q560307_268
travelled,EVENT,Q560307_38
back,-,-
to,-,-
Lagos,-,-
and,-,-
took,REL,Q560307_39
a,-,-
position,EVENT,Q560307_40
at,-,-
the,-,-
University,-,-
of,-,-
Lagos,-,-
which,-,-
did,-,-
not,-,-
last,-,-
long,-,-
as,-,-
he,ENTITY,Q560307_269
was,-,-
called,EVENT,Q560307_41
back,-,-
to,-,-
Bonny,-,-
.,-,-
-,-,-
-,-,-
He,ENTITY,Q560307_270
was,-,-
called,EVENT,Q560307_42
back,-,-
to,-,-
become,REL,Q560307_43
the,-,-
Civilian,-,-
Administrator,EVENT,Q560307_44
for,-,-
the,-,-
port,-,-
city,-,-
of,-,-
Bonny,-,-
in,-,-
the,-,-
Niger,-,-
Delta,-,-
and,-,-
during,-,-
the,-,-
Nigerian,-,-
Civil,-,-
War,-,-
positioned,EVENT,Q560307_45
himself,ENTITY,Q560307_271
as,-,-
an,-,-
Ogoni,-,-
leader,-,-
dedicated,-,-
to,-,-
the,-,-
Federal,-,-
cause,-,-
.,-,-
-,-,-
-,-,-
He,-,-
followed,EVENT,Q560307_46
his,-,-
job,-,-
as,-,-
an,-,-
administrator,-,-
with,-,-
an,-,-
appointment,EVENT,Q560307_47
as,-,-
a,-,-
commissioner,-,-
in,-,-
the,-,-
old,-,-
Rivers,-,-
State,-,-
.,-,-
-,-,-
-,-,-
His,-,-
best,-,-
known,-,-
novel,-,-
",",-,-
Sozaboy,-,-
:,-,-
A,-,-
Novel,-,-
in,-,-
Rotten,-,-
English,-,-
(,-,-
1985,-,-
),-,-
",",-,-
tells,-,-
the,-,-
story,-,-
of,-,-
a,-,-
naive,-,-
village,-,-
boy,-,-
recruited,-,-
to,-,-
the,-,-
army,-,-
during,-,-
the,-,-
Nigerian,-,-
Civil,-,-
War,-,-
of,-,-
1967,-,-
to,-,-
1970,-,-
",",-,-
and,-,-
intimates,-,-
the,-,-
political,-,-
corruption,-,-
and,-,-
patronage,-,-
in,-,-
Nigeria,-,-
's,-,-
military,-,-
regime,-,-
of,-,-
the,-,-
time,-,-
.,-,-
-,-,-
-,-,-
Saro,-,-
-,ENTITY,Q560307_371
Wiwa,ENTITY,Q560307_481
's,-,-
war,-,-
diaries,-,-
",",-,-
On,-,-
a,-,-
Darkling,-,-
Plain,-,-
(,-,-
1989,-,-
),-,-
",",-,-
document,-,-
his,-,-
experience,-,-
during,-,-
the,-,-
war,-,-
.,-,-
-,-,-
-,-,-
He,-,-
was,-,-
also,-,-
a,-,-
successful,-,-
businessman,-,-
and,-,-
television,-,-
producer,-,-
.,-,-
-,-,-
-,-,-
His,-,-
satirical,ENTITY,Q560307_273
television,-,-
series,ENTITY,Q560307_275
",",-,-
Basi,-,-
&,-,-
Company,-,-
",",-,-
was,REL,Q560307_49
wildly,-,-
popular,EVENT,Q560307_48
",",-,-
with,-,-
an,-,-
estimated,-,-
audience,-,-
of,-,-
30,-,-
million,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
early,-,-
1970s,-,-
",",-,-
Saro,ENTITY,Q560307_294
-,ENTITY,Q560307_380
Wiwa,ENTITY,Q560307_297
served,EVENT,Q560307_50
as,-,-
the,-,-
Regional,-,-
Commissioner,-,-
for,-,-
Education,-,-
in,-,-
the,-,-
Rivers,-,-
State,-,-
Cabinet,-,-
",",-,-
but,-,-
was,-,-
dismissed,EVENT,Q560307_51
in,-,-
1973,-,-
because,-,-
of,-,-
his,ENTITY,Q560307_298
support,EVENT,Q560307_52
for,-,-
Ogoni,-,-
autonomy,-,-
.,-,-
-,-,-
-,-,-
In,-,-
the,-,-
late,-,-
1970s,-,-
",",-,-
he,ENTITY,Q560307_511
established,EVENT,Q560307_53
a,-,-
number,-,-
of,-,-
successful,-,-
business,-,-
ventures,-,-
in,-,-
retail,-,-
and,-,-
real,-,-
estate,-,-
",",-,-
and,-,-
during,-,-
the,-,-
1980s,-,-
concentrated,EVENT,Q560307_54
primarily,-,-
on,-,-
his,ENTITY,Q560307_300
writing,EVENT,Q560307_299
",",-,-
journalism,EVENT,Q560307_55
and,-,-
television,-,-
production,EVENT,Q560307_56
.,-,-
-,-,-
-,-,-
In,-,-
1977,-,-
",",-,-
he,-,-
became,REL,Q560307_57
involved,EVENT,Q560307_58
in,-,-
the,-,-
political,-,-
arena,-,-
running,EVENT,Q560307_59
as,-,-
the,-,-
candidate,-,-
to,-,-
represent,EVENT,Q560307_60
Ogoni,-,-
in,-,-
the,-,-
Constituent,-,-
Assembly,-,-
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_307
-,ENTITY,Q560307_388
Wiwa,ENTITY,Q560307_310
lost,EVENT,Q560307_61
the,-,-
election,-,-
in,-,-
a,-,-
narrow,-,-
margin,-,-
.,-,-
-,-,-
-,-,-
It,-,-
was,-,-
during,-,-
this,-,-
time,-,-
he,-,-
had,REL,Q560307_311
a,-,-
fall,EVENT,Q560307_62
out,-,-
with,-,-
his,ENTITY,Q560307_312
friend,-,-
Edwards,-,-
Kobani,-,-
.,-,-
-,-,-
-,-,-
His,ENTITY,Q560307_313
intellectual,-,-
work,-,-
was,-,-
interrupted,EVENT,Q560307_63
in,-,-
1987,-,-
when,-,-
he,-,-
re,-,-
-,ENTITY,Q560307_396
entered,EVENT,Q560307_64
the,-,-
political,-,-
scene,-,-
",",-,-
having,-,-
been,-,-
appointed,EVENT,Q560307_65
by,-,-
the,-,-
newly,-,-
installed,-,-
dictator,-,-
Ibrahim,-,-
Babangida,-,-
to,-,-
aid,EVENT,Q560307_66
the,-,-
country,-,-
's,-,-
transition,-,-
to,-,-
democracy,-,-
.,-,-
-,-,-
-,-,-
But,-,-
Saro,ENTITY,Q560307_320
-,ENTITY,Q560307_237
Wiwa,-,-
soon,-,-
resigned,EVENT,Q560307_67
because,-,-
he,-,-
felt,EVENT,Q560307_68
Babangida,-,-
's,-,-
supposed,-,-
plans,-,-
for,-,-
a,-,-
return,-,-
to,-,-
democracy,-,-
were,-,-
disingenuous,EVENT,Q560307_69
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_524
-,ENTITY,Q560307_415
Wiwa,ENTITY,Q560307_485
's,-,-
sentiments,EVENT,Q560307_526
were,-,-
proven,EVENT,Q560307_70
correct,EVENT,Q560307_322
in,-,-
the,-,-
coming,-,-
years,-,-
",",-,-
as,-,-
Babangida,-,-
failed,-,-
to,-,-
relinquish,-,-
power,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1993,-,-
",",-,-
Babangida,-,-
annulled,-,-
Nigeria,-,-
's,-,-
general,-,-
elections,-,-
that,-,-
would,-,-
have,-,-
transferred,-,-
power,-,-
to,-,-
a,-,-
civilian,-,-
government,-,-
",",-,-
sparking,-,-
mass,-,-
civil,-,-
unrest,-,-
and,-,-
eventually,-,-
forcing,-,-
him,-,-
to,-,-
step,-,-
down,-,-
",",-,-
at,-,-
least,-,-
officially,-,-
",",-,-
that,-,-
same,-,-
year,-,-
.,-,-
-,-,-
-,-,-
Saro,-,-
-,ENTITY,Q560307_418
Wiwa,-,-
's,-,-
works,ENTITY,Q560307_325
include,-,-
TV,-,-
",",-,-
drama,-,-
and,-,-
prose,-,-
writing,-,-
.,-,-
-,-,-
-,-,-
His,-,-
earlier,ENTITY,Q560307_324
works,ENTITY,Q560307_330
from,-,-
1970s,-,-
to,-,-
1980s,-,-
were,-,-
mostly,-,-
satirical,-,-
displays,EVENT,Q560307_331
that,-,-
portray,-,-
a,-,-
counter,-,-
-,ENTITY,Q560307_426
image,-,-
of,-,-
Nigerian,-,-
society,-,-
:,-,-
 ,-,-
269,-,-
 ,-,-
-,-,-
but,-,-
his,-,-
later,-,-
writings,ENTITY,Q560307_334
were,-,-
more,-,-
inspired,EVENT,Q560307_341
by,-,-
political,-,-
dimensions,-,-
such,-,-
as,-,-
environmental,-,-
and,-,-
social,-,-
justice,-,-
than,-,-
satire,-,-
.,-,-
-,-,-
-,-,-
Transistor,ENTITY,Q560307_342
Radio,ENTITY,Q560307_343
",",-,-
one,-,-
of,-,-
his,-,-
best,-,-
known,-,-
plays,-,-
:,-,-
 ,-,-
270,-,-
 ,-,-
-,-,-
was,-,-
written,EVENT,Q560307_71
for,-,-
a,-,-
revue,-,-
during,-,-
his,-,-
university,-,-
days,-,-
at,-,-
Ibadan,-,-
but,-,-
still,-,-
resonated,-,-
well,-,-
with,-,-
Nigerian,-,-
society,-,-
and,-,-
was,-,-
adapted,EVENT,Q560307_72
into,-,-
a,-,-
television,-,-
series,-,-
.,-,-
-,-,-
-,-,-
Some,-,-
of,-,-
his,ENTITY,Q560307_348
works,ENTITY,Q560307_530
drew,EVENT,Q560307_346
inspiration,EVENT,Q560307_347
from,-,-
the,-,-
play,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1972,-,-
",",-,-
a,-,-
radio,-,-
version,-,-
of,-,-
the,-,-
play,EVENT,Q560307_532
was,-,-
produced,EVENT,Q560307_73
and,-,-
in,-,-
1985,-,-
",",-,-
he,-,-
produced,EVENT,Q560307_74
Basi,-,-
and,-,-
Company,-,-
",",-,-
a,-,-
successful,-,-
screen,-,-
adaption,-,-
of,-,-
the,-,-
play,EVENT,Q560307_534
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_355
-,ENTITY,Q560307_439
Wiwa,-,-
included,EVENT,Q560307_357
the,-,-
play,-,-
in,-,-
Four,-,-
Farcical,-,-
Plays,-,-
and,-,-
-,-,-
-,-,-
Basi,ENTITY,Q560307_358
and,-,-
Company,ENTITY,Q560307_360
:,-,-
Four,-,-
Television,-,-
Plays,-,-
.,-,-
-,-,-
-,-,-
Basi,ENTITY,Q560307_364
and,-,-
Company,ENTITY,Q560307_366
",",-,-
an,-,-
adaptation,-,-
of,-,-
Transistor,-,-
Radio,-,-
",",-,-
ran,EVENT,Q560307_75
on,-,-
television,-,-
from,-,-
1985,-,-
to,-,-
1990,-,-
.,-,-
-,-,-
-,-,-
A,-,-
farcical,-,-
comedy,-,-
",",-,-
:,-,-
 ,-,-
273,-,-
 ,-,-
-,-,-
the,-,-
show,-,-
chronicles,-,-
city,-,-
life,-,-
and,-,-
is,-,-
anchored,-,-
by,-,-
the,-,-
protagonist,-,-
",",-,-
Basi,-,-
",",-,-
a,-,-
resourceful,-,-
and,-,-
street,-,-
-,ENTITY,Q560307_247
wise,-,-
character,-,-
looking,-,-
for,-,-
ways,-,-
to,-,-
achieve,-,-
his,-,-
goal,-,-
of,-,-
obtaining,-,-
millions,-,-
which,-,-
always,-,-
ends,-,-
to,-,-
become,-,-
an,-,-
illusive,-,-
mission,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1985,-,-
",",-,-
the,-,-
Biafran,-,-
Civil,-,-
War,-,-
novel,-,-
Sozaboy,ENTITY,Q560307_535
was,-,-
published,EVENT,Q560307_76
.,-,-
-,-,-
-,-,-
The,-,-
protagonist,-,-
's,-,-
language,-,-
was,-,-
written,-,-
in,-,-
nonstandard,-,-
English,-,-
or,-,-
what,-,-
Saro,-,-
-,ENTITY,Q560307_472
Wiwa,-,-
called,-,-
"""",-,-
Rotten,-,-
English,-,-
"""",-,-
",",-,-
a,-,-
hybrid,-,-
language,-,-
of,-,-
pidgin,-,-
English,-,-
",",-,-
standard,-,-
English,-,-
and,-,-
broken,-,-
English,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1990,-,-
",",-,-
Saro,ENTITY,Q560307_373
-,ENTITY,Q560307_458
Wiwa,-,-
began,REL,Q560307_77
devoting,EVENT,Q560307_78
most,-,-
of,-,-
his,ENTITY,Q560307_375
time,-,-
to,-,-
human,-,-
rights,-,-
and,-,-
environmental,-,-
causes,-,-
",",-,-
particularly,-,-
in,-,-
Ogoniland,-,-
.,-,-
-,-,-
-,-,-
He,-,-
was,REL,Q560307_80
one,-,-
of,-,-
the,-,-
earliest,-,-
members,EVENT,Q560307_79
of,-,-
the,-,-
Movement,-,-
for,-,-
the,-,-
Survival,-,-
of,-,-
the,-,-
Ogoni,-,-
People,-,-
(,-,-
MOSOP,-,-
),-,-
",",-,-
which,-,-
advocated,-,-
for,-,-
the,-,-
rights,-,-
of,-,-
the,-,-
Ogoni,-,-
people,-,-
.,-,-
-,-,-
-,-,-
The,-,-
Ogoni,-,-
Bill,-,-
of,-,-
Rights,-,-
",",-,-
written,-,-
by,-,-
MOSOP,-,-
",",-,-
set,-,-
out,-,-
the,-,-
movement,-,-
's,-,-
demands,-,-
",",-,-
including,-,-
increased,-,-
autonomy,-,-
for,-,-
the,-,-
Ogoni,-,-
people,-,-
",",-,-
a,-,-
fair,-,-
share,-,-
of,-,-
the,-,-
proceeds,-,-
of,-,-
oil,-,-
extraction,-,-
",",-,-
and,-,-
remediation,-,-
of,-,-
environmental,-,-
damage,-,-
to,-,-
Ogoni,-,-
lands,-,-
.,-,-
-,-,-
-,-,-
In,-,-
particular,-,-
",",-,-
MOSOP,-,-
struggled,-,-
against,-,-
the,-,-
degradation,-,-
of,-,-
Ogoni,-,-
lands,-,-
by,-,-
Royal,-,-
Dutch,-,-
Shell,-,-
.,-,-
-,-,-
-,-,-
In,-,-
1992,-,-
",",-,-
Saro,ENTITY,Q560307_382
-,ENTITY,Q560307_475
Wiwa,-,-
was,-,-
imprisoned,EVENT,Q560307_81
for,-,-
several,-,-
months,-,-
",",-,-
without,-,-
trial,-,-
",",-,-
by,-,-
the,-,-
Nigerian,-,-
military,-,-
government,-,-
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_390
-,ENTITY,Q560307_498
Wiwa,-,-
was,REL,Q560307_82
Vice,-,-
Chair,EVENT,Q560307_83
of,-,-
the,-,-
Unrepresented,-,-
Nations,-,-
and,-,-
Peoples,-,-
Organization,-,-
(,-,-
UNPO,-,-
),-,-
General,-,-
Assembly,-,-
from,-,-
1993,-,-
to,-,-
1995,-,-
.,-,-
-,-,-
-,-,-
UNPO,-,-
is,-,-
an,-,-
international,-,-
",",-,-
nonviolent,-,-
",",-,-
and,-,-
democratic,-,-
organisation,-,-
(,-,-
of,-,-
which,-,-
MOSOP,-,-
is,-,-
a,-,-
member,-,-
),-,-
.,-,-
-,-,-
-,-,-
Its,-,-
members,-,-
are,-,-
indigenous,-,-
peoples,-,-
",",-,-
minorities,-,-
",",-,-
and,-,-
under,-,-
-,-,-
recognised,-,-
or,-,-
occupied,-,-
territories,-,-
who,-,-
have,-,-
joined,-,-
together,-,-
to,-,-
protect,-,-
and,-,-
promote,-,-
their,-,-
human,-,-
and,-,-
cultural,-,-
rights,-,-
",",-,-
to,-,-
preserve,-,-
their,-,-
environments,-,-
and,-,-
to,-,-
find,-,-
nonviolent,-,-
solutions,-,-
to,-,-
conflicts,-,-
which,-,-
affect,-,-
them,-,-
.,-,-
-,-,-
-,-,-
In,-,-
January,-,-
1993,-,-
",",-,-
MOSOP,-,-
organised,-,-
peaceful,-,-
marches,-,-
of,-,-
around,-,-
"300,000",-,-
Ogoni,-,-
people,-,-
–,-,-
more,-,-
than,-,-
half,-,-
of,-,-
the,-,-
Ogoni,-,-
population,-,-
–,-,-
through,-,-
four,-,-
Ogoni,-,-
urban,-,-
centres,-,-
",",-,-
drawing,-,-
international,-,-
attention,-,-
to,-,-
their,-,-
people,-,-
's,-,-
plight,-,-
.,-,-
-,-,-
-,-,-
The,-,-
same,-,-
year,-,-
the,-,-
Nigerian,-,-
government,-,-
occupied,-,-
the,-,-
region,-,-
militarily,-,-
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_398
-,ENTITY,Q560307_260
Wiwa,-,-
was,-,-
arrested,EVENT,Q560307_84
again,-,-
and,-,-
detained,EVENT,Q560307_85
by,-,-
Nigerian,-,-
authorities,-,-
in,-,-
June,-,-
1993,-,-
but,-,-
was,-,-
released,EVENT,Q560307_86
after,-,-
a,-,-
month,-,-
.,-,-
-,-,-
-,-,-
On,-,-
21,-,-
May,-,-
1994,-,-
four,-,-
Ogoni,-,-
chiefs,-,-
(,-,-
all,-,-
on,-,-
the,-,-
conservative,-,-
side,-,-
of,-,-
a,-,-
schism,-,-
within,-,-
MOSOP,-,-
over,-,-
strategy,-,-
),-,-
were,-,-
brutally,-,-
murdered,-,-
.,-,-
-,-,-
-,-,-
Saro,ENTITY,Q560307_406
-,-,-
Wiwa,ENTITY,Q560307_408
had,-,-
been,-,-
denied,EVENT,Q560307_88
entry,EVENT,Q560307_87
to,-,-
Ogoniland,-,-
on,-,-
the,-,-
day,-,-
of,-,-
the,-,-
murders,-,-
",",-,-
but,-,-
he,ENTITY,Q560307_409
was,-,-
arrested,EVENT,Q560307_89
and,-,-
accused,EVENT,Q560307_91
of,-,-
inciting,EVENT,Q560307_90
them,-,-
.,-,-
-,-,-
-,-,-
He,-,-
denied,EVENT,Q560307_94
the,-,-
charges,EVENT,Q560307_93
but,-,-
was,-,-
imprisoned,EVENT,Q560307_92
for,-,-
more,-,-
than,-,-
a,-,-
year,-,-
before,-,-
being,-,-
found,EVENT,Q560307_96
guilty,EVENT,Q560307_95
and,-,-
sentenced,EVENT,Q560307_97
to,-,-
death,-,-
by,-,-
a,-,-
specially,-,-
convened,-,-
tribunal,-,-
.,-,-
-,-,-
-,-,-
The,-,-
same,-,-
happened,-,-
to,-,-
eight,-,-
other,-,-
MOSOP,-,-
leaders,-,-
who,-,-
",",-,-
along,-,-
with,-,-
Saro,-,-
-,ENTITY,Q560307_541
Wiwa,-,-
",",-,-
became,REL,Q560307_98
known,EVENT,Q560307_99
as,-,-
the,-,-
Ogoni,-,-
Nine,-,-
.,-,-
-,-,-
-,-,-
Some,-,-
of,-,-
the,-,-
defendants,-,-
',-,-
lawyers,-,-
resigned,-,-
in,-,-
protest,-,-
against,-,-
the,-,-
alleged,-,-
rigging,-,-
of,-,-
the,-,-
trial,-,-
