token,sentence,idx,pos,event_id,label,simple_label
served,13,17,NOUN,e52,OCCURRENCE,EVENT
.,13,18,PUNCT,,0,0
Doctor,14,0,PROPN,,0,0
James,14,1,PROPN,,0,0
Burdick,14,2,PROPN,,0,0
",",14,3,PUNCT,,0,0
the,14,4,DET,,0,0
Professor,14,5,PROPN,,0,0
of,14,6,ADP,,0,0
Transplant,14,7,PROPN,,0,0
Surgery,14,8,PROPN,,0,0
at,14,9,ADP,,0,0
Johns,14,10,PROPN,,0,0
Hopkins,14,11,PROPN,,0,0
University,14,12,PROPN,,0,0
Hospital,14,13,PROPN,,0,0
in,14,14,ADP,,0,0
Baltimore,14,15,PROPN,,0,0
",",14,16,PUNCT,,0,0
Maryland,14,17,PROPN,,0,0
",",14,18,PUNCT,,0,0
and,14,19,CCONJ,,0,0
former,14,20,ADJ,,0,0
President,14,21,PROPN,,0,0
of,14,22,ADP,,0,0
UNOS,14,23,PROPN,,0,0
",",14,24,PUNCT,,0,0
said,14,25,VERB,e53,REPORTING,EVENT
the,14,26,DET,,0,0
current,14,27,ADJ,,0,0
system,14,28,NOUN,,0,0
has,14,29,AUX,,0,0
evolved,14,30,NOUN,e54,OCCURRENCE,EVENT
over,14,31,ADP,,0,0
several,14,32,ADJ,,0,0
years,14,33,NOUN,,0,0
and,14,34,CCONJ,,0,0
it,14,35,PRON,,0,0
works,14,36,VERB,e55,OCCURRENCE,EVENT
well,14,37,ADV,,0,0
.,14,38,PUNCT,,0,0
You,15,0,PRON,,0,0
may,15,1,VERB,,0,0
",",15,2,PUNCT,,0,0
in,15,3,ADP,,0,0
a,15,4,DET,,0,0
year,15,5,NOUN,,0,0
or,15,6,CCONJ,,0,0
two,15,7,NUM,,0,0
",",15,8,PUNCT,,0,0
save,15,9,VERB,e56,OCCURRENCE,EVENT
a,15,10,DET,,0,0
few,15,11,ADJ,,0,0
more,15,12,ADJ,,0,0
lives,15,13,NOUN,,0,0
if,15,14,SCONJ,,0,0
you,15,15,PRON,,0,0
do,15,16,VERB,e58,OCCURRENCE,EVENT
sickest,15,17,ADV,,0,0
first,15,18,ADV,,0,0
.,15,19,PUNCT,,0,0
But,16,0,CCONJ,,0,0
the,16,1,DET,,0,0
number,16,2,NOUN,,0,0
of,16,3,ADP,,0,0
patients,16,4,NOUN,,0,0
waiting,16,5,PROPN,e59,OCCURRENCE,EVENT
then,16,6,ADV,,0,0
begins,16,7,NOUN,e60,I_ACTION,EVENT
to,16,8,ADP,,0,0
increase,16,9,NOUN,e62,OCCURRENCE,EVENT
",",16,10,PUNCT,,0,0
um,16,11,INTJ,,0,0
and,16,12,CCONJ,,0,0
",",16,13,PUNCT,,0,0
in,16,14,ADP,,0,0
fact,16,15,NOUN,,0,0
",",16,16,PUNCT,,0,0
um,16,17,INTJ,,0,0
over,16,18,ADP,,0,0
the,16,19,DET,,0,0
years,16,20,NOUN,,0,0
many,16,21,ADJ,,0,0
more,16,22,ADJ,,0,0
patients,16,23,NOUN,,0,0
who,16,24,PRON,,0,0
are,16,25,AUX,,0,0
about,16,26,ADJ,,0,0
to,16,27,PART,,0,0
die,16,28,VERB,,0,0
of,16,29,ADP,,0,0
liver,16,30,NOUN,,0,0
tra-,16,31,NOUN,,0,0
uh,16,32,INTJ,,0,0
without,16,33,ADP,,0,0
a,16,34,DET,,0,0
liver,16,35,NOUN,,0,0
transplant,16,36,NOUN,e65,OCCURRENCE,EVENT
would,16,37,VERB,,0,0
accumulate,16,38,NOUN,e67,OCCURRENCE,EVENT
.,16,39,PUNCT,,0,0
If,17,0,SCONJ,,0,0
you,17,1,PRON,,0,0
do,17,2,VERB,e68,OCCURRENCE,EVENT
the,17,3,DET,,0,0
uh,17,4,INTJ,,0,0
alternative,17,5,NOUN,,0,0
extreme,17,6,ADJ,,0,0
",",17,7,PUNCT,,0,0
you,17,8,PRON,,0,0
do,17,9,AUX,,0,0
n't,17,10,PART,,0,0
save,17,11,VERB,e69,OCCURRENCE,EVENT
as,17,12,ADV,,0,0
many,17,13,ADJ,,0,0
lives,17,14,NOUN,,0,0
in,17,15,ADP,,0,0
the,17,16,DET,,0,0
early,17,17,ADJ,,0,0
years,17,18,NOUN,,0,0
",",17,19,PUNCT,,0,0
by,17,20,ADP,,0,0
a,17,21,DET,,0,0
small,17,22,ADJ,,0,0
fraction,17,23,NOUN,,0,0
.,17,24,PUNCT,,0,0
Our,18,0,DET,,0,0
system,18,1,NOUN,,0,0
is,18,2,NOUN,e119,STATE,EVENT
balanced,18,3,VERB,,0,0
",",18,4,PUNCT,,0,0
it,18,5,PRON,,0,0
's,18,6,AUX,,0,0
right,18,7,ADJ,,0,0
in,18,8,ADP,,0,0
the,18,9,DET,,0,0
middle,18,10,NOUN,,0,0
.,18,11,PUNCT,,0,0
And,19,0,CCONJ,,0,0
",",19,1,PUNCT,,0,0
therefore,19,2,ADV,,0,0
",",19,3,PUNCT,,0,0
it,19,4,PRON,,0,0
works,19,5,VERB,e120,STATE,EVENT
very,19,6,ADV,,0,0
well,19,7,ADV,,0,0
.,19,8,PUNCT,,0,0
Nationwide,20,0,PROPN,,0,0
",",20,1,PUNCT,,0,0
there,20,2,PRON,,0,0
are,20,3,AUX,,0,0
about,20,4,ADV,,0,0
ten,20,5,NUM,,0,0
thousand,20,6,NUM,,0,0
patients,20,7,NOUN,,0,0
waiting,20,8,PROPN,e72,OCCURRENCE,EVENT
for,20,9,ADP,,0,0
liver,20,10,PROPN,,0,0
transplants,20,11,PROPN,e73,OCCURRENCE,EVENT
each,20,12,DET,,0,0
year,20,13,NOUN,,0,0
and,20,14,CCONJ,,0,0
only,20,15,ADV,,0,0
four,20,16,NUM,,0,0
thousand,20,17,NUM,,0,0
organs,20,18,NOUN,,0,0
become,20,19,NOUN,e74,OCCURRENCE,EVENT
available,20,20,ADJ,,0,0
for,20,21,ADP,,0,0
transplants,20,22,NOUN,e75,OCCURRENCE,EVENT
.,20,23,PUNCT,,0,0
Secretary,21,0,PROPN,,0,0
Shalala,21,1,PROPN,,0,0
says,21,2,PART,e76,REPORTING,EVENT
UNOS,21,3,PROPN,,0,0
five,21,4,NUM,,0,0
months,21,5,NOUN,,0,0
ago,21,6,ADV,,0,0
",",21,7,PUNCT,,0,0
or,21,8,CCONJ,,0,0
gave,21,9,NUM,e77,OCCURRENCE,EVENT
them,21,10,PRON,,0,0
five,21,11,NUM,,0,0
months,21,12,NOUN,,0,0
to,21,13,PART,,0,0
develop,21,14,VERB,e79,OCCURRENCE,EVENT
a,21,15,DET,,0,0
new,21,16,ADJ,,0,0
plan,21,17,PROPN,e111,I_STATE,EVENT
to,21,18,ADP,,0,0
distribute,21,19,NOUN,e81,OCCURRENCE,EVENT
livers,21,20,NOUN,,0,0
which,21,21,DET,,0,0
are,21,22,AUX,,0,0
in,21,23,ADP,,0,0
the,21,24,DET,,0,0
shortest,21,25,ADJ,,0,0
supply,21,26,NOUN,,0,0
.,21,27,PUNCT,,0,0
This,22,0,DET,,0,0
is,22,1,AUX,,0,0
VOA,22,2,PROPN,,0,0
Today,22,3,PROPN,,0,0
.,22,4,PUNCT,,0,0
