token,sentence,idx,pos,event_id,label,simple_label
has,9,4,NOUN,e28,STATE,EVENT
twelve,9,5,NUM,,0,0
hundred,9,6,NUM,,0,0
mostly,9,7,ADV,,0,0
American,9,8,ADJ,,0,0
students,9,9,NOUN,,0,0
but,9,10,CCONJ,,0,0
would,9,11,VERB,,0,0
take,9,12,VERB,e29,OCCURRENCE,EVENT
thirty,9,13,NUM,,0,0
-,9,14,PUNCT,,0,0
five,9,15,NUM,,0,0
hundred,9,16,NUM,,0,0
if,9,17,SCONJ,,0,0
it,9,18,PRON,,0,0
had,9,19,VERB,e32,STATE,EVENT
the,9,20,DET,,0,0
room,9,21,NOUN,,0,0
.,9,22,PUNCT,,0,0
The,10,0,DET,,0,0
academy,10,1,NOUN,,0,0
bought,10,2,NOUN,e33,OCCURRENCE,EVENT
a,10,3,DET,,0,0
hundred,10,4,NUM,,0,0
acres,10,5,NOUN,,0,0
in,10,6,ADP,,0,0
Loudon,10,7,PROPN,,0,0
county,10,8,NOUN,,0,0
",",10,9,PUNCT,,0,0
Virginia,10,10,PROPN,,0,0
",",10,11,PUNCT,,0,0
and,10,12,CCONJ,,0,0
asked,10,13,NOUN,e34,I_ACTION,EVENT
for,10,14,ADP,,0,0
permission,10,15,NOUN,e35,I_STATE,EVENT
to,10,16,ADP,,0,0
build,10,17,NOUN,e37,OCCURRENCE,EVENT
a,10,18,DET,,0,0
fifty,10,19,NUM,,0,0
million,10,20,NUM,,0,0
dollar,10,21,NOUN,,0,0
campus,10,22,NOUN,,0,0
.,10,23,PUNCT,,0,0
In,11,0,ADP,,0,0
the,11,1,DET,,0,0
nearby,11,2,ADJ,,0,0
suburban,11,3,ADJ,,0,0
housing,11,4,NOUN,,0,0
tracts,11,5,NOUN,,0,0
",",11,6,PUNCT,,0,0
someone,11,7,PRON,,0,0
dropped,11,8,NOUN,e38,OCCURRENCE,EVENT
off,11,9,ADP,,0,0
leaflets,11,10,NOUN,,0,0
warning,11,11,NOUN,e39,I_ACTION,EVENT
the,11,12,DET,,0,0
school,11,13,NOUN,,0,0
could,11,14,VERB,,0,0
bring,11,15,VERB,e40,OCCURRENCE,EVENT
thousands,11,16,NOUN,,0,0
of,11,17,ADP,,0,0
Middle,11,18,ADJ,,0,0
Eastern,11,19,ADJ,,0,0
strangers,11,20,NOUN,,0,0
and,11,21,CCONJ,,0,0
terrorists,11,22,NOUN,,0,0
.,11,23,PUNCT,,0,0
Some,12,0,DET,,0,0
residents,12,1,NOUN,,0,0
of,12,2,ADP,,0,0
the,12,3,DET,,0,0
mostly,12,4,ADV,,0,0
white,12,5,ADJ,,0,0
",",12,6,PUNCT,,0,0
mostly,12,7,ADV,,0,0
middle,12,8,ADJ,,0,0
class,12,9,NOUN,,0,0
area,12,10,NOUN,,0,0
became,12,11,NOUN,e42,I_STATE,EVENT
alarmed,12,12,VERB,,0,0
.,12,13,PUNCT,,0,0
James,13,0,PROPN,,0,0
Zogby,13,1,PROPN,,0,0
of,13,2,ADP,,0,0
the,13,3,DET,,0,0
Arab,13,4,PROPN,,0,0
American,13,5,PROPN,,0,0
Institute,13,6,PROPN,,0,0
says,13,7,NOUN,e147,REPORTING,EVENT
it,14,0,PRON,,0,0
's,14,1,AUX,,0,0
a,14,2,DET,,0,0
familiar,14,3,ADJ,,0,0
story,14,4,NOUN,,0,0
.,14,5,PUNCT,,0,0
There,15,0,PRON,,0,0
is,15,1,AUX,,0,0
",",15,2,PUNCT,,0,0
a-,15,3,X,,0,0
at,16,0,ADP,,0,0
a,16,1,DET,,0,0
very,16,2,ADV,,0,0
deep,16,3,ADJ,,0,0
level,16,4,NOUN,,0,0
in,16,5,ADP,,0,0
our,16,6,DET,,0,0
culture,16,7,NOUN,,0,0
",",16,8,PUNCT,,0,0
um,16,9,INTJ,,0,0
I,16,10,PRON,,0,0
think,16,11,VERB,e146,I_STATE,EVENT
",",16,12,PUNCT,,0,0
a,16,13,DET,,0,0
sense,16,14,NOUN,,0,0
of,16,15,ADP,,0,0
",",16,16,PUNCT,,0,0
of,16,17,ADP,,0,0
ignorance,16,18,NOUN,e148,STATE,EVENT
about,16,19,ADP,,0,0
Islam,16,20,PROPN,,0,0
",",16,21,PUNCT,,0,0
a,16,22,DET,,0,0
fear,16,23,NOUN,e149,STATE,EVENT
about,16,24,ADP,,0,0
who,16,25,PRON,,0,0
Muslims,16,26,PROPN,,0,0
are,16,27,AUX,,0,0
and,16,28,CCONJ,,0,0
what,16,29,PRON,,0,0
they,16,30,PRON,,0,0
're,16,31,AUX,,0,0
doing,16,32,VERB,,0,0
.,16,33,PUNCT,,0,0
Many,17,0,ADJ,,0,0
local,17,1,ADJ,,0,0
residents,17,2,NOUN,,0,0
denounced,17,3,NUM,e50,I_ACTION,EVENT
the,17,4,DET,,0,0
bigotry,17,5,PROPN,e150,STATE,EVENT
",",17,6,PUNCT,,0,0
but,17,7,CCONJ,,0,0
opposition,17,8,NOUN,e51,OCCURRENCE,EVENT
to,17,9,ADP,,0,0
the,17,10,DET,,0,0
school,17,11,NOUN,,0,0
then,17,12,ADV,,0,0
shifted,17,13,PRON,e52,ASPECTUAL,EVENT
.,17,14,PUNCT,,0,0
Now,18,0,ADV,,0,0
critics,18,1,NOUN,,0,0
of,18,2,ADP,,0,0
the,18,3,DET,,0,0
academy,18,4,NOUN,,0,0
are,18,5,AUX,,0,0
targeting,18,6,PROPN,e53,OCCURRENCE,EVENT
its,18,7,DET,,0,0
owner,18,8,NOUN,,0,0
",",18,9,PUNCT,,0,0
the,18,10,DET,,0,0
Saudi,18,11,ADJ,,0,0
government,18,12,NOUN,,0,0
.,18,13,PUNCT,,0,0
Pastor,19,0,PROPN,,0,0
James,19,1,PROPN,,0,0
Allmen,19,2,PROPN,,0,0
of,19,3,ADP,,0,0
the,19,4,DET,,0,0
fellowship,19,5,NOUN,,0,0
church,19,6,NOUN,,0,0
and,19,7,CCONJ,,0,0
school,19,8,NOUN,,0,0
in,19,9,ADP,,0,0
Ashburn,19,10,PROPN,,0,0
has,19,11,AUX,,0,0
led,19,12,NOUN,e54,OCCURRENCE,EVENT
the,19,13,DET,,0,0
anti,19,14,ADJ,,0,0
-,19,15,ADJ,,0,0
Saudi,19,16,ADJ,,0,0
campaign,19,17,NOUN,e55,OCCURRENCE,EVENT
.,19,18,PUNCT,,0,0
James,20,0,PROPN,,0,0
Allmen,20,1,PROPN,,0,0
says,20,2,NOUN,e56,REPORTING,EVENT
he,21,0,PRON,,0,0
has,21,1,VERB,e57,STATE,EVENT
no,21,2,DET,,0,0
problem,21,3,NOUN,,0,0
with,21,4,ADP,,0,0
a,21,5,DET,,0,0
privately,21,6,ADV,,0,0
funded,21,7,VERB,,0,0
academy,21,8,NOUN,,0,0
",",21,9,PUNCT,,0,0
but,21,10,CCONJ,,0,0
he,21,11,PRON,,0,0
has,21,12,VERB,e59,STATE,EVENT
a,21,13,DET,,0,0
big,21,14,ADJ,,0,0
problem,21,15,NOUN,,0,0
with,21,16,ADP,,0,0
a,21,17,DET,,0,0
Saudi,21,18,ADJ,,0,0
funded,21,19,VERB,,0,0
school,21,20,NOUN,,0,0
.,21,21,PUNCT,,0,0
The,22,0,DET,,0,0
Saudi,22,1,ADJ,,0,0
Arabian,22,2,ADJ,,0,0
government,22,3,NOUN,,0,0
has,22,4,AUX,,0,0
an,22,5,DET,,0,0
atrocious,22,6,ADJ,,0,0
record,22,7,NOUN,,0,0
on,22,8,ADP,,0,0
human,22,9,ADJ,,0,0
rights,22,10,NOUN,,0,0
and,22,11,CCONJ,,0,0
is,22,12,AUX,,0,0
known,22,13,VERB,,0,0
to,22,14,PART,,0,0
be,22,15,AUX,,0,0
one,22,16,NUM,,0,0
of,22,17,ADP,,0,0
the,22,18,DET,,0,0
worst,22,19,ADJ,,0,0
offending,22,20,VERB,,0,0
countries,22,21,NOUN,,0,0
when,22,22,ADV,,0,0
it,22,23,PRON,,0,0
comes,22,24,VERB,,0,0
to,22,25,ADP,,0,0
religious,22,26,ADJ,,0,0
persecution,22,27,NOUN,,0,0
.,22,28,PUNCT,,0,0
That,23,0,DET,,0,0
's,23,1,AUX,,0,0
correct,23,2,ADJ,,0,0
.,23,3,PUNCT,,0,0
And,24,0,CCONJ,,0,0
that,24,1,DET,,0,0
is,24,2,AUX,,0,0
a,24,3,DET,,0,0
condition,24,4,NOUN,,0,0
of,24,5,ADP,,0,0
the,24,6,DET,,0,0
application,24,7,NOUN,,0,0
",",24,8,PUNCT,,0,0
then,24,9,ADV,,0,0
.,24,10,PUNCT,,0,0
That,25,0,DET,,0,0
is,25,1,AUX,,0,0
a,25,2,DET,,0,0
condition,25,3,NOUN,,0,0
of-,25,4,NUM,,0,0
At,26,0,ADP,,0,0
a,26,1,DET,,0,0
public,26,2,ADJ,,0,0
hearing,26,3,NOUN,e69,OCCURRENCE,EVENT
on,26,4,ADP,,0,0
the,26,5,DET,,0,0
Islamic,26,6,PROPN,,0,0
Saudi,26,7,PROPN,,0,0
Academy,26,8,PROPN,,0,0
's,26,9,PART,,0,0
application,26,10,NOUN,,0,0
",",26,11,PUNCT,,0,0
the,26,12,DET,,0,0
split,26,13,NOUN,e71,STATE,EVENT
in,26,14,ADP,,0,0
county,26,15,NOUN,,0,0
opinion,26,16,NOUN,,0,0
was,26,17,AUX,,0,0
obvious,26,18,ADJ,,0,0
",",26,19,PUNCT,,0,0
supporters,26,20,NOUN,,0,0
of,26,21,ADP,,0,0
the,26,22,DET,,0,0
academy,26,23,NOUN,,0,0
",",26,24,PUNCT,,0,0
including,26,25,VERB,,0,0
Ann,26,26,PROPN,,0,0
Robinson,26,27,PROPN,,0,0
",",26,28,PUNCT,,0,0
said,26,29,NOUN,e72,REPORTING,EVENT
the,26,30,DET,,0,0
Saudis,26,31,PROPN,,0,0
were,26,32,AUX,,0,0
just,26,33,ADV,,0,0
providing,26,34,NOUN,e73,OCCURRENCE,EVENT
a,26,35,DET,,0,0
service,26,36,NOUN,,0,0
and,26,37,CCONJ,,0,0
it,26,38,PRON,,0,0
was,26,39,AUX,,0,0
unfair,26,40,ADJ,e153,I_STATE,EVENT
to,26,41,ADP,,0,0
penalize,26,42,NOUN,e76,OCCURRENCE,EVENT
children,26,43,NOUN,,0,0
.,26,44,PUNCT,,0,0
We,27,0,PRON,,0,0
do,27,1,AUX,,0,0
not,27,2,PART,,0,0
further,27,3,VERB,e155,OCCURRENCE,EVENT
the,27,4,DET,,0,0
purpose,27,5,NOUN,,0,0
of,27,6,ADP,,0,0
human,27,7,ADJ,,0,0
rights,27,8,NOUN,,0,0
in,27,9,ADP,,0,0
the,27,10,DET,,0,0
world,27,11,NOUN,,0,0
by,27,12,ADP,,0,0
violating,27,13,PROPN,e78,OCCURRENCE,EVENT
the,28,0,DET,,0,0
human,28,1,ADJ,,0,0
rights,28,2,NOUN,,0,0
under,28,3,ADP,,0,0
our,28,4,DET,,0,0
own,28,5,ADJ,,0,0
constitution,28,6,NOUN,,0,0
.,28,7,PUNCT,,0,0
But,29,0,CCONJ,,0,0
opponents,29,1,NOUN,,0,0
said,29,2,VERB,e80,REPORTING,EVENT
the,29,3,DET,,0,0
school,29,4,NOUN,,0,0
might,29,5,VERB,,0,0
be,29,6,AUX,,0,0
a,29,7,DET,,0,0
target,29,8,NOUN,e82,I_STATE,EVENT
for,29,9,ADP,,0,0
terrorist,29,10,ADJ,,0,0
attacks,29,11,NOUN,e83,OCCURRENCE,EVENT
",",29,12,PUNCT,,0,0
complained,29,13,NOUN,e84,I_ACTION,EVENT
about,29,14,ADP,,0,0
its,29,15,DET,,0,0
tax,29,16,NOUN,,0,0
exempt,29,17,ADJ,,0,0
status,29,18,PROPN,e157,STATE,EVENT
",",29,19,PUNCT,,0,0
and,29,20,CCONJ,,0,0
wondered,29,21,NOUN,e85,I_ACTION,EVENT
why,29,22,ADV,,0,0
the,29,23,DET,,0,0
Saudis,29,24,PROPN,,0,0
are,29,25,AUX,,0,0
not,29,26,PART,,0,0
compelled,29,27,NOUN,e86,I_ACTION,EVENT
to,29,28,ADP,,0,0
allow,29,29,NOUN,e89,I_ACTION,EVENT
Christians,29,30,PROPN,,0,0
to,29,31,PART,,0,0
worship,29,32,VERB,e90,OCCURRENCE,EVENT
in,29,33,ADP,,0,0
their,29,34,DET,,0,0
country,29,35,NOUN,,0,0
.,29,36,PUNCT,,0,0
Virginia,30,0,PROPN,,0,0
Welch,30,1,PROPN,,0,0
delivered,30,2,NOUN,e91,REPORTING,EVENT
this,30,3,DET,,0,0
message,30,4,NOUN,,0,0
to,30,5,ADP,,0,0
the,30,6,DET,,0,0
county,30,7,PROPN,,0,0
board,30,8,PROPN,,0,0
of,30,9,ADP,,0,0
supervisors,30,10,PROPN,,0,0
.,30,11,PUNCT,,0,0
I,31,0,PRON,,0,0
urge,31,1,VERB,e94,I_ACTION,EVENT
you,31,2,PRON,,0,0
to,31,3,PART,,0,0
do,31,4,VERB,e96,OCCURRENCE,EVENT
the,31,5,DET,,0,0
right,31,6,ADJ,,0,0
thing,31,7,NOUN,,0,0
and,31,8,CCONJ,,0,0
send,31,9,NOUN,e98,I_ACTION,EVENT
a,31,10,DET,,0,0
message,31,11,NOUN,,0,0
to,31,12,ADP,,0,0
the,31,13,DET,,0,0
Saudis,31,14,PROPN,,0,0
that,31,15,SCONJ,,0,0
the,31,16,DET,,0,0
citizens,31,17,NOUN,,0,0
of,31,18,ADP,,0,0
Loudon,31,19,PROPN,,0,0
county,31,20,NOUN,,0,0
embrace,31,21,VERB,e100,STATE,EVENT
religious,31,22,ADJ,,0,0
and,31,23,CCONJ,,0,0
human,31,24,ADJ,,0,0
freedom,31,25,NOUN,,0,0
.,31,26,PUNCT,,0,0
Loudon,32,0,PROPN,,0,0
county,32,1,NOUN,,0,0
officials,32,2,NOUN,,0,0
say,32,3,X,e101,REPORTING,EVENT
they,32,4,PRON,,0,0
'll,32,5,VERB,,0,0
rule,32,6,PROPN,e102,OCCURRENCE,EVENT
on,32,7,ADP,,0,0
the,32,8,DET,,0,0
application,32,9,NOUN,,0,0
based,32,10,PROPN,e106,STATE,EVENT
only,32,11,ADV,,0,0
on,32,12,ADP,,0,0
land,32,13,NOUN,,0,0
use,32,14,NOUN,,0,0
issues,32,15,NOUN,,0,0
and,32,16,CCONJ,,0,0
ignore,32,17,VERB,e108,I_ACTION,EVENT
all,33,0,DET,,0,0
the,33,1,DET,,0,0
other,33,2,ADJ,,0,0
objections,33,3,NOUN,e109,OCCURRENCE,EVENT
.,33,4,PUNCT,,0,0
What,34,0,PRON,,0,0
's,34,1,AUX,,0,0
really,34,2,ADV,,0,0
behind,34,3,ADP,,0,0
those,34,4,DET,,0,0
objections,34,5,PROPN,e110,OCCURRENCE,EVENT
",",34,6,PUNCT,,0,0
some,34,7,DET,,0,0
say,34,8,PROPN,e111,REPORTING,EVENT
",",34,9,PUNCT,,0,0
is,34,10,AUX,,0,0
Loudon,34,11,PROPN,,0,0
county,34,12,NOUN,,0,0
's,34,13,PART,,0,0
collision,34,14,NOUN,e112,OCCURRENCE,EVENT
with,34,15,ADP,,0,0
a,34,16,DET,,0,0
new,34,17,ADJ,,0,0
reality,34,18,NOUN,,0,0
in,34,19,ADP,,0,0
America,34,20,PROPN,,0,0
that,34,21,SCONJ,,0,0
the,34,22,DET,,0,0
country,34,23,NOUN,,0,0
is,34,24,AUX,,0,0
changing,34,25,PROPN,e160,OCCURRENCE,EVENT
religiously,34,26,ADV,,0,0
as,34,27,ADV,,0,0
surely,34,28,ADV,,0,0
as,34,29,SCONJ,,0,0
it,34,30,PRON,,0,0
is,34,31,AUX,,0,0
racially,34,32,ADV,,0,0
and,34,33,CCONJ,,0,0
ethnically,34,34,ADV,,0,0
.,34,35,PUNCT,,0,0
According,35,0,VERB,e161,I_STATE,EVENT
to,35,1,ADP,,0,0
the,35,2,DET,,0,0
Arab,35,3,ADJ,,0,0
American,35,4,ADJ,,0,0
institute,35,5,NOUN,,0,0
",",35,6,PUNCT,,0,0
Islam,35,7,PROPN,,0,0
will,35,8,VERB,,0,0
one,35,9,NUM,,0,0
day,35,10,NOUN,,0,0
be,35,11,AUX,,0,0
the,35,12,DET,,0,0
second,35,13,ADV,,0,0
largest,35,14,ADJ,,0,0
religion,35,15,NOUN,e162,STATE,EVENT
in,35,16,ADP,,0,0
the,35,17,DET,,0,0
country,35,18,NOUN,,0,0
.,35,19,PUNCT,,0,0
For,36,0,ADP,,0,0
an,36,1,DET,,0,0
indication,36,2,NOUN,,0,0
of,36,3,ADP,,0,0
the,36,4,DET,,0,0
problems,36,5,NOUN,,0,0
that,36,6,DET,,0,0
could,36,7,VERB,,0,0
face,36,8,VERB,,0,0
Muslims,36,9,PROPN,,0,0
as,36,10,SCONJ,,0,0
they,36,11,PRON,,0,0
integrate,36,12,VERB,,0,0
into,36,13,ADP,,0,0
American,36,14,ADJ,,0,0
life,36,15,NOUN,,0,0
",",36,16,PUNCT,,0,0
one,36,17,NUM,,0,0
need,36,18,NOUN,,0,0
look,36,19,VERB,,0,0
no,36,20,ADV,,0,0
farther,36,21,ADV,,0,0
than,36,22,SCONJ,,0,0
Loudon,36,23,PROPN,,0,0
county,36,24,NOUN,,0,0
",",36,25,PUNCT,,0,0
Virginia,36,26,PROPN,,0,0
.,36,27,PUNCT,,0,0
For,37,0,ADP,,0,0
The,37,1,DET,,0,0
World,37,2,PROPN,,0,0
",",37,3,PUNCT,,0,0
I,37,4,PRON,,0,0
'm,37,5,AUX,,0,0
Nancy,37,6,PROPN,,0,0
Marshalll,37,7,PROPN,,0,0
.,37,8,PUNCT,,0,0
